age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
30.0,blue-collar,married,secondary,no,167,yes,no,,10,jul,255.0,1,-1,0,unknown,yes
39.0,technician,single,secondary,no,1022,yes,no,unknown,20,may,,2,-1,0,unknown,yes
30.0,admin.,single,tertiary,no,305,no,no,cellular,4,feb,227.0,2,-1,0,unknown,yes
34.0,blue-collar,divorced,unknown,no,172,no,no,cellular,15,jun,177.0,1,-1,0,unknown,yes
34.0,management,married,tertiary,no,3047,no,no,cellular,30,apr,317.0,1,160,5,other,yes
56.0,management,married,tertiary,no,616,no,no,cellular,30,apr,225.0,1,83,1,success,yes
27.0,services,single,secondary,no,453,no,no,cellular,19,apr,142.0,2,-1,0,unknown,yes
46.0,self-employed,single,secondary,no,526,no,no,cellular,30,apr,523.0,1,87,2,other,yes
32.0,management,married,tertiary,no,169,no,no,telephone,14,aug,,2,-1,0,unknown,yes
27.0,services,single,secondary,no,1347,no,no,telephone,28,dec,824.0,1,193,11,success,yes
36.0,blue-collar,married,primary,no,378,yes,no,cellular,5,may,1240.0,1,-1,0,unknown,yes
46.0,admin.,single,tertiary,no,2889,yes,no,cellular,5,may,494.0,1,-1,0,unknown,yes
46.0,technician,married,secondary,no,57,no,no,unknown,28,may,796.0,1,-1,0,unknown,yes
49.0,management,married,tertiary,no,0,no,no,,17,oct,223.0,1,-1,0,unknown,yes
39.0,technician,married,tertiary,no,1293,no,no,cellular,3,jun,140.0,2,-1,0,unknown,yes
33.0,technician,single,secondary,no,2085,no,no,cellular,9,feb,501.0,2,-1,0,unknown,yes
48.0,entrepreneur,single,secondary,no,315,no,no,unknown,11,feb,,1,-1,0,unknown,yes
38.0,blue-collar,married,secondary,no,1627,no,no,unknown,16,jun,1323.0,9,-1,0,unknown,yes
60.0,retired,married,secondary,no,1853,no,no,cellular,10,feb,234.0,1,183,1,success,yes
,technician,single,secondary,no,1429,yes,no,cellular,31,aug,,8,-1,0,unknown,yes
64.0,management,married,tertiary,no,3951,no,no,cellular,28,jan,134.0,1,91,1,success,yes
22.0,self-employed,single,tertiary,no,780,no,no,cellular,17,mar,272.0,3,-1,0,unknown,yes
34.0,technician,divorced,tertiary,no,674,yes,no,cellular,7,aug,,2,-1,0,unknown,yes
36.0,blue-collar,married,secondary,no,218,yes,no,cellular,4,may,619.0,6,-1,0,unknown,yes
72.0,retired,married,primary,no,763,no,no,cellular,24,apr,384.0,2,-1,0,unknown,yes
37.0,services,married,secondary,no,4151,yes,yes,cellular,30,jul,543.0,4,-1,0,unknown,yes
78.0,retired,divorced,primary,no,2787,no,no,telephone,1,jul,372.0,1,-1,0,unknown,yes
31.0,technician,married,tertiary,no,26,no,yes,cellular,18,nov,419.0,1,127,6,other,yes
20.0,student,single,secondary,no,153,no,no,unknown,21,jun,100.0,1,-1,0,unknown,yes
60.0,self-employed,married,primary,no,362,no,yes,,29,jul,816.0,6,-1,0,unknown,yes
36.0,self-employed,married,secondary,no,1184,yes,no,cellular,6,apr,1063.0,1,-1,0,unknown,yes
51.0,technician,married,secondary,no,6840,no,no,telephone,7,jul,257.0,1,-1,0,unknown,yes
26.0,blue-collar,single,secondary,no,3145,no,no,cellular,28,dec,1141.0,1,209,1,other,yes
48.0,admin.,married,secondary,no,660,no,no,cellular,18,feb,318.0,1,561,2,success,yes
49.0,management,married,tertiary,no,1311,yes,no,cellular,8,may,813.0,1,-1,0,unknown,yes
20.0,student,single,secondary,no,215,no,no,cellular,24,nov,325.0,1,95,5,success,yes
77.0,retired,married,primary,no,3324,no,no,,13,may,289.0,1,91,5,success,yes
42.0,management,single,tertiary,yes,0,yes,no,cellular,21,nov,824.0,1,-1,0,unknown,yes
31.0,admin.,single,secondary,no,747,yes,no,unknown,26,may,543.0,2,-1,0,unknown,yes
56.0,blue-collar,married,secondary,no,448,yes,yes,,17,may,556.0,1,181,2,other,yes
32.0,technician,single,tertiary,no,1246,yes,no,cellular,30,apr,509.0,1,85,2,success,yes
33.0,management,married,tertiary,no,271,yes,no,cellular,14,aug,,2,-1,0,unknown,yes
33.0,management,single,tertiary,no,1271,yes,no,cellular,15,apr,636.0,3,330,1,failure,yes
54.0,housemaid,married,secondary,no,962,yes,no,cellular,29,oct,288.0,3,-1,0,unknown,yes
28.0,student,single,tertiary,no,3054,no,no,cellular,30,apr,384.0,1,80,6,other,yes
41.0,unemployed,married,tertiary,no,0,no,no,cellular,30,oct,373.0,3,-1,0,unknown,yes
51.0,management,married,tertiary,no,346,no,no,,12,nov,134.0,2,192,3,failure,yes
43.0,blue-collar,divorced,primary,no,3550,no,no,cellular,20,nov,1154.0,1,-1,0,unknown,yes
36.0,management,single,tertiary,no,1379,no,no,cellular,25,may,189.0,1,186,1,failure,yes
49.0,management,married,tertiary,no,1093,yes,yes,cellular,12,jan,243.0,2,91,2,success,yes
47.0,admin.,divorced,secondary,no,295,yes,no,unknown,6,jun,94.0,2,-1,0,unknown,yes
30.0,services,married,secondary,no,129,yes,no,unknown,26,may,1446.0,7,-1,0,unknown,yes
31.0,technician,married,tertiary,no,636,yes,no,cellular,4,may,352.0,4,-1,0,unknown,yes
39.0,technician,married,secondary,no,4101,yes,no,cellular,18,feb,146.0,2,264,1,other,yes
40.0,management,married,tertiary,no,3352,yes,no,telephone,23,oct,138.0,1,-1,0,unknown,yes
48.0,management,single,tertiary,no,334,yes,no,cellular,28,sep,600.0,2,92,12,success,yes
30.0,services,divorced,secondary,no,341,yes,no,cellular,20,nov,478.0,1,-1,0,unknown,yes
41.0,entrepreneur,married,secondary,no,8491,yes,no,cellular,18,nov,929.0,1,-1,0,unknown,yes
33.0,services,married,secondary,no,227,yes,yes,cellular,13,aug,477.0,2,-1,0,unknown,yes
25.0,student,single,secondary,no,125,no,no,cellular,9,feb,215.0,1,92,2,success,yes
49.0,admin.,married,secondary,no,3608,yes,no,unknown,13,nov,231.0,1,-1,0,unknown,yes
32.0,management,single,tertiary,no,2536,yes,no,cellular,26,aug,958.0,6,-1,0,unknown,yes
64.0,management,married,tertiary,no,4688,no,no,cellular,21,oct,200.0,1,-1,0,unknown,yes
28.0,student,single,secondary,no,0,no,no,cellular,18,feb,,20,-1,0,unknown,yes
37.0,management,married,tertiary,no,1113,no,no,cellular,2,mar,229.0,1,182,1,success,yes
25.0,blue-collar,single,secondary,no,1857,yes,no,cellular,13,apr,295.0,4,187,6,success,yes
53.0,admin.,single,secondary,no,2892,no,no,cellular,9,apr,527.0,3,-1,0,unknown,yes
62.0,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,apr,103.0,1,182,3,success,yes
34.0,services,married,secondary,no,1076,no,no,cellular,12,may,152.0,1,182,6,success,yes
26.0,admin.,single,secondary,yes,-930,yes,no,cellular,14,may,786.0,1,-1,0,unknown,yes
39.0,blue-collar,married,secondary,no,1382,yes,no,,11,feb,397.0,2,-1,0,unknown,yes
45.0,management,single,tertiary,no,2048,yes,no,cellular,18,oct,310.0,1,804,1,failure,yes
19.0,student,single,primary,no,608,no,no,cellular,12,may,236.0,1,180,2,success,yes
33.0,blue-collar,divorced,unknown,yes,-274,yes,yes,cellular,17,apr,715.0,2,329,2,failure,yes
43.0,admin.,married,secondary,no,132,no,no,cellular,27,may,187.0,2,71,1,success,yes
35.0,technician,single,secondary,no,344,no,no,cellular,27,aug,519.0,16,-1,0,unknown,yes
52.0,blue-collar,married,secondary,no,2230,no,no,cellular,29,oct,423.0,3,-1,0,unknown,yes
28.0,self-employed,single,secondary,no,5679,yes,no,cellular,9,feb,701.0,4,-1,0,unknown,yes
35.0,blue-collar,single,secondary,no,885,yes,no,cellular,15,jul,632.0,6,-1,0,unknown,yes
50.0,blue-collar,married,primary,no,3764,no,no,,9,sep,214.0,2,99,4,failure,yes
37.0,services,married,secondary,no,4017,no,no,cellular,30,apr,665.0,2,196,1,success,yes
36.0,technician,married,secondary,no,368,yes,yes,unknown,6,may,1597.0,2,-1,0,unknown,yes
61.0,retired,married,secondary,no,569,no,no,cellular,4,aug,219.0,1,-1,0,unknown,yes
24.0,blue-collar,married,secondary,no,272,no,no,cellular,16,nov,105.0,2,94,2,success,yes
35.0,services,single,primary,no,167,no,yes,,11,jul,614.0,2,-1,0,unknown,yes
32.0,management,married,tertiary,no,1388,yes,no,cellular,30,apr,753.0,1,-1,0,unknown,yes
45.0,blue-collar,married,secondary,no,7895,yes,no,cellular,4,feb,872.0,1,-1,0,unknown,yes
43.0,blue-collar,married,secondary,no,2160,no,no,cellular,8,sep,261.0,1,98,1,success,yes
39.0,technician,married,secondary,no,1587,yes,no,cellular,2,jun,171.0,3,-1,0,unknown,yes
35.0,management,divorced,tertiary,no,1723,yes,no,,25,jul,862.0,1,-1,0,unknown,yes
23.0,student,single,tertiary,no,691,no,no,cellular,27,may,1178.0,1,178,6,success,yes
34.0,blue-collar,married,secondary,no,243,yes,no,cellular,18,may,507.0,1,-1,0,unknown,yes
47.0,admin.,single,secondary,no,3696,no,no,cellular,12,jan,758.0,4,-1,0,unknown,yes
21.0,student,single,secondary,no,71,no,no,cellular,13,jan,169.0,2,-1,0,unknown,yes
37.0,unknown,single,tertiary,no,0,no,no,cellular,8,jun,257.0,2,97,1,success,yes
53.0,admin.,married,secondary,no,3765,no,no,unknown,20,jun,1094.0,3,-1,0,unknown,yes
46.0,blue-collar,married,primary,no,977,no,yes,,2,feb,436.0,3,-1,0,unknown,yes
26.0,technician,single,tertiary,no,15161,no,no,cellular,2,feb,280.0,1,-1,0,unknown,yes
51.0,admin.,married,tertiary,no,0,yes,yes,cellular,8,mar,124.0,2,-1,0,unknown,yes
58.0,entrepreneur,married,tertiary,no,776,yes,no,telephone,9,jul,990.0,1,-1,0,unknown,yes
51.0,admin.,single,secondary,no,1994,no,no,unknown,18,jun,771.0,2,-1,0,unknown,yes
33.0,admin.,married,secondary,no,616,no,no,cellular,6,sep,250.0,3,-1,0,unknown,yes
46.0,housemaid,married,primary,no,3512,no,no,cellular,30,oct,175.0,1,197,1,failure,yes
34.0,technician,single,tertiary,no,6529,no,no,cellular,14,aug,505.0,2,-1,0,unknown,yes
40.0,blue-collar,married,primary,no,0,yes,no,cellular,21,jul,1080.0,4,-1,0,unknown,yes
40.0,admin.,divorced,secondary,no,2129,no,no,cellular,30,apr,452.0,1,-1,0,unknown,yes
46.0,technician,single,secondary,no,874,no,no,cellular,19,nov,819.0,3,-1,0,unknown,yes
59.0,entrepreneur,married,secondary,no,496,no,no,cellular,22,oct,738.0,3,183,1,success,yes
34.0,technician,married,tertiary,no,1539,yes,no,cellular,15,jun,441.0,1,56,1,other,yes
49.0,management,divorced,tertiary,no,348,no,no,cellular,30,oct,125.0,1,-1,0,unknown,yes
28.0,management,single,tertiary,no,1287,yes,no,cellular,26,feb,65.0,1,-1,0,unknown,yes
56.0,management,married,tertiary,no,12356,yes,no,cellular,26,may,410.0,1,551,5,other,yes
28.0,technician,single,secondary,no,5763,no,yes,cellular,5,mar,196.0,2,-1,0,unknown,yes
33.0,blue-collar,married,secondary,no,-267,yes,no,cellular,20,apr,1030.0,3,-1,0,unknown,yes
37.0,unemployed,single,secondary,no,443,no,no,cellular,29,jan,1600.0,1,-1,0,unknown,yes
38.0,services,married,secondary,no,934,yes,no,cellular,14,may,715.0,1,-1,0,unknown,yes
25.0,technician,single,secondary,no,4859,no,no,cellular,12,jan,227.0,1,-1,0,unknown,yes
74.0,retired,married,tertiary,no,1843,no,no,cellular,15,sep,,2,184,3,success,yes
42.0,unemployed,married,secondary,no,1289,no,no,cellular,15,jul,250.0,4,415,2,failure,yes
29.0,housemaid,single,tertiary,no,19,no,no,cellular,3,dec,274.0,1,230,1,success,yes
60.0,retired,married,secondary,no,8332,no,no,cellular,16,mar,279.0,1,194,7,other,yes
41.0,blue-collar,married,secondary,no,5517,yes,no,cellular,10,jul,584.0,1,-1,0,unknown,yes
51.0,admin.,married,secondary,no,949,no,no,cellular,5,aug,1092.0,1,-1,0,unknown,yes
49.0,blue-collar,married,primary,no,-157,yes,no,cellular,7,jul,491.0,3,-1,0,unknown,yes
41.0,management,married,tertiary,no,254,no,no,cellular,9,jun,183.0,2,294,2,failure,yes
31.0,blue-collar,married,secondary,no,136,no,no,cellular,12,may,,2,267,1,failure,yes
25.0,admin.,single,secondary,no,285,no,no,cellular,3,jul,658.0,3,-1,0,unknown,yes
32.0,management,divorced,tertiary,no,874,no,no,cellular,12,aug,1282.0,6,-1,0,unknown,yes
73.0,retired,married,tertiary,no,1641,yes,no,cellular,27,feb,49.0,2,-1,0,unknown,yes
31.0,management,single,secondary,no,1088,yes,no,cellular,8,apr,575.0,2,-1,0,unknown,yes
32.0,student,single,tertiary,no,1138,no,no,telephone,10,feb,,3,-1,0,unknown,yes
27.0,student,single,tertiary,no,13107,yes,no,cellular,6,apr,661.0,1,314,2,failure,yes
60.0,retired,married,tertiary,no,2557,yes,no,cellular,2,feb,415.0,1,-1,0,unknown,yes
34.0,admin.,married,tertiary,no,142,yes,no,cellular,13,may,459.0,1,-1,0,unknown,yes
43.0,admin.,single,secondary,no,733,yes,no,,19,nov,1102.0,3,-1,0,unknown,yes
31.0,entrepreneur,single,tertiary,yes,-405,yes,yes,cellular,13,aug,,2,-1,0,unknown,yes
42.0,management,single,tertiary,no,11008,no,no,cellular,28,jul,822.0,6,405,1,success,yes
27.0,services,single,secondary,no,246,no,no,cellular,17,jun,453.0,2,-1,0,unknown,yes
57.0,retired,married,tertiary,no,0,yes,yes,unknown,28,may,648.0,1,-1,0,unknown,yes
30.0,management,single,tertiary,no,536,no,no,cellular,14,jan,,2,91,2,success,yes
45.0,admin.,divorced,tertiary,no,1506,no,no,cellular,28,jul,365.0,4,-1,0,unknown,yes
49.0,admin.,single,secondary,no,716,yes,no,unknown,15,may,1257.0,3,-1,0,unknown,yes
31.0,management,single,tertiary,no,354,no,no,cellular,21,apr,242.0,2,-1,0,unknown,yes
41.0,management,divorced,tertiary,no,1757,no,no,cellular,22,apr,314.0,1,239,13,failure,yes
57.0,technician,married,secondary,no,7554,no,no,telephone,28,oct,141.0,1,-1,0,unknown,yes
57.0,management,divorced,unknown,no,854,no,no,cellular,6,oct,480.0,1,40,5,success,yes
58.0,retired,married,secondary,no,1230,no,no,cellular,20,may,420.0,1,87,1,failure,yes
54.0,management,married,tertiary,no,1303,no,no,cellular,3,feb,1635.0,1,-1,0,unknown,yes
36.0,management,married,tertiary,no,93,no,no,cellular,12,jul,,2,182,7,failure,yes
53.0,services,divorced,primary,no,-291,yes,yes,unknown,7,may,591.0,1,-1,0,unknown,yes
34.0,admin.,married,tertiary,no,69,no,yes,,3,aug,263.0,3,251,3,success,yes
27.0,unemployed,single,secondary,no,771,no,no,cellular,21,oct,181.0,1,302,3,other,yes
41.0,services,single,secondary,no,-675,yes,yes,,18,mar,,4,-1,0,unknown,yes
62.0,technician,married,secondary,no,973,no,no,cellular,2,feb,,1,-1,0,unknown,yes
27.0,blue-collar,single,primary,no,377,no,no,cellular,19,feb,,2,-1,0,unknown,yes
37.0,technician,married,secondary,no,480,no,no,cellular,22,oct,344.0,2,182,8,other,yes
22.0,student,single,secondary,no,552,no,no,cellular,1,sep,327.0,1,-1,0,unknown,yes
27.0,student,single,tertiary,no,3733,yes,no,telephone,13,feb,299.0,6,-1,0,unknown,yes
30.0,services,single,secondary,no,-158,yes,no,cellular,12,may,,1,370,2,failure,yes
28.0,admin.,single,secondary,no,136,no,no,cellular,16,jun,355.0,1,-1,0,unknown,yes
27.0,admin.,single,secondary,no,4590,yes,no,,10,nov,131.0,4,89,3,failure,yes
42.0,management,divorced,secondary,no,283,yes,no,cellular,23,jul,761.0,1,-1,0,unknown,yes
36.0,management,married,tertiary,no,0,yes,no,,23,oct,140.0,1,143,3,failure,yes
27.0,blue-collar,married,secondary,no,419,yes,no,unknown,4,jun,1181.0,2,-1,0,unknown,yes
58.0,services,divorced,secondary,no,462,no,no,cellular,12,aug,332.0,1,-1,0,unknown,yes
55.0,technician,divorced,secondary,yes,4,no,no,cellular,28,jan,1048.0,1,-1,0,unknown,yes
52.0,admin.,divorced,secondary,no,363,yes,no,cellular,21,aug,168.0,1,462,1,success,yes
42.0,management,single,tertiary,no,7560,no,no,cellular,28,jan,132.0,1,-1,0,unknown,yes
46.0,management,divorced,tertiary,no,1297,no,no,cellular,11,aug,716.0,3,-1,0,unknown,yes
32.0,technician,single,secondary,no,40,no,no,cellular,8,aug,419.0,2,-1,0,unknown,yes
52.0,technician,single,secondary,no,436,no,yes,unknown,22,mar,95.0,1,-1,0,unknown,yes
57.0,admin.,married,secondary,no,403,yes,no,cellular,18,may,603.0,1,340,2,other,yes
40.0,technician,single,secondary,no,5637,yes,no,unknown,30,may,553.0,3,-1,0,unknown,yes
,self-employed,single,tertiary,no,916,no,no,cellular,29,dec,449.0,2,-1,0,unknown,yes
30.0,management,married,tertiary,no,1942,yes,yes,cellular,21,nov,436.0,2,178,3,other,yes
39.0,technician,divorced,secondary,no,385,no,no,cellular,13,oct,242.0,1,48,2,failure,yes
28.0,technician,single,secondary,yes,-1042,yes,no,unknown,6,jun,712.0,2,-1,0,unknown,yes
34.0,management,married,tertiary,no,3696,no,no,cellular,8,apr,758.0,2,160,5,other,yes
30.0,management,single,tertiary,no,3384,no,no,cellular,4,jun,578.0,2,-1,0,unknown,yes
24.0,technician,married,secondary,no,556,yes,no,cellular,8,feb,278.0,1,94,4,success,yes
59.0,management,married,tertiary,no,315,no,no,cellular,2,mar,591.0,1,176,2,failure,yes
38.0,unemployed,married,tertiary,no,2812,yes,no,cellular,30,apr,,1,-1,0,unknown,yes
47.0,unemployed,married,primary,no,324,no,no,cellular,21,nov,462.0,2,-1,0,unknown,yes
52.0,blue-collar,married,secondary,no,-519,yes,no,unknown,9,jun,442.0,8,-1,0,unknown,yes
35.0,student,single,secondary,no,188,yes,no,cellular,16,feb,75.0,3,200,5,failure,yes
61.0,management,married,tertiary,no,267,no,no,cellular,20,apr,190.0,1,-1,0,unknown,yes
46.0,self-employed,divorced,tertiary,no,21,no,no,cellular,30,jul,566.0,2,-1,0,unknown,yes
55.0,admin.,married,unknown,no,2038,no,no,cellular,9,apr,394.0,1,-1,0,unknown,yes
42.0,technician,single,unknown,no,11115,no,no,cellular,10,aug,187.0,1,102,1,success,yes
26.0,management,single,tertiary,no,194,no,no,cellular,22,apr,407.0,2,-1,0,unknown,yes
58.0,admin.,married,secondary,no,169,no,no,cellular,13,aug,880.0,1,92,8,success,yes
46.0,management,divorced,secondary,no,0,no,no,cellular,27,aug,763.0,5,-1,0,unknown,yes
39.0,management,married,secondary,no,2981,no,no,cellular,26,mar,200.0,1,-1,0,unknown,yes
29.0,student,single,secondary,no,67,no,no,cellular,23,feb,211.0,1,187,5,success,yes
21.0,technician,single,unknown,no,360,no,no,cellular,26,may,131.0,2,-1,0,unknown,yes
57.0,technician,married,primary,no,3376,yes,no,telephone,2,jun,421.0,2,-1,0,unknown,yes
31.0,management,single,tertiary,no,4718,yes,no,cellular,21,nov,536.0,1,-1,0,unknown,yes
49.0,technician,divorced,unknown,no,387,no,no,cellular,28,jan,325.0,1,-1,0,unknown,yes
56.0,management,divorced,tertiary,no,4266,yes,no,unknown,17,jun,490.0,4,-1,0,unknown,yes
30.0,admin.,married,secondary,no,396,yes,no,cellular,13,may,366.0,3,348,2,failure,yes
34.0,technician,single,secondary,no,2085,no,no,cellular,10,aug,356.0,3,182,2,success,yes
35.0,management,single,tertiary,no,62,yes,no,cellular,20,apr,213.0,3,-1,0,unknown,yes
55.0,retired,divorced,secondary,no,-268,no,yes,cellular,24,jul,1417.0,1,-1,0,unknown,yes
44.0,blue-collar,married,secondary,no,1697,yes,no,unknown,4,jul,,2,-1,0,unknown,yes
36.0,technician,married,tertiary,no,341,no,no,cellular,13,aug,282.0,1,-1,0,unknown,yes
63.0,retired,divorced,primary,no,109,no,no,cellular,10,nov,406.0,2,-1,0,unknown,yes
37.0,management,married,tertiary,no,0,no,no,cellular,15,jan,,2,196,1,other,yes
58.0,retired,married,primary,no,4158,no,no,cellular,13,aug,455.0,2,-1,0,unknown,yes
37.0,management,married,tertiary,no,156,no,no,cellular,19,nov,366.0,3,-1,0,unknown,yes
26.0,management,single,tertiary,no,390,no,no,cellular,7,aug,,1,-1,0,unknown,yes
44.0,blue-collar,single,primary,no,36,yes,no,cellular,15,may,551.0,1,371,2,failure,yes
37.0,technician,single,tertiary,no,0,yes,no,cellular,23,jul,366.0,6,-1,0,unknown,yes
53.0,management,divorced,tertiary,no,50,yes,no,cellular,15,may,669.0,1,337,3,failure,yes
37.0,management,single,tertiary,no,102,yes,no,cellular,6,may,445.0,1,258,2,failure,yes
40.0,blue-collar,married,primary,no,57,yes,no,cellular,31,jul,1007.0,9,-1,0,unknown,yes
40.0,blue-collar,divorced,secondary,no,973,no,no,cellular,14,may,449.0,1,-1,0,unknown,yes
31.0,management,married,tertiary,no,3,yes,yes,cellular,11,feb,331.0,1,-1,0,unknown,yes
36.0,self-employed,married,secondary,no,1245,yes,no,unknown,6,jun,1469.0,9,-1,0,unknown,yes
,blue-collar,married,primary,no,828,no,no,cellular,13,may,1512.0,1,345,8,failure,yes
52.0,blue-collar,married,unknown,no,0,yes,no,cellular,9,jul,1486.0,1,-1,0,unknown,yes
39.0,blue-collar,married,secondary,no,167,yes,yes,cellular,12,may,612.0,1,-1,0,unknown,yes
47.0,admin.,married,unknown,no,66,no,no,cellular,7,aug,358.0,1,-1,0,unknown,yes
49.0,entrepreneur,married,secondary,no,687,yes,no,cellular,17,apr,772.0,1,-1,0,unknown,yes
32.0,technician,married,tertiary,no,2688,no,no,cellular,14,oct,216.0,1,57,1,failure,yes
36.0,management,married,tertiary,no,625,yes,no,cellular,18,jul,1360.0,9,-1,0,unknown,yes
27.0,technician,single,secondary,no,1742,yes,no,unknown,16,may,787.0,1,-1,0,unknown,yes
71.0,retired,divorced,primary,no,1729,no,no,,17,nov,456.0,2,-1,0,unknown,yes
32.0,blue-collar,married,secondary,no,889,yes,no,cellular,10,sep,185.0,1,99,5,success,yes
29.0,management,single,tertiary,no,224,yes,no,cellular,24,apr,,2,81,3,failure,yes
64.0,housemaid,married,primary,no,768,no,no,cellular,14,jan,371.0,1,-1,0,unknown,yes
24.0,student,single,secondary,no,1809,no,no,cellular,11,oct,165.0,1,95,2,success,yes
21.0,student,single,primary,no,423,no,no,telephone,18,jan,287.0,5,285,5,success,yes
42.0,entrepreneur,divorced,secondary,no,335,yes,no,cellular,12,may,580.0,1,-1,0,unknown,yes
47.0,blue-collar,married,secondary,no,182,yes,no,telephone,10,jul,39.0,1,-1,0,unknown,yes
53.0,blue-collar,divorced,primary,no,4401,no,no,telephone,11,nov,241.0,1,92,1,success,yes
