Location Code,Hours Online,Monthly Income,Marital Status,Brand Loyalty,Sex,Years after high school graduation,Education Level,Renew,City,Months with Company
Urban,5.996253855739415,2479.9094556369528,Married,-0.3395581926044176,F,23.0,High School,Yes,Mahasarakam,54.0
Suburban,3.6756672696012744,5365.290386066748,Single,0.9693114808949435,,25.0,High School,No,Mahasarakam,51.0
Suburban,5.590323228721003,4101.949115591371,Single,-0.22176253357889092,M,35.0,College,Yes,Mahasarakam,55.0
Urban,4.016366243645645,5049.965848951018,Divorced,-0.6980427962033892,M,25.0,High School,Yes,Khon Kaen,79.0
Suburban,5.785041259246001,6146.943698301477,Single,-0.22861588888354728,F,33.0,College,Yes,Udon,91.0
Rural,5.379139527078637,4271.859747742315,Married,0.1461117939028692,M,31.0,High School,No,Khon Kaen,67.0
Urban,4.433351291171662,6467.256070833015,Divorced,-0.6027896263794319,F,34.0,High School,Yes,Udon,25.0
Urban,3.7446813249492985,5588.375127421417,Single,-0.5916163911769516,M,25.0,College,Yes,Khon Kaen,108.0
Suburban,3.874409761286016,4041.232305314935,Married,0.3344809544953986,M,18.0,Graduate School,Yes,Udon,36.0
Suburban,4.56452373900555,3893.656802649359,Married,-0.3774913459995214,M,21.0,Graduate School,Yes,Udon,85.0
Rural,6.616750401541015,2939.909990127121,Married,-0.12628032789603533,M,35.0,College,No,Udon,64.0
Rural,5.155768576089116,4777.469962967813,Married,-0.4883297347332489,M,31.0,College,No,Mahasarakam,42.0
Urban,3.5422342667814126,5894.432717724475,Divorced,0.8643921916198692,M,26.0,College,Yes,Khon Kaen,59.0
Suburban,5.975903234064402,4555.486604884709,Divorced,-0.9054658982304984,M,30.0,College,Yes,Khon Kaen,105.0
Rural,6.251630076080441,3357.409175883793,Single,0.45193374624776567,M,34.0,,No,Mahasarakam,79.0
Suburban,5.56258763506614,8177.405389362104,Divorced,0.2217522110374115,M,44.0,College,Yes,Udon,53.0
Urban,5.420276424036423,4962.025152123595,Single,-0.8179667470573961,M,29.0,Graduate School,Yes,Khon Kaen,43.0
Rural,4.350751437982073,5508.0591519679765,Married,1.1656292772333376,M,38.0,College,No,Udon,45.0
Suburban,3.8885225518567474,4582.341489186837,Single,0.8603609842307972,M,21.0,High School,Yes,Udon,52.0
Urban,,5635.0872199553405,Divorced,-0.029437658627598284,F,30.0,College,Yes,Khon Kaen,28.0
Rural,7.297884881422707,,Single,-0.21314401429655938,F,57.0,College,No,Udon,54.0
Urban,6.152302099341673,4827.518056487161,Divorced,-0.5416530296276285,M,32.0,Graduate School,Yes,Udon,60.0
Suburban,4.639725302187044,1517.4409940498163,Married,0.028726161437071032,M,12.0,College,Yes,Udon,42.0
Urban,7.642072061940616,3083.381430783276,Married,-0.3485646140053771,F,38.0,High School,No,Mahasarakam,52.0
Rural,4.788055700996614,4171.779329151639,Divorced,-0.08960490403326352,M,25.0,High School,No,Mahasarakam,57.0
Urban,6.115289430761198,4222.98295164019,Single,-0.0477027946308419,F,28.0,College,Yes,Mahasarakam,52.0
Rural,5.192002295568043,6505.812764685287,Divorced,-0.16244079414438373,M,38.0,College,Yes,Udon,37.0
Rural,8.317892747978378,6675.649962594508,Divorced,0.8734605349609733,M,51.0,College,No,Mahasarakam,85.0
Urban,5.042465333016781,5271.82624970986,Divorced,0.2505847541337153,F,30.0,Graduate School,Yes,Udon,61.0
Suburban,6.154680466619023,4662.74774262991,Divorced,-0.7476950144969547,M,31.0,College,Yes,Khon Kaen,73.0
Rural,4.975979629930158,4581.300479093405,,-0.3364481755935871,F,27.0,College,Yes,Udon,49.0
Urban,6.723909362335669,4334.414253943838,Married,0.47690972152636885,F,45.0,Graduate School,No,Udon,39.0
Urban,4.318166447244778,4888.459819408776,Married,0.06456834661889588,M,43.0,College,No,Udon,91.0
Suburban,6.46189846047224,4250.984995356695,Divorced,-0.43666510122572544,M,42.0,College,No,Mahasarakam,59.0
Urban,3.49799815297147,4539.793853010849,Single,-0.04599195421820035,F,15.0,College,,Udon,51.0
Suburban,5.407483650484902,3998.8756455067696,Single,-0.06096901161122928,M,17.0,College,Yes,Udon,74.0
Rural,5.403460635422824,7312.7413830735095,Divorced,0.4524651037467956,M,43.0,Graduate School,No,Khon Kaen,74.0
Suburban,5.459512360466881,4751.029345806119,Married,-0.18095755056370405,M,36.0,Graduate School,No,Khon Kaen,47.0
Urban,4.748256889630078,2792.1156274925816,Single,-0.053544957012478384,M,9.0,College,Yes,Khon Kaen,75.0
Rural,6.613373085925369,5441.471061316976,Divorced,0.10543989922867103,F,45.0,High School,No,Mahasarakam,77.0
Rural,5.043357337072927,3078.0735198779885,Married,-0.4330196963306773,M,46.0,College,,Mahasarakam,38.0
Urban,4.674472570220208,4371.867100476324,Single,0.06858055538639075,F,19.0,High School,Yes,Khon Kaen,43.0
,5.4763069915839715,4165.460948228703,Married,-0.21537139284067025,M,35.0,High School,No,Mahasarakam,27.0
Rural,8.043041062091776,5302.610545788335,Married,0.17744638620936098,F,,College,No,Mahasarakam,76.0
Suburban,5.335014166232104,4740.533765349922,Married,-0.42870878633282217,F,39.0,Graduate School,No,Khon Kaen,59.0
Urban,4.047345081878755,6704.747119933211,Divorced,-0.34047807467629976,M,29.0,College,Yes,Udon,49.0
Rural,3.0615288868419777,4459.834765095807,Married,0.1764134201816016,M,18.0,College,Yes,Mahasarakam,46.0
Suburban,5.366666454822378,4402.774139785262,Married,0.05241024127830457,M,27.0,High School,No,Khon Kaen,85.0
Suburban,5.8185885660471595,5471.687422816999,Divorced,-0.6690163091529957,F,31.0,College,Yes,Khon Kaen,82.0
Rural,6.788339269031793,4833.424191080354,Single,0.11926371807214395,F,34.0,College,No,Udon,58.0
Urban,5.2833865486035805,3974.28059897358,Single,0.11577319859044816,M,28.0,Graduate School,Yes,Udon,93.0
Rural,2.7971458177188295,5404.7608614760475,Married,0.027207410335968157,M,22.0,Graduate School,No,,97.0
Urban,5.419619240542047,4403.273308875893,Divorced,0.33924830114086474,F,25.0,High School,Yes,Khon Kaen,85.0
Rural,4.67987948168968,4404.579060245845,Married,0.28463387147668506,F,31.0,Graduate School,No,Khon Kaen,73.0
Suburban,5.764571353490986,6566.482315456238,Divorced,-0.7179928690817124,F,38.0,College,Yes,Mahasarakam,38.0
Rural,5.425425969205071,4567.303024218204,Married,-0.7391827326189304,,20.0,High School,No,Khon Kaen,64.0
Suburban,4.239712801049287,6411.073328715981,Married,-0.09182329163651506,M,34.0,College,No,Udon,98.0
Suburban,5.310652182549143,4254.360789938789,Married,-0.46805946967275647,M,35.0,High School,No,Udon,68.0
Suburban,5.404149039278321,4780.646160824248,Divorced,-0.05318020696610207,M,32.0,High School,,Khon Kaen,93.0
Urban,5.573929742556824,3509.416927018071,Divorced,0.45271371493918905,M,24.0,College,Yes,Khon Kaen,27.0
Urban,,4114.536585556756,Divorced,-0.5617763695579262,F,28.0,College,Yes,Khon Kaen,81.0
Urban,4.2564122107862685,3930.167480242325,Single,-0.5732700121653159,M,12.0,College,Yes,Udon,50.0
Urban,,3048.31145849032,Single,-0.39099395117211533,M,36.0,Graduate School,No,Udon,69.0
Suburban,4.5977164909958095,5158.7571247816595,Divorced,-0.0499037419858937,M,29.0,Graduate School,No,Mahasarakam,43.0
Urban,4.570601244380134,4460.583002611809,Married,-0.2893310229810043,F,29.0,Graduate School,Yes,Mahasarakam,66.0
Rural,5.127107888351135,5570.590237434683,Divorced,-1.1005035622976158,F,34.0,Graduate School,Yes,Khon Kaen,45.0
Suburban,4.569078961767839,3435.2591278262266,Divorced,0.10657314493594705,F,19.0,High School,Yes,Udon,49.0
Rural,4.7820167222888585,4617.983145114364,Married,-0.5273366351894424,M,35.0,Graduate School,No,Mahasarakam,66.0
Rural,6.332180316367959,5353.7391023389655,Married,0.148698603405981,F,33.0,Graduate School,No,Udon,51.0
Urban,4.938709334878487,4984.992115478924,Single,0.11785588311836581,M,25.0,Graduate School,Yes,Mahasarakam,36.0
Urban,2.573967351473116,4050.4152983064832,Married,-0.8014176559383982,F,20.0,College,No,Mahasarakam,84.0
Rural,2.3846277041067996,4218.516757425503,Divorced,-0.6173633860770116,M,27.0,Graduate School,No,Khon Kaen,36.0
,4.264989756991008,4034.8031206029923,Divorced,-0.4293435161693049,F,21.0,High School,Yes,Khon Kaen,61.0
Urban,2.8114357949498183,4217.9697423813195,Divorced,-0.12584222348787755,F,15.0,High School,No,Khon Kaen,41.0
Rural,5.12627384410293,5293.465301425237,Divorced,-1.119838146982713,M,38.0,College,No,Udon,89.0
Rural,5.97159047950091,4478.766680208242,Single,-0.06870292467304032,M,20.0,Graduate School,Yes,Mahasarakam,57.0
Suburban,2.952525896540722,4868.321077293936,Divorced,-0.3499374241918146,F,15.0,High School,Yes,Mahasarakam,51.0
Urban,5.795615019228004,5486.102669956151,Single,-0.3589510190384453,M,41.0,College,Yes,Udon,62.0
Rural,4.853198910445177,4958.11996747415,Married,-0.18477462442978915,F,33.0,Graduate School,No,Udon,50.0
Urban,3.2198383691557253,4237.378820246824,Single,-0.22182602960644904,M,20.0,Graduate School,Yes,Mahasarakam,76.0
Rural,5.881138639579325,4876.97475492267,Married,-0.25460109698722555,M,45.0,High School,No,Khon Kaen,72.0
Urban,4.296001260038967,3870.0940983025766,Divorced,0.11298417880175352,F,19.0,College,Yes,Khon Kaen,66.0
Urban,5.40942583485425,4803.3209737579045,Divorced,-1.043017523603182,M,23.0,High School,,Udon,62.0
Urban,4.088068245288729,4012.1231143440996,Divorced,0.14179050645025237,F,16.0,High School,Yes,Udon,109.0
Rural,4.98621023779527,4084.028384524072,Married,-0.29876220633436035,F,34.0,College,No,Khon Kaen,63.0
Rural,5.171842107101784,4579.959628943472,Married,-0.2711908696506244,M,31.0,College,No,Udon,83.0
Rural,4.723448555694845,5757.810336961687,Married,-0.24691938250934514,M,35.0,Graduate School,No,Khon Kaen,91.0
Rural,4.006958038121147,4785.088745729607,Divorced,-0.11047109284556667,F,25.0,Graduate School,No,Mahasarakam,92.0
Suburban,5.78754012998245,4451.190122118031,Single,0.11121719639521921,M,34.0,High School,No,Mahasarakam,54.0
Suburban,4.105108658898299,5499.172562387912,Married,0.2108716242741559,F,23.0,Graduate School,Yes,Mahasarakam,16.0
Rural,4.859164314090461,5372.1651531528605,Divorced,-0.14731761846264613,F,33.0,Graduate School,No,Mahasarakam,71.0
Urban,,6086.267745488957,Married,-0.6352361385228456,,31.0,College,Yes,Mahasarakam,30.0
Urban,3.3128273742107943,5040.4438777042515,Divorced,0.044882140722212624,M,14.0,High School,Yes,Khon Kaen,76.0
Urban,6.265897812836886,4179.834933877138,Divorced,-0.6383700417724354,M,33.0,Graduate School,Yes,Mahasarakam,36.0
Urban,5.422621047006585,2536.0352635466934,Married,,M,11.0,College,Yes,Khon Kaen,77.0
,3.345916030292907,4321.1456348504435,Divorced,0.5663557007789878,,17.0,College,Yes,,55.0
Suburban,4.297010450524371,3461.5081926007097,Single,-0.6282721231188795,,32.0,,No,Udon,61.0
,4.62310427457103,5018.993034143289,Single,-0.4766667240121786,M,27.0,Graduate School,Yes,Khon Kaen,49.0
Suburban,6.7350796629426535,4634.279286758214,Married,-0.523970914836725,F,41.0,Graduate School,No,Udon,50.0
Suburban,4.5575605296681125,5553.5097423593315,Divorced,0.03385825493352468,F,26.0,Graduate School,Yes,Khon Kaen,46.0
Rural,5.252546894507725,4739.566002986063,Married,-0.008082603738013922,M,33.0,High School,No,Udon,56.0
,5.058137860695223,4270.459359545192,Married,-0.5837092415393458,F,25.0,High School,No,Mahasarakam,36.0
,7.1787954995934165,4710.907667787258,Married,0.22396210082974055,F,31.0,High School,Yes,Khon Kaen,64.0
Rural,4.645798217756255,4110.595543552198,Divorced,0.7167701876703171,F,21.0,Graduate School,Yes,Udon,16.0
Urban,4.595395190005444,6243.604528289255,Single,-0.4492492074224952,F,36.0,College,Yes,Mahasarakam,52.0
Rural,2.5780854662025403,3916.6627027583695,Single,-0.4644948122152678,F,23.0,College,No,Udon,51.0
Suburban,3.780109729629118,3375.654974846432,Single,0.4043211547617235,F,18.0,High School,Yes,Udon,66.0
Urban,5.511724079623521,6322.412228334586,Divorced,-0.1330207980797128,F,40.0,Graduate School,Yes,Udon,71.0
Rural,5.505184292793839,3538.8141386242087,Divorced,0.325298276404136,F,23.0,Graduate School,Yes,Udon,67.0
Rural,4.442424391128892,7001.235107929022,Single,-0.4381184088741038,F,32.0,High School,No,Mahasarakam,64.0
Rural,5.678516034696715,6509.864762683027,Married,-0.5301502835249375,F,30.0,High School,Yes,Mahasarakam,63.0
Urban,3.1381764987862804,5127.135380479672,Divorced,0.30115389560489514,F,19.0,High School,Yes,Khon Kaen,65.0
Rural,3.733322086945543,3645.79301772264,Married,0.009820048554791322,F,15.0,College,Yes,Mahasarakam,43.0
Urban,5.399554588431925,4579.283688025042,Divorced,0.5051780726656728,M,22.0,College,Yes,Mahasarakam,93.0
Suburban,4.429060074087165,5862.819302500924,Divorced,0.2167592175899315,M,29.0,Graduate School,Yes,Udon,62.0
Suburban,4.936194236150101,5040.985002701438,Married,0.10061199230488668,M,29.0,High School,No,Udon,67.0
Suburban,6.896473746672621,5475.250612356208,Single,0.6027658225667469,F,32.0,High School,Yes,Khon Kaen,83.0
Suburban,5.520456109740063,5029.010688330101,,0.9211838843778907,M,38.0,Graduate School,No,Udon,63.0
Suburban,4.427134422152019,4424.74607779681,Divorced,-0.724066012639039,M,21.0,Graduate School,Yes,Mahasarakam,53.0
Suburban,7.299964336749582,4735.460908453348,Single,0.10785118492950746,M,35.0,High School,No,Khon Kaen,80.0
,5.214873034395357,5333.854434283945,Divorced,0.11499298211403686,F,37.0,College,Yes,Mahasarakam,64.0
Urban,5.38762748712336,6802.0839426348375,Divorced,0.019652293362473816,M,39.0,Graduate School,Yes,Udon,62.0
Suburban,4.259430163734338,5151.159825224485,Single,-0.19570464975137092,M,17.0,High School,Yes,Khon Kaen,69.0
Urban,6.44216038101141,4860.830041371665,Divorced,-0.8914350607062946,M,31.0,High School,Yes,Mahasarakam,82.0
Rural,3.997713957528599,4518.798518778981,Married,-0.5595556086875373,F,29.0,High School,,Mahasarakam,82.0
Rural,4.118616118952505,2488.945154782119,Divorced,-0.42215076525093675,M,16.0,High School,,Udon,65.0
Suburban,6.854298768029857,4911.946537792403,Married,0.4895736151679976,F,44.0,High School,No,Udon,69.0
Suburban,4.584563769733343,4624.922614232878,Divorced,0.9523665653725946,F,25.0,College,Yes,Udon,47.0
Urban,5.613224784860888,3458.1370778532173,Divorced,,F,16.0,Graduate School,Yes,Mahasarakam,87.0
Urban,5.591667385906362,5031.236956078729,Divorced,0.35110068295776786,F,26.0,Graduate School,Yes,Mahasarakam,83.0
Rural,5.569776050879318,4087.700378831989,Married,-0.1776412137190495,F,32.0,High School,No,Khon Kaen,94.0
Rural,3.988822451820918,2636.6325169195625,Divorced,-0.30123149822853384,F,25.0,Graduate School,No,Udon,57.0
Rural,2.803707179843109,6064.121553586684,Divorced,-0.4402939412198753,F,19.0,College,Yes,Mahasarakam,50.0
Rural,5.154850620476163,5837.040918786152,Married,-0.11712431972269827,M,36.0,College,Yes,Mahasarakam,86.0
Rural,3.7858380525161204,4249.976360083378,Divorced,-0.41706477771957173,F,25.0,Graduate School,No,Mahasarakam,85.0
Urban,4.989927002429712,5021.945207931143,Single,0.7093342208425751,F,23.0,College,Yes,Khon Kaen,91.0
Urban,4.719076188625184,4807.0018180643265,Married,0.9115331639283517,F,35.0,Graduate School,No,Khon Kaen,58.0
Suburban,3.2371318793069346,3409.9089079286005,Divorced,0.7245659724007144,M,13.0,High School,Yes,Udon,62.0
Urban,3.6159526509740583,4574.810843177895,Single,-0.022725917745441193,F,20.0,High School,Yes,Mahasarakam,85.0
Urban,5.991567790154791,5948.138220756559,Divorced,-0.1985688687506515,F,25.0,Graduate School,Yes,Khon Kaen,48.0
Urban,5.4685471139949895,5397.668752783913,Divorced,-0.2688786049970995,M,34.0,High School,Yes,Mahasarakam,33.0
Rural,5.450681487632752,6567.9139417599745,Married,1.1969279184264658,F,43.0,,No,Udon,60.0
Suburban,6.141314408902829,5447.084617581593,Divorced,-0.19848022459940262,F,29.0,Graduate School,Yes,Udon,83.0
Urban,3.645226392306076,4825.42583670812,Divorced,-0.34707905879692813,F,21.0,High School,Yes,Udon,59.0
Suburban,5.660827039664475,3145.5316967187096,Divorced,,F,23.0,Graduate School,Yes,Mahasarakam,73.0
Urban,2.370261607601499,6380.100149547297,Single,-0.40606393733541046,F,23.0,High School,Yes,Udon,45.0
Suburban,5.2984483664755615,6319.381816110859,Married,-0.035934080057108964,F,28.0,High School,Yes,Khon Kaen,53.0
Suburban,5.112948171238514,4981.73067711143,Divorced,-0.9980009644428347,M,31.0,Graduate School,No,Udon,37.0
Suburban,5.430198523214204,4749.899306788838,Single,-0.4260573722970614,F,27.0,High School,Yes,Udon,66.0
Suburban,4.212645793741382,5427.043454626016,Divorced,-0.02991761314506991,M,36.0,Graduate School,No,Khon Kaen,52.0
Urban,5.307158952036453,5032.165645667084,Married,0.011363363536542354,M,26.0,High School,Yes,Khon Kaen,40.0
Urban,6.30147879487232,6553.042128288045,Divorced,-0.5672109167873955,M,38.0,High School,Yes,Mahasarakam,54.0
Rural,4.294090598555173,2084.1547180258317,Married,0.034726650075770915,M,36.0,Graduate School,No,Khon Kaen,61.0
Rural,3.6550593602427615,3146.288179118991,Married,-0.35363889947367866,M,28.0,College,No,Khon Kaen,43.0
Urban,5.190461551706187,3857.2131318232155,Divorced,,F,,High School,Yes,Mahasarakam,72.0
Urban,5.164090789172055,5978.943144610707,Divorced,-0.411798373492709,F,39.0,High School,Yes,Udon,52.0
Urban,4.682845339760163,4698.583923276056,Divorced,0.06528950379601986,M,22.0,High School,Yes,Khon Kaen,98.0
Rural,3.9636407720528286,4699.138795773678,Married,0.14407865320398286,M,19.0,High School,No,Mahasarakam,93.0
Urban,5.90598040676138,6855.871275218022,Single,0.051069940063828076,F,30.0,Graduate School,Yes,Khon Kaen,11.0
Urban,4.269387088775579,6380.26129083345,Divorced,-0.0029330493200743213,F,33.0,Graduate School,Yes,Khon Kaen,94.0
Urban,3.613205947360417,5463.137606964215,Divorced,0.09931779273900854,M,27.0,High School,Yes,Udon,100.0
Urban,5.242194226041787,4873.015061836081,Divorced,0.44812995059319116,F,19.0,College,Yes,Udon,46.0
Rural,6.462619056374251,6209.052221676473,Divorced,-0.2001006674627106,M,51.0,High School,No,Mahasarakam,46.0
Suburban,4.5455534885459095,5199.005950817853,Married,-0.6693153129080515,F,29.0,Graduate School,No,Khon Kaen,72.0
Rural,7.853361971949764,4874.598578019962,Divorced,0.3713517695202377,M,42.0,High School,No,Udon,87.0
Urban,5.828162572546555,6014.630841605633,Married,0.45016220967764353,F,36.0,Graduate School,Yes,Mahasarakam,52.0
Urban,4.164458000175023,4350.222338422449,Divorced,-0.3748005868196804,M,17.0,College,,Khon Kaen,11.0
Urban,5.991991795380823,5752.29046516844,Single,-0.12945854888260877,,32.0,High School,Yes,Udon,74.0
Rural,6.5750328126756035,5593.394523147953,Single,-0.44365374546120107,M,46.0,High School,Yes,Udon,60.0
Rural,4.435277171458628,4277.953063582501,Single,-0.5495539428053884,F,32.0,College,No,Khon Kaen,85.0
Urban,3.7035745375742195,4827.518912213183,Married,-0.1904238927181156,F,22.0,College,Yes,Mahasarakam,89.0
Urban,4.56844216219298,5426.568070162579,Single,-0.20979470697761798,M,32.0,Graduate School,Yes,,70.0
Urban,4.5147761768432915,5879.687161995688,Divorced,-0.000248577502027586,F,26.0,High School,Yes,Udon,89.0
Suburban,4.644089077131123,4316.535444092938,Single,,M,19.0,High School,Yes,Khon Kaen,73.0
Rural,4.720703071464727,6198.970651348654,Married,-0.5588533215952023,,34.0,Graduate School,No,Mahasarakam,90.0
Rural,3.373014296008954,5118.987241481419,Married,0.03852495647520733,F,17.0,College,No,Mahasarakam,78.0
Urban,5.280746575014728,7991.917563896417,Single,-0.3849722802279074,F,36.0,College,Yes,Khon Kaen,63.0
Rural,5.3007679213328736,6546.127310289232,Single,0.5539277116504355,F,38.0,High School,No,Udon,57.0
Urban,3.704142795206493,5179.580985976572,Married,-0.3149980208915934,F,29.0,High School,,Udon,61.0
Urban,4.0808388401356135,5704.914209968382,Divorced,0.030960861191765193,F,25.0,High School,Yes,Mahasarakam,71.0
