City,Renew,Active online hours,Education Level,Years after high school graduation,Location Code,Marital Status,Gender,Brand Loyalty,Annual Income,Years subscribed
,No,4.237287680581964,Graduate School,23.0,Rural,Married,F,0.3360254773494561,38318.36071824146,7.0
Khon Kaen,No,5.646816111304302,Graduate School,29.0,Rural,Married,F,0.30435828545316024,19385.036016668826,6.0
Mahasarakam,Yes,6.39071679353545,Graduate School,38.0,Urban,Single,M,-0.11156705876969857,39830.52602037704,4.0
Mahasarakam,Yes,6.210111886218854,Graduate School,32.0,Suburban,Divorced,M,-0.33430683282417695,56846.871320964405,5.0
Khon Kaen,Yes,5.151697469970342,High School,32.0,Suburban,Divorced,F,-0.22049496761145196,41441.453733629445,5.0
Udon,Yes,6.554941308281277,High School,35.0,Urban,Married,F,-0.3876459393568787,61324.27675534533,6.0
Udon,No,6.016457120044772,Graduate School,27.0,Rural,Divorced,M,-0.22044539347604214,64737.023393893105,7.0
Khon Kaen,Yes,6.0877464503122765,College,42.0,Suburban,Single,F,-0.40557939088595596,26024.45828192536,2.0
Udon,Yes,6.467130597899349,Graduate School,35.0,Suburban,Divorced,F,0.095590423079918,81762.98778664136,7.0
Khon Kaen,Yes,4.551954120902749,College,27.0,Urban,Single,F,0.3215387881576639,79556.20308815554,6.0
,Yes,7.295058262825963,College,32.0,Suburban,Married,F,-0.7492831461595159,50936.761393193614,6.0
Mahasarakam,No,3.7757014481783386,College,21.0,Rural,Married,M,-0.6096314449112493,52802.17619567081,5.0
Udon,Yes,6.637263627852285,College,35.0,Suburban,Divorced,F,-0.5070633716820161,54275.5646688315,8.0
Udon,Yes,4.472972434872139,Graduate School,34.0,Urban,Divorced,F,-0.0440049111154007,92960.84516164233,5.0
Udon,No,2.5518467931050908,Graduate School,13.0,Suburban,Single,F,0.19589899275487055,57184.869396329435,3.0
Khon Kaen,No,6.556867435247911,High School,35.0,Urban,Married,F,0.2823116447672874,64158.0474271595,6.0
Udon,Yes,6.873625106696984,High School,44.0,Urban,Divorced,F,-0.41829486461318877,44239.07331970177,6.0
Khon Kaen,Yes,4.744116517033723,High School,31.0,Urban,Single,F,0.5254729419285991,31753.56210905782,6.0
Khon Kaen,Yes,5.884508134418695,College,39.0,Suburban,Single,M,-0.2822945630231796,57879.38443738929,6.0
Udon,No,3.4616439737758804,High School,29.0,Rural,Divorced,F,0.11372757589222021,62056.09616279999,3.0
Khon Kaen,No,3.8637072981924248,Graduate School,31.0,Suburban,Married,F,0.09771433771289861,63462.678079510624,5.0
Mahasarakam,Yes,4.549847613659604,High School,42.0,Suburban,Married,M,0.3627522009474041,69583.87447780262,6.0
Khon Kaen,Yes,3.7383129650375717,High School,44.0,Suburban,Single,M,0.5739541677838222,52978.82548184976,4.0
Mahasarakam,Yes,7.057975106245758,College,41.0,Urban,Single,M,0.1095864054206831,51550.50674992862,5.0
Udon,,4.916715835930011,College,33.0,Urban,Divorced,M,-0.37596580682250197,62097.684301405265,4.0
Khon Kaen,Yes,5.3463922745865045,High School,44.0,Urban,Single,F,0.03212147974778423,62307.664295080955,5.0
Udon,Yes,7.416230818343446,High School,43.0,Rural,Single,M,-0.10456470875888947,64030.95028627147,6.0
Khon Kaen,Yes,6.800289531391696,Graduate School,34.0,Urban,Divorced,F,-0.5794315206983256,64108.490369072,5.0
Udon,No,4.132724536238208,High School,31.0,Suburban,Divorced,F,-0.5591607103941054,44023.013068232256,5.0
Udon,,4.367414128351345,Graduate School,21.0,Urban,Single,M,0.2476657204008919,71965.04623372742,5.0
Khon Kaen,Yes,4.807846195329426,College,27.0,Suburban,Single,M,0.03195349209172446,31958.28796524115,6.0
Mahasarakam,Yes,,Graduate School,40.0,Urban,Single,F,0.20879179574575446,53974.55567298629,4.0
Mahasarakam,Yes,6.936611238378409,Graduate School,41.0,Urban,Single,M,-0.31737628457716704,62051.99599074313,3.0
Khon Kaen,No,5.572284352220924,Graduate School,41.0,Suburban,Married,M,-0.044912001630718984,55750.378081837574,9.0
Udon,No,4.846987925639511,Graduate School,38.0,Suburban,Married,F,-0.02746403911191725,59669.72938352295,
Mahasarakam,Yes,4.3221688556259465,College,39.0,Suburban,Single,F,0.25811612618634466,44568.123469697064,7.0
Mahasarakam,No,5.730466395701308,High School,34.0,Rural,,F,-0.06265527504316501,55641.646176314534,6.0
Udon,Yes,5.722595238157434,High School,41.0,Suburban,Divorced,F,0.08942403291341378,87096.8107514348,4.0
,No,3.4058452013481233,Graduate School,16.0,,Single,M,0.25027653201978417,65766.3133078157,4.0
Mahasarakam,No,4.104922939059396,Graduate School,22.0,Suburban,Married,F,1.1282722555213611,42720.332471294736,6.0
Udon,Yes,6.3824142540519615,High School,39.0,Rural,Divorced,M,-0.4620402776214138,35814.89886855731,3.0
Mahasarakam,Yes,4.9732801728893286,College,36.0,Urban,Divorced,M,0.36772278050821205,47247.821234165625,5.0
Mahasarakam,No,6.098167001800015,Graduate School,32.0,Rural,Married,F,0.39650065147669433,44342.21123356452,5.0
Khon Kaen,Yes,7.631136306673145,Graduate School,35.0,Urban,Single,M,-0.5792961815621198,73727.04608790626,6.0
Khon Kaen,Yes,5.16320002191632,College,37.0,Suburban,Divorced,F,-0.004248711729865684,37320.88496549958,6.0
Khon Kaen,Yes,6.170092556273756,Graduate School,40.0,Urban,Divorced,,-0.28978340360121013,55392.02376840616,5.0
Udon,Yes,6.4196574689628445,College,34.0,Urban,Single,M,-0.4135108598770043,54911.601165242464,6.0
Mahasarakam,Yes,2.746295818846747,College,46.0,Urban,Divorced,F,0.8802587325643632,73755.44337155644,5.0
Udon,No,3.478245750298047,College,25.0,Urban,Divorced,M,0.2239160530117142,44340.25307964285,7.0
Khon Kaen,No,4.1763892787631995,Graduate School,29.0,Suburban,Married,M,-0.06595273622030995,39172.48485811385,7.0
Mahasarakam,No,3.0851366623719283,Graduate School,18.0,Rural,Single,M,-0.07213398712882452,61471.710086004256,
Khon Kaen,No,,Graduate School,24.0,Rural,Divorced,F,-0.17216340151300713,73291.28775085162,3.0
Mahasarakam,Yes,5.448266020892709,College,32.0,Suburban,Divorced,F,-0.09884370996616608,37625.99675299242,
Udon,Yes,4.723963585024978,College,37.0,Suburban,Single,F,0.3013398261134545,50068.38425715267,4.0
Mahasarakam,Yes,3.445078748395373,Graduate School,33.0,Urban,Divorced,F,0.33018777803051047,64088.55946038205,9.0
Khon Kaen,No,4.975225055062358,Graduate School,22.0,Rural,Married,M,0.21918109053784246,35704.97801846298,6.0
Mahasarakam,Yes,5.5218645620746765,Graduate School,40.0,Urban,Single,M,0.08813771549122001,43692.84646422314,5.0
Udon,No,6.5292017080574585,High School,26.0,Suburban,Married,M,-0.644152282740119,61186.39474079721,5.0
Udon,No,4.746310050389415,College,17.0,Rural,Single,F,-0.642234998926398,55454.48077438689,5.0
Khon Kaen,Yes,4.385505913931747,Graduate School,40.0,Urban,Married,F,0.22965226250797327,39133.30366328654,6.0
Mahasarakam,No,4.683689648326493,High School,32.0,Urban,Single,M,0.030620985916417348,50459.40071073303,6.0
Mahasarakam,No,5.225815317378157,Graduate School,25.0,Urban,Married,F,0.052262107872538904,57187.663041525324,3.0
Khon Kaen,No,2.6032295952055193,College,16.0,Rural,Married,M,-0.5176174940579128,51998.46928395401,4.0
Khon Kaen,No,2.5727287847323197,College,14.0,Rural,Single,M,-0.5665843435294199,56448.36372816833,6.0
Mahasarakam,Yes,5.0132891206019226,College,,Urban,Divorced,M,0.2382889851075618,36085.105136575745,6.0
Khon Kaen,Yes,,High School,32.0,Urban,Divorced,M,-1.0796404903749246,56621.08239227783,2.0
Mahasarakam,No,5.013123305630005,Graduate School,33.0,Rural,Married,F,0.04455068438140297,79799.50825511766,2.0
Khon Kaen,Yes,2.9535019888254874,College,28.0,Urban,Divorced,M,0.6587804717699407,29885.778840061368,6.0
Mahasarakam,No,4.105235165356617,College,26.0,Suburban,Divorced,F,0.6018832817680436,55699.08748867827,5.0
Udon,Yes,3.696445619427406,College,37.0,Rural,Divorced,M,1.0263358611946223,57717.28448131962,4.0
Udon,Yes,6.3159123071465375,High School,33.0,Suburban,Single,F,-0.2372058894717623,55951.80893903143,4.0
Mahasarakam,Yes,6.377393448644235,College,39.0,Rural,Married,F,-0.09884841629161108,40443.232355165674,6.0
Udon,Yes,4.247874256028484,High School,35.0,Rural,,M,0.13665589015960483,52705.03125032573,4.0
Udon,Yes,5.468102057341403,Graduate School,32.0,Suburban,Divorced,M,-0.10551415914295659,78700.29743022071,6.0
Mahasarakam,Yes,5.251328053835255,High School,37.0,Urban,Divorced,M,-0.3407799027518576,58430.35020415357,6.0
Udon,Yes,4.590310660760669,College,36.0,Suburban,Divorced,,0.33719848479193826,49484.92209724622,5.0
Udon,Yes,6.265864447153306,College,34.0,Suburban,Divorced,M,-0.12485510354632216,68215.69094993394,4.0
Udon,No,6.864636696985102,College,37.0,Rural,Married,M,0.8576274045854009,41816.90173362388,5.0
Udon,Yes,5.046454854259477,College,35.0,Urban,Married,M,-0.12686850764968166,58279.98219423307,3.0
Mahasarakam,,7.436977957632971,High School,25.0,Suburban,Single,M,0.21851825754279897,48465.505110979124,7.0
Khon Kaen,Yes,3.9986827259020967,College,30.0,Urban,Single,M,0.5632564185440684,81872.07856077264,5.0
Khon Kaen,No,2.5401598907154956,Graduate School,9.0,Rural,Single,M,-0.2902369542373505,45835.805082605446,5.0
Mahasarakam,Yes,7.295083692959402,High School,38.0,Urban,Divorced,F,-0.5597435662900746,67271.24094741365,6.0
Khon Kaen,Yes,5.047300680366338,Graduate School,36.0,Suburban,Divorced,F,0.48937331052384203,100000.0,6.0
Udon,Yes,5.713135329091968,,38.0,Suburban,Single,F,0.268048257064314,69086.79837935962,6.0
Khon Kaen,Yes,5.458847295453591,Graduate School,36.0,Suburban,Divorced,M,-0.08736942482786209,44197.11656204217,7.0
Khon Kaen,Yes,6.040340789934974,High School,39.0,Suburban,Divorced,F,-0.23938558031396592,34415.394589800155,5.0
Mahasarakam,No,5.192638373288484,Graduate School,27.0,Rural,Married,M,-0.2313451200061736,37483.87245939061,6.0
Udon,No,5.418362441183751,High School,35.0,Rural,Married,M,0.04353051011550818,32712.469052446148,6.0
Khon Kaen,Yes,5.479908195467835,College,29.0,Urban,Divorced,M,0.05659733730981936,57008.88386498162,6.0
Udon,No,6.3329967107573095,College,42.0,Suburban,Divorced,,0.04228815013484738,50425.63738030895,5.0
Mahasarakam,Yes,3.663154584026514,College,36.0,Rural,Married,F,0.5014221576484345,41911.80479398667,5.0
Khon Kaen,Yes,5.939201830558048,College,36.0,Rural,Divorced,M,-0.32587272712728044,49724.762263117475,6.0
Mahasarakam,Yes,3.8547933597039568,High School,40.0,Suburban,Single,F,0.20106356428683397,41826.602688202154,4.0
Mahasarakam,No,5.990195953550286,Graduate School,32.0,Rural,Divorced,F,0.4086262740480313,71304.55962030633,7.0
Udon,No,6.627378204143048,Graduate School,36.0,Rural,Married,F,-0.33727084582160616,52465.92373605126,4.0
Mahasarakam,No,5.6123046010495585,College,,Urban,Married,F,-0.024827657508748935,39472.436181370496,5.0
Udon,No,5.6656785477358405,High School,37.0,Rural,Married,F,-0.07047422474774019,36079.18862419438,6.0
Udon,Yes,6.1569922299736195,Graduate School,36.0,Urban,Divorced,F,-0.022984961764119072,63351.89692594645,6.0
Udon,,6.0335218947231395,College,34.0,Urban,Divorced,F,-0.05632211636179468,38484.97729970794,5.0
Khon Kaen,No,5.341437601802921,Graduate School,32.0,Suburban,Single,M,0.35758327380853727,74091.367377116,7.0
Mahasarakam,No,6.953240472419208,College,37.0,Rural,Married,M,0.8609967315168043,42890.09802888042,4.0
Khon Kaen,Yes,6.160688075261939,High School,43.0,,Single,F,-0.47657469510096445,49260.39630853765,3.0
Mahasarakam,No,1.3488073646253014,Graduate School,15.0,Rural,Married,F,0.43337377304776914,65119.137567315694,7.0
Mahasarakam,No,4.951731446631034,College,29.0,Rural,Married,M,0.336974839252122,37823.54567829525,4.0
Udon,No,6.624085976927688,College,34.0,Suburban,Married,M,0.38015350610195253,47585.05554641312,4.0
Mahasarakam,No,6.247990625080735,Graduate School,34.0,Urban,Married,F,0.9250679531661523,49018.974918203916,5.0
Mahasarakam,No,7.602156136045281,Graduate School,30.0,Rural,Married,F,-0.04888683240260447,55468.84805261702,4.0
Khon Kaen,Yes,5.768084093489652,College,38.0,Urban,Divorced,M,-0.3535671081954783,56511.16215901255,5.0
Udon,No,4.510898001140738,Graduate School,28.0,Rural,Divorced,M,-0.0178624274900194,56327.88543945704,
,Yes,6.784183535872458,Graduate School,,Urban,Married,F,-0.6227276565598358,54661.42873747355,4.0
Khon Kaen,Yes,6.558545920974886,Graduate School,38.0,Urban,Divorced,F,-0.06684402474884577,51282.04221996444,8.0
Mahasarakam,No,3.140848213839929,High School,24.0,Suburban,Married,F,0.4766302408513804,59166.699637414335,3.0
Khon Kaen,No,5.620882448778559,Graduate School,31.0,Rural,Single,F,0.20730426341095903,55479.07579410512,5.0
Udon,No,5.969306283887322,High School,31.0,Urban,Married,M,-0.3132191472453145,46984.564575370714,4.0
Udon,Yes,2.7882291197922964,High School,35.0,Urban,Divorced,M,0.9242861433068212,47501.25670029756,5.0
Udon,Yes,5.173498553922647,High School,36.0,Suburban,Divorced,F,0.09127083174366302,60451.43072939479,5.0
Khon Kaen,No,4.425126669010763,Graduate School,28.0,Rural,Single,M,0.23334966974250154,53582.322776319044,4.0
Udon,No,3.8713660822119094,College,21.0,Suburban,Married,M,-0.021381918940949624,48681.210030319824,6.0
Mahasarakam,No,5.524088782080252,Graduate School,,Rural,Divorced,M,0.009270994470707061,43747.48943724391,6.0
Udon,No,7.3873615540306,High School,41.0,Rural,Single,M,0.14544057668055327,49830.444875115485,6.0
Udon,No,4.9522070481553815,College,30.0,Rural,Divorced,F,-0.6258490473753621,46668.13386546304,5.0
Mahasarakam,No,4.830750034872438,High School,18.0,Urban,Single,F,-0.4549911893085016,61926.71893871386,4.0
Khon Kaen,Yes,5.062972286304774,Graduate School,38.0,Urban,Divorced,F,0.053478725609926586,64169.775957125436,5.0
Khon Kaen,Yes,4.970613277185632,High School,,Suburban,Divorced,F,0.14932746811892533,72003.46145648617,3.0
Mahasarakam,No,4.16610068248796,High School,20.0,Suburban,Married,F,-0.6216784783202467,65437.59567649296,4.0
Udon,Yes,5.76896606646093,Graduate School,32.0,Urban,Divorced,F,-0.02289219015054167,66287.68506525877,5.0
Udon,Yes,4.948283131509938,Graduate School,38.0,Urban,Single,M,0.5886211407868482,66408.974238844,6.0
Khon Kaen,No,6.269706661514997,College,30.0,Rural,Divorced,F,0.08788325555074245,78166.28289146809,6.0
Khon Kaen,No,5.7276000674696785,Graduate School,36.0,Rural,Married,M,0.015983475074616088,39445.8987414335,6.0
Mahasarakam,Yes,4.935277054663215,College,27.0,Suburban,Single,M,,51622.37677844515,5.0
Mahasarakam,No,4.009405779616067,High School,30.0,Urban,Married,F,0.7109352505382334,50177.79804549095,3.0
Udon,No,5.170104610406037,Graduate School,36.0,Rural,Divorced,M,-0.03334361729255744,68380.9447560295,7.0
Mahasarakam,Yes,4.899403824696921,High School,38.0,Urban,Divorced,M,-0.05209041605200526,72180.79366056903,3.0
Khon Kaen,Yes,5.496278847832633,,,Urban,Divorced,F,0.12938587231595622,53533.79310131193,9.0
Khon Kaen,No,6.4018963610451305,High School,31.0,,Married,F,0.6876958630591087,62702.79779403746,4.0
Udon,No,5.681333200666205,Graduate School,39.0,Suburban,Divorced,M,0.8023160627266875,47153.59737255072,6.0
Khon Kaen,Yes,6.801677951008493,College,,Urban,Single,M,-0.4008367958465962,51703.57292535061,4.0
Mahasarakam,Yes,4.054318102666321,College,31.0,Suburban,Divorced,M,0.2754338438298357,69026.68290660229,5.0
Khon Kaen,No,6.783148081432159,Graduate School,32.0,Suburban,Single,F,-0.5187088530797292,56673.76269770817,5.0
Khon Kaen,Yes,5.8154956940399405,College,40.0,Urban,Married,M,-0.15410865108355937,47139.84027762776,6.0
Mahasarakam,Yes,3.3184618473178187,College,31.0,Urban,Divorced,M,0.53938986029949,64536.00886875318,6.0
Khon Kaen,Yes,4.87813062514095,High School,36.0,Urban,Single,F,0.01769391515951696,48805.11379611245,3.0
Udon,No,7.212958132457155,High School,33.0,Suburban,Married,M,-0.03476015908090255,,7.0
Mahasarakam,No,7.354893455140623,,51.0,Rural,Married,M,0.9204661432729719,50802.822704051854,3.0
Mahasarakam,No,1.935830082088522,Graduate School,2.0,Suburban,Married,F,-0.2241659990964882,46303.82562682367,5.0
Khon Kaen,Yes,4.117324455468219,College,33.0,Suburban,Married,F,0.05657549605727619,84980.71506005556,5.0
Udon,Yes,5.566050162419397,High School,36.0,Urban,Single,M,-0.11832925579514199,84129.93038855033,7.0
Mahasarakam,Yes,3.033723347744135,Graduate School,36.0,Urban,Single,F,0.6037261718530373,73530.81688567,4.0
Khon Kaen,Yes,6.834893876382872,High School,34.0,Urban,Single,F,-0.8740927118039166,64638.49966864802,5.0
,Yes,6.691835431982373,Graduate School,36.0,Urban,Divorced,M,-0.20963283767652893,45517.45307165998,4.0
Khon Kaen,Yes,7.630244066441149,College,38.0,Urban,Divorced,M,-0.5511833409985818,63631.95621858667,8.0
Mahasarakam,Yes,7.45004104133131,College,38.0,Urban,Single,M,,54870.01598995417,5.0
Khon Kaen,Yes,5.101086258494744,College,43.0,Suburban,Divorced,F,0.4452020180223367,72252.77992831994,6.0
,Yes,6.247987807433444,College,43.0,Rural,Divorced,F,-0.5602177857201434,53572.02807835143,5.0
Khon Kaen,Yes,5.019291382790094,College,38.0,Urban,Divorced,F,0.004891808008660542,69818.69809378023,2.0
Khon Kaen,No,5.773004422767052,College,23.0,Urban,Married,F,-0.4956467557107285,80678.75701273634,6.0
Khon Kaen,No,7.219118682700923,College,33.0,Rural,Married,M,0.4624169858215138,72562.88785197586,3.0
Khon Kaen,Yes,5.191445261055346,College,40.0,,Married,M,-0.11410792790320906,50150.33047460992,5.0
Khon Kaen,No,5.318484251294443,Graduate School,37.0,Urban,Divorced,F,0.3462152585598641,61478.11742658571,5.0
Mahasarakam,Yes,,High School,42.0,Suburban,Divorced,M,1.264556210612448,55797.53803595253,4.0
Khon Kaen,No,6.5922616250676755,Graduate School,29.0,Urban,Single,F,0.3679309458277029,65359.22795904133,7.0
Udon,No,4.88057714747972,Graduate School,30.0,Urban,Married,F,0.5456265797739744,26934.735446032406,6.0
Udon,Yes,,Graduate School,30.0,,Single,F,-0.43620153154005287,25134.180012830097,4.0
Udon,Yes,5.27021238550082,Graduate School,37.0,Suburban,Single,F,-0.14123639455067172,73991.51561906771,6.0
Khon Kaen,,4.207145583784399,High School,22.0,Suburban,Single,M,0.7230562264749382,65268.916563118895,5.0
Mahasarakam,Yes,4.137905247994549,College,33.0,Urban,Divorced,M,-0.13076121730615364,59413.968534075575,3.0
Udon,Yes,4.254193844653338,Graduate School,29.0,Urban,Divorced,M,0.20414477862792035,56303.84486188079,5.0
Mahasarakam,No,3.8153709345038385,College,25.0,Rural,Married,M,0.03953572458524904,66311.02899751156,6.0
Khon Kaen,No,7.314500997923298,Graduate School,37.0,Rural,Single,M,-0.3103894230502469,39184.19042507367,5.0
Mahasarakam,Yes,6.166471455933936,Graduate School,45.0,Urban,Married,M,-0.08917175735804593,60599.41069270033,5.0
Mahasarakam,No,4.587505826318922,Graduate School,37.0,Rural,Married,F,-0.42636142915768926,44632.77503292768,
Mahasarakam,No,5.96511735190241,Graduate School,34.0,Rural,Married,M,0.17170804737734224,40464.76448498601,6.0
Khon Kaen,Yes,6.532693982620314,College,41.0,Rural,Divorced,M,-0.22051003832612595,65225.15305454755,6.0
Khon Kaen,No,6.233343029930301,High School,40.0,Rural,Married,M,0.17903458272943445,55776.82092841353,5.0
Mahasarakam,Yes,6.715956146077311,High School,41.0,Suburban,Divorced,M,-0.45830450122981226,53894.63938013144,6.0
Mahasarakam,Yes,6.600907688220575,High School,37.0,Urban,Divorced,M,-0.17560817475383342,43015.46036666177,0.0
Mahasarakam,Yes,6.65611420205069,Graduate School,33.0,Urban,Single,M,-0.2369056966187441,34281.49836915627,5.0
Khon Kaen,No,7.8048622335812725,College,36.0,Suburban,Single,M,,39697.23077086591,5.0
Khon Kaen,No,6.5322812947719,Graduate School,41.0,Urban,Married,F,-0.5703513030271828,53765.30442203683,5.0
Khon Kaen,Yes,3.920609355540948,College,37.0,Suburban,Divorced,F,0.14576079791633778,51931.38576345903,5.0
