City,Online Activity,Years after high school graduation,Education Level,Brand Loyalty,Annual Income,Location Code,Gender,Years subscribed,Marital Status,Renew
Khon Kaen,6.121839925246322,34.0,High School,0.7034114261259016,58393.087347769826,Suburban,M,1.0,Divorced,Yes
Udon,3.593716087314797,29.0,High School,0.5578308326054668,51165.017675784344,Rural,F,7.0,Married,No
Udon,6.221743453363831,39.0,Graduate School,-0.4071086717704965,50399.121976675866,Suburban,M,5.0,Single,No
Udon,4.925825720501886,35.0,College,-0.7261194721962826,68483.15851159769,Rural,F,3.0,Married,No
Khon Kaen,4.173822677702455,22.0,Graduate School,0.3332569867292015,50745.60001860572,Rural,,5.0,Divorced,Yes
Mahasarakam,,40.0,High School,0.6070470939508841,45144.755009165085,Suburban,F,5.0,Single,Yes
Khon Kaen,4.275189318066914,20.0,Graduate School,-0.5810093160956323,62720.03931465383,Rural,F,3.0,Married,No
Khon Kaen,4.394539542198771,18.0,High School,-0.322230071980228,55668.67117602462,Suburban,F,6.0,Married,No
Khon Kaen,5.481282480898104,16.0,Graduate School,0.5822395614810572,64818.36334930865,Rural,M,1.0,Married,Yes
Udon,6.536644620494265,25.0,High School,-0.2733441100038816,72578.77568034703,Rural,M,4.0,Divorced,No
Mahasarakam,6.8098708698286,30.0,Graduate School,0.2569554387706295,41216.56307029532,Urban,M,5.0,Divorced,Yes
Khon Kaen,4.918851034181692,15.0,Graduate School,-0.3287752524687262,62799.19926712287,Rural,M,5.0,Divorced,No
Mahasarakam,4.4045353468095465,40.0,Graduate School,-0.11451378235251075,65642.96995831147,Suburban,F,5.0,Divorced,No
Mahasarakam,3.2844351097411484,30.0,High School,0.6510315017908443,79192.11645923767,Urban,F,3.0,Single,Yes
Khon Kaen,6.843253028260338,34.0,Graduate School,-0.05992533727130844,57546.51073598508,Rural,M,5.0,Divorced,No
Udon,3.6173236008295477,22.0,High School,0.8837579924874374,76154.57319873385,Suburban,M,2.0,Married,Yes
Khon Kaen,4.380403290876132,29.0,College,-0.09630679848049528,57155.851919568864,Rural,M,4.0,Married,No
Mahasarakam,3.5817172429541855,23.0,Graduate School,0.8760315278389393,82099.27584559066,Urban,F,2.0,Married,Yes
Udon,7.231850857465128,35.0,Graduate School,0.4660307659348337,58291.96515303448,Rural,M,2.0,Single,Yes
Khon Kaen,5.8395315382389095,32.0,Graduate School,0.4195509330313042,44590.63779305217,Urban,M,5.0,Divorced,Yes
Udon,6.0396580845408945,26.0,College,0.3168723478897851,58814.527045354116,Rural,F,4.0,Married,Yes
Khon Kaen,2.9112590300125145,29.0,High School,0.038858123452054416,71049.13051641581,Rural,M,5.0,Married,No
Mahasarakam,4.616849494843832,39.0,Graduate School,0.6378363190799308,36738.96849696216,Suburban,M,7.0,Married,No
Mahasarakam,3.876593118983013,34.0,College,0.49094979863982324,65011.51219428479,Urban,M,4.0,Divorced,Yes
Mahasarakam,5.731425876489528,31.0,College,-0.42330598815548837,58384.94968686778,Rural,F,5.0,Divorced,No
Mahasarakam,5.2172887777849395,30.0,High School,0.43834230815509057,51504.40497903368,Urban,M,6.0,Divorced,Yes
Udon,9.169949310783114,38.0,Graduate School,-0.11148083966302458,80674.31962233697,Suburban,F,4.0,Divorced,No
Mahasarakam,5.506020578714395,27.0,Graduate School,0.21032829725626964,51998.28376383215,Rural,F,7.0,Married,No
Mahasarakam,4.162125030299265,42.0,College,-0.6987267391284918,43639.363026227584,Suburban,M,,Married,No
Mahasarakam,3.1993761033122343,28.0,College,0.0498068930345571,70377.437649764,Urban,F,4.0,Divorced,Yes
Udon,6.46210016608557,28.0,High School,0.9126573062154023,58419.59518402729,Urban,M,1.0,Divorced,Yes
Mahasarakam,6.766653042839097,19.0,College,-0.014816540703339653,69699.90048370419,Rural,F,4.0,Married,No
Mahasarakam,6.990187273700439,41.0,Graduate School,0.41803848523265486,52061.29365654394,Rural,M,4.0,Divorced,Yes
Khon Kaen,6.109987681196499,16.0,High School,0.3425939572584183,66283.19483504057,Rural,F,5.0,Married,No
Udon,3.7403994327677696,34.0,,-0.2576284430630809,36843.62671320776,Rural,M,7.0,Divorced,No
Udon,5.8168607378347,40.0,College,0.10572862302367411,34815.73054498084,Suburban,F,7.0,Married,No
Udon,2.9990802363942364,23.0,Graduate School,0.3963087564574244,45176.72591655138,Urban,F,8.0,Married,No
Khon Kaen,6.5747362660147735,30.0,College,0.7072822002568202,69949.5256241714,Suburban,F,1.0,Single,Yes
Mahasarakam,5.728971394468085,33.0,College,0.36907748194065565,53431.01645508661,Rural,F,3.0,Divorced,Yes
Khon Kaen,,33.0,High School,1.1473322306968905,39119.60240994803,Rural,M,8.0,Married,No
Mahasarakam,6.037923946149804,35.0,College,0.7272533369584175,55831.7470402412,Suburban,M,3.0,Single,Yes
Khon Kaen,5.140329887714705,26.0,High School,0.36159661754636957,62104.75385622179,Urban,M,,Divorced,
Khon Kaen,5.931011027863696,14.0,Graduate School,0.2796277351236528,61171.09032183595,Rural,F,5.0,Married,No
Mahasarakam,5.797589693536361,39.0,High School,0.4735166226553853,31763.060740904966,Urban,F,8.0,Married,No
Udon,3.1864896984756483,46.0,College,0.21870737035978416,59914.53159130912,Urban,F,4.0,Single,Yes
Khon Kaen,7.7177052586183414,33.0,College,0.008420216614303672,72519.4741966033,Rural,F,4.0,Divorced,No
Udon,4.070050891295394,18.0,Graduate School,0.1841229323058925,48851.718108876965,Suburban,F,6.0,Married,No
Udon,1.9708021677232348,38.0,,0.10561127705099452,40499.34321870937,Urban,F,6.0,Single,Yes
Udon,4.62461791321522,26.0,Graduate School,-0.2574042712011551,47554.3125542604,Rural,F,6.0,Married,No
Khon Kaen,,31.0,High School,-0.583618261220359,68365.51062251299,Rural,M,4.0,Married,No
Udon,4.141772724721666,40.0,College,0.13270102277477303,56588.792802348195,Urban,F,5.0,Single,Yes
Mahasarakam,3.8401022160442237,33.0,High School,-0.05505615757327176,53197.5939070455,Rural,M,6.0,Single,
Khon Kaen,5.178707960940066,30.0,College,0.8567971855298433,42856.85817383232,Rural,M,6.0,Single,No
Udon,5.657936641916721,31.0,College,0.5901024006408799,49672.22402920664,Urban,M,4.0,Single,Yes
Udon,5.75277335176143,30.0,College,0.19129099339842348,51730.67062559932,Rural,F,5.0,Divorced,Yes
Khon Kaen,6.78452199060404,20.0,Graduate School,-0.46104390172174625,33622.73625078668,Urban,F,6.0,Single,Yes
Udon,5.398737248520625,45.0,College,0.19533853760456235,52250.61769959413,Urban,M,5.0,Divorced,Yes
Udon,4.546792452263247,33.0,High School,0.4807951965910797,71160.23468484491,Urban,F,3.0,Single,Yes
Udon,4.99848359930294,45.0,High School,0.3983229601452657,40656.05429400642,Suburban,M,5.0,Divorced,Yes
Mahasarakam,6.404236515721511,13.0,High School,0.6463213334148827,55159.79577998657,Suburban,M,4.0,Divorced,Yes
Udon,5.434097076355138,33.0,High School,-0.270905383238618,57471.56026903803,Rural,F,4.0,Married,No
Khon Kaen,5.639941052488327,25.0,High School,0.6711396490556514,49417.2102420912,Urban,M,5.0,Single,Yes
Udon,5.8361483378314984,41.0,,0.6897822686125255,36003.969285705156,Suburban,M,7.0,Single,No
Khon Kaen,2.780288315494512,42.0,Graduate School,0.44039229081551867,67771.1024419781,Suburban,F,5.0,Single,Yes
Khon Kaen,4.193372163820114,35.0,High School,0.15510604774401754,40114.55187608318,Suburban,M,8.0,Single,No
Mahasarakam,4.333201514376744,30.0,College,0.3721348124947218,71715.87121250453,Urban,F,2.0,Married,Yes
Mahasarakam,5.5554372492086515,27.0,High School,-0.993893600690694,63059.736795937766,Urban,F,3.0,Married,No
Mahasarakam,6.130632293931441,27.0,College,-0.46878164391526755,59485.92000200621,Suburban,F,3.0,Divorced,No
Mahasarakam,6.6665087309367,38.0,Graduate School,0.6994686163865016,48691.75692433973,,F,2.0,Divorced,Yes
Khon Kaen,3.4342345121547133,40.0,Graduate School,0.2549070903713363,52617.154077026615,Urban,F,5.0,Married,Yes
Mahasarakam,5.1362141803112475,22.0,High School,-0.09491748322601701,51068.420693855005,Urban,F,5.0,Married,No
Udon,6.41692351862862,32.0,College,-0.42038305269854537,68704.66305136947,Rural,,4.0,Divorced,No
Khon Kaen,5.930569212143049,34.0,Graduate School,0.3400939909105919,46241.68088659908,Suburban,M,4.0,Single,Yes
Udon,1.8511955537137696,26.0,College,0.22428808519110324,,Urban,F,8.0,Single,No
Khon Kaen,5.65529215180697,23.0,High School,0.3243009851794654,51757.239820432595,Urban,F,4.0,Married,Yes
Mahasarakam,4.822971529976493,30.0,High School,0.051912150265558954,66227.12313257312,Rural,M,6.0,Married,No
Khon Kaen,5.6270921356811066,28.0,High School,-0.29243263521682095,60636.30097238395,Rural,M,4.0,Married,No
Khon Kaen,5.688032963124927,36.0,Graduate School,0.9423221478699939,15000.0,Rural,F,8.0,Married,No
Khon Kaen,6.070316230384629,25.0,High School,0.728559885088555,51058.10244904054,Urban,F,3.0,Divorced,Yes
Khon Kaen,5.711467715845611,32.0,High School,0.8221477866156561,53104.59639210867,Suburban,F,4.0,Divorced,Yes
Udon,4.501728604704003,41.0,High School,0.12599266469703496,47865.811307708216,Urban,M,5.0,Married,Yes
Mahasarakam,4.9673835467478575,8.0,High School,-0.22005337328148367,50504.94487398057,,M,4.0,Divorced,No
Udon,4.518472519189297,39.0,College,0.6863088528262253,51512.1129567491,Urban,M,3.0,,Yes
Udon,3.8632690854467877,30.0,High School,0.4837069712058937,56693.19335878266,Urban,F,4.0,Single,Yes
Mahasarakam,6.147229113325975,32.0,College,0.24197630447833493,40003.55881441659,Urban,F,6.0,Divorced,Yes
Mahasarakam,4.553523641749202,49.0,College,-0.5440479087927045,61526.19542619735,Suburban,F,4.0,Married,No
Khon Kaen,6.338339823264162,15.0,College,0.619338411177332,55400.12965327353,,M,4.0,Divorced,Yes
Mahasarakam,4.146820730751287,30.0,College,0.7295250113317351,69025.73800065488,Urban,M,3.0,,Yes
Khon Kaen,4.61345309026789,27.0,College,0.36700552673273457,59969.40554044664,Rural,M,6.0,Married,No
Mahasarakam,6.624196728525214,30.0,Graduate School,-0.23971122022229407,66307.90041097016,Suburban,F,4.0,Married,No
Mahasarakam,3.801246609853428,,College,0.7459166568550675,50089.38732689318,Urban,F,4.0,Divorced,Yes
Udon,7.095536589990218,29.0,High School,0.8067878080295198,58353.64341218289,Rural,F,5.0,Married,No
Udon,4.855519788090022,40.0,Graduate School,0.5955239019662764,48938.23388495628,Rural,F,5.0,Single,Yes
Khon Kaen,7.326149483271328,23.0,High School,0.518977651061896,39718.92723354796,Suburban,M,3.0,Divorced,Yes
Mahasarakam,7.167759230626568,33.0,College,0.5557881191351244,41647.45716935762,Rural,F,7.0,Single,No
Mahasarakam,4.9461795988024955,19.0,Graduate School,0.19009683132858807,53984.388774099505,Suburban,M,4.0,Single,Yes
Mahasarakam,4.356042397322935,13.0,College,-0.10188991961151483,36698.51014606056,Suburban,,8.0,Divorced,No
Khon Kaen,2.6230674328936225,36.0,College,-0.07872226202654842,26689.163056522724,Rural,M,7.0,Married,No
Mahasarakam,3.3444593936045255,32.0,College,0.5620456419700066,38230.16261279191,Rural,F,8.0,Married,No
Udon,4.009422424105679,34.0,High School,0.04993756965017454,66127.40314027495,Suburban,F,5.0,Divorced,No
Mahasarakam,4.7486150372941305,21.0,High School,0.4268358846970838,50758.17039308121,Rural,M,6.0,Divorced,No
Khon Kaen,4.46334104478933,30.0,Graduate School,0.1638469588605686,,Rural,,5.0,Divorced,No
Khon Kaen,4.1260472740125795,30.0,Graduate School,0.5062192089628607,48114.06945751612,Suburban,F,5.0,Single,Yes
Mahasarakam,4.698611232043393,33.0,College,0.8725029427619331,51826.55776995678,Rural,F,7.0,Married,No
Udon,5.27656451440608,35.0,College,0.17963551140618292,60708.20872699786,Urban,F,5.0,Divorced,Yes
Khon Kaen,7.279048080817811,37.0,College,0.06213531614266213,66367.17869970018,Rural,M,5.0,Single,No
Udon,5.661225348716807,26.0,Graduate School,0.2615790647299585,55061.47006095238,Rural,M,,Married,No
Udon,5.057085446981136,30.0,College,0.7037629862780795,51713.99193347385,Urban,M,4.0,Divorced,Yes
Khon Kaen,4.265988392764928,27.0,College,0.2742966026800173,71612.22144144769,Rural,M,5.0,Married,No
Udon,5.973514235268777,42.0,High School,-0.18574774227413088,60516.831735633925,Rural,F,4.0,Married,No
Udon,5.484440626143565,41.0,High School,0.4865967254185467,70308.0139716997,Rural,M,1.0,Divorced,Yes
Udon,6.493273020202327,39.0,Graduate School,-0.11521870109596305,56201.657171223815,Suburban,F,6.0,Single,No
Khon Kaen,5.888275104627928,39.0,High School,0.16213959086088403,68758.72626126112,Rural,F,5.0,Married,No
Mahasarakam,7.452921763137701,24.0,College,0.7859777143463795,49888.13341405476,Suburban,M,3.0,Single,Yes
,5.007241958527209,40.0,College,0.34509595400556176,60229.6973425937,Urban,F,5.0,Single,Yes
Udon,4.758218540230574,21.0,High School,0.5945144024645355,45771.411767940815,Urban,F,3.0,Divorced,Yes
Khon Kaen,,6.0,College,0.18797619098150065,60056.99338181779,Suburban,M,6.0,Divorced,No
Udon,6.395443194574783,35.0,High School,1.2044079248750972,44963.37814790136,Urban,M,8.0,Divorced,No
Udon,2.0627663430011003,17.0,Graduate School,0.5922855755341485,39179.49815987343,Rural,M,6.0,Married,No
Udon,5.889956174109792,5.0,High School,0.47169388204142876,65471.768457585866,Rural,M,6.0,Married,No
Khon Kaen,6.611751265560262,35.0,High School,-0.32725437753024234,72256.48999757109,Rural,M,3.0,Married,No
Khon Kaen,1.8149941887704713,34.0,High School,0.2037930540679618,58666.73286902542,Suburban,M,7.0,Married,Yes
Udon,7.566441111987658,43.0,College,1.045250629141325,58190.881538962734,,F,,Single,Yes
Mahasarakam,5.635233980206386,29.0,College,0.40034086559210613,65410.34019295988,Urban,F,3.0,Married,Yes
Khon Kaen,6.827882912054783,27.0,Graduate School,0.26908921689191934,67319.88652521803,Suburban,M,5.0,Married,No
Mahasarakam,6.552193310306942,38.0,High School,-0.6009286464479522,96439.21745098877,Rural,F,3.0,Married,No
Udon,5.353791035238762,44.0,College,0.8368732685304968,53382.81462113132,Urban,F,5.0,Divorced,
Udon,4.7748613944630405,34.0,High School,1.2357648356001776,47521.95397369981,Rural,M,7.0,Married,No
Mahasarakam,5.853730995492655,,,0.7586230645888585,61426.68603964537,Urban,M,2.0,Single,Yes
Mahasarakam,4.0314396197588005,19.0,High School,,65049.893916613684,Suburban,M,5.0,Married,Yes
Khon Kaen,5.285316984364243,22.0,Graduate School,0.35649588162951207,52949.99657020929,Urban,F,5.0,Divorced,Yes
Khon Kaen,4.085173692120545,34.0,High School,-0.16948342069651057,67209.11892480985,Urban,M,5.0,Married,No
Udon,4.699994166640132,26.0,High School,0.06363430854282845,47204.519284948256,Rural,F,5.0,Married,No
Mahasarakam,2.687185267231429,17.0,Graduate School,0.3150206605692072,51022.671047326105,Urban,M,6.0,Divorced,Yes
Udon,4.535085596419681,28.0,Graduate School,-0.35447253670751744,47035.98114479158,Suburban,F,6.0,Single,No
Mahasarakam,7.9844074643754865,36.0,Graduate School,-0.3021939567762295,72423.7033209814,Suburban,F,4.0,Married,No
Khon Kaen,6.809994640850333,31.0,College,0.5022965648773976,59206.47762024801,Rural,F,4.0,Single,Yes
Khon Kaen,4.4848009648148714,49.0,Graduate School,0.6212163661609023,82567.39262516335,Suburban,M,3.0,Married,
Khon Kaen,5.544552063004157,35.0,College,0.2793531835498546,60506.47668009156,Rural,M,5.0,Married,No
Udon,3.313496358573726,35.0,Graduate School,0.0789942292312559,49590.78405921914,Suburban,F,4.0,Divorced,Yes
Khon Kaen,4.430293525951689,46.0,College,-0.03515749199535417,49789.058881726334,Urban,F,7.0,Single,Yes
Mahasarakam,5.661508645670851,37.0,College,0.7186763877114235,66994.75877217896,Rural,M,4.0,Married,No
Udon,4.972574222383216,21.0,College,0.8377457979364875,50053.55709312613,Suburban,F,,Divorced,Yes
Udon,3.20716216967622,33.0,Graduate School,0.5386087380991623,62350.443957934825,Rural,F,5.0,Single,Yes
Udon,4.558503093121425,24.0,High School,0.7734102259486348,63569.911891222066,Suburban,M,2.0,Married,Yes
Udon,,26.0,High School,0.08525660865156123,67162.86061620645,Urban,M,3.0,Divorced,Yes
Mahasarakam,4.9500416801987015,50.0,College,-0.23052395867360614,37911.648700288584,Rural,F,4.0,Single,No
Mahasarakam,4.125197041619383,22.0,Graduate School,0.5916268838079668,63849.47587634511,Urban,M,2.0,Divorced,Yes
Udon,3.4945736398701137,21.0,High School,0.0008156875637307104,53480.51170982163,Urban,M,5.0,Divorced,Yes
Udon,4.949795370804619,24.0,High School,0.746444329878653,48582.378586780615,Urban,F,3.0,Single,Yes
Mahasarakam,4.454181799980322,33.0,High School,-0.12695370804528705,52400.59013313622,Urban,M,5.0,Married,No
Udon,8.316019486772955,28.0,Graduate School,0.6374195113835559,43181.56660507085,Urban,M,2.0,Divorced,Yes
Mahasarakam,5.6206579410193385,31.0,High School,0.09518631964297278,70696.6368393226,Urban,F,3.0,Married,No
Khon Kaen,3.066657408345577,41.0,College,0.24876963456592943,58688.70347230707,Urban,F,5.0,Single,Yes
Mahasarakam,3.097951934536378,46.0,High School,-0.047350796452758304,51918.02944112241,Suburban,M,5.0,Single,No
Khon Kaen,5.317063280706499,41.0,College,0.012176420691779988,64225.60037859073,Suburban,F,4.0,Divorced,No
Udon,6.215943191732059,35.0,Graduate School,0.4424055567737059,45245.465668626886,Suburban,M,4.0,Married,Yes
Khon Kaen,4.486500578420586,34.0,Graduate School,0.8509763519159961,48455.699906009184,Rural,F,3.0,Single,Yes
Mahasarakam,6.952230593811389,25.0,Graduate School,0.46974046556026217,50350.00329713252,Rural,F,7.0,Married,No
Mahasarakam,4.3235772414346725,35.0,High School,0.2564328220705391,68129.90663494551,Suburban,M,,Single,Yes
Mahasarakam,3.7515640240878962,33.0,High School,0.17941209561603594,62177.55609687526,Urban,M,4.0,Divorced,Yes
Khon Kaen,2.8976635425837403,9.0,High School,0.4900095296999576,57117.42327521701,Urban,M,6.0,Married,No
Mahasarakam,4.116358961244057,44.0,Graduate School,0.7665954223061596,62904.965126098214,Rural,F,3.0,Single,Yes
Udon,2.3755377373526194,29.0,College,0.4641195627315932,48414.9136166159,Suburban,M,8.0,Married,No
Khon Kaen,4.498588277238716,35.0,College,0.6460604358278776,41126.92892517502,,M,6.0,Single,No
Mahasarakam,5.816465501825608,43.0,,0.37162969842233284,67288.11736198551,Urban,M,3.0,Single,Yes
Mahasarakam,2.517892177437572,32.0,High School,0.051199340829564954,58410.74569131805,Suburban,M,5.0,Married,Yes
Mahasarakam,4.402411442231851,24.0,Graduate School,0.21156750701377527,68803.62506638825,Urban,F,3.0,Divorced,Yes
Mahasarakam,3.3937929809698586,42.0,Graduate School,0.13479653832594451,64169.07218669176,Urban,M,5.0,Single,Yes
Khon Kaen,4.089026520336617,14.0,College,0.5322389431900747,53716.48305481587,Suburban,M,6.0,Single,No
Udon,5.139380691485987,33.0,College,0.3423214766888619,67347.01585989773,Suburban,M,4.0,Divorced,Yes
Udon,6.552944011228325,38.0,Graduate School,0.6191512497708851,55486.536573175246,Suburban,F,6.0,Married,No
Mahasarakam,3.3535633109571905,16.0,Graduate School,0.8211607082856104,63895.901677291164,Urban,F,3.0,Married,Yes
Udon,4.71014473917444,32.0,Graduate School,0.31843913833004467,47676.55341911657,Urban,M,5.0,Married,Yes
Mahasarakam,4.730214364813974,32.0,College,0.13902358379415364,50993.86855865884,Suburban,F,4.0,Divorced,Yes
Mahasarakam,4.294004193520146,36.0,High School,0.16927322055081057,56973.50977096707,Urban,F,4.0,Married,Yes
Khon Kaen,7.39351439416761,30.0,College,-0.24533457971791484,64258.6495619026,Suburban,M,4.0,Divorced,No
Mahasarakam,6.163823050118147,35.0,Graduate School,0.13461528602680883,51814.31465327105,Suburban,M,,Married,No
Khon Kaen,5.7938634579518515,27.0,Graduate School,-0.7305931076965579,54568.03694772224,Rural,F,4.0,Married,No
Udon,4.695565142238704,41.0,College,0.2514275470084016,62294.50344548981,Urban,M,4.0,Divorced,Yes
Udon,5.37629126467616,22.0,Graduate School,0.7256394843590999,42375.3071934505,Urban,M,3.0,Divorced,Yes
Udon,5.6005575514972925,12.0,Graduate School,-0.12580449522663567,60252.90981882934,Rural,M,5.0,Single,No
Mahasarakam,2.681317147380497,22.0,Graduate School,0.18456390807192768,60343.10606142852,Urban,M,5.0,Married,Yes
Mahasarakam,6.055969656458242,38.0,High School,0.6424482381477713,54879.11301790604,Suburban,M,5.0,Divorced,Yes
