Marital Status,City,Active online hours,Gender,Years subscribed,Brand Loyalty,Location Code,Years after high school graduation,Education Level,Renew,Monthly Income
Married,Udon,4.817930713838339,Male,3.0,-0.21925374253928448,Rural,37.0,Graduate School,No,
Married,Mahasarakam,5.743276626536282,Male,5.0,-0.5969791041491317,Rural,44.0,High School,No,3565.6058892631254
Divorced,Khon Kaen,6.3324899529522,Male,6.0,0.22175961979547856,Urban,28.0,College,Yes,6866.848893547359
Married,Mahasarakam,4.813044961653337,Female,3.0,0.9665918455256127,Rural,32.0,Graduate School,No,4715.021783537667
Divorced,Mahasarakam,5.107883356747602,Male,2.0,-0.4249243471642481,Suburban,30.0,High School,No,4075.436276010798
Single,Udon,3.699045162951365,Male,6.0,0.10253122685420583,Urban,38.0,College,Yes,5663.056504021673
Married,Mahasarakam,4.348118362240456,Female,3.0,-0.8205792861059082,Rural,32.0,College,,6124.599287536401
Married,Khon Kaen,5.786079138568272,Female,3.0,-0.451911996252921,Suburban,34.0,High School,No,5262.954410833327
Married,Udon,5.275996159028061,Female,4.0,,Rural,32.0,Graduate School,No,4388.177219245919
Married,Mahasarakam,3.0896186090425997,Male,5.0,-0.8673811804115911,Urban,38.0,High School,Yes,6141.8613729071285
,Udon,4.77103209794449,Male,4.0,0.22683733505891082,Urban,42.0,High School,No,4359.194199204765
Married,Mahasarakam,5.420178389342035,Female,2.0,-0.1088651250115628,Rural,39.0,College,No,4860.076929931303
Married,Khon Kaen,4.107294849198828,Male,3.0,-0.3712280282193117,Rural,32.0,College,No,5483.813083366808
Divorced,Udon,4.8442301576242635,Male,6.0,-0.520859252152221,Suburban,39.0,High School,Yes,5562.5069330809
Single,Khon Kaen,3.548430560908852,Female,9.0,0.35490916284675617,,18.0,College,Yes,7358.5401446700525
Divorced,Mahasarakam,3.1257039978467,Female,5.0,0.18696771204624482,Suburban,39.0,Graduate School,Yes,5053.36643928866
Single,Khon Kaen,5.199772552606702,Female,2.0,-0.5502129832690623,Rural,28.0,College,No,5721.788687734783
Divorced,Khon Kaen,4.893633977887148,Male,3.0,0.22340100729325746,Rural,27.0,,No,5986.620610756283
Married,Udon,2.097656033725547,Male,4.0,-0.5457494923862116,Rural,33.0,College,No,3033.406599815459
Single,Khon Kaen,4.830883557445042,Female,6.0,0.03962279032792423,Urban,29.0,High School,Yes,6527.266689802532
Married,Khon Kaen,2.075421409916633,Female,5.0,0.21877119517380675,Suburban,31.0,High School,Yes,5711.248183670186
Divorced,Khon Kaen,4.224988309161843,Female,6.0,0.30819915698300504,Urban,22.0,College,Yes,6514.4147554952215
Married,,6.873782702148395,Female,5.0,-0.622116072137624,Suburban,27.0,Graduate School,No,5199.624117776984
Divorced,Khon Kaen,8.542439164343484,Female,6.0,-0.5803502808554942,Urban,30.0,College,Yes,6697.900819963825
Divorced,Khon Kaen,4.61746218697125,Female,2.0,0.08242087028217607,Suburban,36.0,Graduate School,No,6301.469142461758
Divorced,Udon,2.6377289360065284,Male,4.0,0.6296650583896486,Rural,23.0,Graduate School,Yes,6265.41522378082
Married,Khon Kaen,,,4.0,-0.31464683224100515,Rural,29.0,College,No,4894.158869565027
Divorced,Khon Kaen,5.175414397516382,Female,2.0,0.18743139518670027,,36.0,Graduate School,No,6186.518080607508
Married,Mahasarakam,4.31629797020884,Male,4.0,0.2807639403767712,Urban,36.0,High School,No,6179.077322943062
Married,Khon Kaen,6.181556391890536,Female,2.0,-0.2224548118696148,Urban,34.0,High School,No,4814.9814483384735
Divorced,Khon Kaen,3.2833025251446624,Male,5.0,0.7318812501437025,Rural,32.0,High School,No,5272.07776293263
Single,Udon,4.053049938530757,Female,3.0,-0.06554176625453127,Rural,35.0,Graduate School,No,4638.6740182096855
Divorced,Mahasarakam,7.324976364121854,Male,6.0,-0.600212525925286,Urban,32.0,College,Yes,6413.531510273493
Divorced,Khon Kaen,4.336460683966202,Male,4.0,0.25764831417593703,Suburban,43.0,Graduate School,Yes,5307.581069030484
Divorced,Mahasarakam,6.097921346337363,Male,5.0,-0.8888342283341878,Urban,23.0,Graduate School,Yes,6395.294572586408
Single,Mahasarakam,6.478235786495076,Female,3.0,0.3775481267998647,Rural,20.0,College,No,4086.2934231735867
Divorced,Mahasarakam,3.1481629716383384,Female,7.0,-0.20572723682623223,Urban,30.0,Graduate School,Yes,7204.9021610370055
Divorced,Mahasarakam,7.040081586165726,Male,4.0,0.2936436030102108,Rural,50.0,High School,No,4219.531183546096
Single,Udon,8.765107694250068,Female,3.0,0.5894351681952873,Rural,46.0,Graduate School,Yes,5415.539056837709
Divorced,Mahasarakam,5.786682659872674,Male,4.0,0.7234945232125397,Suburban,44.0,High School,Yes,5749.201722699905
Divorced,Mahasarakam,6.6505253461056455,Male,5.0,0.05220811685329473,Urban,31.0,College,Yes,5937.384589659837
Divorced,Khon Kaen,5.538644566098031,,4.0,-0.13050949224928607,Urban,52.0,College,Yes,4938.714630620878
Single,Udon,5.5739145546031335,Female,5.0,0.46440872197866834,Urban,39.0,High School,Yes,5689.41200913624
,Khon Kaen,1.9535612399055275,Male,3.0,0.002365517975803963,Rural,34.0,Graduate School,No,8035.532487677563
Divorced,Khon Kaen,5.415659370522254,Male,6.0,0.6371392333764687,Suburban,29.0,,Yes,5913.659171770671
Divorced,Khon Kaen,3.7084100577107195,Male,5.0,-0.041228909280588276,Suburban,23.0,Graduate School,Yes,6327.48764928215
Married,Khon Kaen,3.319108301166071,Female,3.0,-0.4891956341515718,Rural,34.0,Graduate School,No,4696.705618736263
Single,Udon,6.01595388558775,Male,2.0,-0.5271271111185536,Rural,28.0,Graduate School,No,5576.352379124444
Single,Udon,5.943813134336582,Female,4.0,0.1265567245038587,Urban,37.0,High School,Yes,6294.724358199527
Married,Udon,4.907849441354533,Female,4.0,0.02447658690312999,Urban,44.0,College,Yes,
Single,Mahasarakam,6.693434240747238,Male,5.0,0.39559328839423347,Urban,20.0,High School,Yes,6860.21650987887
Single,Mahasarakam,6.690891816946671,Male,6.0,0.2989907878667121,Urban,22.0,College,Yes,6944.010838232858
Divorced,Mahasarakam,5.392765641288611,Male,5.0,,Urban,36.0,Graduate School,Yes,5590.825675550661
Married,Udon,3.315370792769002,Male,4.0,0.036185423848221154,Urban,37.0,College,No,3840.923283928071
Single,Khon Kaen,6.08312831595816,Female,3.0,0.19431074916735183,Rural,31.0,College,No,5998.798979024527
Single,Mahasarakam,5.521560131101799,Female,4.0,1.0069839823640865,Suburban,35.0,Graduate School,Yes,5906.675643215725
Married,Mahasarakam,3.945449945613659,Male,6.0,0.33534499828107056,Suburban,51.0,Graduate School,No,3602.1877441269185
Married,Udon,4.233051200057179,Male,3.0,-0.4259801819034063,Rural,33.0,College,No,4523.589327003979
Single,Mahasarakam,7.881833769534978,Male,2.0,-0.41636924630162697,Rural,35.0,College,No,6183.247103038237
Married,Khon Kaen,4.583368899718495,Female,4.0,-0.4364029139998044,Rural,31.0,Graduate School,No,6340.217144497899
Married,Mahasarakam,4.123518841248889,Female,0.0,-0.23524654471954265,Suburban,22.0,College,No,3822.1522149356415
Single,Mahasarakam,6.330247905300295,Male,5.0,-0.2264222109617853,Urban,43.0,College,Yes,5688.971151386588
Divorced,Khon Kaen,3.61019278797124,Male,4.0,0.3055229003737581,Urban,29.0,Graduate School,,
Divorced,Khon Kaen,5.617280849819109,Male,6.0,-0.17121181414314787,Suburban,19.0,,Yes,7914.069857707135
Married,Khon Kaen,5.5757130963378945,Male,3.0,-0.46270493599860574,Suburban,39.0,Graduate School,No,6012.103786064886
Divorced,Mahasarakam,3.291482082367788,Male,3.0,-0.3575822686583061,Rural,,Graduate School,No,6458.870200164273
Divorced,Udon,6.87821311470152,Male,7.0,0.6665498200835556,Urban,19.0,Graduate School,Yes,7252.787330221756
Divorced,Mahasarakam,5.0731124331082995,Male,3.0,0.14410317646779097,Urban,37.0,High School,Yes,4947.131058084756
Divorced,Khon Kaen,6.3578217972415905,Female,4.0,-0.32310088662175274,Urban,46.0,High School,Yes,4780.6078031444795
Divorced,Mahasarakam,5.926332060409944,Male,3.0,-1.0957670920464082,Urban,51.0,Graduate School,Yes,4957.087045586829
Married,Mahasarakam,4.319862441238894,Male,1.0,0.4880648749652827,Suburban,35.0,College,No,5793.807186552796
Divorced,Udon,3.6891286094739533,Female,4.0,1.1480520963257317,Suburban,30.0,College,No,5053.66168767061
Single,Mahasarakam,,Male,3.0,-0.03407690619793934,Urban,44.0,College,Yes,5242.915537632196
Divorced,Khon Kaen,4.026702395647173,Female,5.0,0.3656178521682648,Urban,32.0,College,Yes,6606.170556932849
Divorced,Mahasarakam,3.9712593825460134,Male,5.0,-0.4175784131373617,Rural,40.0,College,Yes,5875.472514386757
Single,Mahasarakam,2.5345249735171156,Male,2.0,-0.031884072666324925,Urban,48.0,High School,Yes,5098.6158165660945
Married,Mahasarakam,4.464645813019317,Male,6.0,-0.16054545039010865,Suburban,29.0,High School,Yes,6740.642296234619
Divorced,Mahasarakam,6.792037381113666,Male,5.0,0.7323229791727524,Urban,30.0,College,No,4467.985816381821
Single,Mahasarakam,6.9151306783529165,Female,5.0,0.005720641428057852,Urban,32.0,Graduate School,No,4143.377828881874
Divorced,Udon,4.394218393810559,Female,6.0,,Suburban,34.0,High School,Yes,6452.946020429968
Single,Khon Kaen,5.605150074682539,Male,6.0,0.4889351380337345,Urban,21.0,High School,Yes,7043.075726728161
Divorced,Khon Kaen,4.553805972979982,Female,4.0,0.18726899394757412,Rural,34.0,College,Yes,6041.7493184740515
Married,Khon Kaen,5.48209526079102,Female,2.0,-0.2749459836363101,Rural,27.0,College,No,5847.277630681619
Single,Mahasarakam,7.260166825560423,Female,5.0,-0.2585088471403962,Urban,31.0,Graduate School,Yes,5529.743832469442
Married,Khon Kaen,5.667296008658541,Female,3.0,-0.5428852261003381,Rural,36.0,College,No,5517.9200811419905
Married,Mahasarakam,8.251710372214067,Male,3.0,-1.0400456837686194,Rural,31.0,Graduate School,No,6303.707398875729
Single,Mahasarakam,1.8285604740333237,Male,4.0,-0.17159479601419078,Urban,46.0,Graduate School,Yes,5821.40563256783
Single,Udon,4.30170784012881,Male,6.0,0.371212773063619,Urban,24.0,Graduate School,Yes,6531.775390344854
Divorced,Khon Kaen,6.2717634961126025,Male,4.0,0.09181120988453151,Urban,29.0,High School,Yes,5866.659080440106
Married,Mahasarakam,3.8726440064093026,Male,5.0,0.45229418979403735,Urban,29.0,,Yes,5874.9186289975505
Married,Mahasarakam,4.266827312365199,Female,5.0,0.2469723611080228,Rural,39.0,College,No,4954.971582999975
Single,Udon,4.849709371291898,Male,4.0,0.48890881457562824,Rural,,Graduate School,Yes,5893.315612150657
Married,Khon Kaen,7.451800333908793,Female,6.0,0.3272293097436408,Rural,43.0,College,No,4437.28441507387
Married,Khon Kaen,8.663955571551758,Male,5.0,0.23662318150378897,,32.0,College,No,5793.021877609062
Single,Khon Kaen,8.16224027448954,Male,5.0,-0.25899740230493246,Suburban,,College,No,3444.715813423246
Divorced,Mahasarakam,4.358473344803261,Female,5.0,-0.15416045300435205,Rural,50.0,Graduate School,Yes,5025.335912749858
Divorced,Khon Kaen,6.36032134502385,Male,5.0,-0.6296048363845171,Rural,38.0,High School,Yes,5691.547603413774
Married,Mahasarakam,4.369921576344845,Female,4.0,-0.5011494003629735,Urban,40.0,High School,Yes,5575.093657140632
Married,Khon Kaen,5.717632784252758,Male,4.0,0.12245028353935569,Rural,25.0,Graduate School,No,4811.132095797958
Divorced,Mahasarakam,5.1837882089943275,Male,3.0,-0.21215342705902912,Urban,36.0,College,Yes,5197.10514224172
Married,Mahasarakam,6.735462344160067,Female,2.0,0.4274334584871488,Suburban,48.0,Graduate School,Yes,5185.909805904658
Single,Udon,6.01611773189336,Male,5.0,-0.13912413273036522,Rural,31.0,Graduate School,Yes,6679.735188214339
Divorced,Udon,7.36635376251942,Female,2.0,0.0960988171822951,Suburban,34.0,College,No,5194.737107101
Divorced,Khon Kaen,6.547209681166494,Female,3.0,-0.3778596830171164,Suburban,40.0,College,No,4018.3942022302854
Married,Khon Kaen,6.70129828941899,Male,5.0,-0.015650118740696214,Urban,16.0,Graduate School,Yes,6569.780982712902
Married,Udon,4.306276712562687,Male,3.0,0.37237595701857595,Urban,45.0,College,Yes,5604.611667410684
Single,Udon,3.9414268632865674,Male,2.0,0.09475887166088524,Rural,48.0,Graduate School,Yes,4585.451941987425
Divorced,Mahasarakam,4.967437542795414,Male,6.0,0.05025423397429481,Suburban,30.0,College,No,4393.785158940294
Married,Khon Kaen,7.1233757002362506,Female,2.0,-0.19118317020496817,Rural,30.0,Graduate School,No,5997.336378416262
Married,Khon Kaen,3.301146869167776,Male,4.0,0.19881693142811785,Rural,29.0,Graduate School,No,4089.4362095642655
Single,Udon,4.963302208484743,Female,5.0,-0.7224933491626551,Urban,23.0,Graduate School,Yes,6372.362784244565
Married,Udon,4.839824590383747,Male,3.0,-0.6905427160195613,Rural,44.0,High School,Yes,5560.878602685443
Single,Udon,6.568277871382571,Male,4.0,,Urban,36.0,College,Yes,5001.168776961276
Divorced,Udon,3.259553808949669,Female,4.0,0.6340385458649221,Rural,40.0,High School,No,6590.5123787325265
Married,Udon,2.85028219221777,Female,5.0,-0.7734642397325792,Urban,34.0,Graduate School,Yes,6038.594542985716
Married,Udon,5.765769263429601,Female,6.0,0.5742645582112134,Rural,36.0,Graduate School,No,3436.816098410752
Divorced,Udon,6.733459811253284,Male,6.0,-0.593763147861526,Rural,34.0,High School,Yes,5653.623378646824
Divorced,Khon Kaen,5.137928759455839,Female,4.0,0.6094895409568594,Rural,33.0,High School,Yes,5853.527994763768
Married,Khon Kaen,3.031631639149914,Male,5.0,-0.0669158145196844,,20.0,Graduate School,Yes,7068.579883329597
Single,Mahasarakam,3.398935931139084,Male,4.0,-0.6238494718405883,Rural,36.0,College,No,5217.882143684275
Divorced,Mahasarakam,8.942006597561276,Female,6.0,-0.09884128538487763,Urban,32.0,High School,Yes,5104.2679105249435
Divorced,Mahasarakam,7.6525464557551075,Female,2.0,-0.02776740117815951,Urban,32.0,College,No,5406.356514609724
Married,Mahasarakam,4.918872325369844,Male,5.0,0.12317106563500807,Urban,35.0,High School,No,5120.202529386743
Divorced,Khon Kaen,4.271224665486087,Male,6.0,-0.7047823998337052,Suburban,26.0,Graduate School,Yes,6445.032869064702
Married,Mahasarakam,6.7343219237331375,Male,4.0,-0.8320131620194496,Urban,34.0,Graduate School,No,4627.321331483258
Single,Udon,3.993332142598233,Female,4.0,-0.3552502411581627,Suburban,34.0,Graduate School,Yes,6387.567364880545
Married,Mahasarakam,4.805128500904576,Female,5.0,0.4401324964355465,Suburban,33.0,Graduate School,No,4383.763392130168
Divorced,Mahasarakam,7.498415996732222,Female,5.0,0.24720167152757844,Urban,22.0,Graduate School,Yes,6119.016737797637
Married,Udon,6.020771448712395,Male,4.0,-0.1861694040934695,Rural,38.0,High School,No,3561.0819182469804
Married,Mahasarakam,4.731131954515065,Male,2.0,0.8057182783680054,Rural,26.0,College,No,4023.4743577988784
Divorced,Khon Kaen,5.267632508590026,Female,3.0,0.2577459912642367,Rural,36.0,College,No,7190.250763415388
Married,Udon,6.19287004958857,Male,4.0,-0.47164208997948337,Rural,36.0,Graduate School,No,4772.908521900972
Married,Khon Kaen,,Male,6.0,-0.1984335944358217,Rural,42.0,College,No,3281.498522456628
Divorced,Khon Kaen,3.878364628669503,Female,4.0,-0.3735465684962054,Urban,30.0,Graduate School,Yes,5260.90215589497
Divorced,Mahasarakam,4.608665483329039,Male,5.0,0.14965643442207502,Urban,42.0,Graduate School,,5526.956595943121
Divorced,Mahasarakam,8.076075192559276,Male,3.0,0.5154564591337376,Urban,49.0,High School,,4950.625159170913
Married,Mahasarakam,8.576413265771677,Male,4.0,,Rural,27.0,College,No,4035.0785256866448
Divorced,Mahasarakam,6.298429150693172,Female,4.0,0.17173662335029483,Suburban,32.0,Graduate School,Yes,5562.265593677909
,Mahasarakam,7.1782638273025245,Female,4.0,0.41385232677318246,Urban,34.0,High School,Yes,6232.545014144151
Married,Khon Kaen,4.481202774205509,Female,5.0,0.3436814334286977,Rural,36.0,High School,No,3469.687540703755
Divorced,Mahasarakam,3.3816710270419197,Female,4.0,-0.43189801078862144,Suburban,37.0,College,Yes,5671.0321386978
Married,Mahasarakam,4.100543134713373,Male,2.0,-0.11971155913865218,Suburban,33.0,College,No,5598.585324999247
Single,Udon,3.86852675571355,Male,1.0,-0.262193991539752,Suburban,55.0,High School,Yes,4303.769802293821
Divorced,Mahasarakam,5.338595396636375,Female,,-0.5231348330645174,Suburban,28.0,College,No,4942.188804122767
Married,Khon Kaen,5.7619421045300365,Male,3.0,0.42764828443895114,Rural,31.0,College,No,4565.494618210198
Single,Mahasarakam,6.736572530265688,Male,1.0,0.1351071176968185,Rural,26.0,College,No,4671.812399640059
Married,Khon Kaen,4.431518889120678,Female,4.0,-0.7439452069373947,Rural,37.0,Graduate School,No,5049.571243613421
Divorced,Khon Kaen,7.171133094813381,Male,4.0,-0.31673966180849655,Urban,45.0,High School,Yes,5046.177474764577
Divorced,Khon Kaen,5.053057203978946,Male,6.0,-0.2268829988111124,Urban,31.0,College,Yes,5878.229715599509
Single,Mahasarakam,5.295228726324089,Male,6.0,-0.8514207269951909,Urban,17.0,College,Yes,6637.981385437319
Divorced,Khon Kaen,5.7278091832540055,Male,4.0,-0.2900440612625094,Urban,36.0,High School,Yes,6019.696070045966
Divorced,Udon,6.006521879316393,Female,4.0,-0.3430245880849829,Suburban,34.0,,Yes,6554.195819816155
Married,Mahasarakam,4.7710426210791255,Female,6.0,-0.628367462647889,Urban,30.0,College,Yes,5765.500474323878
Divorced,Mahasarakam,5.24556051641013,Male,6.0,-0.9196044194608732,Urban,33.0,College,Yes,6035.667498977533
Married,Udon,5.23728680583473,Male,3.0,0.29654111019704743,Rural,38.0,High School,No,6156.619317238167
Divorced,Udon,3.1986858347041656,Male,3.0,0.6450148072348757,Rural,38.0,College,Yes,5854.880550130881
Single,Khon Kaen,7.626697383443876,Female,5.0,0.017872148183718,Urban,16.0,High School,Yes,6687.830861684286
Divorced,Mahasarakam,5.979951625736014,Male,4.0,-0.07231604153563846,Urban,37.0,High School,Yes,5894.481953602244
Single,Mahasarakam,1.817011605436436,Male,4.0,-1.207173006636986,Urban,20.0,High School,Yes,6146.340654246909
Divorced,Mahasarakam,5.881708833610393,Male,6.0,,Urban,21.0,High School,Yes,5754.798426624554
Divorced,Mahasarakam,6.783886676382656,Male,7.0,-0.4175809143206714,Urban,25.0,High School,Yes,6802.189039539369
Single,Mahasarakam,5.668502104375679,Female,4.0,-0.6233211008064743,Urban,38.0,High School,Yes,5714.528936045781
Divorced,Udon,6.646946663463873,Male,4.0,0.19171287755226396,Urban,38.0,Graduate School,Yes,5022.043273290603
Single,Mahasarakam,7.219111094270247,Male,4.0,0.9644789913696602,Suburban,32.0,Graduate School,Yes,5573.6294423172
Married,Udon,7.084336072897509,Male,3.0,-0.29837549883166503,Rural,26.0,Graduate School,No,4741.801369433314
Divorced,Udon,4.694684393241314,Female,2.0,-0.15263514995561553,Urban,28.0,,No,4149.3008667166805
Divorced,Khon Kaen,3.063645571318465,Female,1.0,,Suburban,33.0,Graduate School,No,5101.350229042818
Divorced,Udon,3.9240799200483147,Male,4.0,-0.558739608707591,Rural,44.0,College,No,6835.575971881471
Divorced,Khon Kaen,4.021864423527435,Female,5.0,0.09520175384656401,Suburban,34.0,College,Yes,5999.589555706942
Divorced,Udon,5.267056383187157,Male,2.0,0.7820150683856245,Suburban,50.0,College,Yes,5693.914236965498
Married,Mahasarakam,6.371728117112339,Female,,-0.2944892051544716,Rural,42.0,High School,No,5182.0268987305935
Divorced,Khon Kaen,5.434153665332233,Female,3.0,0.6689423251949391,Urban,34.0,Graduate School,Yes,5586.525399307686
Divorced,Khon Kaen,4.06713296667304,Female,4.0,-0.024099842887791652,Urban,33.0,College,Yes,6163.884313161248
