ID,age,balance,housing,loan,contact,duration,campaign,previous,poutcome,deposit
5152,32,935,no,no,cellular,161,2,5,failure,yes
5153,36,365,no,no,cellular,643,1,0,unknown,yes
5154,32,222,no,yes,cellular,820,4,0,unknown,yes
5155,45,0,no,no,,374,2,1,success,yes
5156,35,1015,yes,no,unknown,406,2,0,unknown,yes
5157,23,107,no,no,,84,1,1,success,yes
5158,50,82,no,no,telephone,456,1,0,unknown,yes
5159,31,877,no,no,cellular,192,1,7,other,yes
5160,61,2557,yes,no,cellular,89,1,4,success,yes
5161,42,1673,yes,no,cellular,636,3,0,unknown,yes
5162,39,2467,no,no,cellular,207,2,3,other,yes
5163,37,980,no,no,cellular,1306,5,0,unknown,yes
5164,30,183,yes,no,cellular,610,1,0,unknown,yes
5165,,387,yes,no,unknown,918,1,0,unknown,yes
5166,30,459,yes,no,cellular,494,1,0,unknown,yes
5167,57,1227,no,no,cellular,232,1,0,unknown,yes
5168,31,302,no,no,cellular,349,1,3,success,yes
5169,37,175,yes,yes,unknown,753,6,0,unknown,yes
5170,34,182,no,no,cellular,938,2,0,unknown,yes
5171,31,-367,yes,no,cellular,474,2,0,unknown,yes
5172,52,876,no,no,cellular,601,3,0,unknown,yes
5173,48,201,no,no,cellular,594,1,1,success,yes
5174,73,796,no,no,cellular,427,1,2,failure,yes
5175,54,0,no,no,,618,1,0,unknown,yes
5176,38,1559,no,no,,136,2,1,failure,yes
5177,39,70,no,no,,813,1,0,unknown,yes
5178,44,2734,yes,no,cellular,897,4,0,unknown,yes
5179,29,3528,no,no,cellular,137,1,0,unknown,yes
5180,,469,no,no,cellular,200,1,2,success,yes
5181,31,3311,yes,no,unknown,719,1,0,unknown,yes
5182,33,152,yes,no,cellular,202,2,2,success,yes
5183,39,1047,no,no,unknown,554,1,0,unknown,yes
5184,30,484,yes,no,unknown,703,1,0,unknown,yes
5185,39,1587,yes,no,cellular,108,2,3,success,yes
5186,25,4461,no,no,cellular,796,5,0,unknown,yes
5187,57,3551,yes,no,cellular,458,1,0,unknown,yes
5188,35,495,no,no,cellular,266,1,1,failure,yes
5189,27,3792,no,no,cellular,279,2,0,unknown,yes
5190,27,489,yes,no,cellular,356,4,0,unknown,yes
5191,,159,no,no,cellular,449,2,4,success,yes
5192,41,985,yes,no,,274,2,11,success,yes
5193,46,369,yes,no,unknown,916,2,0,unknown,yes
5194,38,257,yes,no,cellular,435,1,0,unknown,yes
5195,35,2779,no,no,cellular,118,2,0,unknown,yes
5196,24,638,yes,yes,cellular,792,3,0,unknown,yes
5197,24,833,yes,no,,956,1,0,unknown,yes
5198,28,9314,no,no,cellular,276,2,0,unknown,yes
5199,28,4745,no,no,telephone,360,1,5,success,yes
5200,53,2693,no,no,cellular,90,1,1,failure,yes
5201,45,160,no,no,cellular,182,2,1,success,yes
5202,33,1697,no,no,cellular,179,1,0,unknown,yes
5203,51,0,no,no,unknown,302,1,0,unknown,yes
5204,32,-770,yes,no,cellular,618,1,0,unknown,yes
5205,65,20806,no,no,telephone,523,2,0,unknown,yes
5206,32,3136,yes,no,cellular,820,1,0,unknown,yes
5207,67,1430,no,no,cellular,499,2,3,failure,yes
5208,53,6831,no,no,cellular,1130,2,0,unknown,yes
5209,41,664,no,yes,,955,5,0,unknown,yes
5210,30,49,no,no,cellular,808,2,0,unknown,yes
5211,37,604,yes,no,,371,1,1,failure,yes
5212,27,931,yes,no,cellular,1078,1,0,unknown,yes
5213,77,699,no,no,cellular,425,2,0,unknown,yes
5214,32,212,no,no,cellular,830,5,0,unknown,yes
5215,25,362,no,no,cellular,617,2,0,unknown,yes
5216,32,2667,yes,no,cellular,971,2,0,unknown,yes
5217,43,-754,yes,yes,cellular,727,3,0,unknown,yes
5218,30,517,no,no,cellular,141,2,0,unknown,yes
5219,59,258,yes,no,telephone,266,1,0,unknown,yes
5220,61,3140,yes,yes,cellular,975,4,1,unknown,yes
5221,32,658,yes,no,cellular,283,1,0,unknown,yes
5222,37,255,no,no,,562,2,10,success,yes
5223,51,5350,yes,yes,cellular,612,4,0,unknown,yes
5224,55,9756,yes,no,cellular,103,2,1,other,yes
5225,38,3646,yes,no,cellular,1710,2,1,other,yes
5226,47,368,no,no,,403,1,6,success,yes
5227,59,1,yes,no,cellular,602,1,5,other,yes
5228,51,1435,no,no,unknown,587,1,0,unknown,yes
5229,25,122,yes,no,cellular,481,2,0,unknown,yes
5230,,2027,no,no,cellular,161,2,0,unknown,yes
5231,,496,no,no,cellular,132,1,0,unknown,yes
5232,52,83,no,no,cellular,1223,6,0,unknown,yes
5233,54,467,yes,no,cellular,674,3,0,unknown,yes
5234,,0,no,yes,,732,1,0,unknown,yes
5235,41,471,yes,no,cellular,954,2,4,success,yes
5236,72,5715,no,no,cellular,1114,1,2,success,yes
5237,24,-389,yes,yes,,1242,1,0,unknown,yes
5238,36,364,no,yes,cellular,185,1,1,failure,yes
5239,39,25,yes,yes,,658,1,3,failure,yes
5240,55,3450,no,no,cellular,169,1,1,failure,yes
5241,35,2374,yes,no,cellular,765,2,5,success,yes
5242,32,5514,no,no,cellular,319,1,1,success,yes
5243,29,455,no,no,telephone,214,2,1,success,yes
5244,59,739,no,no,cellular,408,1,0,unknown,yes
5245,33,336,no,no,cellular,179,3,0,unknown,yes
5246,30,436,yes,no,cellular,1720,1,0,unknown,yes
5247,30,536,no,no,cellular,309,1,0,unknown,yes
5248,,0,no,no,cellular,268,2,3,success,yes
5249,39,0,yes,no,cellular,224,3,0,unknown,yes
5250,40,1181,yes,no,cellular,718,2,2,success,yes
5251,29,265,no,no,cellular,491,1,0,unknown,yes
5252,24,2573,no,no,cellular,375,2,0,unknown,yes
5253,31,-537,yes,yes,cellular,1039,7,0,unknown,yes
5254,62,1128,no,no,cellular,236,1,3,other,yes
5255,,2780,no,no,cellular,485,1,0,unknown,yes
5256,67,405,no,no,cellular,344,2,2,success,yes
5257,44,706,no,no,unknown,204,1,0,unknown,yes
5258,79,2661,no,no,cellular,254,5,0,unknown,yes
5259,30,2734,no,no,cellular,459,3,0,unknown,yes
5260,38,196,no,no,cellular,574,1,0,unknown,yes
5261,31,533,no,no,telephone,372,1,10,success,yes
5262,38,6728,no,no,cellular,252,4,0,unknown,yes
5263,36,1227,yes,yes,cellular,775,5,3,failure,yes
5264,,5,no,no,cellular,840,3,0,unknown,yes
5265,,197,no,no,cellular,78,3,0,unknown,yes
5266,27,13,no,no,,475,3,0,unknown,yes
5267,32,284,yes,no,cellular,717,3,0,unknown,yes
5268,37,33,yes,no,cellular,186,1,0,unknown,yes
5269,56,2333,no,no,cellular,244,1,0,unknown,yes
5270,28,1705,no,no,cellular,412,2,0,unknown,yes
5271,49,2039,yes,no,cellular,451,1,2,failure,yes
5272,23,381,no,no,cellular,696,1,2,other,yes
5273,,3738,yes,no,,156,1,6,other,yes
5274,54,4401,no,no,telephone,414,1,2,success,yes
5275,59,553,yes,no,cellular,1272,3,0,unknown,yes
5276,53,-725,yes,no,unknown,1205,1,0,unknown,yes
5277,51,67,no,no,unknown,835,1,0,unknown,yes
5278,31,330,no,no,cellular,309,1,3,success,yes
5279,62,5943,no,no,telephone,196,4,0,unknown,yes
5280,,25,yes,no,cellular,232,2,0,unknown,yes
5281,25,316,no,no,cellular,347,2,0,unknown,yes
5282,43,4389,no,no,cellular,618,1,0,unknown,yes
5283,45,0,no,no,,264,1,0,unknown,yes
5284,78,1389,no,no,cellular,335,1,0,unknown,yes
5285,30,398,no,no,cellular,102,1,3,success,yes
5286,,247,no,no,,138,2,0,unknown,yes
5287,,0,no,yes,cellular,431,2,0,unknown,yes
5288,31,131,yes,no,cellular,151,1,0,unknown,yes
5289,57,604,no,no,cellular,187,1,0,unknown,no
5290,45,0,yes,no,cellular,102,1,0,unknown,no
5291,,238,yes,yes,cellular,118,2,1,success,no
5292,,673,yes,no,cellular,89,1,2,failure,no
5293,37,7944,no,no,cellular,102,1,0,unknown,no
5294,32,3696,no,no,unknown,315,3,0,unknown,no
5295,,347,no,no,unknown,231,1,0,unknown,no
5296,31,-199,yes,yes,telephone,149,5,10,failure,no
5297,54,337,yes,no,unknown,302,2,0,unknown,no
5298,52,5091,no,no,cellular,309,1,0,unknown,no
5299,29,970,yes,no,cellular,240,1,0,unknown,no
5300,34,258,yes,no,,131,2,0,unknown,no
5301,37,614,yes,no,unknown,185,1,0,unknown,no
5302,66,1929,no,no,cellular,169,1,0,unknown,no
5303,33,2362,yes,no,cellular,271,4,0,unknown,no
5304,60,8121,yes,yes,,98,7,0,unknown,no
5305,55,608,yes,no,,161,2,0,unknown,no
5306,34,3723,yes,no,,47,5,0,unknown,no
5307,52,117,no,yes,cellular,164,2,0,unknown,no
5308,29,363,yes,no,cellular,164,1,0,unknown,no
5309,43,130,yes,no,unknown,193,1,0,unknown,no
5310,57,2225,yes,no,cellular,8,4,0,unknown,no
5311,32,-105,yes,yes,,454,19,0,unknown,no
5312,67,7687,no,no,telephone,70,3,0,unknown,no
5313,,222,no,no,cellular,119,11,0,unknown,no
5314,,736,no,no,cellular,212,2,0,unknown,no
5315,31,84,no,no,cellular,157,4,0,unknown,no
5316,,196,yes,no,unknown,119,3,0,unknown,no
5317,41,2123,no,no,cellular,130,2,0,unknown,no
5318,35,-482,yes,no,unknown,472,1,0,unknown,no
5319,48,700,yes,no,cellular,488,2,0,unknown,no
5320,,1388,no,no,cellular,139,4,0,unknown,no
5321,59,222,no,no,,97,1,0,unknown,no
5322,26,592,yes,yes,unknown,174,1,0,unknown,no
5323,30,0,no,no,cellular,95,2,0,unknown,no
5324,56,411,no,no,unknown,145,4,0,unknown,no
5325,41,-104,yes,no,unknown,32,3,0,unknown,no
5326,52,475,yes,no,cellular,121,3,0,unknown,no
5327,35,181,yes,no,cellular,217,4,1,failure,no
5328,41,653,yes,no,telephone,60,2,0,unknown,no
5329,39,0,yes,no,unknown,46,2,0,unknown,no
5330,51,0,yes,yes,cellular,263,1,1,other,no
5331,46,942,no,no,cellular,240,3,2,failure,no
5332,43,13,no,yes,cellular,977,4,0,unknown,no
5333,31,200,no,no,cellular,315,2,0,unknown,no
5334,56,660,yes,no,unknown,72,3,0,unknown,no
5335,35,1309,yes,no,cellular,73,3,0,unknown,no
5336,58,-364,yes,no,unknown,355,1,0,unknown,no
5337,33,-616,yes,yes,unknown,320,1,0,unknown,no
5338,,2596,no,no,unknown,60,6,0,unknown,no
5339,49,5802,no,no,cellular,175,3,2,success,no
5340,47,568,yes,no,telephone,256,2,0,unknown,no
5341,61,296,yes,yes,unknown,323,2,0,unknown,no
5342,45,561,yes,no,unknown,340,7,0,unknown,no
5343,53,2894,yes,no,cellular,163,1,0,unknown,no
5344,31,2344,yes,no,cellular,221,6,0,unknown,no
5345,35,1345,yes,no,cellular,135,1,0,unknown,no
5346,55,171,yes,no,cellular,73,6,0,unknown,no
5347,50,1838,yes,yes,cellular,221,8,0,unknown,no
5348,53,549,no,no,telephone,74,2,0,unknown,no
5349,45,1097,yes,yes,cellular,174,1,1,failure,no
5350,45,1148,no,no,cellular,782,2,0,unknown,no
5351,32,3818,no,no,cellular,100,4,0,unknown,no
5352,,934,yes,no,unknown,244,2,0,unknown,no
5353,,-637,yes,yes,cellular,233,2,0,unknown,no
5354,27,65,yes,yes,cellular,59,1,0,unknown,no
5355,37,24,yes,no,cellular,136,1,2,failure,no
5356,45,907,no,no,cellular,230,8,0,unknown,no
5357,,100,yes,no,unknown,218,2,0,unknown,no
5358,,686,yes,no,,888,3,0,unknown,no
5359,35,3,yes,yes,cellular,217,1,0,unknown,no
5360,62,4692,yes,no,,73,1,0,unknown,no
5361,42,-197,yes,no,cellular,66,7,0,unknown,no
5362,38,4335,yes,no,cellular,640,1,0,unknown,no
5363,36,664,no,no,cellular,309,3,0,unknown,no
5364,59,307,yes,yes,unknown,250,7,0,unknown,no
5365,46,5,yes,yes,cellular,305,2,0,unknown,no
5366,42,-67,yes,no,unknown,128,1,0,unknown,no
5367,27,3754,no,no,cellular,106,3,1,other,no
5368,44,1139,yes,no,cellular,64,1,0,unknown,no
5369,32,250,yes,no,unknown,202,1,0,unknown,no
5370,32,3695,yes,no,cellular,34,1,3,other,no
5371,43,1025,yes,no,cellular,106,1,0,unknown,no
5372,38,328,no,no,cellular,230,2,0,unknown,no
5373,40,0,yes,no,cellular,297,1,3,failure,no
5374,44,6203,yes,yes,unknown,129,1,0,unknown,no
5375,49,1904,no,yes,cellular,131,2,0,unknown,no
5376,37,347,yes,no,cellular,282,1,0,unknown,no
5377,,1289,no,no,,260,2,0,unknown,no
5378,54,129,yes,no,,132,1,0,unknown,no
5379,,178,yes,no,unknown,245,1,0,unknown,no
5380,45,81,no,yes,cellular,61,3,0,unknown,no
5381,49,599,no,no,cellular,174,1,0,unknown,no
5382,,190,yes,no,cellular,370,2,0,unknown,no
5383,39,0,yes,no,unknown,262,1,0,unknown,no
5384,56,563,yes,no,cellular,100,2,1,failure,no
5385,37,105,yes,no,unknown,69,2,0,unknown,no
5386,39,3518,yes,no,cellular,440,1,0,unknown,no
5387,53,248,no,yes,cellular,99,1,3,failure,no
5388,38,961,yes,no,unknown,346,1,0,unknown,no
5389,25,640,yes,no,,492,2,0,unknown,no
5390,35,1144,no,no,,197,13,0,unknown,no
5391,47,0,no,no,unknown,308,1,0,unknown,no
5392,40,4381,no,no,telephone,126,2,0,unknown,no
5393,31,1134,no,no,cellular,174,2,0,unknown,no
5394,50,570,no,no,unknown,21,3,0,unknown,no
5395,40,0,yes,no,unknown,167,2,0,unknown,no
5396,55,357,yes,no,,526,1,1,failure,no
5397,31,593,yes,no,,391,2,0,unknown,no
5398,59,229,yes,yes,unknown,19,1,0,unknown,no
5399,52,0,no,no,unknown,85,3,0,unknown,no
5400,55,1157,no,no,cellular,289,1,2,failure,no
5401,49,234,no,no,cellular,55,6,0,unknown,no
5402,31,322,yes,no,unknown,159,1,0,unknown,no
5403,55,113,yes,no,unknown,186,1,0,unknown,no
5404,38,2139,yes,no,unknown,576,1,0,unknown,no
5405,52,2251,yes,no,unknown,58,9,0,unknown,no
5406,57,0,no,no,unknown,95,1,0,unknown,no
5407,65,2756,no,no,cellular,1353,2,0,unknown,no
5408,53,7132,no,no,cellular,88,2,0,unknown,no
5409,34,2047,yes,no,cellular,57,5,0,unknown,no
5410,,0,no,no,,256,1,0,unknown,no
5411,44,1151,yes,no,unknown,127,2,0,unknown,no
5412,49,5244,no,no,cellular,60,4,0,unknown,no
5413,39,1,yes,no,unknown,506,2,0,unknown,no
5414,,203,no,no,cellular,70,1,0,unknown,no
5415,22,2162,no,no,telephone,168,1,0,unknown,no
5416,31,337,no,no,unknown,51,1,0,unknown,no
5417,53,0,no,no,cellular,207,1,0,unknown,no
5418,59,2,no,no,cellular,164,2,0,unknown,no
5419,,1365,no,no,unknown,327,1,0,unknown,no
5420,56,2366,yes,yes,cellular,538,2,4,failure,no
5421,52,-803,yes,no,cellular,131,3,0,unknown,no
5422,57,873,no,no,unknown,441,3,0,unknown,no
5423,41,-76,yes,no,cellular,263,1,0,unknown,no
5424,39,2990,no,no,telephone,127,4,0,unknown,no
5425,35,538,yes,no,unknown,66,4,0,unknown,no
5426,53,6388,yes,no,telephone,203,2,0,unknown,no
5427,35,840,yes,no,,281,4,0,unknown,no
5428,25,1847,no,no,cellular,137,2,0,unknown,no
5429,,40,yes,no,cellular,302,2,0,unknown,no
5430,38,30,no,no,unknown,91,1,0,unknown,no
5431,42,860,yes,no,unknown,90,3,0,unknown,no
5432,28,123,yes,no,unknown,97,1,0,unknown,no
5433,35,667,yes,no,cellular,10,5,27,other,no
5434,34,601,no,no,cellular,184,3,0,unknown,no
5435,,616,yes,no,cellular,118,7,0,unknown,no
5436,,259,no,no,cellular,63,1,0,unknown,no
5437,32,307,no,no,cellular,96,1,3,success,no
5438,41,-29,no,no,cellular,41,2,2,failure,no
5439,,849,yes,yes,,100,4,0,unknown,no
5440,26,47,yes,no,cellular,63,1,0,unknown,no
5441,60,2194,yes,no,telephone,31,3,9,failure,no
5442,51,3413,no,no,cellular,146,7,0,unknown,no
5443,24,1299,yes,yes,cellular,113,2,0,unknown,no
5444,,622,yes,no,cellular,175,1,0,unknown,no
5445,,1901,no,no,cellular,165,2,0,unknown,no
5446,74,166,no,no,cellular,99,1,0,unknown,no
5447,50,1717,no,no,telephone,416,8,0,unknown,no
5448,31,-160,yes,no,unknown,202,2,0,unknown,no
5449,31,89,no,no,unknown,297,3,0,unknown,no
5450,25,493,yes,no,unknown,301,1,0,unknown,no
5451,39,2644,yes,no,unknown,253,1,0,unknown,no
5452,30,596,no,no,cellular,125,2,0,unknown,no
5453,60,0,no,no,cellular,321,4,8,failure,no
5454,48,606,yes,no,cellular,231,4,0,unknown,no
5455,30,-346,yes,yes,cellular,88,1,0,unknown,no
5456,43,550,yes,no,cellular,107,2,0,unknown,no
5457,44,237,yes,no,cellular,54,1,0,unknown,no
5458,29,415,no,yes,cellular,161,1,0,unknown,no
5459,46,-125,yes,no,unknown,23,1,0,unknown,no
5460,28,1984,yes,no,cellular,32,2,1,failure,no
5461,34,121,yes,no,telephone,57,6,0,unknown,no
5462,,266,no,yes,cellular,228,1,0,unknown,no
5463,59,1723,no,no,unknown,70,1,0,unknown,no
5464,27,1049,no,no,telephone,389,3,0,unknown,no
5465,36,21,no,no,telephone,35,1,0,unknown,no
5466,,341,yes,no,unknown,195,1,0,unknown,no
5467,30,233,yes,no,,382,10,0,unknown,no
5468,,247,no,no,unknown,173,1,0,unknown,no
5469,50,3117,no,no,cellular,44,2,1,failure,no
5470,45,242,no,yes,cellular,510,1,4,failure,no
5471,40,24,yes,no,unknown,185,1,0,unknown,no
5472,49,7007,no,no,cellular,325,2,0,unknown,no
5473,54,1851,no,no,unknown,296,3,0,unknown,no
5474,31,573,yes,no,telephone,58,1,2,failure,no
5475,35,1178,yes,yes,cellular,220,2,5,failure,no
5476,34,748,yes,yes,cellular,161,1,0,unknown,no
5477,48,-407,yes,no,cellular,210,2,1,failure,no
5478,51,4695,no,no,cellular,8,10,0,unknown,no
5479,47,2500,no,no,cellular,240,1,0,unknown,no
5480,45,86,no,no,cellular,64,5,0,unknown,no
5481,33,968,no,yes,cellular,95,10,0,unknown,no
5482,33,192,no,no,cellular,255,1,0,unknown,no
5483,,93,no,no,unknown,4,1,0,unknown,no
5484,47,0,yes,no,cellular,234,1,0,unknown,no
5485,54,0,yes,yes,cellular,309,3,0,unknown,no
5486,37,-491,yes,no,cellular,80,2,0,unknown,no
5487,43,1517,no,no,unknown,45,1,0,unknown,no
5488,49,0,yes,no,cellular,102,1,0,unknown,no
5489,43,775,no,no,cellular,98,1,1,failure,no
5490,27,276,yes,no,unknown,311,2,0,unknown,no
5491,44,5781,yes,yes,cellular,195,1,0,unknown,no
5492,37,0,yes,no,cellular,217,6,0,unknown,no
5493,50,901,yes,no,unknown,8,6,0,unknown,no
5494,,431,yes,no,,12,5,0,unknown,no
5495,52,911,no,no,unknown,29,2,0,unknown,no
5496,26,96,no,no,cellular,606,1,1,failure,no
5497,35,0,yes,yes,cellular,199,1,0,unknown,no
5498,47,-288,yes,no,unknown,107,7,0,unknown,no
5499,55,2923,yes,no,unknown,104,2,0,unknown,no
5500,26,16,no,yes,cellular,249,2,0,unknown,no
5501,,744,yes,yes,,161,3,0,unknown,no
5502,56,551,no,no,unknown,27,1,0,unknown,no
5503,33,322,yes,no,cellular,77,3,0,unknown,no
5504,36,199,yes,no,cellular,183,1,0,unknown,no
5505,32,0,no,no,cellular,360,2,0,unknown,no
5506,30,0,no,no,cellular,262,6,0,unknown,no
5507,39,633,no,no,cellular,105,2,3,failure,no
5508,,203,no,no,,145,2,0,unknown,no
5509,36,583,no,no,cellular,859,1,1,other,no
5510,,2749,yes,no,cellular,128,1,0,unknown,no
5511,48,769,no,yes,,58,2,15,other,no
5512,34,1924,yes,yes,cellular,161,2,1,failure,no
5513,50,1064,yes,no,cellular,31,2,0,unknown,no
5514,26,1099,no,no,cellular,99,2,13,other,no
5515,35,2971,no,no,cellular,112,2,0,unknown,no
5516,44,2657,yes,no,unknown,202,2,0,unknown,no
5517,47,21,yes,no,,229,2,0,unknown,no
5518,62,0,no,no,cellular,113,3,3,failure,no
5519,55,0,no,no,cellular,222,3,3,failure,no
5520,26,9447,no,no,cellular,113,1,2,other,no
5521,88,433,no,no,telephone,161,1,1,failure,no
5522,28,375,yes,no,cellular,43,1,1,other,no
5523,41,2399,yes,no,cellular,303,2,2,failure,no
5524,25,148,no,no,cellular,421,1,0,unknown,no
5525,40,224,no,no,unknown,606,1,0,unknown,no
5526,35,147,yes,no,cellular,358,1,3,failure,no
5527,65,744,no,no,cellular,182,1,0,unknown,no
5528,40,-94,yes,no,cellular,90,1,0,unknown,no
5529,43,9,yes,no,cellular,89,5,1,failure,no
5530,29,1218,no,no,cellular,258,2,0,unknown,no
5531,48,1106,no,yes,cellular,265,1,0,unknown,no
5532,35,0,yes,no,cellular,277,1,0,unknown,no
5533,30,167,no,no,unknown,9,1,0,unknown,no
5534,32,0,yes,no,cellular,415,2,0,unknown,no
5535,30,324,no,no,cellular,585,4,0,unknown,no
5536,30,127,yes,no,cellular,16,6,1,other,no
5537,24,230,yes,no,cellular,73,1,0,unknown,no
5538,29,344,yes,yes,unknown,279,2,0,unknown,no
5539,44,105,yes,no,unknown,1529,2,0,unknown,no
5540,42,634,yes,no,cellular,256,2,0,unknown,no
5541,45,317,yes,no,cellular,325,2,0,unknown,no
5542,57,2234,no,no,unknown,201,5,0,unknown,no
5543,36,223,yes,no,unknown,12,3,0,unknown,no
5544,49,230,yes,no,unknown,96,1,0,unknown,no
5545,30,0,no,no,cellular,214,2,0,unknown,no
5546,48,313,no,no,cellular,208,1,0,unknown,no
5547,32,289,yes,no,cellular,63,1,2,failure,no
5548,35,0,yes,no,cellular,139,1,0,unknown,no
5549,40,3676,yes,yes,unknown,101,1,0,unknown,no
5550,32,-184,yes,no,cellular,129,2,1,failure,no
5551,37,3954,yes,no,cellular,87,1,2,failure,no
5552,37,2951,no,no,,101,3,0,unknown,no
5553,43,78,yes,no,cellular,36,1,1,other,no
5554,48,1526,no,no,cellular,273,2,0,unknown,no
5555,36,0,yes,no,cellular,193,5,0,unknown,no
5556,33,233,yes,no,unknown,221,4,0,unknown,no
5557,,67,yes,yes,unknown,316,4,0,unknown,no
5558,36,38,no,no,unknown,308,4,0,unknown,no
5559,65,1948,no,no,cellular,102,2,0,unknown,no
5560,50,5296,no,no,cellular,64,7,0,unknown,no
5561,34,612,no,no,cellular,192,1,0,unknown,no
5562,35,4872,yes,no,,34,3,0,unknown,no
5563,32,131,yes,no,cellular,112,1,1,other,no
5564,34,4943,yes,yes,cellular,117,2,0,unknown,no
5565,34,-257,yes,no,cellular,160,1,4,failure,no
5566,33,331,yes,no,unknown,139,3,0,unknown,no
5567,45,105,yes,yes,unknown,119,1,0,unknown,no
5568,35,1160,no,yes,telephone,62,1,0,unknown,no
5569,53,4930,no,yes,cellular,228,2,0,unknown,no
5570,39,471,yes,no,unknown,161,2,0,unknown,no
5571,38,35,yes,no,unknown,130,2,0,unknown,no
5572,,1750,yes,no,cellular,422,1,4,success,no
5573,52,5275,no,yes,cellular,1029,3,0,unknown,no
5574,30,728,yes,no,cellular,393,1,1,other,no
5575,37,0,no,no,unknown,143,1,0,unknown,no
5576,33,263,no,no,cellular,79,4,3,failure,no
5577,52,601,yes,no,unknown,249,2,0,unknown,no
5578,,6429,yes,yes,cellular,535,1,2,failure,no
5579,,1076,yes,no,unknown,537,5,0,unknown,no
5580,37,-57,yes,yes,cellular,55,5,0,unknown,no
5581,33,2,no,no,cellular,132,2,0,unknown,no
5582,32,514,yes,no,,414,2,0,unknown,no
5583,25,-375,yes,no,cellular,61,2,0,unknown,no
5584,37,28,no,no,cellular,101,2,0,unknown,no
5585,34,404,yes,no,cellular,10,6,0,unknown,no
5586,40,3430,yes,no,cellular,1855,3,0,unknown,no
5587,40,99,no,no,cellular,15,5,0,unknown,no
5588,38,2669,yes,no,cellular,208,2,0,unknown,no
5589,,202,yes,no,cellular,59,1,1,other,no
5590,37,715,yes,no,unknown,247,2,0,unknown,no
5591,35,674,yes,no,unknown,274,2,0,unknown,no
5592,33,312,no,no,,271,1,3,failure,no
5593,38,1463,yes,no,cellular,425,4,0,unknown,no
5594,37,789,yes,yes,cellular,93,1,2,other,no
5595,,7,no,no,cellular,51,1,1,failure,no
5596,,473,yes,no,cellular,54,1,0,unknown,no
5597,45,3150,yes,no,cellular,101,2,0,unknown,no
5598,42,12223,yes,no,,36,1,0,unknown,no
5599,33,1541,yes,no,unknown,423,2,0,unknown,no
5600,35,142,yes,no,cellular,266,2,1,failure,no
5601,30,3,yes,no,unknown,174,1,0,unknown,no
5602,31,1207,yes,no,cellular,163,2,0,unknown,no
5603,45,351,yes,no,telephone,18,2,0,unknown,no
5604,44,777,yes,no,cellular,517,3,2,failure,no
5605,31,997,yes,no,cellular,256,1,3,failure,no
5606,30,15,yes,no,unknown,257,1,0,unknown,no
5607,,2819,no,no,cellular,123,3,0,unknown,no
5608,35,126,yes,no,cellular,472,1,0,unknown,no
5609,36,953,yes,no,cellular,38,1,0,unknown,no
5610,55,10,no,no,cellular,174,3,0,unknown,no
