sales_channel,Season,advertising_spend,population_variables,pricing_strategy,Sales,promotion_effectiveness,brand_image,product_quality,economic_conditions,consumer_confidence
Call center,Rainy,7591.351877497811,1,54432.76349919928,4601.769965004804,-1.143777371013651,-0.3965255277084638,3.67821075817304,-0.3739611676634306,0.674832940162087
Call center,Summer,4954.118649294491,0,54082.34900445514,5164.492105733438,-0.41972602024528527,0.9158771332388165,4.793619956488113,0.08344354826934464,0.12673552231481533
Call center,Summer,6672.985449773576,2,62125.92832544873,5151.80340108275,0.525155196338944,0.1989525190304101,2.463364627565649,0.430330827870243,-0.30028961927323855
Call center,Summer,5208.970284548189,0,51222.650899752145,3826.504287472027,-0.038248454637007406,-0.5058947787456791,2.750852318135731,0.4053690125191678,-0.5758017687681661
Call center,Rainy,4713.659364429788,0,39791.340692342856,4421.807015722506,0.0349768015053718,-0.27434155690426115,4.820735799289027,-1.6414620168932348,-0.9513611097709901
Call center,Summer,5473.476288703146,1,45282.0651792032,4867.966153605749,-0.2330170508094407,-0.12016348455227231,4.602608952436301,1.8326837028264813,-1.035702885475169
Web,Summer,5750.370501586333,1,69854.833945141,8003.2021498643935,1.847265978576894,0.4822236150204452,6.84251872320705,2.150276481569493,1.0223217225155206
Call center,Rainy,4503.041444326256,1,84753.10643747247,5621.578080040021,0.33264099862207236,0.554501215825479,4.831203944937438,-0.27275675060286664,0.29732753950932606
Call center,Rainy,6621.973025832337,1,38174.01451801192,5639.137557381566,0.5916467069903362,-0.47929893354571584,4.717249347144531,-1.3283743656146283,1.4519161308826585
Web,Summer,3480.6743444811236,2,44231.721928571395,4483.867078597949,0.550813037780487,-0.04228999148378675,4.862152862532831,-0.02102026236709725,-2.0780623351121865
Call center,Rainy,2588.0541767708432,0,45381.00591496,2010.0335183084062,-0.14711397102631135,-0.8032023059418169,3.1879496435354917,-0.5263910141991357,0.23106214351111917
Agent,Rainy,3978.2360707192247,1,30467.850906730167,5693.146226011913,1.0287266372566723,0.5403923961737246,5.504455738863639,1.1155323006495603,-0.4830090429913183
Call center,Summer,4490.4066564937275,2,50940.58238194411,2486.652294736987,-0.5461809683006922,-0.8955760759871376,2.671768482644439,-0.2285938496567472,1.8769379248492613
Agent,Summer,4749.207115901121,0,69946.45837845972,3417.030506014815,0.30536427941780325,-0.8259656790420489,2.1619643711397414,1.5624940849588982,1.4992829272129684
Agent,Summer,6861.183177834466,0,71365.89451907123,4817.3081061196135,0.17366050161553978,-0.7669099582623671,3.305755089629141,0.38026252223353935,-0.4396770965383003
Call center,Summer,6424.5957432572195,0,58597.2890270779,5860.325999118498,0.2786221963247287,-0.3203604478383959,5.119552958965237,1.2804702933162786,-2.147624530866946
Call center,Summer,5547.434924288946,0,48442.054907314414,3559.173766786428,-0.8955286328698114,-0.9986384272574158,3.9787482051907896,-0.626043436183611,-0.5797456585657449
Call center,Summer,6031.249007716669,2,39659.563820715994,6582.573303525663,0.05345100009002418,0.49856810644343913,6.363418307179186,-0.22285003067818407,1.5017172147830917
Web,Rainy,5594.176289224016,0,43264.6093696509,5954.837466495078,0.5802385388529097,1.0138345310936507,3.9187498613333807,-0.10139983845443287,-0.7939903918202977
Call center,Summer,2574.5027180392894,0,62733.26774914542,3654.9152811280237,-0.21829821395806492,-0.9919954439075396,6.395818569569535,1.1834536526587385,-1.1809160906683078
Call center,Rainy,3369.7031693038502,1,56346.79502036577,5578.1604330097425,1.6024206458917907,-1.2799655296551717,7.421103189391715,1.4682520159425596,-0.650550602549167
Web,Summer,6941.480794001565,0,87608.76170139328,7167.258156859083,0.8561473828673264,1.2108441912511445,3.909025274232997,-1.281057720756564,2.008320759807816
Agent,Rainy,4626.965905474266,2,69099.96116279108,4103.884465400866,-0.19505899363744367,-0.4797115086649695,4.544573544298263,-1.0430071977315605,0.5457573331692256
Call center,Summer,3850.4840250061543,2,58037.871252478646,6900.993599579639,0.486305632309106,1.2517898683866413,7.2711838954055,0.7529090822785524,-0.13054299180878912
Call center,Summer,5510.134395950375,0,46944.380255542135,5676.338270933428,0.5370143363008101,0.7921595969838047,4.190330985539716,-0.3184484842422002,1.0170500260415827
Call center,Rainy,4953.470065978525,0,80926.62028084054,2770.3547284794085,-1.0524180159529066,-1.0656549293153499,3.1157788895228444,-2.137508769433377,0.33166963521032794
Web,Summer,3928.398079950731,2,57683.435132572835,4019.4267556603722,-0.9865500324412039,0.9902985650938922,4.147664845656542,-0.12993863047700951,0.5863882242444021
Call center,Summer,3471.009157786539,1,40321.9853547614,5724.906994751777,0.012792379913631446,1.174470428260201,6.555519955972598,0.07829518658155343,-2.0494526125696977
Call center,Summer,4172.0934185210735,0,60859.912670819314,3279.635748477446,-0.5028199189971532,-0.17005309890692388,3.173827410661973,-0.0807893612352618,0.3385089302863948
Call center,Summer,3066.0032644668695,2,77841.45361400033,3233.982514130177,-0.5350810077129257,0.16885451901826243,3.601797148073415,0.05038473653367077,-0.07124870440617125
Call center,Summer,4271.86031084891,0,76603.25115036863,3722.768571808281,-1.1596584867130777,-0.28450520247308714,4.8419619184668345,0.18450587128877377,0.8575685395660405
Call center,Summer,5547.845419169875,0,53951.05945533573,3478.765760284918,-1.8451245885744691,0.6008877869435261,2.9292017499966008,0.6007089030984576,-0.7100238892832447
Call center,Rainy,7260.45237789481,2,62205.2724272776,5484.867728393919,-0.25805101876753184,-0.2698384803473726,4.1963002829648595,0.5370224215257187,-0.6178857244903551
Call center,Summer,7137.277682413792,1,41379.129211595704,6190.778993498745,0.13295658738938598,0.07400278565450187,5.120440674818612,-1.3040659797249503,-0.3038264984543184
Agent,Rainy,5354.01034255238,2,83114.54530526612,5085.7340915286895,0.0853303707757122,-0.5269255604384879,4.934240850156386,0.8387180213725174,-0.634636997283158
Call center,Summer,6014.868690453505,2,49931.19456359406,6376.725488589542,0.5592079184453667,0.9330038223121602,4.6440444403094485,1.2447683395333902,-0.4350843171014181
Web,Summer,5912.531388086982,0,67517.02046829788,5333.537435751481,-0.16158212428495639,-1.7716219186230213,7.264928542075517,0.20021644061714625,0.44179317692011205
Call center,Summer,4241.420653961532,2,63563.177789166104,5190.543868124237,0.4027511889620942,-1.478523705461632,7.4995404884813155,-1.4949451021291338,-0.564565857812474
Agent,Rainy,4292.739620000787,1,48473.52134858654,4708.083012337052,1.534674635015528,-0.4324837037729231,3.71426632077509,1.6211412428067897,-1.919052886324481
Agent,Rainy,4969.717385411303,0,43942.43817362126,3915.9770021237655,-0.47373432802660775,-0.16586457465388446,3.662025531471457,0.20371676896618982,-0.22345310580864114
Call center,Rainy,5719.338706460855,1,81224.92899393651,6108.711165850314,-0.180304895696069,-0.5188103164769032,7.161273800691147,-1.644332626049938,-0.8769937991993838
Web,Rainy,7860.233851998506,2,46237.96238957924,5976.856356170097,0.8810209375782765,-0.4949568858911586,3.502297635853968,-0.05634120500114948,0.566388193147078
Call center,Summer,7563.6270806440825,0,39185.8673237198,7386.424801148728,0.7672233763819296,0.9183429563400983,4.858483302077936,-0.9035853669691888,-1.175177731139167
Call center,Summer,6181.924310088144,0,44352.20811714664,5546.6224447302575,1.3645482192376697,-0.4506778074219257,3.73201874458507,-0.20976280769492892,0.8625017662048413
Call center,Rainy,5714.318603972706,1,44736.43146282897,5385.563176605089,0.6285864600607894,-1.200336035610332,5.868934736792161,0.18124285535653,-0.6674068038066654
Call center,Rainy,6873.765512517868,2,53716.34279214656,7533.868137363995,-0.09411561893216835,1.6217670982878998,5.927283871340293,-1.1860420545917465,0.27230773156130583
Call center,Rainy,7259.196671731364,0,61601.19605111649,7046.847549919604,0.4351110202873001,1.322608621223154,4.187575688887357,-1.8383775512902525,0.434147472885528
Agent,Rainy,5239.574704132279,2,67147.70482120497,7308.13299339253,1.6537013272060836,0.8871916732363244,5.766466489215195,-0.44712009611135894,-1.7302014588803767
Web,Rainy,5798.2663448821595,0,63151.521244183125,5907.83930311847,-0.45698380780164327,1.2111739831186368,4.5100951316913,-0.6007951090141274,0.02863754493814495
Call center,Rainy,6974.220300682938,1,59673.995402194814,5475.7923265511845,-1.9890059019761106,0.5269149417629021,5.505494420530595,1.4435097928423415,0.19897841633945004
Call center,Rainy,5112.783401290383,0,70955.97407732779,6159.494790790388,0.9870408592462457,0.7268364439912881,4.576133307357732,0.11115504616672782,0.22480511116785795
Web,Rainy,4099.306089215586,0,52556.42839955523,4684.167680170664,0.7891591706602399,2.0110086346949854,1.0982889409745096,0.20441423146376528,-0.2109493694660326
Call center,Summer,5695.889370074924,2,71289.82994291262,6208.501605405761,0.5225967905316725,1.6379316530412205,3.188146478289431,-1.0833957213229881,0.34103466173854696
Web,Summer,2038.0481489924,2,59061.43478442733,4638.916043513497,2.3165815439069513,-0.8835850347635328,5.306147677030376,0.30363041156398235,0.019969465131015593
Call center,Rainy,3691.393599337117,2,46381.441261234104,3112.156631173645,0.3291922014898133,-0.7209407088475116,3.1430003610083115,-2.2135896881090567,0.3986247690260868
Agent,Rainy,6085.92377023906,1,87684.13006698908,3567.4927270136814,0.1529423112299973,-1.8049294715991708,2.9328745143627586,,
Call center,Rainy,5691.141618370148,0,45360.36857981897,4734.382910363911,-1.0435590294841521,-0.5546415730458737,5.997018949387948,0.7217638766771765,0.21101097602959595
Call center,Summer,3947.4659289502742,1,46976.08709677132,3864.5529675699463,-0.6097969473989884,-0.43200938878696504,5.3145554615334865,2.820509903212246,1.2933525159258312
Call center,Summer,4275.518083438917,0,50572.45629883126,1284.9587619203962,-2.6138823526609123,-0.6561708823787163,3.0224062634566726,-0.9929069562093671,-0.7823697731844763
Call center,Summer,6873.227290742991,0,77723.48874360963,5548.110012527492,-0.6719278334984559,-0.6300148109795498,5.809072368722171,0.17862954403121128,0.9548203917009943
Call center,Rainy,5714.628733645995,0,44681.6076438747,6592.537842530141,-0.3902898223679042,1.224786455172016,6.134772239711973,1.4253612532494926,0.21149190147261793
Call center,Summer,4536.654370309575,0,69658.9611469016,5846.556214828578,0.9479226095986494,1.2035613425483385,4.111309248869847,-0.6226740528187706,0.9522134181148216
Call center,Summer,5037.376708992033,2,53359.197389418514,4210.90076056974,-0.4159140073594316,-0.7440481019367083,4.9405125175207685,0.7182523020223547,0.4181279859782163
Agent,Rainy,3192.843611167741,2,45796.08278536036,2338.4349203476436,-0.10701592708259217,-2.182826139968144,5.042144155171813,-0.5329958576086771,0.573004850160032
Call center,Rainy,4033.697043212656,1,43864.67575160838,4663.1075863359865,1.3659717391425268,-0.5397373101025851,4.358858990819558,-0.6901022748233713,1.3871602700357586
Call center,Rainy,4568.628800376443,0,71871.29663908115,4130.756082057768,-0.4470266483120126,-1.5112589058100594,6.400359007037963,-0.4962385038409297,1.6002429075239992
Call center,Rainy,4327.776744153025,2,44929.580986456036,4962.982453316042,0.03790173229580078,0.6003275833349073,4.550942745134799,0.41555609485651707,0.30738565902201126
Call center,Summer,3520.557073807136,2,80111.25088380204,4265.59358946139,0.13027892927336013,0.5537451393168725,3.711435083954671,2.1610017100726178,1.0750938575506341
Call center,Rainy,2691.325316114011,0,49622.602365032624,4403.604569367568,1.0097167312198296,0.8797900634947883,3.5322703467249896,-0.46184814210035174,0.21069850719735664
Web,Rainy,5770.178581360006,0,75761.91342011085,6593.801693158742,0.8110613612916712,1.0804474465197258,4.291516251002024,-0.24863363177156586,0.7230956268830606
Call center,Rainy,3569.814394999967,1,60961.581531028765,4066.475853151045,0.12620007653467472,-0.2288432923287681,4.722201830157061,0.5530039984602511,0.5614451116089485
Call center,Rainy,3955.121441129499,0,48096.470936310994,3967.75444878888,0.4008210414054975,0.49402315731663954,2.6499479110442223,-1.1597131164744392,-0.039844074075354056
Call center,Rainy,4409.810402176175,0,41920.09338633383,6166.92382011156,-0.2121240738178307,1.5641132140261205,5.884575883200132,-0.19643082505956486,0.7581331247982931
Call center,Rainy,4284.746129328568,2,50194.231712517925,5518.762622380978,0.6775989796011321,0.5662582797863454,5.1502814165003175,0.41718706216423734,0.9220986721935843
Call center,Summer,5684.191085630322,0,65333.27763122494,6200.5366119078735,0.3516906226922531,0.6515672125624623,5.144255893132057,-0.6107797795589222,1.113357000330167
Call center,Rainy,4315.80164336079,0,39864.291362509066,4146.31270807871,0.498593024613484,-1.1281606241152933,5.432418477472559,1.0431297684653573,-0.4444068388291937
Agent,Rainy,5502.859866089844,0,47780.44508782418,3726.9499456426693,-0.4022332884688083,-0.7512700665394727,3.642280621272918,1.7690881026354943,-0.3666150101739505
Call center,Rainy,5591.2269217687735,0,68842.62176064614,5827.763261468671,1.106478223157693,-1.2629887057999956,5.870952896669883,1.6676462271647952,-0.13384535346660617
Web,Summer,3815.1162245058717,1,60163.20527517514,3739.2925780871838,-0.5851571531735601,1.0163907523081488,3.3988458312883028,-2.482966873023343,0.5255163438198415
Call center,Rainy,3996.127954017278,1,54888.82673542633,4100.588400272302,-1.1977335675336311,0.2286487352105552,5.637630173373416,1.504474969194912,0.2811729037967875
Web,Rainy,7246.37977906142,1,47421.93553276411,4787.332320766125,0.07196780717379131,-0.6258018485094603,2.8664404835683457,0.4640718098244389,-0.7361663082612233
Call center,Summer,6070.434988212062,0,33501.14912988898,4742.127422621713,-0.7707028636429785,-0.09223602108970849,4.818775675601508,-0.23158660394635983,0.2648932251753461
Call center,Summer,5204.583994936769,1,55117.73723874204,5500.41776322039,0.007132695762376339,1.5296558447231172,3.2456130392930453,-0.5923142932732148,-0.41935586862847357
Web,Rainy,2632.9519923753523,1,27461.990114407447,4485.240235247833,1.4179588242691301,-0.1944016397289435,5.054817837938355,0.5000967298205036,2.2451081442014944
Web,Rainy,5409.73084576008,1,68409.16808641273,4433.6336565408965,0.16733568405063348,0.2531438703120599,2.3855570746070742,1.0179271334084237,1.0574800521321046
Call center,Rainy,2613.1119925083003,0,80180.83858490761,2265.0365889457476,-0.5276620244752638,-0.5800805806549437,3.053154958884531,,
Call center,Summer,4540.5994730667735,0,52750.32826405242,4266.927243932839,0.6619860024214886,-0.8746052904237096,4.275496301340299,-1.1018883580987027,-0.5331568777403064
Web,Rainy,7725.954546358997,0,69104.70707248869,6237.5937066471815,-0.30523621479066143,-0.24911903989791156,5.135012891246481,-1.2713900964549254,0.947166503735859
Call center,Summer,5241.441494699138,1,86814.91585929834,4799.083471638178,-0.09836242351012771,0.6700142204208422,2.940170605815158,0.4807858276483981,-0.10509961005442378
Call center,Rainy,5542.748742522193,2,71181.63664595663,5750.8281252683955,1.4707930194175987,-0.36271910133903534,4.263404094840724,0.11915944158101237,-0.22170481277002058
Call center,Summer,6199.770615610456,2,59404.653747798424,5390.463631582366,-0.09898567697103595,-0.5309350386920402,5.521696038374419,-1.5161023200471755,0.8641825753117426
Call center,Summer,6253.260507419996,0,51220.34396799529,6444.4897160490345,-0.15581460576467368,0.1884346623668343,6.439054448792424,-0.09100814366830319,-0.13975261917381415
Call center,Summer,7408.895287344282,0,64120.970991572554,3872.962967269499,-0.679841029696756,-1.7141829468155008,3.6162365750056065,0.49690321386414193,0.6436334892404377
Call center,Summer,4305.161967805014,1,45694.44956899664,5907.930181080917,-0.5324466630654371,2.057815550213996,5.384089443029996,1.2393884580612085,-2.114861433801319
