Education Level,Sex,Hours Online,Years with Company,Marital Status,Location Code,City,Monthly Income,Years after high school graduation,Brand Loyalty,Renew
High School,F,5.474633049464014,4.0,Single,Rural,Manchester,4620.91719387468,37.0,-0.052143067908622026,No
Graduate School,M,,4.0,Married,Rural,London,,33.0,0.07085535535684798,No
High School,F,6.574160993309452,3.0,Divorced,Urban,New Castle,4632.4083015015685,31.0,-0.3570283253241232,Yes
Graduate School,F,6.512201267946752,5.0,Married,Rural,Manchester,4555.05972610999,39.0,0.17634362862467606,No
High School,M,6.556115170389489,6.0,,Rural,Manchester,5115.672820354611,44.0,-0.17857408711682565,No
High School,M,4.183949328295942,7.0,Divorced,Urban,Manchester,4775.266281385404,29.0,-0.32848599879575596,No
Graduate School,F,5.4378018413319635,4.0,Divorced,Urban,Manchester,5217.459268454929,39.0,-0.2036626060830377,Yes
College,M,6.048423845002648,3.0,Divorced,Suburban,Manchester,3504.1004331148183,48.0,0.2677184584300702,
College,F,5.84053601833899,5.0,Single,Urban,Manchester,5790.964988827184,26.0,0.5825804243802131,Yes
High School,M,4.712256319494623,5.0,Married,Rural,Manchester,4883.102243524925,39.0,-0.8350268293123675,No
College,M,5.52143102953389,,,Rural,New Castle,5312.072639570597,52.0,0.5378506697456028,No
Graduate School,F,6.251523649714167,3.0,Divorced,Suburban,New Castle,4838.416266489496,43.0,0.18397889583276317,No
High School,M,4.891854739611814,3.0,Single,Suburban,Manchester,4105.604442363855,33.0,0.11492473286381112,No
High School,F,4.519000583872009,7.0,Married,Rural,Manchester,6599.384016890422,35.0,-0.3225103014285517,No
College,F,5.447485231954054,5.0,Single,Rural,London,5829.4803837294185,31.0,0.4732688011903841,Yes
High School,F,4.509895601176892,5.0,Married,Urban,Manchester,6434.475719061987,30.0,0.405573776850961,Yes
College,F,4.8491373894131335,6.0,Divorced,Suburban,New Castle,5916.148970147322,26.0,0.13444212625744228,Yes
High School,M,5.540937462292499,6.0,Married,Suburban,London,3582.216832403922,32.0,0.39828966026242923,No
High School,M,5.909220026430559,4.0,Single,Rural,Manchester,3119.5353222681388,37.0,-0.4673396537482821,No
Graduate School,F,5.774644322194419,2.0,Single,Urban,New Castle,5680.971279604848,35.0,-0.1343957494691807,Yes
Graduate School,M,,4.0,Single,Suburban,Manchester,4520.645935960145,42.0,0.5954548277335988,Yes
High School,F,5.696046728521278,5.0,Divorced,Urban,Manchester,5088.952724410215,39.0,-0.3367368837348602,Yes
Graduate School,F,4.160809108282368,5.0,Single,Rural,Manchester,6282.610582755446,31.0,-0.640315967178586,Yes
College,M,8.45515095562087,3.0,Divorced,Urban,Manchester,3671.6867768774196,50.0,-0.4054020976793326,Yes
College,F,3.9632419768344116,4.0,Married,Rural,Manchester,3328.414519830006,30.0,-0.6682376230782254,No
High School,F,5.542664000241756,3.0,Divorced,Urban,London,6921.366921322337,44.0,-0.1933618638009812,Yes
Graduate School,F,5.993275051410491,4.0,Single,Rural,Manchester,3712.218044224814,41.0,-0.37660839961256315,No
High School,M,4.7484504879827805,4.0,Married,Suburban,New Castle,6174.906193233089,41.0,-0.3224569362919114,No
High School,M,4.472397369590825,4.0,Single,Rural,Manchester,4789.685240820919,40.0,-0.04052361882590756,No
Graduate School,F,3.749942348251764,5.0,Married,Rural,New Castle,4863.34526236364,33.0,0.12023144347737652,No
Graduate School,F,6.9153613969197965,4.0,Married,Rural,Manchester,5032.8274416364375,41.0,0.5782393784794648,No
High School,M,,3.0,Divorced,Urban,Manchester,7481.828437925136,21.0,-0.08574578026590837,Yes
Graduate School,M,6.418111026663634,5.0,Married,,New Castle,2309.2783700329605,41.0,0.07697651875055897,No
High School,M,4.777557616595456,6.0,Single,Suburban,New Castle,4186.852967537149,35.0,0.3938327473980731,No
High School,M,4.740811148312643,6.0,Married,Urban,London,5900.07166645659,34.0,0.05023743246874503,No
Graduate School,F,5.581128359560891,6.0,Married,Suburban,New Castle,4668.84755920185,44.0,-0.16602931410622182,No
High School,M,6.742237476788634,8.0,Divorced,Rural,New Castle,4330.336121815028,22.0,-0.23426130582601862,Yes
College,F,3.762906267688785,5.0,Married,Suburban,New Castle,6177.50611308509,32.0,0.09097364684463796,Yes
Graduate School,M,6.115515328243081,5.0,Divorced,Urban,New Castle,4754.817890890313,40.0,-0.282495853371263,Yes
Graduate School,F,2.8902521448911043,8.0,Single,Suburban,New Castle,6721.959109127345,27.0,0.057441531945631015,Yes
High School,F,3.3978773998553495,7.0,Married,Rural,London,5969.889389198969,27.0,-0.20406129569896514,No
College,F,4.691498432863471,3.0,Divorced,Suburban,Manchester,6172.984272845561,26.0,-0.052490495928724124,Yes
Graduate School,F,3.7603578842981653,5.0,Married,Suburban,London,4437.43100297812,33.0,0.12627611504506425,No
High School,F,4.749234586479359,7.0,Divorced,Rural,New Castle,4236.741010803554,20.0,0.05671794801729319,Yes
High School,M,6.5419029741667964,4.0,Divorced,Rural,,4501.240952127027,46.0,0.5407632463875077,No
Graduate School,M,5.576949671225421,7.0,,Suburban,Manchester,4441.798083169445,30.0,-0.3587052435010454,Yes
High School,F,5.480061107922862,4.0,Married,Suburban,New Castle,5184.756986198509,30.0,-0.11896257224554399,Yes
College,M,4.641063958021878,4.0,Married,Urban,London,6363.5916701912465,28.0,0.33149356960860676,Yes
College,M,4.770440233390696,5.0,Married,Urban,New Castle,6084.616742228884,30.0,0.5140586404460388,Yes
Graduate School,F,4.483444063980167,4.0,Single,Suburban,New Castle,3877.7881846565188,33.0,0.47387383437128494,No
High School,F,4.962460136998772,4.0,Single,Rural,London,3716.5203683970876,41.0,0.5580217747676408,No
Graduate School,F,3.5723642375093627,6.0,Divorced,Rural,New Castle,5496.481760828331,31.0,-0.18512194013493077,Yes
College,F,4.893730445140487,4.0,Divorced,Urban,New Castle,5696.7764746246885,32.0,0.19761944941789467,Yes
Graduate School,M,4.792611389573922,6.0,Single,Rural,Manchester,6281.0417859286945,27.0,-0.06681706790762562,Yes
High School,F,2.8239777072206502,5.0,Married,Suburban,New Castle,4437.561314134187,30.0,-0.00572739580039916,No
High School,F,7.257948618578016,1.0,Single,Suburban,New Castle,4298.081343500757,51.0,0.14343258234818315,No
College,F,5.385333589203288,8.0,Divorced,Urban,,4747.670301779692,40.0,0.05590601994615045,No
College,M,3.8189364945299826,7.0,Married,Rural,London,5300.5375443182265,34.0,-0.37883486296232516,No
High School,F,4.252429012000901,6.0,Single,Urban,Manchester,5774.313375080713,18.0,0.0385961144129441,Yes
High School,M,6.2014828775104185,4.0,Divorced,Rural,London,4549.152016463481,38.0,-0.5212126343538154,No
Graduate School,M,6.109779703150356,6.0,Divorced,Rural,New Castle,,43.0,-0.643190314434338,Yes
High School,F,5.280208160377503,3.0,Divorced,Suburban,London,5964.832212987072,34.0,0.46654934902209716,Yes
College,M,7.062891849193877,3.0,Single,Rural,New Castle,4337.221793746584,48.0,0.13333278638598117,No
High School,M,4.100180126598788,5.0,Divorced,Rural,New Castle,5603.070809939065,33.0,0.0279017888492631,No
Graduate School,M,3.740682498536933,6.0,Divorced,Urban,Manchester,6829.285499945367,28.0,0.6921954185853326,Yes
High School,M,6.059625785897838,5.0,Divorced,Suburban,Manchester,5928.591489338198,37.0,-0.21771594083209705,Yes
High School,F,6.3113176678813945,4.0,Divorced,Urban,Manchester,5029.6755673187645,34.0,0.6914593727436189,Yes
Graduate School,M,4.256314530490093,5.0,Divorced,Urban,Manchester,6467.073583028583,19.0,-0.3010421719917942,Yes
High School,F,4.724003951177679,7.0,Married,Urban,Manchester,5863.171001653085,25.0,0.13691824058333482,Yes
High School,M,5.388499032330155,2.0,Divorced,Rural,New Castle,4273.671777654015,45.0,0.5700783605623871,No
Graduate School,M,5.837706377333032,3.0,Divorced,Rural,London,3825.4117382624786,39.0,0.6617269282235152,No
Graduate School,M,7.0121129828046875,6.0,Divorced,Suburban,Manchester,5419.740664215792,39.0,,No
College,M,4.005607073113076,5.0,Divorced,Urban,New Castle,6827.195772529788,35.0,0.9883202725765874,Yes
Graduate School,F,5.15005832512996,4.0,Divorced,Urban,London,6066.0833107317285,29.0,0.557319370115947,Yes
College,M,,3.0,Married,Urban,Manchester,7124.168899824655,32.0,0.24423414498084153,Yes
College,M,,3.0,Divorced,Rural,Manchester,5255.572746134341,42.0,-0.16508543510619264,Yes
Graduate School,M,7.219841669970652,4.0,Single,,Manchester,3142.970526445685,34.0,-0.1721865654960557,Yes
Graduate School,M,2.7071896805882574,7.0,Divorced,Urban,London,6578.005609350804,32.0,0.2511105207324805,Yes
High School,M,4.9341819218969,4.0,Divorced,Rural,London,6342.687724437345,21.0,-0.4359749925147336,Yes
Graduate School,M,5.2009328090766775,5.0,Married,Suburban,London,4724.713419088785,28.0,-0.04878305099034677,Yes
Graduate School,F,5.493492976584157,2.0,Single,Rural,New Castle,3967.02995393494,40.0,-0.10099085486293977,No
Graduate School,M,2.5493337292970857,8.0,Married,Urban,New Castle,6362.589073995256,29.0,0.5881536864728439,Yes
High School,F,6.457465837010519,2.0,Divorced,Urban,New Castle,6220.123350879527,29.0,0.026146273594845296,Yes
High School,F,6.872236913243038,5.0,Single,Suburban,London,4314.026290454428,31.0,0.2834642067588563,Yes
Graduate School,M,2.6660223830308296,7.0,,Urban,Manchester,6520.120919738638,29.0,0.20329347912417606,Yes
High School,M,5.662328232621383,7.0,Married,Rural,London,5210.413444905612,40.0,0.7060425969892985,No
College,M,6.5143074515988415,4.0,Married,Suburban,Manchester,3561.7206577541865,26.0,0.22293447828052448,Yes
College,M,4.147775371326685,3.0,Married,Rural,New Castle,3839.175964543788,34.0,-0.2520763794805018,No
Graduate School,F,5.944473214312828,,Divorced,Urban,Manchester,5402.622911695643,46.0,-0.09064241980008098,Yes
College,M,5.49480469707297,4.0,Married,Urban,London,6384.434718768284,24.0,0.9970791312598677,Yes
College,M,6.8052295449388245,6.0,Married,Urban,Manchester,4524.919498202927,34.0,-0.20847406805961377,Yes
College,F,4.480287531679501,6.0,Divorced,Rural,Manchester,6115.737181882497,,-1.0178154940536104,No
College,,6.756393649861892,3.0,Married,Rural,Manchester,5078.887884204187,44.0,-0.9426987002790927,No
Graduate School,M,4.422922723622741,3.0,Single,Suburban,Manchester,6154.418764349917,36.0,-0.20672648256167336,Yes
College,M,5.853857629522277,2.0,Single,Suburban,New Castle,5846.210690178077,36.0,-0.4865173316941943,Yes
Graduate School,M,6.473024162675313,2.0,Divorced,Suburban,London,,36.0,0.8284468677731472,No
Graduate School,M,4.560946547337506,3.0,Divorced,Suburban,New Castle,2911.9267849921034,25.0,-0.0035184772198912223,
Graduate School,M,4.344660543893427,4.0,Single,Rural,London,6460.0713621798695,21.0,0.3852650119707562,
High School,F,4.647875989173635,6.0,Married,Rural,,4530.722062860385,38.0,0.1725922740875088,No
Graduate School,F,3.1775562192867883,5.0,Divorced,Urban,New Castle,6213.595513981537,23.0,-0.14048887344736255,Yes
Graduate School,M,2.9155267335809274,4.0,Divorced,Urban,New Castle,7229.416475184265,39.0,0.14943682607232645,Yes
Graduate School,F,6.610761683904198,4.0,Married,Rural,Manchester,3139.7261485139393,48.0,0.2383174057752719,No
College,M,5.448589475240319,6.0,Married,Rural,Manchester,4158.740822503119,31.0,-0.12022068971224772,No
High School,M,5.543869499423062,6.0,Divorced,Urban,London,5286.615844295696,37.0,-0.45223188956332916,Yes
,F,4.009946368969925,5.0,Married,Suburban,London,4835.380700802049,29.0,0.4751532151613189,No
College,F,3.96945108481016,3.0,Married,Rural,London,6246.984360495392,39.0,0.15492817948990406,No
High School,M,6.591823511143833,3.0,Divorced,Suburban,London,5642.445976999347,50.0,0.48538421076004756,Yes
High School,F,5.0328054949172225,5.0,Married,Rural,New Castle,4934.15314486587,35.0,0.060486720281156814,No
College,M,3.1798838739012134,6.0,Married,Suburban,London,5561.634611820567,25.0,-0.4712239449615738,Yes
High School,F,8.119998081342425,5.0,Divorced,Urban,New Castle,3316.801848930405,42.0,-0.13021378721175317,Yes
Graduate School,F,5.832144113496806,4.0,Married,Rural,London,4705.0576915677775,35.0,0.8114399479439715,No
High School,F,6.552855070995125,5.0,Married,Urban,Manchester,4611.904202438128,44.0,0.020949342778976546,Yes
College,F,6.043924209524711,6.0,Married,Suburban,New Castle,5599.474315158306,31.0,-0.7790006898866565,Yes
Graduate School,F,3.6950502778667094,6.0,Single,Urban,Manchester,6450.577467382326,27.0,0.3561045905064424,Yes
Graduate School,M,4.2962588178801315,2.0,Divorced,Urban,London,5663.852676212742,28.0,-0.016452376009285452,Yes
College,M,3.888075690201875,8.0,Married,Urban,New Castle,5364.777022886257,36.0,0.024233392707883647,Yes
Graduate School,F,7.615667188540995,6.0,Married,Suburban,London,3778.076185038035,38.0,-0.31894132511402185,No
College,M,4.420953234808614,5.0,Married,Rural,London,3941.6812426632996,40.0,-0.4506704053025812,No
Graduate School,F,8.580314631748118,5.0,Married,Urban,Manchester,3803.9422707774975,35.0,-0.5793094599485011,Yes
High School,F,4.548654240404144,4.0,Single,Suburban,New Castle,5285.927096933979,17.0,-0.19944226472459115,Yes
College,M,5.146803456725011,3.0,Single,Urban,London,5492.611429681576,35.0,0.4799880261417882,Yes
Graduate School,M,4.641448008653612,5.0,Divorced,,London,5818.241437898754,34.0,-0.12364095702699943,Yes
College,M,7.837739746989283,5.0,Single,Suburban,New Castle,4451.196143263621,42.0,0.4377049692097034,Yes
High School,F,3.6838532218823192,5.0,Divorced,Suburban,London,6351.646653793042,38.0,0.2629756998178112,Yes
Graduate School,F,2.9604004066456464,7.0,Single,Suburban,London,6017.731808661672,42.0,0.0240073745395252,Yes
College,M,2.609618128343256,5.0,Single,Urban,London,7392.795129891625,34.0,-0.05349322816057503,Yes
Graduate School,,6.425581627241746,7.0,Married,Rural,New Castle,3310.253681374811,39.0,-0.020078332217313977,No
Graduate School,F,5.163939040216204,6.0,Married,Suburban,Manchester,4780.9291766888455,42.0,-0.5642424816133894,No
College,M,5.998373063453502,4.0,Married,Rural,Manchester,4292.291950459369,46.0,0.057189600054221496,No
Graduate School,F,3.788849907214658,5.0,Married,Rural,New Castle,5892.726018981087,38.0,0.3300839940368234,No
Graduate School,M,4.423307502657071,5.0,Single,Rural,London,5655.700356027444,31.0,-0.3692520463775549,Yes
Graduate School,M,7.222910455568181,5.0,Married,Rural,Manchester,5145.069464057382,42.0,-0.22949733438886777,No
High School,M,6.014096795178775,4.0,Married,Rural,New Castle,3387.5039168377507,41.0,-0.2580025118567952,
Graduate School,M,7.589378380548577,1.0,Divorced,Suburban,London,3270.802611976544,46.0,0.01581502886381761,No
College,F,2.700972530881242,4.0,Divorced,Urban,London,7178.135754689796,38.0,-0.05822390109349124,Yes
High School,M,4.805277943829626,4.0,Single,Suburban,Manchester,6314.848385216618,35.0,-0.30197327809242397,Yes
Graduate School,M,2.7547023447671872,4.0,Single,Urban,London,6593.380882814363,32.0,-0.35323434563965106,Yes
Graduate School,F,4.708901360645565,5.0,Divorced,Urban,New Castle,4643.782401141008,31.0,0.8659121349454492,Yes
College,F,6.8956085926494,5.0,Divorced,Urban,Manchester,5512.170743912559,43.0,1.0384313364489879,Yes
High School,F,2.7352759984764217,6.0,Single,Suburban,New Castle,4712.914891099265,26.0,0.349828671588253,
College,M,3.1492449893270855,8.0,Married,Suburban,London,6710.294865194748,33.0,0.6024502052969531,No
Graduate School,M,6.654920452315498,1.0,Divorced,Urban,London,4853.951216408176,43.0,-0.007389876573893256,No
Graduate School,,7.494302897805377,5.0,Divorced,Suburban,London,5195.857255121174,36.0,-0.298849851465665,Yes
High School,F,5.037165368628618,,Divorced,Suburban,Manchester,6358.246251918358,43.0,0.3115202451893627,Yes
High School,M,6.399641191839667,3.0,Divorced,Urban,Manchester,5194.39825665375,34.0,0.08626799312034082,Yes
College,F,4.9921413961911405,3.0,Divorced,Rural,London,6340.831085245236,23.0,0.43425606416905216,Yes
Graduate School,M,4.477254606385545,6.0,Single,Rural,London,5715.053060562112,28.0,0.4241089858163377,Yes
College,M,4.972988911330939,3.0,Married,Rural,New Castle,,33.0,-0.13280714513599767,No
College,F,3.8353451553696423,3.0,Married,Suburban,London,5127.833231410016,36.0,0.17443314488016629,No
Graduate School,F,6.487541010280997,3.0,Married,Urban,New Castle,4037.234681758776,41.0,-0.008470834094623084,No
Graduate School,F,3.198004145088044,4.0,Married,Suburban,New Castle,5419.2968160056735,34.0,0.604748378943458,No
High School,F,5.330861845702889,3.0,Married,Rural,London,5023.186053738122,45.0,1.0106075414033011,No
Graduate School,M,4.095270286990769,8.0,Divorced,Rural,London,5259.935270407892,,0.2816908339673393,Yes
High School,M,5.935912709177287,4.0,Married,Rural,London,4187.2877260880905,40.0,0.5001413377961812,No
Graduate School,M,5.87588259327989,4.0,Divorced,Suburban,Manchester,4709.696732533233,34.0,0.006915360912035387,Yes
College,M,4.84246321033067,6.0,Divorced,Suburban,London,5255.611791238933,40.0,-0.003948656570930187,Yes
High School,F,5.946473885497167,4.0,Divorced,Suburban,New Castle,4204.345960892189,48.0,0.009284602026553554,No
High School,M,5.900162671575388,3.0,Married,Urban,Manchester,5815.5129920397885,32.0,0.22151873940048367,Yes
Graduate School,M,5.489302157795654,3.0,,Suburban,New Castle,5482.056664940328,25.0,0.10282910424082145,Yes
College,M,5.042277389448597,2.0,Divorced,Rural,New Castle,5525.6118974600395,42.0,0.4489098751292304,No
High School,F,4.221915171626089,4.0,Married,Rural,Manchester,4716.910092921523,44.0,0.11132422536674873,No
College,M,6.114737550542486,4.0,Married,Rural,London,3968.768736766767,38.0,-0.06779929669777382,
High School,,5.804847769989617,3.0,Single,Urban,Manchester,3253.3547976682203,37.0,-0.2879907631804638,No
High School,M,4.632265865178145,7.0,Single,Rural,Manchester,5797.898377928063,31.0,0.40382969950410463,No
High School,M,5.859571937049535,5.0,Married,Rural,London,5786.737681905821,34.0,0.3307071702440394,No
,M,4.155545613742724,3.0,Divorced,Urban,London,4831.570827504947,,0.29555412111051216,No
High School,F,5.22239530324852,7.0,Single,Rural,New Castle,5842.4158041740575,36.0,0.36209004190955285,No
