sales_channel,financial_circumstances,customer_satisfaction,demographic_factors,Sales,competitor_pricing,advertising_spend,Season,consumer_confidence,product_awareness,promotion_effectiveness
Web,-1.451468237208704,5.883651423448175,2,4985.244230338787,67520.13520743139,4468.719478197375,Winter,0.6965164648390102,0.18244987224726777,-1.023620712622423
Agent,0.11392132601441611,5.286969938082094,0,6809.10484397114,71646.34863448604,2302.9475873983956,Winter,0.3723292722909409,1.147531906715451,-0.6186658530917821
Agent,0.518005393685154,4.203703131883387,1,5553.225936761158,62866.05012873007,4370.873765610645,Summer,0.5773211230297376,-2.43864702779027,0.2275503720587612
Call center,1.6354161099484863,2.844681213133521,2,5492.754516730414,69478.0211753884,8452.408721785716,Summer,-0.5160329692647886,0.5142917521913265,0.6870736337730213
Agent,1.5337119391531164,3.786974183625413,1,6259.0787568646065,60897.46920631595,3415.7815106470966,Spring,-0.6934674703659175,-0.7951384967665469,0.7259129642800058
Web,-0.4697377160602056,2.8857151147781064,2,4191.208816624846,60710.64067842321,5779.025723076533,Spring,-0.040441654168957175,-1.0141337989792052,0.9591346484031951
Call center,0.4609722222570268,2.2475662589739103,2,4284.741275269248,62928.58034750333,,Spring,-2.6005938210582475,-0.3429360931900889,
Call center,-2.1947896714008968,4.731104022994144,2,2538.7115688792946,50291.173268917206,,Autumn,-0.25890618345305544,-1.1461128916070698,
Call center,-0.7483905114047091,5.578294569388941,0,4966.489255799443,67955.297655787,6908.105425962626,Winter,1.8482894205584228,0.03662683376505021,-0.04924405873027186
Call center,0.2453091753701151,5.019995840384452,0,4489.618848947141,56369.88961048874,4979.400362479954,Autumn,1.7030727042343543,-0.44781098258714985,1.1633914869365294
Call center,-0.37842279796228984,7.348298689649267,2,3662.789906698027,66293.92267157236,5158.193608421722,Winter,0.17697051498466096,-0.4356871109775506,0.5851853467748217
Web,-2.239200907409103,3.7302762563125835,0,3277.9598794061712,59753.14616235804,5044.347653435062,Winter,-3.263045418818343,1.3455421452485379,-0.34397589471523327
Call center,0.13146031972989022,5.647074507647634,2,4334.3020262576465,58822.940131824544,5795.938267594334,Summer,-0.4845977666420965,-0.38784481069405013,0.01815918512308277
Call center,0.6798946972657538,4.629875713653947,1,3342.9583631018904,71485.15517399221,4169.696865174611,Summer,1.0049790659597653,0.6707703983861045,0.6541174586230745
Call center,-2.022844300022452,2.4657186932825126,1,5230.994977202399,63181.41567740135,5601.572007380919,Autumn,1.0864179308818327,-0.04114632940049832,1.6309944643650234
Call center,-1.350643931044759,2.153931206442369,2,1570.1496577304083,25103.192922313316,,Winter,-0.6931039540807239,-1.7505040667188743,
Call center,0.7099056180267577,3.698491397968062,1,6404.429583583594,68016.14832998053,5646.402543327108,Autumn,-1.5926394559141657,-0.23867959082972184,0.8858051684876926
Agent,0.6584603702713671,3.267357622741705,2,5096.337512591638,64926.2006414906,4309.001022601642,Winter,-1.0081332214787806,-0.9202405490435531,-1.5521082998954157
Web,-0.7333008777131214,4.507407228436598,0,3299.5868467779737,42191.13083118156,5032.064381903771,Spring,-0.5624119372521579,0.01866809238940418,-0.41027222691805965
Agent,0.6988660896564012,1.7316370324761245,2,3747.9165248259255,55382.191414427485,2367.0142159827524,Spring,1.195915654575235,-0.98168674499867,-0.9869013432876305
Agent,1.120777632254741,5.338504331828473,0,4695.294701722488,58793.75373098547,3996.065709732067,Summer,-2.5585332349231855,0.28297853303875664,0.05385707474191852
Call center,-0.11403993516751795,4.393165880573659,1,4195.302403348851,38675.2034036769,,Summer,0.04028669992653064,0.4129501597504158,
Call center,0.3633603560805728,3.4434546555325105,1,4546.7916768301475,53775.0020228651,4895.689239015091,Autumn,-1.4329486511294376,-0.2664102480009196,-0.3072487986806854
Call center,-0.055077878336699325,5.210619923221376,0,3480.778429631412,66690.73246567875,1930.8346675616235,Summer,0.29569695449434186,-1.0119070176932001,0.2429593807820925
Call center,-0.32704037122975876,3.160176113286558,1,4344.307837321098,60761.13658357531,3798.5432029539834,Spring,-1.2012482977587344,0.0002366521713616728,2.711320726818188
Call center,-0.9126853652574438,5.418733392883356,2,3903.871693427581,70199.48221022554,6235.234851571198,Spring,-0.24557241875230548,0.06352372479650549,1.7102827970821108
Call center,1.2939415403481431,5.400130052232468,1,1103.1425046298573,56933.91982956978,3096.9593203880204,Winter,-1.3925268478453763,-2.270580103126174,-0.09700061187734862
Agent,0.6990898062571439,1.4697214243587982,0,4388.238007177748,46398.1817725188,5525.245303636777,Summer,1.153853337455504,-1.405110222020646,0.2016732680127585
Call center,0.8198817586789957,7.0338458410346085,0,7110.951156947547,65148.88994070156,9637.004811851959,Summer,2.4184277488222286,-0.6068689294412819,-0.8975800361452335
Call center,-1.228072743755407,5.781236948679631,2,6525.60687049459,34212.456446434255,4499.613276223774,Spring,-0.6352654165139461,2.580954387713053,-1.5556893572342443
Call center,-1.281551628065705,6.741974512398679,1,2632.26748720912,35720.98309990494,5543.080940038579,Winter,-0.14103588644358994,-1.95106123569232,0.3765760596990214
Call center,0.24173157784877683,4.501583376366266,0,4555.8175849039035,52591.35622391091,7135.150612251996,Winter,0.05601066900849216,-1.4536486402699003,0.2740212396661102
Call center,-0.9679626403860087,1.5574380553757559,0,4860.757547378189,48175.464187651574,5979.734781560819,Summer,0.9193767878292316,0.6381154545636961,1.8091450195808565
Call center,1.136235668732183,2.3174380002221895,2,4506.462169533286,44193.64330572945,,Spring,-1.3383488583647902,-1.2328643223349414,
Agent,-1.3099878007205665,2.8510125172413185,1,5093.587321496349,53328.51192279385,5866.396946413384,Summer,0.21586556558260517,-0.1773674048213934,0.6377203339687005
Call center,-0.10860280930492903,5.644301718743617,1,2928.334271057158,63320.471297107564,,Winter,0.018161185263013965,0.1986821630539713,
Call center,-0.3271553846780843,2.777664742081451,0,4798.672520198905,47730.2291144499,5177.5742697807,Winter,-0.059361935982763445,-0.5207046995894116,0.2069405749415676
Agent,-1.1064887828771117,4.467365122837485,2,6940.988297992596,61411.26056657162,7643.756406096157,Spring,0.0007459263899104341,0.5016809071095394,0.3350195149668571
Call center,0.6171918748194334,3.7815705628771576,1,7716.429902163396,56428.46434391189,7045.524017712545,Autumn,-1.3794088808267724,1.9479884528750127,0.6353677233602939
Agent,-1.562313021963029,3.7468957975748896,2,4897.313137560055,32369.975981997028,4648.2412333846805,Summer,0.24395092449902148,-0.7583532663639361,0.16652815380352987
Call center,-0.02451532138266614,5.390152087806056,1,4365.557448355066,45247.7778571285,7392.48755137085,Winter,-0.11725171902463466,0.8393882813832096,-1.475718079870258
Call center,0.1422902638453735,2.5048842901321144,0,2674.264641521548,52296.49513956388,6310.820394938102,Summer,-1.7461121277057317,-2.4030130199722994,-0.5447974710181956
Agent,-0.3471802025648798,5.65493171712852,2,4826.788777066638,47594.41837027355,3953.3761798753585,Spring,-1.4560776283493055,0.46653876034711705,-0.6099209012987196
Agent,0.9917036552922706,2.791971505506929,2,4716.604953165762,43438.38255841882,8141.877765328491,Spring,-0.2703474440621174,-1.4038367094017956,1.0035564044490677
Agent,-0.8442710119686437,5.006758991318495,2,3539.5986030865674,41004.2449419025,4336.672864712467,Autumn,0.5169731183895306,-0.6786720987185512,-0.4955015482239204
Web,-0.012117210874682888,3.672529207453764,0,6802.504353985022,53861.56163706771,4724.101619082743,Autumn,1.1833038799435793,0.14884686278563006,1.8092950213286016
Web,-0.7395972231464715,4.531699687865813,1,4003.5051106599954,39830.19752574477,3842.6586452427046,Autumn,-0.09905722074276474,-0.4972296932837276,0.6976102173236727
Agent,-0.3599721831540769,3.9355735931275544,2,8211.721773455089,43794.874623261596,5580.355876191903,Summer,0.16734009702738564,1.7582732995112187,1.9944136689081768
Call center,-0.436484797461625,5.570450322968066,1,6059.704554697491,72867.97265693243,7556.184538001631,Winter,0.8537934587287347,1.135578473670369,0.12638328371960397
Call center,0.07500452563798417,3.597819285877952,1,4033.0342932513527,51433.39647874399,6243.454444533174,Summer,-0.03858765699775709,0.29604120183336713,-1.2340960806409578
Web,-0.16544879938001114,3.5178713049267367,0,4098.81492391473,71236.05622988257,4096.202857688758,Summer,0.8241056197051673,0.15177058731221144,-1.1305039450571295
Web,-0.41587040047274176,1.986601457236422,1,3126.996871523535,80931.16675271411,4209.608986606139,Winter,-0.05965424450488145,0.5728568195159597,3.005969540803032
Call center,0.9664659006773494,4.799884967246419,1,6612.631986243194,59072.20525191073,6468.32543260884,Autumn,-1.7400783189953604,0.2605521450376975,-0.25240004167694174
Call center,-0.9106162982038185,3.827114868081475,0,2620.2735129615444,61189.036288469055,4677.734833214178,Winter,0.1872360449779092,-1.6922801068660143,-0.03854586994111037
Agent,-0.6745297662842887,4.900127635940799,0,5779.358440834223,51324.06932770714,7777.96845237639,Autumn,0.8164242378961115,-0.4451489270256111,-2.2828039013008787
Agent,0.046314220682659606,5.511242049260725,0,5700.016055756125,38693.038706855965,2866.874356717924,Winter,-0.7295038306956826,-0.586135262247523,1.3754179649818004
Call center,-0.2981316820132504,3.4057584363501627,0,7041.472644442503,42338.54434219119,4755.019718724095,Summer,0.9361439871087526,2.0000801477760937,-0.8288764622083539
Call center,0.2984546953157911,3.5994276732363844,0,4487.198432815284,65043.67128985358,2114.4436526726395,Summer,0.23427294522832748,-1.201165964802148,-0.7349076044721774
Call center,0.8832309528077402,4.232048405560552,2,4490.073089446113,59003.9337431524,4518.145436310572,Winter,1.1764770628675396,-0.39704793256027243,-1.1467799125272762
Agent,-0.2793260647190268,4.237652574874346,2,7745.255928255706,65521.63930427714,,Summer,0.08189207245432271,0.25837525786627424,
Call center,1.0428715264606325,2.1160237627835565,2,3556.685765560318,65533.82731808962,1973.4738032869977,Spring,-0.9423664962589287,0.6485096742096579,1.4350286929631604
Call center,0.4258629430794773,5.277355959949262,1,4125.482902019673,43842.33103677645,7142.004884548731,Winter,-0.28190258557062126,-0.5771451227948188,-0.004921511608054161
Call center,-2.178247860293066,4.73280535118262,1,3464.155427943609,56502.3971875016,3863.334315341717,Winter,-0.9405261598083543,-0.9319161360555382,-0.3932219176174927
Agent,-0.47649597785423825,2.670105358587355,2,6284.468949403138,57811.66077160362,6131.187412553662,Summer,-1.1247257840783909,0.16290417341802713,0.4876789084279671
Call center,-0.487040537796779,2.5952993446400745,2,3396.3502917955957,47165.448517375,3840.0566308635816,Spring,0.21356819819617212,-1.2476908527707822,0.22675278135393748
Call center,1.0686406844473897,5.216520775915965,0,4314.930135500116,51726.51612426135,3332.199995711132,Summer,0.8193045315594499,0.43823411641913484,0.0770505709260357
Call center,-0.14208192441496198,5.011626327808637,0,3663.5093962186115,51314.451638348066,6032.566554366215,Winter,0.5646279250623234,-0.35322259501949754,0.6005754250749111
Call center,0.3548335174271391,3.2611580475602846,1,4926.0492697412365,55086.73277802716,6443.361574292687,Summer,0.9195521425299784,-0.7531574906339994,-1.410403424467949
Call center,0.1780140678858963,4.8221731762578095,1,2629.1057820857313,58809.681129471755,5533.214701749248,Spring,-1.1276075895563302,-1.654726287469562,-0.33998917544485024
Call center,0.1575447328855585,4.124357681132961,2,4761.232704942613,68899.92808963147,4663.601835877587,Autumn,-0.628698858272937,0.5390832060350226,1.3362137163156658
Call center,-0.5143114504238947,3.6668103344787473,2,3390.211440588348,65467.5165363045,2458.2548725510255,Summer,-0.5645769120607708,-0.6901383905356652,0.553808117277735
Call center,1.6647752556506625,4.581915928434,1,5963.977448580346,57679.08530814705,6320.5126437953195,Winter,-0.9608765948406913,-0.08021918606270768,-0.9444921297183758
Call center,0.9991609606170775,5.191239180934593,0,2147.967531446502,55126.035614277724,4918.99641848278,Summer,2.246068797976213,-1.7293788410145765,-0.4522892039007406
Call center,-2.228644607035815,3.8618054880272004,2,4363.797623126563,44857.578410781585,6722.132406527444,Summer,1.1410856439105324,0.5563546428475217,-0.764892296879174
Call center,-0.02995144932805473,3.2250298545704426,0,3407.536001979791,73107.06089007651,3893.4742205420703,Spring,0.7842840892374411,0.5941357172400921,0.6990178837873399
Agent,-0.0071185522506473165,3.774613032150565,0,5154.213156118344,70588.40735974544,6176.810109478943,Autumn,0.0370181001203408,-1.381752134698848,0.8194379149171017
Call center,0.08542917157001964,3.7365313879306545,1,6594.778544810001,82686.8503594507,7338.840430758206,Autumn,0.2662486315036421,0.3691259633904149,-1.4695777564451058
Call center,-0.1232420228459422,3.036309146416316,2,5061.850285417292,46266.88639674031,6336.103369870685,Summer,-1.4551605673054857,0.33621536300444516,-0.0720875625392869
Agent,-0.5998629082549128,5.298427279065383,1,6349.789269422413,51865.90895575585,3211.3573408666507,Spring,0.924113087206061,0.7471513347614714,0.9966803759247195
Call center,1.2141170749107848,6.027682533497133,2,4222.1476393277735,41935.34504077718,4889.200265656476,Winter,-0.6579984547101184,0.13601151958314048,-2.0959875692913057
Agent,-0.027554294085429736,4.173072529418984,1,6215.246659474311,54083.7324706235,3411.538989560783,Spring,-0.3193255484090526,-0.9703521023481965,2.0449862274947574
Call center,-1.168638694219614,3.19700596708189,0,3343.7281391437446,53947.54102222442,4480.305202533268,Winter,1.0797038322396544,0.13124661347763455,-1.0685365899051367
Call center,0.3457107855381147,3.0247752368389325,1,4980.231713021924,80918.08408997364,7018.1969147236505,Spring,-0.0652028022962266,-0.2593470043966384,1.0310009689927242
Call center,-1.175126443519523,4.808468298423415,0,6464.116107822957,69727.40046934297,,Autumn,0.44253199692007567,0.6561709746294648,
Call center,1.3102503699315575,6.558653201540929,1,3250.721863919253,58740.60670021606,3224.6350810641466,Spring,-0.9723219193080109,0.9317362867089999,-1.0475023979866025
Call center,3.052074140458519,4.296318878314693,1,2792.216075843139,67528.76972664901,5660.617058484402,Winter,-2.3067727710072212,-0.8100481112718583,0.12095512764013928
Call center,-0.4048153019823867,4.309893134542355,0,6327.438113317698,49133.94709450625,6186.57527985961,Spring,-0.02676574829730335,0.23846429708649533,-0.011358688538697245
Call center,0.48964687247245026,2.8871788252251624,1,4275.561768116162,55057.67986893563,5823.220633979447,Spring,-0.4586803750787211,-0.2508496614102761,0.14508137210787458
Call center,-0.31913358182324686,3.5665765943890975,1,2822.9835642521957,65462.939857586614,4308.872899826881,Autumn,-0.5769328027502906,-0.663065438550844,-0.7490137948360244
Call center,-0.6756601675707171,4.68758708017219,2,4054.0531378550895,55174.011524486916,4179.852049031418,Summer,0.6371169659104227,1.2306648026945113,-0.23685454537423792
Agent,-0.1501915772374745,3.5606300194958522,1,5782.719530444367,53539.237225604775,5891.518733800591,Winter,0.9845775956520647,-1.589200796143208,1.839773571533296
Call center,0.7089885448568807,4.434165288515303,2,5800.4601021195995,72481.92103562712,4970.842631092325,Summer,-0.429854552460808,1.4563920377757427,0.6833812871745742
Call center,0.21446422128674278,5.388837875352881,1,6131.226943762368,42985.44389346459,4244.2836660236935,Winter,0.3120231721625278,1.166949262875886,0.492282950875877
Web,-1.705714967529846,3.5293046215340778,0,4582.342399931887,56022.68833038626,2508.544880311969,Winter,-0.48904190172812256,-0.04436277570256414,-0.2098776013472985
