Years after high school graduation,Renew,Active online hours,Monthly Income,Marital Status,Location Code,Brand Loyalty,Education Level,City,Years with Company,Gender
30.0,Yes,5.35374604288357,4652.227826824828,Single,Urban,-0.19301411116350214,High School,London,4.0,M
27.0,No,6.308375889019035,4868.188904334562,,Suburban,0.4589156763130145,High School,Manchester,3.0,M
57.0,Yes,4.761611928050716,4690.875299588129,Divorced,Urban,-0.6767995375291445,Graduate School,Manchester,4.0,M
19.0,Yes,4.851191093258744,5973.046197385328,Single,Suburban,-0.11367398602207018,Graduate School,Manchester,,F
24.0,Yes,3.360358326002398,6096.928408554234,Single,Urban,-0.3495405533102022,High School,New Castle,4.0,M
22.0,Yes,6.563762119538251,4437.791685329051,Single,Rural,-0.32793985379719365,High School,London,2.0,F
34.0,Yes,5.520441538575434,5910.018645667245,Divorced,Urban,-0.46312143816167584,College,Manchester,3.0,F
41.0,No,5.3268547348643525,5126.259901453942,Divorced,Rural,0.2425492824291683,Graduate School,New Castle,5.0,M
23.0,Yes,4.0837064138958805,4223.817255176808,Divorced,Urban,-0.4168670121789301,Graduate School,London,3.0,M
33.0,Yes,4.642113225295912,5774.01281483934,Divorced,Urban,-0.4790504908534975,High School,London,4.0,M
23.0,No,6.335666507805825,4977.364048495675,Married,Rural,0.2754111520980915,High School,New Castle,2.0,F
28.0,No,5.860436901271439,4445.882540859502,Single,Suburban,-0.0019935241988778274,College,New Castle,3.0,M
36.0,No,7.352523255152587,4342.562934448663,Married,Urban,-1.086906849244729,College,New Castle,0.0,M
31.0,Yes,3.2596053396896156,6061.568661373993,Single,Suburban,0.1274008954239427,Graduate School,Manchester,6.0,F
22.0,No,5.102747506833305,5084.508496435987,Married,Urban,0.37733746532369083,College,New Castle,6.0,M
29.0,Yes,5.382472842042851,,Divorced,Urban,-0.21128038809626615,Graduate School,New Castle,6.0,F
22.0,Yes,4.046485389742761,3535.9926591912963,Single,Rural,0.17924791665839598,Graduate School,London,4.0,M
32.0,No,6.516653411813891,4560.402047774361,Married,Suburban,0.7987352558649049,High School,London,5.0,F
31.0,No,7.359748958800108,4005.117015990226,Married,Suburban,0.3027925499400451,Graduate School,London,3.0,M
37.0,Yes,5.575954985553577,3541.524375581705,Divorced,Rural,0.41589128448389007,Graduate School,Manchester,3.0,M
30.0,Yes,4.858748916197943,3064.8290924287517,Married,Urban,0.5168452689720482,High School,London,4.0,M
23.0,Yes,4.434796478794249,5260.221000695822,Divorced,Rural,0.3856015183998347,College,New Castle,5.0,F
35.0,Yes,5.454357796003261,4653.752926191954,Single,Urban,-0.20104044040323976,High School,Manchester,2.0,M
32.0,Yes,3.369442534318048,6228.6038803890915,Divorced,,-0.8613016593967842,Graduate School,London,4.0,F
33.0,Yes,4.298578023621061,4212.112845270973,Divorced,Suburban,-0.07124998832319968,Graduate School,London,5.0,M
30.0,No,7.467697920619785,3501.6000621381468,Single,Rural,0.8493644959630546,Graduate School,Manchester,5.0,M
46.0,No,4.498504449864817,6494.650942435609,Married,Rural,-0.023500339350543686,,New Castle,0.0,F
13.0,Yes,6.124424091768979,6072.256476149856,Single,Suburban,-0.18487912743735252,Graduate School,London,2.0,F
39.0,No,7.047192285905097,4526.133481204676,Married,Urban,0.5813490525315852,High School,London,4.0,
37.0,No,4.336474338633946,6317.5199593225025,Divorced,Suburban,-0.07866099764494738,Graduate School,New Castle,2.0,F
19.0,No,3.6512165170857522,6685.824473114476,Married,Urban,0.7491186132282625,College,London,5.0,M
28.0,Yes,5.279425929144934,4695.221455666655,Married,Suburban,0.5853058652268011,College,Manchester,6.0,F
31.0,No,7.188638500113647,4186.187766395737,Married,Rural,0.3274679056060997,High School,Manchester,3.0,M
22.0,No,6.508614523648475,4288.351604280684,Married,Suburban,0.7285416556787716,High School,London,6.0,F
29.0,Yes,5.22759387990815,5111.33208832719,Divorced,Suburban,-0.048048096077283026,Graduate School,New Castle,6.0,F
31.0,Yes,5.03257174527067,4565.151776999497,Married,Rural,-0.26416440679382686,College,London,3.0,F
40.0,No,5.048822761756028,5096.339244534178,Divorced,Suburban,0.4000118078722874,High School,New Castle,5.0,F
19.0,Yes,6.553381492056519,3550.9535763349195,Single,Urban,0.13044029955743025,Graduate School,New Castle,2.0,F
35.0,Yes,6.360233060033403,4590.415727663479,Divorced,Urban,-0.8813854766209548,High School,London,0.0,M
27.0,No,5.484801118806604,5024.1525981587965,Married,Rural,0.23489003022091542,Graduate School,London,4.0,M
,No,6.801355164476788,4088.1356941071467,Divorced,Rural,0.31698595606845736,High School,London,,M
30.0,Yes,4.166282680441285,2717.801735022975,Single,Rural,0.7350950762343262,High School,Manchester,4.0,M
28.0,Yes,4.322809546098758,4679.955154459075,Divorced,Urban,-0.13359619244281767,College,London,4.0,F
10.0,No,6.563419567703599,4947.971482277076,Divorced,Suburban,0.38970335229957465,Graduate School,London,2.0,M
48.0,No,8.079509519381185,4432.163994887355,Divorced,Rural,0.7124131219348551,Graduate School,New Castle,3.0,F
29.0,Yes,3.0713290864354716,5633.410265099616,Single,Urban,0.5810482595972946,High School,Manchester,8.0,F
31.0,Yes,4.321417609777972,7202.318193009256,Divorced,Suburban,0.026737437386910923,College,London,5.0,F
29.0,Yes,5.098016927264979,3481.8682028393305,Single,Urban,-0.2839086155888399,High School,London,3.0,F
26.0,No,5.426358085322946,4125.2421955459,Divorced,Rural,0.020645345805422682,High School,New Castle,6.0,M
30.0,No,5.544545659967899,4949.7191823026615,Single,Rural,0.557020668669583,High School,London,,M
22.0,No,3.9385940675766102,6834.469255304548,Married,Rural,0.2588473197698452,High School,,4.0,M
35.0,No,6.810789705789931,4124.780727059735,Single,Rural,0.866061173986704,College,,5.0,M
25.0,Yes,4.882641969119513,5327.434598518466,Divorced,Urban,-0.4466304424019394,Graduate School,New Castle,4.0,M
29.0,Yes,6.460238526341177,6606.116317574731,Married,Urban,-0.94044292225655,Graduate School,London,2.0,M
43.0,Yes,3.564208305935638,4671.701438234062,Single,Urban,0.3508826530077777,Graduate School,London,,F
44.0,Yes,4.483499920685358,4069.6369098412724,Divorced,Urban,0.18684156230641136,High School,London,5.0,F
26.0,Yes,3.668851278526128,5029.9765042894205,Married,Urban,0.45211595471452054,College,,5.0,M
21.0,No,6.445963022264625,5184.883457215973,Single,Rural,0.6513361197773024,Graduate School,Manchester,4.0,F
20.0,No,7.11828842500811,4492.366054254166,Married,Rural,0.516311410843549,Graduate School,Manchester,4.0,M
25.0,Yes,5.514734322872116,5683.700786058349,Single,Urban,-0.15343826839995084,Graduate School,New Castle,4.0,M
27.0,Yes,2.486001747693123,6445.540024712125,Divorced,Urban,-0.22486392500010444,Graduate School,New Castle,6.0,M
20.0,Yes,5.258024315430668,4344.021562273846,Divorced,Suburban,0.24893268972128038,Graduate School,Manchester,4.0,F
29.0,Yes,4.657109174708234,3763.9106688213524,Married,Suburban,-0.08720243479394918,High School,London,4.0,F
38.0,,6.7636961967813,4090.536907160992,Divorced,Suburban,1.0382372330413974,Graduate School,London,5.0,M
26.0,Yes,3.4728560340846615,3981.446064188195,Divorced,Urban,0.6004371810238633,College,New Castle,5.0,F
25.0,Yes,3.7338755049244634,4087.818819570243,Divorced,Urban,0.3192629236775745,Graduate School,London,4.0,F
24.0,No,5.862772917550509,5957.43410862051,Single,Suburban,0.5382913384398857,Graduate School,London,5.0,F
7.0,Yes,5.389287211516892,4426.326745248408,Single,Rural,0.07913892922111762,High School,Manchester,4.0,F
26.0,Yes,6.026017833312775,5913.808609185087,Single,Urban,0.20291854975353668,Graduate School,London,5.0,M
19.0,Yes,3.852721741152535,6619.562795341142,Single,Urban,-0.4003594103310516,High School,London,6.0,F
21.0,No,6.631487178884325,4697.981336338144,Married,Rural,0.35551521248744233,College,New Castle,4.0,F
26.0,Yes,6.031850063605215,4432.455690982219,Divorced,Urban,-0.1704749248367905,High School,New Castle,2.0,M
38.0,Yes,3.606481890881209,5148.014085214913,Single,Urban,-0.03984431096785754,Graduate School,London,6.0,F
34.0,Yes,3.772493228813861,5391.527909090363,Single,Urban,0.004475126209531249,Graduate School,London,5.0,M
19.0,Yes,4.198161538342313,3275.9781903317285,Single,Suburban,0.21855713221476145,,London,3.0,M
48.0,Yes,4.586264349055062,5232.315611717294,Divorced,Urban,-0.3561704430212197,High School,Manchester,6.0,F
30.0,Yes,4.598777512999818,4381.051413349208,Divorced,Suburban,-0.43643003646511125,Graduate School,Manchester,4.0,F
26.0,Yes,5.580693508284106,5639.4382660522115,Divorced,Urban,-0.16561928621678873,High School,London,4.0,F
14.0,No,8.374568724434916,2665.4142384978927,,Rural,-0.04062390538902483,Graduate School,New Castle,3.0,M
34.0,Yes,4.096418413885344,4516.9182653705775,Divorced,Urban,0.3197915433502192,College,London,4.0,F
17.0,Yes,5.738182822249755,5455.0084031710985,Divorced,Rural,-0.742367739105912,Graduate School,New Castle,3.0,F
24.0,No,6.611608339855702,4553.693946006638,Married,Rural,0.21253026983648995,College,Manchester,2.0,M
30.0,Yes,5.164617626232829,5575.6032847681545,Single,,-0.4797232519390128,Graduate School,New Castle,3.0,F
,Yes,3.9601127914082683,3243.6896986838738,Married,Suburban,-0.06992391580204416,High School,Manchester,5.0,F
34.0,Yes,5.750340194852466,2549.8826404764604,Divorced,Urban,-0.35519058265281833,High School,London,3.0,F
28.0,Yes,3.8311508496138083,4351.771698984056,Divorced,Urban,0.23303817481270434,High School,London,5.0,M
38.0,Yes,4.917723429598871,6469.386272748105,Married,Urban,-0.5138571541702968,High School,New Castle,4.0,F
32.0,No,5.952004044396344,5334.2555373259165,Divorced,Urban,0.22448897764708758,Graduate School,London,4.0,M
31.0,Yes,2.222275322417986,6047.8337403750065,Divorced,Urban,-0.013271011294067964,Graduate School,Manchester,6.0,M
27.0,Yes,5.48911961658323,4296.444154168948,Married,Suburban,0.48478422041825103,College,New Castle,3.0,M
38.0,No,4.0091687858576766,6804.27245244971,Married,Rural,0.5410709302837116,College,New Castle,4.0,F
41.0,Yes,4.615501353192757,,Single,Rural,-0.595695491638458,High School,London,3.0,M
29.0,Yes,5.016076813697111,6930.88674284885,Divorced,Urban,-0.01580217509957485,College,Manchester,4.0,M
31.0,Yes,5.1970521069807365,5211.229576844474,Single,Suburban,0.2826391006994039,High School,London,4.0,F
5.0,Yes,4.5656009545746,4245.601405949619,Single,Suburban,0.6862215453741023,Graduate School,New Castle,6.0,M
23.0,Yes,4.533341364826479,3120.021257155513,Divorced,Urban,0.2520840151075376,College,London,2.0,F
27.0,No,5.1663593256729055,5416.283149414384,Married,Rural,-0.3288558453989978,High School,Manchester,3.0,F
23.0,No,7.679285152022252,3110.6817470932924,Married,Urban,0.2338044154512236,College,New Castle,5.0,F
24.0,Yes,4.927474504683756,4077.342191914932,Divorced,Suburban,0.34450568423491446,Graduate School,Manchester,4.0,F
43.0,Yes,5.819103331893556,3708.228664108253,Divorced,Suburban,-0.22683586368773279,College,New Castle,4.0,M
39.0,Yes,7.158226098674016,2956.9917499273947,Single,Urban,-0.47927834171767913,High School,Manchester,2.0,F
21.0,Yes,5.036884635871832,4428.80106189472,Single,Suburban,0.49708714421463907,College,London,5.0,M
20.0,No,7.153087475578353,4278.0546173154635,Married,Rural,1.228555046970358,High School,Manchester,6.0,M
23.0,Yes,5.724825495701753,6569.208330562988,Single,Urban,-0.5704793302825152,Graduate School,London,4.0,M
31.0,Yes,5.853999614254729,3273.9975515986052,Single,Suburban,0.16873116000322172,High School,Manchester,3.0,M
44.0,Yes,4.912066967230313,6073.924607189286,Single,Urban,-0.6195692484741689,College,New Castle,4.0,M
34.0,Yes,4.178977896383037,5491.844984569239,Divorced,Rural,0.03965209592314636,High School,Manchester,4.0,M
28.0,No,6.840934583108797,4179.423491639948,Single,Rural,0.7016682524704781,College,London,5.0,M
11.0,Yes,4.792947642562335,4177.409295757275,Divorced,Urban,0.2809753588512604,College,New Castle,3.0,M
14.0,Yes,5.764788055406703,5337.6963888952005,Married,Suburban,-0.7493698881718317,Graduate School,Manchester,3.0,M
32.0,No,6.606779520195721,3473.0542284517974,Single,Rural,0.6785415194566863,College,London,7.0,F
38.0,No,4.409825129027073,5799.393975560433,Single,Rural,0.408794799926781,College,London,5.0,F
23.0,Yes,3.3980433166076818,3225.6807624615894,Divorced,Suburban,0.4888324171503601,Graduate School,New Castle,4.0,M
34.0,,5.487396190369176,5055.732724688166,,Suburban,0.08628249421505588,College,New Castle,4.0,F
22.0,Yes,3.5747350182918556,5477.732128625597,Divorced,Urban,-0.09508017776818783,High School,Manchester,4.0,M
34.0,Yes,5.841973193886414,3853.3729230181025,Married,Urban,0.23747013782492815,High School,New Castle,2.0,F
29.0,No,6.265663763908368,4234.8288356474395,Married,Rural,0.24112612180607157,College,New Castle,4.0,M
30.0,Yes,6.915283342895413,4409.1345179937025,Divorced,Urban,-0.33019615396811475,Graduate School,New Castle,2.0,M
34.0,No,8.0376581241312,4028.5519560280263,Married,Rural,0.4005508586560561,High School,New Castle,3.0,M
35.0,Yes,4.893554788433663,3784.975997827889,Divorced,Urban,0.02760478655740123,Graduate School,Manchester,4.0,F
34.0,Yes,5.090553355251827,4030.0498250210985,Married,Rural,-0.057965557708240134,High School,New Castle,5.0,F
37.0,,6.3936370231681945,4732.951239814393,Married,Rural,-0.01476129220521702,College,London,2.0,F
38.0,Yes,5.881141576384,4908.974728217328,Divorced,Urban,,High School,Manchester,3.0,F
25.0,Yes,6.363982910983016,4415.012692973541,Married,Suburban,-0.5632808767157372,High School,Manchester,1.0,M
45.0,Yes,5.268191468498294,2458.3067304311076,Divorced,Urban,0.5763134045546406,High School,Manchester,3.0,M
31.0,Yes,3.051470257751562,6373.152343478873,Married,Suburban,0.12766221040220505,High School,Manchester,7.0,M
28.0,Yes,4.2347376880901875,5098.655820863873,Married,Suburban,-0.10985477533641103,College,New Castle,5.0,M
17.0,Yes,2.501587407840288,4476.868933973663,Single,Urban,0.14355078073872485,High School,London,5.0,F
38.0,Yes,4.031763546536569,5997.620547492368,Single,Urban,-0.44029529419790736,High School,Manchester,4.0,F
25.0,Yes,4.382188479957191,3979.7296607832973,,Rural,0.5785339709859769,,London,6.0,M
31.0,Yes,3.510868734807759,3866.805325714284,Single,Suburban,-0.5949272194362195,College,Manchester,4.0,M
31.0,Yes,4.857614478472588,5288.87577342648,Divorced,Suburban,-0.03717218579474724,,London,3.0,F
24.0,Yes,5.778234557631607,2626.0352688164207,Divorced,Urban,0.3215742912537055,High School,London,4.0,
31.0,No,5.88519446531391,5175.740922683058,Married,Rural,0.499428877718344,High School,London,5.0,M
27.0,Yes,4.062661828615802,3380.8851708924044,Married,Urban,0.9636379188760331,Graduate School,London,5.0,F
29.0,Yes,6.107667334021487,6842.565630069346,Divorced,Urban,,College,London,3.0,M
35.0,Yes,4.6792712685153015,4077.048333643291,Single,Urban,-0.27872677826103526,Graduate School,New Castle,3.0,F
23.0,Yes,6.089456220880233,2792.4360281467007,Divorced,Suburban,-0.12645519943773786,High School,New Castle,1.0,M
35.0,No,10.0,2453.4336200024472,Single,Suburban,1.1438885219957742,Graduate School,London,7.0,F
21.0,Yes,2.238428088606133,5435.022880832869,Single,Urban,0.11443383495307027,Graduate School,New Castle,6.0,F
15.0,Yes,6.103426737884642,4529.814859721502,Divorced,Suburban,-0.5755207538341522,High School,London,2.0,F
22.0,Yes,3.536604077089666,5152.724361752261,Single,Urban,-0.18386294653166801,Graduate School,Manchester,5.0,F
23.0,Yes,5.323429063364324,5762.7564837641585,Divorced,Urban,0.1692749251777395,High School,New Castle,5.0,M
27.0,Yes,5.0188923055930745,4705.265057848646,Divorced,Urban,-0.405651624708265,Graduate School,Manchester,4.0,M
33.0,No,6.834551587727529,3963.5962395131373,Married,Urban,0.6333103868687793,High School,New Castle,5.0,F
33.0,No,3.7647719874607732,6592.719443497681,Single,Rural,-0.20801732670766715,Graduate School,New Castle,2.0,F
38.0,No,7.084292126886174,4632.967549444984,Single,Suburban,0.7662003447730058,Graduate School,New Castle,4.0,M
43.0,No,6.302163883740656,5051.914943680061,Married,Rural,0.1077392754967555,Graduate School,New Castle,3.0,M
42.0,Yes,5.140127116668965,3538.092843850458,Single,Urban,0.525815731371339,College,Manchester,4.0,F
44.0,Yes,3.6859398654717626,5307.327191613182,Divorced,Suburban,-0.3549860120943791,College,New Castle,4.0,
27.0,Yes,4.070929443139338,4103.572252901272,Single,Suburban,-0.2749450338917563,High School,London,5.0,F
25.0,No,8.72281051024109,2035.483977001119,Single,Rural,0.011310579945678773,College,Manchester,5.0,M
31.0,Yes,5.470522391507906,6373.674021426998,Divorced,Rural,-0.7237611664958492,Graduate School,New Castle,3.0,M
29.0,No,5.607673970656627,5466.354158318608,Single,Suburban,0.39584384942558637,College,New Castle,2.0,F
9.0,Yes,3.4385535795362663,6122.091376988036,Married,Suburban,-0.7908216665660373,,Manchester,4.0,F
36.0,No,5.4338222303338055,5844.5598301602395,Single,Rural,0.3977460308331905,Graduate School,London,4.0,F
30.0,No,8.32956638039693,2430.510464829362,Married,Rural,0.4499401128011825,Graduate School,London,,M
49.0,No,6.010937888991206,4211.729446126946,Divorced,Rural,0.3955647890264429,High School,London,5.0,F
27.0,Yes,4.9963869763373285,5271.094473168368,Divorced,Suburban,-0.12723748786947126,High School,London,3.0,F
26.0,No,5.488909874867289,3803.844991956081,Married,Rural,-0.08455869941593619,Graduate School,Manchester,6.0,F
44.0,Yes,2.5953426117573506,5963.330335830384,Divorced,Suburban,-0.383143188782922,College,Manchester,5.0,M
21.0,Yes,6.373746580345208,5611.015415692002,Single,Rural,0.09804570510707253,Graduate School,New Castle,3.0,F
47.0,Yes,4.314846820144873,4551.174410056464,Divorced,Suburban,-0.6051106770708631,High School,London,2.0,M
19.0,Yes,3.1616138782296495,6896.433281583797,Married,Urban,-0.12680535905509116,College,Manchester,5.0,F
35.0,Yes,5.308970711930974,4372.693580429855,Divorced,Urban,-0.5252473468903383,College,New Castle,2.0,F
42.0,No,6.134942529228496,6119.4077284096975,Married,Rural,1.2014869717888295,College,,5.0,F
36.0,Yes,3.6376268260203726,4040.510548063265,Single,Urban,0.7346241032211275,College,Manchester,6.0,F
