Sex,Renew,Marital Status,Years after high school graduation,Location Code,Monthly Income,Education Level,Online Activity,Brand Loyalty,City,Years with Company
F,No,Married,46.0,Suburban,2292.550467834264,Graduate School,3.4770288636696898,-0.08492281757421767,New Castle,1.0
M,Yes,Single,42.0,Urban,3687.2536953082877,Graduate School,6.07371168380281,-0.016162248289726868,New Castle,5.0
M,Yes,Single,22.0,,3942.2932779647217,High School,5.581842997266238,-0.30940371332506067,London,2.0
F,Yes,Single,33.0,Rural,3149.7923656139583,Graduate School,7.233460354753106,-0.8178180485284502,Manchester,6.0
F,No,Divorced,24.0,Suburban,5676.277246592207,College,8.80630564544123,0.040979961433820086,New Castle,4.0
F,No,Married,38.0,Rural,3354.4395361380502,College,5.907099598564853,-0.3422012221097583,Manchester,5.0
F,Yes,Married,27.0,Urban,2923.7475183555016,High School,4.4672806249185975,-0.01256596995646571,London,5.0
M,Yes,Divorced,26.0,Rural,3317.4708583191145,College,6.07777434591628,0.3792945077179985,New Castle,4.0
F,No,Divorced,41.0,Rural,2876.9399507977114,Graduate School,4.139479855701534,0.41453371562429386,New Castle,5.0
,Yes,Married,43.0,Suburban,3063.1002976950067,Graduate School,5.516406331920513,-1.1536238542055992,New Castle,5.0
F,No,Married,37.0,Rural,4195.098131418903,High School,7.182724360773704,0.18341316111309822,New Castle,2.0
M,No,Single,22.0,Rural,6766.233015815209,College,8.7518846757311,0.43783369834140395,London,5.0
M,No,Divorced,28.0,,6504.642729532165,High School,8.157783685087056,-0.19160892719311787,London,5.0
F,No,Married,27.0,Urban,3906.5746770214705,High School,6.584592423254392,-0.1581182529511403,Manchester,0.0
F,No,Divorced,37.0,Suburban,3890.4703981727216,College,4.076238439580595,0.1280489049080458,New Castle,3.0
M,No,Married,42.0,Rural,3083.0962806714615,College,5.033212507333714,,London,3.0
M,Yes,Divorced,30.0,Urban,3344.7544534424146,High School,6.3709117674626645,0.007180803222873573,Manchester,5.0
M,No,Married,36.0,Rural,4633.33080998757,College,4.950158348742761,0.46872109159113223,London,5.0
F,Yes,Single,27.0,Urban,4108.031427801807,College,4.3387136909507715,0.013625705046776796,Manchester,6.0
M,No,Single,35.0,Rural,4526.458477681935,College,7.284272477122183,0.3874100033001798,London,4.0
M,No,Married,21.0,Rural,5559.081123420836,High School,6.851653569795972,0.8807653448469985,,7.0
F,No,Married,25.0,Rural,4237.550555330265,College,5.315661146754166,-1.5,London,3.0
F,Yes,Married,43.0,Suburban,2860.4573465807243,College,5.2280304205723835,-0.6139840310377883,New Castle,5.0
,Yes,Divorced,19.0,Urban,4459.45087491095,College,7.371118436665885,0.5403841044775092,Manchester,4.0
F,No,Divorced,25.0,Rural,5489.266428257507,Graduate School,7.420830665234883,-0.4294889309928313,New Castle,5.0
F,Yes,Divorced,28.0,Rural,3654.4117727375783,College,5.060325914941574,,New Castle,6.0
M,No,Married,24.0,Rural,3927.522535485537,High School,6.253407945717738,-0.24766552667812042,London,3.0
F,No,Married,36.0,Rural,5679.129070042605,High School,6.347228710564135,-0.3853917801176268,London,6.0
M,Yes,Single,27.0,Urban,5495.504209906956,Graduate School,7.214821278150812,0.6112237741620462,London,4.0
M,No,Divorced,18.0,Suburban,7939.270440048043,College,9.159266211231529,0.601277839450792,New Castle,6.0
F,Yes,Single,32.0,Urban,3530.623379453359,Graduate School,4.685306538179201,0.5710957080708474,New Castle,3.0
F,No,Divorced,26.0,Rural,5951.372491614709,College,6.634331606281892,-0.07110891646575469,London,5.0
M,No,Married,42.0,Urban,4185.739257553399,College,7.229614267670646,0.0414391217363882,,2.0
M,Yes,Divorced,14.0,Suburban,3389.9852669119764,,6.006292012425553,-0.3003936603722214,New Castle,5.0
F,Yes,Single,44.0,Urban,4030.3711956002367,Graduate School,6.575374111879516,0.697687670265103,Manchester,2.0
F,Yes,Single,29.0,Urban,4351.024458281782,College,3.2015160351563607,-0.7727246358929618,New Castle,3.0
F,Yes,Single,33.0,Urban,4328.821033399606,High School,7.396336303843116,-0.1787599159870465,London,5.0
F,No,Married,27.0,Rural,5915.849590244064,Graduate School,7.73045247090862,-0.2065991827405708,Manchester,7.0
M,Yes,Divorced,30.0,Urban,4488.128037878291,High School,5.63091127612203,0.10369816712691013,London,3.0
M,Yes,Single,27.0,Urban,4099.451176069054,College,5.135555580374604,-0.13942294565788305,London,4.0
,No,Single,31.0,Rural,4918.591576539619,Graduate School,8.578842627805427,-0.2642445236589457,Manchester,3.0
M,Yes,,30.0,Urban,4840.388551993136,Graduate School,3.8340837439567426,-0.2132935317605181,London,3.0
M,Yes,Married,23.0,Urban,4993.973881537407,Graduate School,3.098657407866267,0.4369710315856314,Manchester,0.0
M,No,Married,17.0,Suburban,5118.781178910779,College,5.991072112492651,0.15680282066393894,New Castle,4.0
F,No,Single,25.0,Suburban,7205.834354835805,High School,7.999706605349717,-0.33818124399941946,London,8.0
M,Yes,Divorced,26.0,Suburban,3792.6938701068684,High School,4.137970777743019,0.05074653357602614,New Castle,5.0
F,Yes,Single,49.0,Urban,3488.76515874818,High School,6.446194546074275,-0.14676530596619775,New Castle,2.0
M,Yes,Single,24.0,Urban,3528.9663139333425,Graduate School,3.684337714456775,-0.06539704210645012,New Castle,7.0
F,Yes,Single,16.0,Suburban,3319.1589821742164,High School,4.219246070602385,0.5541867752705871,London,2.0
M,No,Married,30.0,Rural,4787.729150078778,College,6.981323288269712,0.7643654680253044,Manchester,0.0
M,Yes,,36.0,Rural,4227.996151364492,Graduate School,4.462690226656032,0.11605826865778682,New Castle,5.0
F,No,Divorced,35.0,Rural,5274.893934953272,College,8.199428539172308,0.3386168098709121,Manchester,3.0
M,No,Single,39.0,Rural,4604.254062280821,High School,5.133285484307631,-0.30127528150254484,Manchester,5.0
M,Yes,Divorced,37.0,Urban,3553.8480916634785,Graduate School,4.512280126448989,-0.47527579659632696,Manchester,4.0
F,No,Divorced,36.0,Suburban,4147.198161946079,High School,5.0831241330551435,0.1535568600780997,New Castle,4.0
M,No,Married,22.0,Suburban,5783.5436645416685,Graduate School,7.976267350225751,0.1589923907853265,London,4.0
M,Yes,Divorced,31.0,Urban,3938.181640024208,High School,3.962114623450426,0.2403651307538182,New Castle,3.0
F,No,Divorced,26.0,Suburban,5075.3837808534045,High School,,-0.37352514647983104,Manchester,2.0
F,Yes,Divorced,36.0,Urban,3546.5350965114885,College,4.158562774504743,-0.19767925962057217,Manchester,4.0
F,No,Divorced,26.0,Rural,6193.078022462689,College,6.701796418179384,0.025530579498842416,New Castle,6.0
F,No,Married,53.0,Rural,3224.9755847044817,College,6.605043618763662,0.2577274607818778,London,0.0
M,Yes,Single,8.0,Suburban,4403.067794039229,College,2.1729161609729553,0.2545063285415811,London,4.0
F,Yes,Married,32.0,Urban,3465.739040962667,College,6.027587555897283,-0.4103628387855407,Manchester,3.0
M,Yes,,27.0,Urban,5097.512141619809,Graduate School,6.103350283783068,0.04268666244707228,London,4.0
M,Yes,Single,27.0,Urban,4048.762132297784,College,6.927189661078327,-0.4461421044395247,New Castle,5.0
M,Yes,Married,26.0,Urban,4847.5481856284205,College,6.124689638258134,0.10042218366159558,Manchester,6.0
F,Yes,Married,22.0,Suburban,3832.543831156295,Graduate School,5.257243046981992,-0.1323893124229537,Manchester,6.0
M,No,Married,35.0,Rural,6841.485511107143,College,7.656931116224471,-0.10422256155287844,New Castle,4.0
M,No,Divorced,20.0,Urban,5723.623475209637,High School,7.858219044066755,0.45199496378311266,New Castle,6.0
M,No,Married,39.0,Suburban,3851.0369375330483,College,5.424288881014502,-0.29393345949718347,Manchester,6.0
F,No,Married,26.0,Rural,4004.058664013473,Graduate School,6.719211545977233,0.486592566236303,Manchester,6.0
F,No,Single,36.0,Suburban,4420.515891762785,High School,7.068425215266245,0.1857736938052295,New Castle,5.0
M,Yes,Divorced,25.0,Urban,5130.333010468082,Graduate School,5.264939273967441,-0.43447310505473136,London,5.0
F,Yes,Single,33.0,Urban,3883.1123606948904,High School,4.813074759072024,-0.19956830395992733,London,4.0
M,No,Married,24.0,Rural,5124.440868018559,College,7.2818749372110405,-0.12210223843700166,New Castle,3.0
F,Yes,Single,49.0,Urban,4360.785964403574,College,5.428811740840736,-0.18786867601796076,New Castle,2.0
M,No,Single,28.0,Suburban,6316.775251999185,High School,7.495392997508297,-0.11572728021449138,London,6.0
M,No,Married,23.0,Urban,4103.737388296191,Graduate School,6.488770847219737,0.8713098993273964,Manchester,6.0
M,No,Married,31.0,Rural,5006.713988712871,College,8.665647635299479,-0.3047026418795822,New Castle,5.0
F,No,Married,23.0,Rural,5478.666148693673,Graduate School,5.751116283333146,-0.6109639495917182,New Castle,9.0
F,Yes,Married,27.0,Urban,3976.9231195333023,College,4.807140233990733,-0.1279200487497217,New Castle,4.0
,Yes,Married,28.0,Suburban,3653.221913478522,College,5.059025850712171,0.38951397542074856,Manchester,4.0
M,No,Single,35.0,Rural,5225.533546686452,High School,,-0.17615784402779283,Manchester,2.0
F,Yes,Divorced,46.0,Urban,4227.710176084279,High School,3.7895818724638404,-0.5396739567828737,London,4.0
M,No,Single,32.0,Rural,4207.038227612588,Graduate School,5.222145726711066,-0.3496124576084621,New Castle,4.0
M,Yes,Single,26.0,Urban,4114.567911973736,High School,5.986076629616438,-0.1739707982009171,London,7.0
F,Yes,Divorced,23.0,Rural,3901.647756184003,College,6.536081477313908,-0.09618499098830986,New Castle,3.0
M,No,Single,33.0,Rural,4340.573421490876,College,5.760073397630426,-0.005503863430618004,London,5.0
M,Yes,Single,49.0,Suburban,4224.021567591708,Graduate School,4.834948410429293,-0.2971670836565305,London,3.0
M,Yes,Divorced,24.0,Urban,4049.622872238869,Graduate School,3.799325782347959,0.9010840416063743,Manchester,5.0
F,No,Married,31.0,Suburban,5334.2628775141975,Graduate School,5.933550732053424,0.5075605671594415,Manchester,4.0
F,No,Single,38.0,Suburban,4545.193353854793,Graduate School,6.520141060348963,-0.43572761726699794,London,4.0
F,Yes,Divorced,24.0,Urban,4991.458047869242,Graduate School,5.583035817941862,0.1843200118085604,London,2.0
F,No,Divorced,36.0,Rural,6120.825510775268,High School,7.890413986401571,-0.38961652303182875,New Castle,5.0
F,No,Married,31.0,Suburban,5506.365653645531,College,7.174037242572856,-0.49087454054792123,Manchester,3.0
M,Yes,,24.0,Urban,4946.711960476564,High School,4.98355910555064,-0.1765241700446723,New Castle,3.0
F,Yes,Married,42.0,Rural,3523.98606654005,High School,5.160823922268935,-1.0434697960916444,Manchester,2.0
F,Yes,Divorced,42.0,Urban,3936.7281781966058,Graduate School,4.151525010265929,-0.48714964254273435,Manchester,3.0
M,Yes,Single,18.0,Urban,4119.595785423092,Graduate School,5.166973877144224,0.044437958856463136,London,6.0
M,Yes,Divorced,45.0,Suburban,3959.982976780179,High School,4.429328370689687,-0.17214874163953664,New Castle,0.0
F,No,Divorced,19.0,Suburban,6025.238294620756,Graduate School,7.553200321633357,0.8808721674373174,Manchester,4.0
M,Yes,Divorced,29.0,Urban,3540.672015591879,Graduate School,5.933617547370213,0.6373610592307214,London,7.0
M,No,Married,31.0,Suburban,4114.469649612576,High School,4.774949614752951,-0.08742492090960444,Manchester,3.0
F,Yes,Divorced,25.0,Suburban,3200.1512379872024,College,5.331329683283796,1.022191832517837,New Castle,5.0
F,Yes,Single,31.0,Urban,3981.318772497653,Graduate School,7.019083112089996,0.07506364474728773,New Castle,5.0
F,Yes,Single,26.0,Suburban,3468.406345743943,Graduate School,6.057913163919456,-0.3926353355591354,Manchester,6.0
M,Yes,Divorced,33.0,Urban,2216.0561665505625,High School,4.484470231718837,-0.6679540102530536,London,7.0
M,Yes,Divorced,23.0,Suburban,,Graduate School,3.5513492604584678,0.6143312281412825,Manchester,2.0
F,No,Married,32.0,Rural,4158.41688160442,Graduate School,6.150893247973139,-0.5007301483105713,Manchester,
F,Yes,Married,37.0,Urban,3144.315601089834,College,6.040143157526681,0.08029590424971424,New Castle,2.0
F,Yes,Single,45.0,Urban,3292.108080329186,College,4.3952760093044985,-0.05293491553277173,London,4.0
F,No,Single,29.0,Rural,6895.336833267241,Graduate School,8.742017525391688,-0.6491102077317601,Manchester,5.0
M,Yes,Single,25.0,Suburban,4215.736809552135,High School,3.840661626998659,0.4941163652306263,New Castle,6.0
F,Yes,Divorced,37.0,Rural,3271.9191354016757,High School,8.404940642000316,-0.004529799413599694,Manchester,6.0
F,Yes,Divorced,53.0,Suburban,3230.445814292805,Graduate School,6.52126480648865,-0.29636976761900774,New Castle,1.0
F,Yes,Single,28.0,Urban,3727.6993973593308,Graduate School,5.7940451039578,-0.2213765864777035,New Castle,3.0
F,No,Single,41.0,Rural,4300.006845353493,High School,5.348714212944892,0.5150775218703625,Manchester,5.0
M,Yes,Married,30.0,Suburban,3817.189949681012,College,5.299308416504786,-0.01445972744203908,New Castle,3.0
F,Yes,Divorced,35.0,Suburban,3664.046344490949,Graduate School,5.2586536042890835,0.37597807331515637,New Castle,4.0
F,Yes,Divorced,26.0,Urban,3651.4578641385115,College,8.664675704703331,0.11383134649358079,London,6.0
F,No,Married,38.0,Suburban,6048.936797807222,High School,6.165055160671547,0.023848311370099025,London,6.0
F,No,Married,15.0,Rural,6463.783643271778,College,7.197947089014608,-0.7036571126954797,London,6.0
F,No,Married,25.0,Urban,4258.209520309982,High School,5.520409088177385,1.0027896969261352,London,7.0
M,No,Married,31.0,Urban,3416.204591527577,College,5.370705205272817,0.19069967559474132,Manchester,3.0
F,Yes,Divorced,23.0,Urban,5257.757764530302,Graduate School,9.802819610188127,0.15905232337974473,Manchester,5.0
F,Yes,Single,44.0,Urban,3267.0210532709084,High School,5.621418238752997,-0.15607451668466468,Manchester,3.0
M,Yes,Divorced,20.0,Urban,5361.80599524967,Graduate School,3.7348227686868434,-0.06306042246539095,New Castle,3.0
M,Yes,Married,26.0,Urban,4523.001669968035,High School,6.20497082918214,-0.6909908848262076,Manchester,4.0
M,Yes,Married,24.0,Urban,4413.461488387816,High School,5.046896282112694,-0.4295149126184139,Manchester,3.0
M,Yes,Single,12.0,Suburban,4217.059408577246,College,4.251738983854595,0.2678233343259806,New Castle,2.0
M,Yes,Single,34.0,Urban,2830.5017455851944,Graduate School,3.5098902341385916,0.17586548323588458,Manchester,6.0
M,Yes,Divorced,36.0,Urban,3348.6730948477257,Graduate School,3.5216363958725414,0.5872845986099761,London,4.0
F,No,Married,45.0,Rural,2869.7876121061854,Graduate School,2.7381375450262584,1.1811007499608746,New Castle,
F,Yes,Single,32.0,,3921.3663948648127,Graduate School,6.861576667190979,-0.38680441103508834,London,6.0
M,Yes,Divorced,25.0,Suburban,4760.02635857119,High School,4.350076370029729,0.09719795704568931,Manchester,1.0
F,No,Divorced,29.0,Rural,4221.753175852404,High School,5.625429824365892,0.7776627240407803,New Castle,6.0
F,Yes,Single,42.0,Suburban,3458.1696518323815,High School,6.114101353471556,-0.1764908546882535,London,5.0
F,Yes,Single,30.0,Urban,3821.6327024139346,High School,,0.28191709031392714,London,3.0
F,Yes,Divorced,20.0,Urban,3813.0090072884723,College,7.922002530316785,0.008570410072467026,New Castle,5.0
F,Yes,Single,17.0,Urban,3559.2466955045475,College,2.7205655179495487,-0.03460585551202159,Manchester,6.0
F,Yes,Divorced,43.0,Urban,3542.7733394764214,Graduate School,5.7049837025175165,-0.6687979151021002,London,1.0
M,Yes,Single,33.0,Suburban,3599.7261192380474,High School,,0.35961029418311163,Manchester,2.0
M,Yes,Divorced,39.0,Urban,3195.490471224371,Graduate School,2.493834344027169,-0.04919028296266229,New Castle,6.0
M,Yes,Single,24.0,Urban,4908.924596650584,College,4.3680232522937015,0.32066742474382587,New Castle,1.0
F,Yes,Divorced,25.0,Suburban,4677.289282198497,Graduate School,4.412289439175397,-1.0534882135447186,New Castle,5.0
,Yes,Divorced,47.0,Urban,2946.1132822697664,High School,,-0.02752902403471056,Manchester,4.0
M,Yes,Single,43.0,Suburban,3171.2922162623727,High School,5.216653804414884,0.29324476149006856,New Castle,7.0
F,Yes,Divorced,43.0,Suburban,3907.005657636636,College,4.902529944936788,0.18064072792796884,New Castle,3.0
F,No,Married,22.0,Rural,6630.938035030208,High School,7.724767048218447,-0.13284171465123695,New Castle,6.0
M,Yes,Divorced,21.0,Suburban,4664.143403698199,High School,2.7636972249173613,0.4998924278176933,Manchester,4.0
F,No,Married,29.0,Rural,5464.908393526788,High School,8.108340729596199,-0.42688068933975126,Manchester,2.0
M,No,Married,34.0,Rural,5157.3465338074375,Graduate School,7.771329450058568,0.163683862666164,London,5.0
M,Yes,Married,44.0,Suburban,3689.4120535831257,College,5.312949407536268,0.43279602458248034,London,4.0
F,No,Married,40.0,Suburban,4320.971854585317,College,7.505628023987326,0.7506188682428586,New Castle,2.0
F,No,Married,31.0,Rural,4398.293358368285,College,6.393395805809044,-0.38961301118444686,Manchester,2.0
F,No,Married,33.0,Rural,3743.695256819713,College,6.598160762525678,0.14561196801130463,London,4.0
M,Yes,Single,33.0,,4725.0643596499485,College,6.158755494674207,0.056317943528530895,New Castle,3.0
M,Yes,Married,37.0,Urban,3211.009373104069,Graduate School,3.9565315296264103,-0.1717014082459883,New Castle,6.0
M,No,Married,50.0,Rural,2779.756269761041,High School,7.2393509333256665,-0.49247137731748386,New Castle,4.0
F,Yes,Single,37.0,Urban,4778.429723241784,College,5.54900808141695,0.1529656196465697,Manchester,3.0
M,Yes,Divorced,23.0,Suburban,4430.804182243166,Graduate School,2.6448530906415146,-0.24894842394317532,London,4.0
F,Yes,Single,24.0,Urban,4660.239497750043,High School,3.2994511240415703,0.016986044963229176,Manchester,1.0
M,No,Divorced,24.0,Suburban,6989.642009267122,Graduate School,9.662938551533996,-0.23902722651142191,Manchester,4.0
F,No,Married,25.0,Suburban,3901.497507265051,High School,7.963004832868866,-0.6506026640041997,London,5.0
M,No,Single,33.0,Rural,4147.125120010295,Graduate School,5.642258621048759,0.9547038375409646,New Castle,4.0
M,No,Divorced,27.0,Rural,4702.038949458836,Graduate School,5.867054401816128,0.4355653461581408,Manchester,2.0
M,No,Single,33.0,Rural,4254.463150492218,High School,5.184906464131758,-0.49410687566053346,Manchester,5.0
