age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income
28.0,Private,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,40.0,United-States,<=50K
38.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,99.0,United-States,<=50K
30.0,Local-gov,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,40.0,United-States,<=50K
27.0,Private,Bachelors,13.0,Never-married,Prof-specialty,Unmarried,White,Female,36.0,,<=50K
26.0,Private,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,40.0,United-States,<=50K
47.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Other-relative,White,Female,40.0,United-States,<=50K
43.0,Private,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,Other,Male,32.0,United-States,<=50K
32.0,Local-gov,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,55.0,United-States,<=50K
20.0,Private,Some-college,10.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,30.0,Philippines,<=50K
21.0,Local-gov,12th,8.0,Never-married,Handlers-cleaners,Unmarried,Black,Female,20.0,United-States,<=50K
32.0,Private,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,White,Male,40.0,United-States,<=50K
37.0,Private,Assoc-voc,11.0,Divorced,Machine-op-inspct,Not-in-family,Black,Male,48.0,United-States,<=50K
45.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40.0,Vietnam,<=50K
54.0,,9th,5.0,Divorced,,Not-in-family,White,Female,15.0,United-States,<=50K
24.0,Private,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,25.0,United-States,<=50K
28.0,,11th,7.0,Never-married,,Not-in-family,White,Male,30.0,United-States,<=50K
23.0,Private,Some-college,10.0,Never-married,Farming-fishing,Own-child,White,Male,40.0,United-States,<=50K
54.0,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,40.0,United-States,<=50K
40.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40.0,United-States,>50K
38.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,48.0,United-States,>50K
71.0,Private,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40.0,United-States,<=50K
51.0,Private,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,40.0,United-States,<=50K
52.0,Self-emp-not-inc,Some-college,10.0,Never-married,Adm-clerical,Unmarried,White,Male,5.0,United-States,<=50K
30.0,Private,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,40.0,United-States,<=50K
38.0,Private,10th,6.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,40.0,United-States,<=50K
43.0,Private,11th,7.0,Never-married,Transport-moving,Not-in-family,White,Male,42.0,United-States,<=50K
24.0,State-gov,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,40.0,United-States,<=50K
29.0,,1st-4th,2.0,Never-married,,Own-child,Asian-Pac-Islander,Male,40.0,Philippines,<=50K
55.0,Private,10th,6.0,Married-civ-spouse,Other-service,Wife,Black,Female,40.0,United-States,<=50K
43.0,Local-gov,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,40.0,United-States,<=50K
28.0,Private,HS-grad,9.0,Divorced,Protective-serv,Not-in-family,White,Male,40.0,United-States,<=50K
54.0,Private,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,45.0,United-States,<=50K
47.0,Private,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
47.0,Private,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,55.0,United-States,>50K
47.0,Private,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,57.0,United-States,>50K
60.0,Self-emp-not-inc,5th-6th,3.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,40.0,United-States,<=50K
19.0,Private,HS-grad,9.0,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,25.0,United-States,<=50K
22.0,Private,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,Female,25.0,United-States,<=50K
55.0,Local-gov,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
44.0,Private,Some-college,10.0,Separated,Sales,Other-relative,Black,Female,35.0,United-States,<=50K
28.0,Federal-gov,Bachelors,13.0,Never-married,Protective-serv,Not-in-family,White,Male,50.0,United-States,<=50K
30.0,Local-gov,Some-college,10.0,Never-married,Transport-moving,Unmarried,Black,Female,40.0,United-States,<=50K
39.0,Local-gov,HS-grad,9.0,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,40.0,United-States,<=50K
43.0,State-gov,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,40.0,United-States,<=50K
24.0,Private,Bachelors,13.0,Never-married,Sales,Other-relative,White,Female,40.0,United-States,<=50K
27.0,Local-gov,Assoc-voc,11.0,Never-married,Protective-serv,Not-in-family,White,Male,56.0,United-States,<=50K
64.0,Self-emp-not-inc,5th-6th,3.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,70.0,Canada,<=50K
41.0,Local-gov,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,40.0,United-States,>50K
28.0,Private,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,40.0,United-States,<=50K
61.0,Private,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,30.0,United-States,<=50K
27.0,Private,11th,7.0,Divorced,Machine-op-inspct,Unmarried,White,Female,40.0,United-States,<=50K
49.0,Private,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,32.0,United-States,<=50K
20.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
28.0,Local-gov,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
36.0,Private,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,40.0,United-States,<=50K
44.0,Self-emp-not-inc,Bachelors,13.0,Divorced,Craft-repair,Own-child,White,Male,40.0,United-States,<=50K
40.0,Private,Some-college,10.0,Divorced,Prof-specialty,Unmarried,Black,Female,38.0,United-States,<=50K
19.0,Private,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Female,40.0,United-States,<=50K
54.0,Private,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,40.0,United-States,<=50K
55.0,Self-emp-not-inc,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,40.0,United-States,<=50K
57.0,Private,Assoc-voc,11.0,Widowed,Prof-specialty,Not-in-family,White,Female,40.0,United-States,<=50K
29.0,Private,Some-college,10.0,Separated,Priv-house-serv,Not-in-family,White,Female,30.0,Guatemala,<=50K
51.0,Private,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,43.0,United-States,<=50K
44.0,Private,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Male,37.0,United-States,<=50K
35.0,Local-gov,Assoc-voc,11.0,Married-civ-spouse,Protective-serv,Husband,White,Male,42.0,United-States,<=50K
40.0,Private,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,40.0,United-States,<=50K
46.0,Private,7th-8th,4.0,Separated,Other-service,Not-in-family,White,Female,32.0,United-States,<=50K
25.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,60.0,United-States,>50K
22.0,Private,HS-grad,9.0,Never-married,Tech-support,Not-in-family,White,Female,40.0,United-States,<=50K
39.0,Private,Some-college,10.0,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,40.0,Philippines,<=50K
18.0,Self-emp-not-inc,HS-grad,9.0,Never-married,Farming-fishing,Own-child,Asian-Pac-Islander,Male,40.0,United-States,<=50K
43.0,Private,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,Black,Female,45.0,United-States,<=50K
46.0,Private,HS-grad,9.0,Never-married,Tech-support,Other-relative,White,Male,40.0,United-States,<=50K
40.0,,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,8.0,United-States,<=50K
59.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,60.0,United-States,>50K
40.0,Local-gov,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,40.0,United-States,<=50K
23.0,Private,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,35.0,United-States,<=50K
64.0,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,10.0,United-States,<=50K
36.0,Private,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,60.0,United-States,<=50K
48.0,Private,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,40.0,United-States,<=50K
43.0,Private,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,40.0,United-States,>50K
18.0,Private,10th,6.0,Never-married,Other-service,Own-child,White,Female,30.0,United-States,<=50K
17.0,Private,11th,7.0,Never-married,Craft-repair,Own-child,White,Male,16.0,United-States,<=50K
36.0,Private,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,50.0,,<=50K
53.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40.0,United-States,>50K
36.0,State-gov,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,39.0,United-States,<=50K
20.0,Private,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,40.0,United-States,<=50K
22.0,Private,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,60.0,United-States,<=50K
34.0,Private,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
39.0,Private,11th,7.0,Divorced,Other-service,Own-child,White,Male,40.0,United-States,<=50K
57.0,Private,Some-college,10.0,Widowed,Other-service,Not-in-family,White,Female,40.0,United-States,<=50K
30.0,Private,10th,6.0,Divorced,Other-service,Unmarried,White,Female,40.0,United-States,<=50K
37.0,Private,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,60.0,United-States,>50K
51.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40.0,United-States,>50K
38.0,Private,HS-grad,9.0,Never-married,Transport-moving,Unmarried,White,Male,40.0,United-States,<=50K
34.0,Private,HS-grad,9.0,Never-married,Exec-managerial,Unmarried,White,Female,35.0,United-States,<=50K
47.0,Federal-gov,HS-grad,9.0,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,40.0,Puerto-Rico,<=50K
28.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,40.0,United-States,<=50K
25.0,Private,10th,6.0,Never-married,Other-service,Not-in-family,White,Male,24.0,Nicaragua,<=50K
25.0,Private,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,60.0,United-States,<=50K
50.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,>50K
43.0,Private,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,48.0,United-States,<=50K
32.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,50.0,United-States,<=50K
44.0,Private,10th,6.0,Never-married,Farming-fishing,Unmarried,White,Male,35.0,United-States,<=50K
19.0,Private,HS-grad,9.0,Never-married,Sales,Unmarried,Black,Female,20.0,United-States,<=50K
53.0,Self-emp-inc,Some-college,10.0,Widowed,Exec-managerial,Not-in-family,White,Male,40.0,United-States,>50K
21.0,Private,HS-grad,9.0,Never-married,Protective-serv,Not-in-family,White,Male,40.0,United-States,<=50K
26.0,Private,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Male,40.0,United-States,<=50K
33.0,Private,Masters,14.0,Never-married,Adm-clerical,Own-child,White,Male,40.0,United-States,<=50K
49.0,,HS-grad,9.0,Never-married,,Not-in-family,Black,Male,40.0,United-States,<=50K
24.0,Private,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,65.0,United-States,<=50K
30.0,Private,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,42.0,United-States,<=50K
49.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,>50K
18.0,Private,11th,7.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,40.0,United-States,<=50K
30.0,State-gov,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
51.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
52.0,Private,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.0,United-States,<=50K
52.0,Private,HS-grad,9.0,Divorced,Other-service,Other-relative,White,Male,30.0,United-States,<=50K
23.0,Local-gov,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Male,32.0,United-States,<=50K
23.0,Self-emp-not-inc,10th,6.0,Never-married,Craft-repair,Not-in-family,White,Male,60.0,United-States,<=50K
36.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48.0,United-States,<=50K
19.0,Private,11th,7.0,Never-married,Craft-repair,Other-relative,White,Male,25.0,United-States,<=50K
53.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,60.0,United-States,<=50K
17.0,Private,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,25.0,United-States,<=50K
69.0,Private,HS-grad,9.0,Widowed,Handlers-cleaners,Not-in-family,White,Female,8.0,United-States,<=50K
46.0,Local-gov,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Female,40.0,United-States,<=50K
33.0,Private,HS-grad,9.0,Separated,Tech-support,Not-in-family,White,Male,46.0,United-States,<=50K
40.0,Private,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45.0,United-States,<=50K
56.0,Private,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,60.0,,<=50K
29.0,Local-gov,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.0,United-States,<=50K
41.0,Private,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,38.0,United-States,<=50K
22.0,Private,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,45.0,United-States,<=50K
28.0,Private,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
31.0,Private,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,46.0,United-States,<=50K
35.0,Private,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,40.0,United-States,<=50K
38.0,Private,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40.0,United-States,<=50K
17.0,Private,10th,6.0,Never-married,Other-service,Own-child,White,Female,10.0,United-States,<=50K
39.0,Private,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
27.0,Self-emp-not-inc,Some-college,10.0,Never-married,Other-service,Not-in-family,Black,Male,40.0,United-States,<=50K
50.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,40.0,United-States,<=50K
56.0,Local-gov,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,40.0,United-States,<=50K
80.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,20.0,United-States,<=50K
38.0,Self-emp-not-inc,Some-college,10.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,15.0,United-States,<=50K
52.0,State-gov,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,40.0,United-States,>50K
26.0,Local-gov,Bachelors,13.0,Never-married,Prof-specialty,Own-child,Black,Male,38.0,England,<=50K
43.0,Private,HS-grad,9.0,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,40.0,South,<=50K
45.0,Private,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,42.0,United-States,<=50K
41.0,Self-emp-inc,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40.0,United-States,>50K
30.0,Private,Assoc-acdm,12.0,Divorced,Adm-clerical,Not-in-family,White,Female,25.0,United-States,<=50K
43.0,Local-gov,Some-college,10.0,Divorced,Other-service,Unmarried,White,Female,20.0,United-States,<=50K
44.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,70.0,United-States,>50K
54.0,Private,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,Black,Male,40.0,United-States,<=50K
33.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,60.0,United-States,>50K
18.0,Private,11th,7.0,Never-married,Other-service,Own-child,White,Male,16.0,United-States,<=50K
38.0,Private,Some-college,10.0,Separated,Prof-specialty,Unmarried,White,Female,40.0,Germany,<=50K
41.0,Self-emp-not-inc,Assoc-voc,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,45.0,United-States,<=50K
22.0,,12th,8.0,Never-married,,Not-in-family,White,Male,48.0,United-States,<=50K
66.0,Self-emp-inc,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,>50K
70.0,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,40.0,United-States,<=50K
60.0,Self-emp-not-inc,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,10.0,United-States,<=50K
24.0,Local-gov,10th,6.0,Never-married,Craft-repair,Unmarried,Black,Male,65.0,Haiti,<=50K
61.0,Private,11th,7.0,Divorced,Other-service,Unmarried,White,Female,36.0,United-States,<=50K
35.0,Local-gov,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
19.0,Private,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,40.0,United-States,<=50K
52.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,40.0,United-States,<=50K
39.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,40.0,United-States,<=50K
33.0,Self-emp-not-inc,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,50.0,United-States,<=50K
52.0,Private,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,40.0,United-States,<=50K
41.0,Private,HS-grad,9.0,Separated,Machine-op-inspct,Unmarried,White,Female,44.0,Cuba,<=50K
37.0,Private,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,55.0,United-States,<=50K
38.0,Local-gov,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,45.0,United-States,>50K
27.0,Private,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,40.0,United-States,<=50K
38.0,Private,Masters,14.0,Never-married,Adm-clerical,Unmarried,White,Female,40.0,United-States,<=50K
49.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,30.0,United-States,>50K
38.0,Private,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,45.0,,>50K
22.0,Private,HS-grad,9.0,Never-married,Machine-op-inspct,Other-relative,White,Male,55.0,United-States,<=50K
40.0,Federal-gov,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
20.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
34.0,Federal-gov,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,99.0,United-States,<=50K
24.0,Private,Masters,14.0,Never-married,Adm-clerical,Not-in-family,White,Male,56.0,United-States,<=50K
24.0,Private,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,40.0,United-States,<=50K
43.0,Private,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,45.0,United-States,<=50K
38.0,Private,HS-grad,9.0,Never-married,Exec-managerial,Own-child,White,Female,40.0,United-States,<=50K
42.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
27.0,Private,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40.0,United-States,<=50K
18.0,Private,10th,6.0,Never-married,Sales,Own-child,White,Female,20.0,United-States,<=50K
48.0,Private,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,65.0,United-States,<=50K
