Marital Status,Gender,Age,Brand Loyalty,Renew,Location Code,Hours Online,Education Level,City,Months with Company,Monthly Income
Divorced,Female,60.0,,Yes,Suburban,7.978666079293057,Graduate School,Mahasarakam,60.0,3765.8583170027723
Divorced,Female,61.0,1.0981024637411911,Yes,Suburban,9.153353194359394,Graduate School,Khon Kaen,80.0,3844.1962608284102
Divorced,Male,69.0,0.7498695907487877,Yes,Urban,9.381782761656378,College,Mahasarakam,70.0,4151.399104769373
Single,Female,65.0,-0.16860318182346895,Yes,Urban,5.409355896385377,College,Khon Kaen,71.0,3726.4114396822624
Married,Male,52.0,-0.2926529109630679,No,Rural,6.983458986934863,Graduate School,Khon Kaen,69.0,6425.04998110712
Single,Female,63.0,-0.9284925046926067,Yes,Urban,5.479547912435417,High School,Khon Kaen,61.0,2075.901170028313
Divorced,Male,,0.42235292346345776,Yes,Urban,5.181722651054451,Graduate School,Khon Kaen,77.0,5695.552786656844
Married,Male,55.0,-0.08726249064927655,No,Rural,6.006474030845641,High School,Mahasarakam,66.0,
,Male,,-0.5062221827638111,Yes,Urban,,Graduate School,Udon,80.0,5615.725955062961
Married,Male,57.0,-0.025964486168578188,No,Rural,3.982357895721932,Graduate School,Khon Kaen,70.0,4702.909100541472
Married,Male,43.0,-0.17203730422615449,Yes,Suburban,4.438805128236304,Graduate School,Khon Kaen,62.0,4300.679361533688
Single,Female,62.0,-0.21804597963946176,No,Rural,3.9873877243290057,Graduate School,Khon Kaen,36.0,5476.131080175016
Married,Female,52.0,-0.6665164940668402,No,Rural,5.122572381411981,Graduate School,Mahasarakam,42.0,4634.021522728743
Divorced,Male,55.0,0.37813627221679913,Yes,Suburban,7.1276504007867185,High School,Mahasarakam,92.0,5222.766282379802
Divorced,Male,60.0,0.4501749485145109,Yes,Suburban,7.144096805544819,High School,Mahasarakam,59.0,4501.8631924944275
Married,Female,53.0,0.27281400446011467,No,Rural,4.525541650256176,College,Mahasarakam,83.0,4430.008741125276
Married,Male,50.0,-0.42866513904354786,Yes,Urban,4.787777519559632,High School,Khon Kaen,65.0,4554.20622139475
Single,Male,50.0,0.13187546267438083,Yes,Urban,6.833240127646468,Graduate School,Mahasarakam,57.0,4070.8650221028065
Divorced,Male,54.0,-0.2800295504095689,Yes,Urban,,High School,Khon Kaen,63.0,3634.4877208339444
Married,Male,,-0.20109884998822114,Yes,Urban,6.010212889142256,College,Khon Kaen,59.0,3662.05232430374
Single,Female,45.0,0.39616330100493347,No,Suburban,7.824505431971904,College,Mahasarakam,42.0,5393.353728148779
Divorced,Female,50.0,0.015488528375908972,Yes,Urban,5.2687160172915695,High School,Udon,61.0,4072.6867253740347
Divorced,Male,63.0,-0.10623261332160128,Yes,Rural,5.614927044968447,High School,Mahasarakam,67.0,3590.819993735917
Married,Male,51.0,0.1047270929441573,No,Urban,7.161468511535694,College,,62.0,5239.279336956012
Married,Female,61.0,-0.08025879236353628,No,Rural,5.782683769260681,Graduate School,Khon Kaen,57.0,5820.308873447983
Divorced,Male,63.0,0.6735889110370327,Yes,Urban,6.694265837197383,Graduate School,Udon,76.0,5245.504982461877
Married,Male,39.0,0.2419795714440363,Yes,Urban,6.127976989586571,College,Udon,44.0,3988.2396083961494
Divorced,Male,51.0,-0.6888384798510473,Yes,Rural,3.941421151369063,Graduate School,Udon,40.0,3704.348167588022
,Female,54.0,0.09817794054417084,Yes,Urban,7.039126083087867,College,Udon,65.0,3474.560525635505
Divorced,Male,69.0,0.007372265102701614,Yes,Rural,7.066701575346034,Graduate School,Khon Kaen,87.0,3059.899271660891
Divorced,Female,53.0,0.5124449823480941,Yes,Rural,6.10994235536649,Graduate School,Khon Kaen,98.0,5659.570746294011
Single,Male,51.0,-0.392493888639006,No,Urban,7.53513218899128,Graduate School,Udon,21.0,6632.502484090178
Divorced,Female,60.0,0.6132177967624572,Yes,Urban,7.80002148753164,Graduate School,Udon,47.0,
Married,Male,42.0,0.033884997752459955,No,Suburban,6.439199892959915,College,Mahasarakam,56.0,3155.2725889303842
Single,Female,48.0,0.27676889632037655,No,Rural,8.55731362990805,High School,Mahasarakam,82.0,5881.906257288117
Divorced,Male,54.0,-0.10235321307655243,No,Suburban,5.567764457680591,High School,Mahasarakam,41.0,5722.20597423922
Divorced,Male,39.0,0.16297658607662233,Yes,Urban,4.034399606129099,College,Mahasarakam,80.0,5563.902486155758
Single,Female,63.0,0.257028023495465,Yes,Suburban,9.04125652198458,High School,Udon,48.0,4140.441499786353
Single,Female,47.0,0.02452644097321202,Yes,Suburban,3.3470122232962405,Graduate School,Khon Kaen,70.0,4627.452225000738
Divorced,,54.0,-0.24619394028286712,Yes,Urban,5.676600874618439,High School,Khon Kaen,55.0,4716.481909561699
Single,,54.0,0.7354027443767981,Yes,Suburban,7.287976516158561,Graduate School,Mahasarakam,75.0,3841.7640811565134
Divorced,Male,36.0,-1.0475654875420435,Yes,Urban,4.6496558865466255,Graduate School,Khon Kaen,43.0,2477.620382743226
Divorced,Male,53.0,-0.031571819429498826,Yes,Urban,7.38672174033393,College,Khon Kaen,64.0,2486.0070495190716
Divorced,Male,50.0,0.15604498074743434,Yes,Urban,6.793919387083404,High School,Khon Kaen,57.0,3634.7740839396083
Single,Female,37.0,-0.3087995362701784,Yes,Urban,6.316252986549587,College,Udon,28.0,4186.252910533442
Married,Male,52.0,-0.077694441635004,No,Rural,8.194838037319728,High School,Khon Kaen,59.0,6261.723521006736
Divorced,Male,71.0,0.09400591833179686,Yes,Urban,6.8922812732174235,College,Khon Kaen,53.0,3076.545657105812
Divorced,Female,65.0,0.5054886441673307,Yes,Suburban,8.335698873203125,Graduate School,Udon,59.0,3797.2868142080015
Married,Female,48.0,-0.02565342430325185,No,Rural,7.939186497528134,Graduate School,Mahasarakam,59.0,6050.860806966413
Single,Female,53.0,0.14800878336803797,No,Suburban,6.733018168461362,College,Khon Kaen,59.0,7186.1635516154265
Single,Male,59.0,0.34490200603173293,Yes,Urban,6.928460125214372,High School,Udon,51.0,3917.0458155234446
Single,Female,58.0,0.09668945573387505,Yes,Suburban,6.710219398761443,College,Mahasarakam,82.0,3245.043352290427
Married,Female,45.0,0.13955796488460753,No,Rural,6.867937393799238,College,Khon Kaen,81.0,5898.774113268216
Married,Male,43.0,0.19834847529134025,No,Rural,6.1252502602075145,High School,Mahasarakam,59.0,2976.9052457310254
Married,Male,47.0,0.399044366165924,Yes,Urban,5.1948293657730655,College,Khon Kaen,57.0,4041.0378310870865
Divorced,Male,57.0,0.03226680564190498,Yes,Urban,6.99339061561432,College,Khon Kaen,50.0,3855.2737520069827
Divorced,Male,53.0,-0.6157980421370843,Yes,Suburban,5.292585196058087,Graduate School,Khon Kaen,70.0,3289.473174340308
Single,Female,55.0,-0.06956424353700091,No,Rural,5.211758416016234,College,Khon Kaen,75.0,5197.154924176597
Married,Female,43.0,-0.032674954032925085,No,Rural,6.785108823850587,College,Khon Kaen,49.0,4466.097154679102
Divorced,Male,43.0,0.4147213528713988,Yes,Urban,4.640789749238271,College,Udon,28.0,5647.301680686388
Divorced,Male,50.0,0.3225082838569966,Yes,Urban,5.245784640377312,High School,Khon Kaen,60.0,4188.991863966434
Divorced,Male,52.0,0.09715462101322679,No,Rural,5.023791667874946,Graduate School,Khon Kaen,34.0,3234.422188561026
Single,Male,46.0,0.23441951634644267,Yes,Urban,6.080385769847109,High School,Khon Kaen,63.0,5257.203945300081
Divorced,Male,54.0,0.1884231301585335,No,Rural,7.6323099816519,Graduate School,Udon,69.0,6524.873988831491
Single,Male,48.0,0.12348498098726526,No,,9.172531662455334,High School,,67.0,7433.120209330375
Divorced,Female,42.0,0.12252661363569488,Yes,Suburban,7.484185802123928,Graduate School,Khon Kaen,55.0,
Divorced,Male,50.0,0.6208686315178817,No,Rural,6.229777916070475,High School,Mahasarakam,78.0,5669.733238529569
Married,Male,44.0,0.7043959891929268,No,Suburban,6.69314772495543,College,Udon,58.0,5318.821146721817
Single,Male,46.0,-0.7470769295891624,Yes,Suburban,5.060188715612397,High School,Khon Kaen,44.0,3870.982715019111
Divorced,Female,41.0,0.20013165882729736,Yes,Urban,5.359848780177233,Graduate School,Mahasarakam,70.0,4861.8727070494515
Divorced,Male,57.0,0.03994431207544344,No,Suburban,5.738468872665414,High School,Mahasarakam,80.0,6242.851788428612
Married,Male,43.0,-0.38856008346874005,Yes,Urban,4.7008773007487,High School,Khon Kaen,78.0,4929.043338297829
Married,,58.0,0.06640317098488716,No,Rural,4.20154314665905,,Khon Kaen,49.0,4661.400195038576
Single,Female,51.0,-0.608173528342344,No,Urban,6.396497618162668,Graduate School,Udon,61.0,6038.5813333126225
Divorced,Male,46.0,-0.033697452865776745,Yes,Urban,5.578058054412542,Graduate School,Khon Kaen,47.0,4838.823342036536
Married,Male,61.0,0.4135843350688706,Yes,Suburban,4.555633370158786,Graduate School,Mahasarakam,79.0,5136.356572842893
Single,Male,41.0,-0.9224012885569064,Yes,Suburban,3.30420495778177,High School,Mahasarakam,103.0,3549.7187141145178
Married,Male,63.0,-0.05805104908925046,No,Suburban,5.19524437738411,Graduate School,Mahasarakam,74.0,5317.258135928384
Divorced,Male,53.0,0.045947879149238036,No,Urban,6.04005111522428,Graduate School,Khon Kaen,62.0,4922.600288149398
Single,Female,54.0,,Yes,Urban,7.198320660743321,Graduate School,Udon,28.0,4944.270674434895
Single,Male,57.0,-0.2591042076804904,No,Urban,4.808482956431007,College,Udon,44.0,4506.585771752896
Divorced,Female,50.0,0.37228484545874174,Yes,Urban,5.41375256192002,Graduate School,Khon Kaen,34.0,4486.941281318862
Single,Male,56.0,0.1585505479205977,Yes,Urban,7.5475284156849725,High School,Khon Kaen,62.0,4515.27421867065
Married,Female,56.0,-0.36859842951017574,No,Suburban,7.164655529014674,High School,Udon,49.0,7828.01291503647
Married,Female,47.0,-0.023272107640940093,No,Rural,6.238006576709028,Graduate School,Udon,40.0,5591.296466682392
Single,Male,57.0,0.7428516949770311,Yes,Urban,7.429209966919792,College,Mahasarakam,72.0,4849.940403653004
Divorced,Male,52.0,0.4387848019889087,Yes,Suburban,6.566904112809718,High School,Khon Kaen,47.0,5324.110403152538
Married,Female,56.0,0.10631616033397921,No,Rural,6.283814475257229,,Mahasarakam,,7028.335999321729
Married,Female,56.0,-0.539342023094606,No,Rural,7.494761750374992,College,Udon,36.0,8213.39301438966
Single,Male,70.0,0.7620822455438592,Yes,Urban,6.777236772294759,College,Udon,75.0,5564.750541338256
Married,Male,53.0,0.017589300591369178,No,Suburban,8.29899448914435,High School,Mahasarakam,60.0,4846.3796493080035
Divorced,Male,42.0,0.15710629266197518,Yes,Urban,6.510124415843072,Graduate School,Khon Kaen,48.0,4006.2130975925033
Divorced,Female,54.0,-0.024306153521563567,No,Rural,6.688663470596268,Graduate School,Udon,75.0,6438.691899717258
Divorced,Female,45.0,0.6535137820165511,Yes,Suburban,5.6205315221874335,High School,Udon,48.0,5897.585412866683
Married,Female,54.0,-0.13845919302563425,No,Suburban,5.137319685835487,Graduate School,Udon,92.0,4319.896777722364
Divorced,Female,58.0,0.4899418539020778,Yes,Suburban,6.424959592189036,High School,,53.0,6144.095827272908
Divorced,Female,49.0,0.07857693028537951,Yes,Rural,,High School,Mahasarakam,75.0,5093.531547479974
Single,Female,61.0,0.21940726058188212,Yes,Urban,7.594667568300423,College,Khon Kaen,104.0,5274.079236436669
Divorced,Male,57.0,0.933825466423967,Yes,Rural,6.280710107198881,College,Khon Kaen,56.0,5501.53418143737
Married,Male,54.0,0.029616207503148972,No,Urban,5.308360080458694,Graduate School,Mahasarakam,41.0,3648.000581216629
Divorced,Male,66.0,0.8944907148450336,Yes,Urban,6.739590361778529,College,Khon Kaen,53.0,4955.5371621367485
Married,Male,50.0,-0.11167865342655009,No,Rural,5.68932215718581,Graduate School,Mahasarakam,58.0,5035.667917785779
Divorced,Male,42.0,-0.7840691416097574,Yes,Urban,5.96425709921596,High School,Udon,64.0,3816.84433192676
Divorced,Female,44.0,-0.8804022810906442,Yes,Urban,5.18512806202912,College,Mahasarakam,82.0,3590.165614540278
Married,Female,57.0,-0.0910097851115782,No,Rural,4.607863131987519,High School,Mahasarakam,33.0,5749.042216424947
Married,Male,55.0,0.04282463652449292,No,Urban,,High School,Khon Kaen,82.0,5125.44849682406
Single,Male,33.0,-0.7204421310817364,Yes,Suburban,3.594987983956859,,Udon,60.0,3353.8294877945964
Divorced,Female,47.0,0.12762420856218853,Yes,Suburban,6.45928191112266,Graduate School,Udon,70.0,4027.9383915440185
Single,Male,47.0,-0.17599514101017683,Yes,Urban,5.760697244406223,Graduate School,Udon,80.0,4179.636644877864
Divorced,Female,62.0,-0.5113367570646192,No,Rural,5.5584039588913905,High School,Udon,72.0,6195.21840494364
Single,Male,61.0,0.8600765947752591,,Rural,8.358108248576938,College,Mahasarakam,,6133.270706957866
,Female,59.0,-0.30730528445211014,No,Suburban,5.921637570157867,,Udon,56.0,6841.935527622015
Divorced,Male,42.0,-0.2503957066282397,Yes,Urban,4.02933424776327,Graduate School,Udon,52.0,4676.436265286984
Divorced,Male,46.0,0.1280433749648699,Yes,Rural,5.383959751669899,College,Mahasarakam,62.0,5046.732578551509
Married,Female,48.0,0.5363544093458908,No,Suburban,6.891220527883372,High School,Mahasarakam,47.0,5264.366289376443
Single,Female,65.0,-0.03773555858083821,Yes,Urban,5.614193336309496,High School,Udon,59.0,3764.4106287193636
Divorced,Male,35.0,-0.25730818622275076,Yes,Urban,5.790355527808282,High School,Khon Kaen,85.0,5195.294348678387
Single,Female,45.0,0.09449496833080442,Yes,Urban,5.523904923701297,College,Udon,57.0,
Divorced,Female,47.0,0.4027247599281215,Yes,Suburban,5.613472973521148,High School,Udon,75.0,4434.754407785506
,Female,38.0,0.3152941485965418,No,Suburban,6.706015489639224,College,Mahasarakam,,4797.964028283575
Single,Female,66.0,-0.37529002256167476,Yes,Urban,6.148466858001439,Graduate School,Mahasarakam,83.0,3337.5077076647967
Married,Female,45.0,0.21200132013179634,No,Rural,7.744274726712861,College,Mahasarakam,67.0,5952.440078445625
Single,Female,47.0,0.0014526723129447139,Yes,Urban,6.455462532160108,High School,Mahasarakam,64.0,3395.4826849793244
Single,Male,48.0,0.14581498611043106,Yes,Suburban,4.826608651191806,College,Khon Kaen,25.0,4038.3968618098525
Single,Male,49.0,0.18748662686023726,No,Rural,6.956296268268995,Graduate School,Udon,61.0,5942.54216099026
,Male,49.0,-0.19874349843986677,Yes,Urban,5.38353940213513,College,Udon,44.0,2780.186401772152
Divorced,Male,38.0,0.05583725868928752,Yes,Urban,4.618516509126663,,Mahasarakam,68.0,5840.74954117594
Single,Male,55.0,0.5292033913696355,Yes,Suburban,7.4269609174418685,Graduate School,Khon Kaen,50.0,5331.218369589659
Divorced,Male,49.0,0.13623233899840823,No,Suburban,7.679635873469424,,Udon,66.0,5382.896338035374
Divorced,Male,58.0,-1.0388885493238216,Yes,Suburban,5.239927717601189,College,Udon,45.0,3828.6826996544955
Married,Male,64.0,-0.5326102153665144,Yes,Urban,7.919956543475019,High School,Mahasarakam,76.0,3931.134344386301
Married,Female,44.0,-0.02674956442290527,No,Suburban,7.18601177985672,College,Mahasarakam,77.0,4250.960011474958
Divorced,Male,44.0,-0.34223482216179535,Yes,Urban,4.112905381233869,College,Khon Kaen,70.0,5705.108196355135
Single,Male,,-0.07434256585845234,Yes,Urban,4.894721062909129,High School,,65.0,4741.402243966325
Divorced,Female,55.0,0.13962201990468426,Yes,Urban,5.961380478466267,High School,Khon Kaen,57.0,4483.300607150896
Married,Female,64.0,0.5128364149509957,Yes,Urban,8.04167571506045,High School,Udon,68.0,3314.24376740314
Married,Female,56.0,0.041932299249801464,No,Urban,6.548730578763861,College,Khon Kaen,18.0,7184.06937520927
Divorced,,39.0,0.5725101600268623,Yes,Urban,5.709638738812868,High School,Mahasarakam,65.0,6072.870580911324
Married,,52.0,0.128145347364299,No,Rural,6.3390257806577335,Graduate School,Khon Kaen,73.0,5360.336757266055
Divorced,Female,64.0,0.001332183116215413,No,Rural,6.137769824584826,Graduate School,Udon,86.0,6925.288924245506
Single,Male,61.0,0.26850455093162623,Yes,Urban,8.640884681777525,High School,Mahasarakam,64.0,3986.682001797218
Single,Male,56.0,0.5998671929794546,Yes,Suburban,5.450706627398876,College,,75.0,5172.0124760271765
Married,Female,52.0,-0.07249138047470166,No,Rural,7.57612808150597,Graduate School,Khon Kaen,92.0,7202.065912771421
Married,Male,56.0,0.026208407708774445,Yes,Suburban,7.780233520201702,College,Khon Kaen,55.0,2812.4020545317007
Divorced,Female,48.0,0.1868479852748305,Yes,Rural,5.861344030273755,High School,Khon Kaen,37.0,4005.516407977877
Divorced,Female,39.0,-0.43408225578839177,Yes,Suburban,3.3717915626751203,High School,Udon,66.0,5012.361638777728
Single,Male,51.0,0.21722880186608937,No,Suburban,5.9902982912163845,College,Udon,75.0,4885.67465720608
Single,Female,61.0,0.564084441045485,Yes,Urban,7.002469566899497,College,Khon Kaen,75.0,4968.572078236114
Single,Male,38.0,-0.3359413100233811,Yes,Urban,,Graduate School,Khon Kaen,60.0,4794.601248805287
Married,Female,38.0,0.297236039242231,No,Rural,6.571733575534998,College,Udon,33.0,5009.951443908794
Divorced,Female,41.0,0.0725312004685196,Yes,Suburban,5.629715033783837,College,Mahasarakam,54.0,4586.397960088258
Married,Female,52.0,-0.03838855761937368,Yes,Suburban,5.33960742430353,High School,Khon Kaen,52.0,5198.962395095535
Divorced,Male,54.0,-0.20536691648119193,Yes,Rural,5.638441735059662,College,Mahasarakam,69.0,4123.138987255972
Married,Male,55.0,-0.6015570016652255,No,Urban,7.99267119199104,College,Khon Kaen,85.0,6635.530671089979
Divorced,Female,60.0,0.07862838165357905,Yes,Rural,5.494991505955436,High School,Khon Kaen,74.0,3478.269734513945
Single,Male,61.0,0.0926219931325588,Yes,Suburban,5.965527492955749,Graduate School,Udon,64.0,4285.785282278897
Single,Male,56.0,0.6808635361377186,Yes,Urban,6.388302391346248,High School,Udon,53.0,5110.554849516087
Divorced,Female,46.0,0.7415226553350457,Yes,Suburban,6.131719487472646,College,Mahasarakam,70.0,5588.520063773124
Divorced,Male,62.0,0.10152831285604862,Yes,Suburban,7.47030430773002,High School,Mahasarakam,80.0,4502.102880727879
Divorced,Female,57.0,0.45676164315299517,Yes,Suburban,5.191007747043166,High School,Khon Kaen,58.0,4879.906267272505
Married,Male,52.0,-0.000533640540506336,No,Rural,5.577296834776293,College,Udon,48.0,6312.886871223023
Divorced,Male,49.0,-0.17100676197618553,Yes,Suburban,4.945252787054873,College,Mahasarakam,29.0,4508.189302452307
Married,Male,57.0,-0.2011111693329677,No,Rural,5.858652120273834,High School,Khon Kaen,33.0,6196.920870883314
Single,Female,60.0,-0.029447788545940073,Yes,Urban,4.756215002773865,Graduate School,Khon Kaen,81.0,3455.1788866889847
,Male,62.0,-0.526983703781053,Yes,Urban,4.721670050183657,High School,Khon Kaen,87.0,3447.247209988466
Single,Male,50.0,0.5179292237863937,Yes,Urban,6.3126619600053635,High School,Khon Kaen,74.0,3995.4693011983554
Single,Female,56.0,-0.13053501821920865,No,Urban,5.517234708281286,Graduate School,Khon Kaen,79.0,6055.585052050781
Married,Male,41.0,0.022579546837494996,Yes,Urban,4.87521413710435,Graduate School,Mahasarakam,70.0,4793.049350599743
Single,Male,41.0,0.5115672834664123,Yes,Urban,5.946564927505715,Graduate School,Udon,41.0,4868.579546965454
Married,,57.0,-0.039267083689998816,No,Rural,5.0583587720407674,Graduate School,Udon,50.0,5662.600927300791
