Annual Income,Active online hours,Years subscribed,City,Gender,Education Level,Renew,Brand Loyalty,Marital Status,Age,Location Code
34983.86206438383,7.196489142928141,4.0,,Male,College,Yes,-0.16211936229679164,,52.0,Suburban
64066.267594520796,6.034213097698032,6.0,London,Male,Graduate School,Yes,0.06252154073729849,Single,59.0,Urban
77281.07727739724,5.708565317691417,7.0,Manchester,Male,Graduate School,Yes,-0.08299809888274333,Married,47.0,
49649.01377255421,5.958892686874449,4.0,Manchester,Female,College,No,-0.28211028036966196,Married,46.0,Suburban
62457.65455716041,4.97513864519898,5.0,New Castle,Female,High School,Yes,0.1850712695923869,,63.0,Urban
54163.065024823314,6.278386590005552,6.0,Manchester,Male,College,Yes,0.6009419058159027,Divorced,47.0,Urban
55190.80546600927,5.945125807386843,4.0,New Castle,Female,Graduate School,No,0.08226922365603956,Married,49.0,Suburban
57155.93446064376,6.842897545461243,10.0,London,Female,High School,Yes,0.2640294097452343,Single,51.0,Suburban
57257.89523693375,5.066783179312255,2.0,London,Female,High School,No,0.4631361302855398,Married,58.0,Rural
45981.329028998596,4.226595955446131,3.0,Manchester,Female,College,No,-0.0900644018350148,Married,74.0,Rural
48779.71472960172,5.645024471562949,6.0,Manchester,Male,High School,Yes,0.1744578148391293,Divorced,43.0,Urban
60549.70183638616,4.844581113887019,8.0,New Castle,Male,High School,Yes,0.3592933685590388,Divorced,59.0,Urban
20392.72742042239,3.234905010347204,5.0,London,Male,High School,No,-0.37893842053569937,Single,,Rural
78160.81418346707,4.499072342151968,2.0,London,Male,High School,No,0.19738311790811186,Married,42.0,Rural
72173.27221963143,5.601164774793833,3.0,Manchester,Female,Graduate School,No,0.22657235711106483,Married,46.0,Rural
52745.57434802868,6.942141698088424,7.0,New Castle,Female,Graduate School,Yes,-0.24572248523478935,Divorced,67.0,Urban
81915.9100089387,5.38265050456716,4.0,New Castle,Male,High School,,0.18121894795286037,Single,33.0,Rural
61142.31230771719,4.39837519381763,6.0,New Castle,Male,College,Yes,-0.030621682491664,Divorced,43.0,Rural
56030.32376094554,3.5530782546760413,5.0,London,Male,High School,No,0.45207738340888715,Divorced,51.0,
40004.796895328254,4.114423753885034,4.0,London,Male,College,No,0.21456798120848392,Married,43.0,Rural
52173.15608491664,3.552225831785112,6.0,Manchester,Female,High School,No,-0.26975599679677514,Married,52.0,Urban
53156.54833446386,6.582204638600727,5.0,Manchester,,Graduate School,Yes,-0.7060341140493206,Divorced,49.0,Suburban
40327.03869072038,4.314360629777497,2.0,London,Male,College,No,-0.3257908487010975,Married,48.0,Suburban
36458.275725718944,5.942149467040676,1.0,London,Male,Graduate School,Yes,-0.2665414099384103,Divorced,51.0,Urban
58331.910168276685,5.254294870531582,4.0,London,Male,College,Yes,-0.06858476389212445,Single,56.0,Urban
73592.53089315545,4.8435028580702415,7.0,London,Male,High School,Yes,0.6734561549535117,Single,44.0,Urban
40795.702921805634,4.216340867614904,3.0,London,Male,Graduate School,No,-0.24079283255685913,Married,62.0,Suburban
52204.47129949133,4.9136717981497995,4.0,London,Male,Graduate School,Yes,0.5064540162977028,Single,28.0,Suburban
58289.753680250345,6.822364548106014,3.0,New Castle,Female,Graduate School,Yes,0.12211160909881086,Divorced,58.0,Urban
56521.56780669252,4.242722217893987,4.0,New Castle,Male,Graduate School,No,0.02073590150462029,Single,46.0,Suburban
48352.20076732625,4.339938193921705,4.0,New Castle,Male,Graduate School,No,-0.3192744909359554,Single,53.0,Suburban
45333.64941950626,4.179714747451104,3.0,New Castle,Male,College,No,0.03884923040699559,Married,60.0,Rural
21377.80704986602,3.7198025118016496,4.0,London,Female,Graduate School,No,-0.7164425678255186,Divorced,39.0,Rural
58824.74184439743,6.393425897548123,2.0,Manchester,Male,College,No,0.9044372132071556,Single,39.0,Rural
55896.91949578709,4.800832733612333,5.0,New Castle,Female,High School,No,0.23438105338289905,Divorced,42.0,Rural
47552.772677973066,5.593165815203032,3.0,Manchester,Female,High School,Yes,0.6953960366887163,Single,56.0,Suburban
58916.89576012107,7.069103197879128,3.0,New Castle,Female,High School,Yes,-0.7916014672418744,Single,39.0,Urban
42176.892684455794,3.3198201883738054,4.0,Manchester,Male,Graduate School,No,0.001594377950292436,Married,74.0,Urban
37394.34824759817,3.753390817121775,3.0,New Castle,Male,High School,No,-0.2527587657504269,Married,59.0,Rural
47294.908398534084,5.939704298570724,3.0,New Castle,Male,College,Yes,0.0531148473276066,Single,50.0,Urban
52996.510539365525,5.692157488671542,3.0,New Castle,Male,Graduate School,No,-0.03754971870413282,,44.0,Rural
31489.47484897511,4.131375202001486,4.0,London,Male,Graduate School,,-0.07251492745832072,Divorced,57.0,Rural
73582.05243673545,3.4994941323243673,6.0,Manchester,Male,Graduate School,Yes,0.09539950801071745,Divorced,41.0,Rural
69670.67785276353,5.611840566568912,3.0,New Castle,Male,College,No,-0.8239684482095139,Divorced,,Urban
44493.03272017998,5.227048908298153,3.0,London,Male,High School,Yes,0.30527138815091753,Married,49.0,Suburban
90619.84708689855,7.71167781868618,2.0,London,Male,College,No,0.5173562193357178,Married,51.0,Rural
50754.99277373651,4.616992145336856,3.0,Manchester,Female,College,Yes,0.24408571445303506,Single,63.0,Urban
70541.63752797303,6.463958939902798,7.0,New Castle,Male,Graduate School,Yes,-0.01719205148186667,Single,40.0,Urban
33829.980546289575,4.957451308407674,3.0,Manchester,Male,High School,No,-0.04831507051749906,Married,53.0,Rural
54952.91192072002,6.054127166168282,7.0,Manchester,Female,High School,Yes,0.21029938885013794,Single,53.0,Urban
58599.89628885652,5.809964962387913,4.0,New Castle,Male,College,No,-0.23072408982506748,Married,44.0,Suburban
52332.71669272044,4.724570724476877,4.0,London,Male,College,No,0.25845667702927216,Married,59.0,Suburban
65717.03585967727,5.427717215271629,4.0,Manchester,Male,High School,No,0.4196193532836513,Single,55.0,Rural
39210.636458582594,8.172405631381343,3.0,London,Male,College,Yes,-0.30870346133551435,Single,48.0,Suburban
62917.7282964808,6.7299554246391,4.0,New Castle,Male,Graduate School,No,0.33986649837537675,Married,,Rural
50679.81681899844,5.929021359374258,5.0,London,Female,College,Yes,0.25794704287666154,Divorced,61.0,Urban
49980.512665037706,6.951232141678466,3.0,London,Female,College,Yes,-0.5813964442825019,,51.0,Rural
50005.13612738841,6.067295988681692,3.0,Manchester,Female,High School,No,0.4663432152891752,Married,48.0,Urban
69692.38903754554,5.722569120483395,6.0,Manchester,Female,High School,Yes,-0.03606077836801358,Divorced,42.0,Rural
42992.286131829605,6.776440874495887,6.0,New Castle,Male,College,Yes,-0.17564529163750997,Divorced,64.0,Suburban
64356.018434516634,4.574536746347381,7.0,Manchester,Male,Graduate School,,0.19837070356383502,Divorced,55.0,Urban
48894.20224073339,7.601071534801337,5.0,London,Female,High School,Yes,-0.2513259687102868,Divorced,47.0,Urban
58220.06514563206,5.424793731589927,2.0,Manchester,Female,High School,,0.21066215508882663,Married,48.0,Rural
49632.642351838724,4.3018512913094265,5.0,New Castle,Male,College,Yes,0.3843950209856507,Married,53.0,Urban
58699.024106314144,5.333609772944357,4.0,London,Male,Graduate School,No,0.538070458291807,Divorced,67.0,Suburban
34165.38051620331,7.532222635712109,5.0,Manchester,Male,Graduate School,Yes,0.011805090443319594,Single,57.0,Urban
67646.16343014831,4.203918885585611,7.0,New Castle,Male,High School,Yes,0.3754112194126237,Divorced,43.0,Urban
25737.657032071747,2.218161387614314,5.0,New Castle,Male,High School,No,-0.09901511425676217,Divorced,47.0,Rural
42945.59621652936,5.6693546649041515,3.0,New Castle,Male,High School,Yes,0.8919069535410633,Single,,Urban
55986.611825138556,5.658354240036048,5.0,New Castle,Female,College,Yes,0.14009780347663586,Married,41.0,Urban
52034.02704546738,5.136360615010235,3.0,New Castle,Female,College,Yes,0.18313335730639468,Divorced,59.0,Suburban
57255.355424998066,7.348028076295135,4.0,London,Female,High School,Yes,-0.557833387468933,Divorced,48.0,Suburban
48692.421552400236,5.459020674688013,7.0,Manchester,,High School,Yes,1.0393210990236752,Single,49.0,Urban
60911.77384276224,6.8661584775063496,6.0,New Castle,Female,College,Yes,0.31653300152353414,Single,53.0,Urban
60985.74006521728,6.707036347219635,3.0,New Castle,Male,College,No,0.5667480837651182,Single,55.0,Suburban
44551.74330686137,5.838933164001775,4.0,London,Male,Graduate School,Yes,0.6295081487281531,,41.0,Suburban
42088.15443295619,5.249701225099069,5.0,New Castle,Female,High School,Yes,0.36568368591856293,Divorced,37.0,Urban
64914.1879589569,4.911380253710921,3.0,New Castle,Male,College,No,-0.06648660594038654,Single,41.0,Rural
45055.85539415381,8.298647725686443,0.0,New Castle,Male,College,Yes,-1.0732976148880153,Single,43.0,Rural
38947.40456303615,4.802298063115653,4.0,Manchester,Male,High School,No,-0.46073781558293886,Married,54.0,Rural
47837.93768285083,2.4580479822088264,3.0,New Castle,Male,College,No,0.06510329393137027,Married,35.0,Suburban
68804.56471076212,6.981454073020746,2.0,New Castle,Female,High School,No,0.48835573253602027,Married,55.0,Rural
50519.122058277215,6.419475152309869,4.0,Manchester,Female,High School,Yes,-0.28496810516706533,Divorced,53.0,Urban
49006.423118428975,6.170411177036718,4.0,Manchester,Male,Graduate School,Yes,0.17819292176988905,Divorced,56.0,Suburban
70153.21104241637,5.435875906193207,6.0,London,Male,Graduate School,Yes,0.10040214170244266,Single,40.0,Urban
55371.88034751315,2.441630465777096,6.0,Manchester,Male,High School,No,-0.024001508011214423,Married,40.0,Rural
51012.3453168982,7.041021144010525,5.0,Manchester,,Graduate School,Yes,-0.6598729688505633,Married,51.0,Urban
41998.07042981257,4.187577888237359,4.0,Manchester,Female,College,No,0.008445079513953069,Married,48.0,Rural
41989.91423111473,6.974597986685722,3.0,London,Male,Graduate School,Yes,0.15610542505045283,Single,63.0,Urban
74415.87151091307,6.257468466688218,3.0,New Castle,Female,College,No,0.14771119736464822,Single,55.0,Rural
71894.56920349538,6.518154049507261,4.0,London,Male,Graduate School,No,0.40903133160201544,Married,44.0,Rural
44695.706323940896,3.7018204149801264,3.0,New Castle,Female,College,No,0.13069605192251627,Married,47.0,Urban
60318.91528316003,6.260941527953405,5.0,Manchester,Female,High School,Yes,-0.4676529439393675,Married,56.0,Urban
58256.809760879245,4.299488807338677,4.0,London,Male,High School,No,-0.27185095207085047,Divorced,41.0,Rural
62498.670272924144,5.007904776332925,4.0,Manchester,Male,High School,No,0.1575577818994523,Single,59.0,Rural
50501.40971460331,3.989301198204073,4.0,Manchester,Female,Graduate School,No,0.28022555091134926,Single,50.0,Suburban
51952.342290007655,5.588817455893503,3.0,London,Female,College,No,0.47773660539039564,Married,53.0,Rural
42876.07532313087,6.467509456267277,3.0,Manchester,Female,College,Yes,-0.026611125768631116,Single,36.0,Urban
57320.21758091165,4.994289584290986,4.0,London,Female,Graduate School,Yes,0.06100753068468545,Single,31.0,Suburban
55974.1711724849,5.829097714118938,3.0,London,Male,High School,No,-0.1258697822317457,Married,54.0,Rural
57110.41994728324,4.3228478904567025,4.0,Manchester,Female,College,Yes,0.04499249956834883,Divorced,44.0,Urban
69205.52190950995,5.196434225803203,8.0,London,Female,College,Yes,0.6553237264866489,Married,50.0,Urban
64342.113340758835,6.048597199328119,4.0,London,Male,College,Yes,-0.2539539059101825,Single,51.0,Urban
58079.45652103078,6.067313884752281,4.0,New Castle,Female,Graduate School,No,0.5053902007675438,Married,56.0,Suburban
48712.66269939568,3.367296225943276,6.0,Manchester,Female,Graduate School,No,-0.187327161471312,Married,54.0,Urban
60264.949319176274,5.077139523305523,3.0,New Castle,Female,High School,No,0.20398856155647455,Married,35.0,Suburban
66677.61268302341,7.012044225255683,6.0,New Castle,Male,Graduate School,Yes,-0.18382621427413107,Single,51.0,Urban
73049.27325951641,6.011744084935752,3.0,Manchester,Male,High School,No,0.1334092105411776,Married,57.0,
63677.38170178828,5.559873178785454,3.0,New Castle,Male,High School,No,0.19753870773748894,Divorced,46.0,Rural
40810.24309980381,4.032112597346125,4.0,New Castle,Male,College,No,-0.46743255187956617,Married,,Rural
59067.27409794834,4.094437353865426,7.0,Manchester,Female,Graduate School,Yes,0.46272383385178806,Divorced,43.0,Urban
27830.405471704424,7.048202034350188,3.0,Manchester,Female,Graduate School,Yes,-0.28527881205589417,Married,74.0,Urban
43783.01922326791,6.686892961267088,3.0,London,Female,Graduate School,Yes,-0.5478924878104985,Married,49.0,Suburban
49528.92397095155,5.401408815262578,5.0,Manchester,Female,High School,Yes,-0.03536703427169885,Single,66.0,Urban
51774.36976525462,7.529790514619478,5.0,Manchester,Female,High School,Yes,0.1798408638231599,Divorced,45.0,Urban
49006.525901998575,4.01481867918965,6.0,,Male,College,No,-0.20618424663226165,Divorced,48.0,Rural
48390.28778545977,4.511127331328863,2.0,New Castle,Female,College,No,0.5119992223488977,Married,38.0,Rural
66471.89802538772,5.7135331216556775,3.0,New Castle,Male,College,No,0.11287142198650651,Married,47.0,Suburban
41880.733677168915,3.341315770570042,3.0,Manchester,Male,Graduate School,,-0.19949057451659125,Single,53.0,Urban
48976.73258084594,6.540730261244813,6.0,Manchester,Male,Graduate School,Yes,0.11773653985231458,Divorced,47.0,Urban
61731.446388413184,4.352397875661332,3.0,London,Male,College,No,-0.5398657925669523,Married,57.0,Rural
72097.01914349338,5.6384426074725305,3.0,New Castle,Male,Graduate School,No,0.24742329065296542,Married,49.0,Rural
72411.2305253047,6.9030661810723535,3.0,New Castle,Female,High School,No,0.5606170698469121,Married,52.0,Suburban
54661.480349933314,5.299641729443133,5.0,Manchester,Male,High School,No,-0.023316291530049632,Married,54.0,Rural
59504.42182266959,5.160174112786707,6.0,London,Female,Graduate School,Yes,0.14805114225360622,Divorced,43.0,Suburban
60684.993551209925,4.459974214929331,4.0,London,Female,College,No,-0.13309241825304127,Single,39.0,Rural
57712.61886776568,4.186033092585262,4.0,New Castle,Male,High School,No,0.045522839616293886,Married,49.0,Suburban
61343.53236209655,4.3183045315114645,3.0,Manchester,Female,High School,No,-0.08210307947492401,Married,50.0,Rural
59626.478366643445,5.284789938118058,6.0,New Castle,Female,High School,,0.5228150991511994,Single,62.0,Urban
63386.14790671504,5.680526440746229,5.0,Manchester,Male,College,Yes,-0.09859374718242261,Single,48.0,Urban
,6.0852575381708505,5.0,New Castle,Male,High School,Yes,-0.05888789634856208,Single,35.0,Urban
33212.690382647284,3.777528382790458,4.0,New Castle,Female,High School,No,-0.22562643034149366,Divorced,64.0,Urban
49640.668910726825,3.760031661579304,5.0,Manchester,Female,College,No,-0.3979649264713342,Divorced,49.0,Suburban
64282.93701481332,7.554663172263924,5.0,New Castle,Male,High School,Yes,-0.4157882966606474,Divorced,47.0,Suburban
50013.28734892293,4.215824181066128,3.0,London,Male,College,Yes,0.40867956830434937,Single,40.0,Urban
44157.221111650586,,4.0,,Male,High School,Yes,0.5971598110736169,Married,48.0,Urban
49421.86031973716,6.5380080942036995,4.0,London,Female,Graduate School,Yes,-0.0013630215924517464,Single,52.0,Rural
52933.33923500453,4.293278873250655,3.0,New Castle,Male,College,No,0.2673867613721509,Single,39.0,Rural
,5.709154150900213,5.0,London,Male,Graduate School,Yes,0.3535922500313513,Single,62.0,Urban
52379.71989616248,6.298652864007528,3.0,Manchester,Male,High School,Yes,-0.7663776180784314,Married,51.0,Urban
50011.437048045314,6.901445111967868,4.0,London,Female,Graduate School,Yes,0.17772128866401343,Single,68.0,Rural
65955.75850955544,6.508604174177577,5.0,New Castle,Male,Graduate School,Yes,,Divorced,61.0,Suburban
44202.795422581985,5.934746253541399,5.0,Manchester,Female,Graduate School,Yes,0.3847819812044396,Married,41.0,Suburban
62957.65488739219,5.127078570539163,6.0,New Castle,Female,College,No,0.021768467672968222,Married,47.0,Rural
66256.69184883799,6.045452278107299,5.0,New Castle,Female,Graduate School,Yes,-0.22679144887582778,Divorced,60.0,Suburban
,9.55855948026041,2.0,Manchester,Male,College,Yes,-0.9129344634817272,Divorced,29.0,Suburban
52462.240169206634,6.204584062953777,5.0,London,Female,College,Yes,0.062266784702686234,Divorced,36.0,Urban
53272.57148453317,4.22793457910308,5.0,Manchester,Female,College,No,0.1076632149690932,Single,50.0,Suburban
62392.969147098076,6.977878594630929,5.0,New Castle,Female,College,Yes,0.2471501566369746,Divorced,49.0,Suburban
61585.287581330565,6.919636406666007,7.0,New Castle,Female,Graduate School,Yes,-0.05778345293972312,Married,58.0,Urban
,6.078938908896258,4.0,New Castle,Male,College,No,0.24546954039125102,Married,50.0,Urban
66694.95651702248,5.548357162311646,6.0,London,Female,College,No,-0.23885928127582728,Married,57.0,Rural
73133.48817920242,5.970384295364429,5.0,London,Male,Graduate School,No,0.2569602274209799,Divorced,64.0,Suburban
76880.18120838563,5.95475341141122,3.0,London,Male,Graduate School,No,0.5506581669536191,Married,39.0,Rural
46226.00037811164,4.071753698320934,2.0,London,Female,Graduate School,No,0.24860293508506692,Married,40.0,Suburban
48798.6822529001,5.527043622323072,4.0,London,Female,College,Yes,0.24945973284501183,Married,51.0,Suburban
50444.88379566242,4.006012062708139,4.0,New Castle,Female,High School,No,-0.5320659354613335,Married,36.0,Rural
