Sex,Education Level,Marital Status,Location Code,Brand Loyalty,City,Age,Active online hours,Monthly Income,Months after becoming member,Renew
Male,College,Divorced,Urban,-0.14767400937554273,Khon Kaen,72.0,4.52845678297882,4209.270376041491,27.0,Yes
Male,College,Divorced,Suburban,0.8954432234569244,Khon Kaen,54.0,5.962633368199858,5270.860527566211,61.0,No
Male,High School,Divorced,Suburban,-0.15450119589903982,Khon Kaen,54.0,4.949477213006321,3730.502413981757,58.0,Yes
Female,High School,Married,Rural,-0.0522740513948668,Khon Kaen,58.0,7.388637078677979,4708.726980749826,49.0,No
Female,College,Married,Suburban,0.556470872580996,Mahasarakam,45.0,5.159655629420036,5106.6308147215905,75.0,No
,College,Divorced,Rural,0.32339710458589455,Udon,52.0,6.626587845871571,4651.870744962098,70.0,No
Male,Graduate School,Married,Urban,0.30991520149440366,Udon,60.0,7.005524411481971,3128.742486331821,56.0,No
Male,High School,Married,Urban,-0.32932917267682593,Khon Kaen,47.0,2.001416401362526,3615.9079862844974,52.0,Yes
Male,High School,Single,Rural,-0.055741468025688086,Udon,25.0,4.212215703092734,5566.296079614597,28.0,No
Female,High School,Single,Urban,0.29319323787859763,Udon,52.0,5.730523728581865,3352.875834055557,49.0,Yes
Male,High School,Divorced,Urban,0.08796153953211946,Mahasarakam,54.0,6.600495896499756,6022.093966831886,70.0,Yes
Male,High School,Married,Suburban,0.05861926563614302,Mahasarakam,68.0,7.420649400962749,4175.268524091062,47.0,No
Male,Graduate School,Married,Urban,-0.1236454676493744,Udon,45.0,4.340188668933062,4318.753966230698,40.0,Yes
Male,High School,Single,Urban,-0.15155591684217468,Mahasarakam,35.0,4.553884968347379,5403.7300895247145,,Yes
Female,High School,Divorced,Urban,-0.2895946629692608,Udon,48.0,5.32396451487093,5104.1711956628205,83.0,Yes
Female,College,Married,Rural,0.06527571241407037,Mahasarakam,57.0,2.430891175996632,5347.96736459441,56.0,No
Male,High School,Single,Urban,-0.015117361270554942,Mahasarakam,48.0,5.354468842804278,4685.065354047167,52.0,Yes
Female,College,Single,Urban,0.8745605088613353,Mahasarakam,54.0,5.746031212337067,3587.524787364646,73.0,Yes
Male,High School,Divorced,Rural,0.2568133070491296,Khon Kaen,52.0,5.082559835470061,6221.87288807979,34.0,Yes
Female,College,Divorced,Rural,0.15383410062882097,Mahasarakam,43.0,7.710090136173289,3594.5207883217736,68.0,Yes
Male,High School,Married,Rural,-0.3174711400556026,Mahasarakam,49.0,5.798903963112355,2891.966966797737,54.0,Yes
Female,High School,Divorced,Urban,0.5071517339435831,Udon,41.0,5.230778093936226,4822.797145868026,56.0,Yes
Male,College,Single,Rural,-0.422666538073032,Khon Kaen,45.0,5.825705028312895,5922.416141901796,50.0,Yes
,Graduate School,Divorced,Rural,0.7982949522453313,Khon Kaen,59.0,4.200727135027379,3800.265359158788,54.0,No
Male,College,Single,Suburban,-0.39826372633677637,Mahasarakam,66.0,4.393691000444013,4952.712759757524,56.0,Yes
Female,College,Single,Urban,0.5663771245614011,Udon,46.0,6.5948606613874,2964.3785531642397,80.0,Yes
Female,High School,Single,Rural,0.608047956917721,Mahasarakam,44.0,5.106065216651817,5801.610680550745,56.0,No
Male,Graduate School,Married,Suburban,0.5727457720921717,Udon,55.0,5.8851049032391165,6649.135459470882,61.0,No
Male,Graduate School,Single,Suburban,0.34853529222900587,Khon Kaen,61.0,5.1460932313616485,4338.631380834063,41.0,No
Male,Graduate School,Divorced,Rural,0.16362929487446304,Udon,52.0,3.3921126507293087,1863.876775010524,78.0,No
Male,Graduate School,Divorced,Rural,-1.0764939259852384,Udon,45.0,5.144963689106727,3366.226215082893,45.0,Yes
Male,College,Single,Rural,1.0337670891845738,Udon,46.0,4.860557301250796,5610.487269921628,66.0,No
Female,High School,Divorced,Urban,0.3817080370905801,Mahasarakam,48.0,3.0326290176354602,4646.153114099884,1.0,No
Male,College,Divorced,Suburban,-0.09626729834355838,Udon,40.0,6.425385263255438,5995.96123514865,55.0,No
Female,Graduate School,Married,Rural,-0.05159563070256376,Udon,46.0,6.820175496100216,4520.368466364991,65.0,No
Male,College,Divorced,Rural,0.02557541124700119,Mahasarakam,62.0,7.260445445393689,4318.954067778312,51.0,No
Female,College,Married,Suburban,-0.42318499680447486,Khon Kaen,63.0,7.224975547983171,6393.90491722781,,No
Female,Graduate School,Married,Rural,0.2815623752685142,,59.0,5.6656619983735395,4995.149975552804,68.0,No
Female,High School,Divorced,Rural,0.2500967105537886,Mahasarakam,58.0,4.493135522289369,5669.29929018221,65.0,No
Male,High School,Married,Suburban,-0.5054998311399013,Udon,36.0,9.461218972705174,7954.624252560421,73.0,No
Male,High School,Divorced,Urban,-0.44769394369989435,Khon Kaen,45.0,4.701898370194791,3884.6660924035264,31.0,Yes
Male,Graduate School,Divorced,Urban,-0.3501225310882909,Mahasarakam,60.0,5.191858837971787,1289.6304035133767,58.0,Yes
Female,College,Divorced,Urban,-0.3011022933898419,Mahasarakam,53.0,6.502737716587511,3919.5344819832903,73.0,Yes
Male,High School,Single,Suburban,-0.11461585669256226,Mahasarakam,51.0,3.735158586738023,4353.354465627377,87.0,Yes
Female,Graduate School,Married,Rural,0.3703403683916112,Udon,44.0,5.761438750598675,4926.109942668441,37.0,No
Female,Graduate School,Divorced,Suburban,0.7864975321208968,Mahasarakam,45.0,2.688702508067597,3716.9707009930935,,No
Male,College,Divorced,Urban,-0.0344114916751872,Mahasarakam,55.0,6.108145770694322,4934.319804403974,75.0,Yes
Female,Graduate School,Married,Urban,-0.03338436945867883,Udon,57.0,3.205354815275111,5313.749521429657,58.0,Yes
Female,High School,Divorced,Suburban,0.12759661696963576,Udon,54.0,5.559247249960874,3750.6006257452136,50.0,Yes
Female,Graduate School,Married,Suburban,0.4022409265080124,Mahasarakam,51.0,5.712062169013549,3057.4928719026257,41.0,No
Male,Graduate School,Single,Urban,0.7584262536949742,Mahasarakam,42.0,,4540.278574408147,74.0,No
Male,College,Single,Urban,0.21244505343992215,Khon Kaen,29.0,4.486502246149791,5090.364101798187,45.0,Yes
Male,College,Single,Urban,0.3207100937969524,Khon Kaen,56.0,5.928191584479038,3514.2531179449925,87.0,Yes
Female,High School,Single,,-0.1294484267159739,Khon Kaen,42.0,4.620588342555248,3374.581500118037,69.0,No
Male,College,Divorced,Suburban,,Udon,58.0,5.168840270977796,2989.068219057646,55.0,No
Male,High School,Divorced,Urban,0.2022086811256596,Mahasarakam,62.0,5.762605300954605,5570.38602675037,65.0,No
Female,College,Single,Urban,0.04457207156952106,Udon,52.0,6.47921826198305,3784.4035529566213,53.0,Yes
Male,Graduate School,Divorced,Urban,-0.23015599219641414,Udon,49.0,5.444387187615758,4873.504410098559,56.0,Yes
,High School,Single,Urban,-1.1107670166279726,Khon Kaen,51.0,5.761983506295991,5211.744177138653,39.0,Yes
Female,High School,Single,Rural,-0.5382439998865822,Udon,40.0,8.101817957200161,4254.463183103949,44.0,No
Male,College,Divorced,Urban,-0.4040047548527531,Mahasarakam,52.0,5.790070728667089,4562.582180482098,77.0,Yes
Female,High School,Divorced,Suburban,-0.7522337585079911,Udon,51.0,4.330464734490523,3260.492427842563,46.0,Yes
Male,College,Divorced,Urban,0.20526043861865695,Mahasarakam,36.0,4.714655198115287,3398.0705529535317,67.0,Yes
Male,College,Divorced,Urban,-0.4771307233720752,Khon Kaen,57.0,4.357642996544426,3865.866547546281,22.0,Yes
Female,Graduate School,Single,Suburban,-0.8538607846336815,Udon,63.0,6.423126469246931,4010.2560608691538,82.0,Yes
Male,,Single,Urban,-0.6599182362202717,Udon,46.0,3.415022668906049,4927.3570446227695,29.0,Yes
Male,Graduate School,Married,Suburban,-0.10445812672316047,Khon Kaen,40.0,6.239588111097447,6191.833363648004,53.0,Yes
Male,Graduate School,Divorced,,0.02453921586645956,Mahasarakam,69.0,4.1628806820471524,5032.16304621482,,No
Female,Graduate School,Married,Urban,-0.637894369818341,Mahasarakam,46.0,3.388084051653503,4825.842213476496,74.0,Yes
Female,College,Single,Urban,-0.6149888638175875,Mahasarakam,50.0,6.772328005142384,4986.959018302665,44.0,Yes
Male,College,Single,Suburban,0.13924072784425817,Khon Kaen,31.0,4.958642913894685,3402.3545966244,55.0,
Male,Graduate School,Single,Urban,0.2982146662032044,Khon Kaen,46.0,6.447726140675221,4897.080054409652,73.0,Yes
Female,College,Divorced,Rural,-0.1690030831242915,Khon Kaen,46.0,6.31262800125141,5057.097325232644,46.0,No
Female,High School,Divorced,Urban,-0.9105106917291427,Khon Kaen,50.0,3.023689875345993,4101.125479594306,37.0,Yes
Female,Graduate School,Married,Rural,0.7788097917685352,Khon Kaen,55.0,3.4107671396353068,4047.92358651134,73.0,No
Female,College,Married,Rural,0.6026645497516923,Mahasarakam,43.0,5.217442067632139,5969.517288364479,43.0,No
Male,High School,Divorced,Urban,-0.3316697103451693,Khon Kaen,59.0,5.311224119318702,4388.722039473315,84.0,Yes
Male,,Single,Urban,-0.43648354612155693,Udon,55.0,5.6294422644633,3160.1549716077043,,Yes
Female,High School,Single,Rural,1.1820177765802617,Khon Kaen,54.0,6.559802067635908,4939.081169633356,54.0,No
Male,Graduate School,Married,Urban,-0.4978977522181973,Udon,55.0,6.692142047176532,6334.662974274526,36.0,
Female,College,Divorced,Suburban,0.22884774653759327,Khon Kaen,55.0,5.122322038954763,4179.021351162615,48.0,No
Female,Graduate School,Single,Urban,-0.8509814450016885,Udon,66.0,3.4350015447971884,6401.254129748059,57.0,Yes
Female,College,Divorced,Urban,-0.6000172539790366,Khon Kaen,78.0,6.287919850742323,7246.342784272283,59.0,Yes
,High School,Divorced,,-0.14871962589029336,Udon,45.0,7.091857853048074,4913.719043075142,80.0,Yes
Male,College,Single,Suburban,-1.0335834266908424,Udon,40.0,5.417015056934468,5276.482360728963,56.0,Yes
Female,College,Married,Suburban,0.21487176524149504,Mahasarakam,59.0,6.133408108325787,3698.7470666962345,43.0,No
Male,College,Divorced,Suburban,0.19216607279369613,Mahasarakam,54.0,5.801672723758312,4532.688352923842,56.0,Yes
Male,Graduate School,Married,Suburban,-0.040502390214776654,Mahasarakam,55.0,7.698944753282452,5483.420474054845,54.0,No
,Graduate School,Single,Urban,0.06782638965128435,Udon,50.0,5.982328340745638,5235.067907634858,60.0,Yes
Female,High School,Single,Urban,0.8322979935668654,Khon Kaen,45.0,5.088485308394945,3184.670150425469,63.0,No
Female,College,Single,Urban,0.17695794668663836,Khon Kaen,56.0,4.629546143170364,3699.0995553363364,60.0,Yes
Female,High School,Married,Rural,-0.49804586263491013,Udon,59.0,4.513889455027696,4219.597515804597,53.0,No
Female,High School,Single,Urban,-0.7753418807931403,Udon,57.0,5.100840725991255,4333.982526894761,47.0,Yes
Male,Graduate School,Single,Suburban,0.030622115756820195,Udon,50.0,7.344264559300449,4998.596527412316,56.0,Yes
Male,High School,Divorced,Rural,0.15181298408732596,Khon Kaen,56.0,9.107092237243588,3781.6083510606327,,No
Female,High School,Married,Rural,-0.7089078251441806,Mahasarakam,49.0,8.17427401950534,5900.660145182997,37.0,No
Male,High School,Divorced,Urban,-0.8841406276019773,Khon Kaen,45.0,3.2794651786696605,5263.781982624343,48.0,Yes
Male,High School,Divorced,Urban,-0.7187251460014744,Udon,62.0,4.665701998295369,8333.333333333332,57.0,Yes
Female,College,Single,Rural,-0.35843607424371327,Udon,38.0,4.376887175248154,3715.82867625827,60.0,Yes
Male,High School,Single,Rural,0.3015688094791818,Khon Kaen,49.0,4.60725674686547,5261.685581046983,54.0,No
Female,College,Single,Rural,0.9560245959488578,Khon Kaen,43.0,6.1440515098329564,5125.432177022915,61.0,No
Male,High School,Divorced,Suburban,0.308269681747716,Khon Kaen,59.0,4.821738027557352,5315.744337114713,74.0,Yes
Male,High School,Single,Urban,-0.0011681418611900543,Udon,57.0,5.530596394370505,2465.6468777571818,80.0,Yes
Male,High School,Divorced,Urban,-1.3324948665321157,Khon Kaen,50.0,7.291862461391455,4252.24707299619,69.0,Yes
Female,College,Married,Suburban,0.3899728797452107,Udon,46.0,4.790641995362019,3425.153674566901,77.0,Yes
Female,Graduate School,Married,Suburban,-0.34825920212555744,Khon Kaen,47.0,5.5303645552966145,4638.490452463543,59.0,Yes
Female,College,Divorced,Rural,-0.23768642663759754,Udon,54.0,,3779.586052784837,60.0,No
Female,College,Divorced,Suburban,0.5367768576712905,Udon,51.0,4.914509607406127,5674.382167620751,44.0,No
Male,College,Married,Rural,0.17781471409797406,Mahasarakam,70.0,7.474757261655952,5773.274634673267,48.0,Yes
Female,Graduate School,Married,Suburban,0.36016609005941524,Mahasarakam,69.0,3.953138925074342,4630.721651999114,30.0,No
Male,High School,Divorced,Urban,-0.09676322064464044,Mahasarakam,60.0,3.706456619025145,5150.771940338554,59.0,Yes
Female,College,Divorced,Urban,0.1681264814195818,Khon Kaen,36.0,7.9592585788576,4082.2234441538967,33.0,No
Male,College,Single,Suburban,-1.2340054998040906,Udon,49.0,5.605901532062225,5479.903625048445,25.0,Yes
Female,High School,Divorced,Suburban,-0.7865596016312962,Udon,56.0,3.5713222739927124,5084.891110228586,52.0,Yes
Female,High School,Divorced,Suburban,,Mahasarakam,56.0,5.709210640731374,6122.18150973429,40.0,No
Male,Graduate School,Single,Urban,0.03659906296971588,Khon Kaen,63.0,3.5089174986220666,5537.835146659847,61.0,Yes
Female,High School,Single,Rural,0.35876634560130977,Udon,33.0,,4013.416482639546,48.0,No
Male,High School,Married,Suburban,0.02122210914544652,Mahasarakam,59.0,6.963752753851084,5249.716814473598,41.0,Yes
Female,Graduate School,Single,Urban,-0.5003529455641769,Mahasarakam,47.0,4.677757318562215,4741.79236105843,80.0,Yes
Male,College,Single,Rural,,Khon Kaen,51.0,5.442785985511341,5854.962862411789,57.0,No
Female,High School,Married,Rural,0.24110467197725938,Mahasarakam,42.0,6.013947608271833,5841.163992526396,67.0,
Female,High School,Divorced,Urban,,Mahasarakam,55.0,5.23458040829838,5375.38186884331,33.0,Yes
Female,High School,Single,Urban,-0.3245907879135418,Udon,52.0,3.914156308309586,4007.5375312999995,81.0,Yes
Male,High School,Married,Urban,0.253856793477224,Udon,56.0,6.240526761518536,3516.1430256509702,80.0,No
Male,Graduate School,Single,Urban,-0.6243143786749892,Khon Kaen,49.0,3.2195390472090284,4981.630083035862,,Yes
Female,High School,Divorced,Rural,0.06518463715737383,Mahasarakam,46.0,4.9139859616002335,4322.8325432835745,67.0,Yes
Male,College,Married,Suburban,0.6100754811620659,Udon,,4.314752405961631,3892.1946275706787,48.0,No
Female,Graduate School,Married,Rural,-0.1570396378596518,Udon,74.0,9.538825881038846,3396.7032578832454,84.0,No
Female,College,Divorced,Rural,-0.34178217565389446,Udon,34.0,7.88400087791145,,67.0,No
Male,College,Married,Suburban,-0.6430128716762085,Mahasarakam,66.0,5.284933151857449,6909.809485835969,30.0,No
Female,College,Divorced,Urban,-0.11328054550137708,Udon,56.0,5.219328383060341,4591.062801376897,55.0,Yes
Male,High School,Single,Urban,-0.13368261733089074,Khon Kaen,38.0,5.232453993878837,5005.000494555839,59.0,Yes
Male,Graduate School,Divorced,Urban,-0.16252897685443268,Udon,54.0,6.163748581085979,5225.019089165615,27.0,Yes
Female,Graduate School,Married,Suburban,-0.11977220880130067,Mahasarakam,38.0,3.0928872691992177,6384.912137430409,63.0,Yes
Female,High School,Married,,0.18220902985590362,Mahasarakam,54.0,5.630791737067745,6864.64359368034,57.0,No
Male,Graduate School,Single,Urban,-0.06106176215019535,Udon,55.0,5.8863043746055475,5660.098733875875,62.0,Yes
Male,College,Married,Rural,-0.6070195670248144,Khon Kaen,39.0,4.000578800884648,5661.24396782463,53.0,Yes
Male,Graduate School,Single,Urban,-0.6298187452845263,Khon Kaen,29.0,4.998682714375577,5174.144287158983,72.0,Yes
Male,Graduate School,Single,Urban,-0.96083911734637,Mahasarakam,49.0,5.31590400954288,5314.259981307134,55.0,Yes
Male,High School,Single,Suburban,-0.32251206204784555,Mahasarakam,60.0,5.404605798802805,4628.081486542199,37.0,Yes
Female,College,Single,Suburban,-0.5487263410132998,Mahasarakam,51.0,5.693650773349399,4548.349021306245,53.0,Yes
Male,Graduate School,Married,Rural,-0.16144763210142488,Khon Kaen,45.0,5.862568768086902,5859.721148798375,68.0,No
Female,College,Divorced,,0.17528843073555028,Udon,51.0,6.488622217257021,5966.8266402968175,56.0,No
Male,Graduate School,Single,Rural,-0.3463218374329985,Udon,52.0,6.684173052450438,7046.5597527908285,55.0,Yes
Male,Graduate School,Divorced,Urban,-0.46909615276464667,Khon Kaen,57.0,5.433655742094426,4628.114248985705,59.0,Yes
Female,High School,Single,Rural,0.0065881333967911515,Udon,52.0,3.9849844079769614,3840.268708134623,67.0,No
Female,College,Divorced,Urban,-0.7053751714400888,Khon Kaen,63.0,3.606841444789903,5141.7593126938345,58.0,Yes
Male,Graduate School,Divorced,Urban,0.2530007739389228,Udon,64.0,3.4307910956633716,6740.658739963379,28.0,Yes
Male,College,Divorced,Suburban,-0.8533277336464006,Mahasarakam,51.0,4.4131689878759754,5538.960539564886,26.0,Yes
Male,Graduate School,Divorced,Urban,0.4891079579256453,Khon Kaen,52.0,5.431910175281324,3327.0476377490577,44.0,Yes
Male,High School,Single,Rural,0.18503535736882545,Khon Kaen,61.0,4.599157890201506,4864.1120760831855,58.0,No
Male,College,Single,Urban,0.12794382241459917,Khon Kaen,68.0,6.048669221748805,4583.597949447046,49.0,Yes
Male,College,Divorced,Urban,-0.7625480497528491,Khon Kaen,43.0,3.402730175263226,5220.754885808115,39.0,Yes
Female,College,Married,Urban,-0.042774345658969294,Udon,54.0,6.705961321309918,4204.153432846626,58.0,Yes
Female,Graduate School,Single,Suburban,-0.7556402546018712,Mahasarakam,55.0,5.351087532788615,3999.7364827973547,52.0,Yes
Male,High School,Married,Rural,1.076800241120046,Khon Kaen,61.0,4.308012429546253,4296.656693627823,56.0,No
Male,High School,Divorced,Urban,-0.0750079381672984,Khon Kaen,53.0,7.338200796938695,3520.0056334740257,38.0,Yes
Female,High School,Divorced,,-0.7650724367979101,Mahasarakam,50.0,4.77650661918006,4201.876239120456,68.0,Yes
Female,Graduate School,Divorced,Rural,0.030873020653553476,Khon Kaen,72.0,4.081238477119132,4213.225442500802,34.0,No
Female,High School,Married,Suburban,0.40436210475409995,Mahasarakam,57.0,5.5222106724597255,5310.287030547122,,No
Male,Graduate School,Single,Urban,-0.37726012295380407,Udon,67.0,4.717645614977587,5123.793860273473,53.0,Yes
Male,High School,Divorced,Urban,-0.4055950758822042,Udon,53.0,4.267076740363583,4344.146489299217,52.0,Yes
Female,College,Divorced,Urban,-0.7775128516132092,Mahasarakam,55.0,3.0754049991864996,4999.719623764919,52.0,Yes
Female,High School,Married,Rural,0.22977029797156584,Khon Kaen,48.0,4.938939799571998,5628.135194482965,51.0,No
Female,College,Divorced,Urban,-0.8732613342209945,Udon,56.0,4.633384557846639,5298.397613203143,44.0,Yes
Male,High School,Divorced,Rural,0.3134542155891137,,51.0,5.975227237494719,4166.790553138428,33.0,No
Female,Graduate School,Married,Urban,-0.5976393133525567,Mahasarakam,54.0,5.7056713325306685,6198.172099062786,17.0,Yes
Male,College,Divorced,Suburban,-0.10173300889211599,Mahasarakam,,6.8029938674621935,4511.63255477974,19.0,Yes
