Years after high school graduation,Monthly Income,Sex,Location Code,Brand Loyalty,Active online hours,Years subscribed,Marital Status,City,Education Level,Renew
12.0,3883.079571239642,M,Rural,-0.5826591897210286,4.580476832895758,3.0,Divorced,Tokyo,Graduate School,No
30.0,5086.034687590754,F,Urban,0.22488471210716154,3.985269509257684,7.0,Divorced,Osaka,High School,Yes
17.0,2253.625809165736,F,Rural,-0.12204498667975411,5.205856504084228,5.0,Married,Tokyo,Graduate School,No
35.0,4404.163325637479,F,Suburban,0.9067243423403428,2.406181414223926,4.0,Married,Kyoto,High School,Yes
31.0,4471.152840723545,F,Rural,-0.23794395833010745,6.423326717285512,3.0,Married,Kyoto,High School,No
32.0,4534.3154336226535,M,Suburban,-0.4220079061673395,4.802731782183654,3.0,Married,Osaka,College,No
9.0,5410.018646779768,M,Rural,-0.5581817015610768,3.945902983858982,5.0,Single,Osaka,Graduate School,No
24.0,6455.86021400342,M,Urban,-0.23264257332569654,2.4841347760091685,6.0,Divorced,,High School,Yes
35.0,4860.453872752807,M,Rural,-0.3373183676361659,5.521175986778831,6.0,Divorced,Kyoto,High School,No
27.0,,F,Rural,0.248086704775137,4.218486771785284,4.0,Married,Kyoto,Graduate School,Yes
35.0,4188.5637674482205,F,Suburban,-0.02593409681694258,5.3763073156340315,4.0,Married,Kyoto,Graduate School,No
28.0,4106.267357584974,F,Rural,-0.1088734136410637,5.393047144719628,5.0,Married,Tokyo,Graduate School,No
31.0,3086.0656057781107,M,Rural,-0.34243089076581856,7.46773411769482,7.0,Single,Osaka,Graduate School,No
33.0,4667.171560948933,F,Urban,-0.04484593080796091,5.169021152691726,4.0,Divorced,Tokyo,High School,Yes
29.0,,M,Suburban,-0.5153353244323251,2.769607332212443,5.0,Divorced,Kyoto,High School,Yes
21.0,7277.480391079995,M,Urban,-0.11606906891188226,3.3996468915241884,4.0,Divorced,Kyoto,College,Yes
47.0,3913.5890825569822,M,Suburban,0.4727300300381143,3.918447498316419,6.0,Divorced,Osaka,High School,Yes
32.0,4948.9260567051415,M,Urban,-0.48451717270419725,5.3974418745024275,2.0,Divorced,Kyoto,Graduate School,Yes
40.0,4724.417627034292,M,Urban,0.11246822947238894,3.8704921012359206,5.0,Married,Kyoto,High School,Yes
,6162.120040417994,M,Rural,-0.26795447776014536,5.0293447794836625,5.0,Married,Osaka,High School,No
39.0,5811.79773235093,F,Suburban,-0.471050615753187,2.4056745093983327,3.0,Divorced,Kyoto,Graduate School,Yes
45.0,4779.06035016395,F,Rural,0.021596068005723237,5.146563046205334,5.0,Divorced,Kyoto,Graduate School,No
43.0,5229.7270840144965,M,Suburban,1.0301531302351394,4.414677541739386,1.0,Single,Kyoto,High School,Yes
39.0,5128.1156166454075,F,Urban,0.31264872326054727,3.5030992271632955,4.0,Divorced,Osaka,College,Yes
34.0,5417.797812785521,F,Urban,-0.1528899807863761,3.695771034112966,1.0,Divorced,Osaka,High School,Yes
27.0,3739.9401242141184,M,Rural,-0.5912424838916388,4.93212843406347,5.0,Single,Osaka,College,No
27.0,5353.954661074782,F,Urban,0.26596292939396843,2.6223176621556963,4.0,Single,Osaka,College,Yes
40.0,6283.294949226198,F,Suburban,1.152227103466609,3.2271696509518315,2.0,Divorced,Tokyo,High School,Yes
31.0,5018.752829812884,F,Urban,-0.09362482340024507,5.393303905728242,5.0,Divorced,Kyoto,,Yes
21.0,4408.6726542230845,F,Rural,-0.28778048427655634,4.842549214158516,5.0,Married,Osaka,College,No
31.0,5149.355406364973,M,Rural,0.3423152315750705,5.6650280461513685,5.0,Divorced,Kyoto,High School,Yes
28.0,6541.502147880348,F,Urban,0.11773038255465815,4.482663063128952,3.0,Divorced,Tokyo,Graduate School,Yes
36.0,4529.178211873714,F,Urban,0.7639366313663639,4.3451301928236115,4.0,Single,Osaka,High School,Yes
27.0,3879.4215126929744,F,Suburban,-0.8988598941022964,7.085664066793475,2.0,Divorced,Tokyo,Graduate School,No
13.0,6169.538271202064,M,Urban,0.26047408653489584,3.6446262838912897,3.0,Divorced,Tokyo,High School,Yes
37.0,4640.0702612885325,F,Suburban,-0.30913759985586464,4.32903805149474,3.0,Divorced,Kyoto,Graduate School,Yes
34.0,6116.83450966244,F,Suburban,0.4266679621388417,4.125985347602969,3.0,Divorced,Kyoto,Graduate School,Yes
26.0,1568.6192970369193,M,Urban,-0.2951993109170722,7.191469370811003,4.0,Married,Osaka,High School,No
32.0,5284.148765101319,F,Urban,0.6895104912803363,5.900400874735852,3.0,Single,Osaka,College,Yes
29.0,3440.554609504065,M,Urban,-0.8826886320342335,5.417121788761504,3.0,Divorced,Kyoto,High School,No
35.0,4002.1303068105058,F,Rural,-0.23934179801571193,5.681280769485992,4.0,Single,Osaka,College,No
43.0,4627.966955530149,M,Urban,0.16492869012391995,4.140328163933132,6.0,Divorced,Tokyo,College,Yes
34.0,4066.3541736697584,M,Rural,-0.6923860615284636,6.631350450884553,4.0,Married,Kyoto,College,No
39.0,4476.851896236653,F,Rural,-0.10381303803111869,6.26088308643696,2.0,Married,Tokyo,College,No
17.0,6260.4293846821665,M,Suburban,0.6320574247247714,1.4725783557426504,2.0,Divorced,Osaka,College,Yes
27.0,5703.9336461236135,M,Urban,0.17630358670210383,4.931418664377926,4.0,Divorced,Kyoto,Graduate School,Yes
16.0,6052.621102957564,M,Urban,0.4612524586863429,4.753915931919311,2.0,Single,Osaka,Graduate School,Yes
18.0,5544.8994929487035,M,Urban,0.5568215515286581,3.6926478865679693,4.0,Divorced,Tokyo,High School,Yes
47.0,4624.389854747618,,Rural,0.3894561299872103,3.190876781939208,4.0,Divorced,Tokyo,High School,Yes
35.0,5275.446478762291,F,Urban,0.48210034360494536,4.720798832976441,5.0,Single,Kyoto,Graduate School,Yes
27.0,6360.383592287311,F,Rural,-0.7216440496700257,4.9608060040106245,2.0,Married,Tokyo,College,No
33.0,3896.7918796552967,M,Suburban,-0.5492173444754365,6.412645152922614,3.0,Divorced,Osaka,High School,No
,5479.137923143931,F,Urban,-0.23253812077056202,5.546940749955103,,Single,Tokyo,Graduate School,Yes
17.0,5896.775183118255,F,Urban,0.19760771785475423,1.610201385909773,4.0,Single,Kyoto,Graduate School,Yes
36.0,4555.986464765878,F,Suburban,0.2461486568651564,6.599743503800131,4.0,Married,Kyoto,Graduate School,No
38.0,6253.208432265799,M,Suburban,-0.38560088291220623,5.926974642507773,4.0,,Kyoto,Graduate School,Yes
35.0,5213.433662640869,M,Rural,-0.6728802353443755,6.101739968585327,4.0,Single,Tokyo,High School,No
29.0,4717.47788321943,F,Rural,-0.6675889280986215,7.466869829233406,7.0,Married,Tokyo,High School,No
40.0,5770.720672348791,,Urban,0.29516454407135106,4.8514525934320565,6.0,Divorced,Osaka,Graduate School,Yes
50.0,4443.626388138602,F,Suburban,0.20350864449486,2.5747047626400668,4.0,Single,Kyoto,Graduate School,Yes
32.0,6100.99932132364,F,Urban,0.03570217705825955,3.285557487101272,4.0,Single,Osaka,Graduate School,Yes
41.0,4557.616590260119,M,Suburban,0.10071950706382266,3.0781569842739267,6.0,Divorced,Tokyo,College,Yes
20.0,4027.2848282474088,F,Suburban,-0.7708158628716666,7.200334844833138,,Married,Kyoto,College,No
37.0,5836.846736002667,M,Urban,1.0110864507292856,3.0505075949664673,2.0,Single,Osaka,Graduate School,Yes
13.0,6875.530747815668,F,Urban,0.1539381651632142,3.671479193459506,6.0,Divorced,Tokyo,College,Yes
42.0,4729.788453113184,M,Urban,-0.08654639463410514,4.636952729220776,3.0,Single,Osaka,College,Yes
39.0,4701.4364491067645,F,Rural,0.4244435091013272,3.6784824424177245,5.0,Single,Tokyo,High School,No
33.0,4139.798177080814,F,,0.6628456001961256,4.791926768716025,5.0,Married,Osaka,Graduate School,Yes
42.0,3862.9544580188767,M,Urban,0.6589581046105176,4.921562087926417,4.0,Divorced,Osaka,College,Yes
26.0,5439.418004221038,M,Urban,0.4138010761480093,4.835689201813677,2.0,Divorced,Osaka,Graduate School,Yes
34.0,4887.109980838218,F,Rural,-0.08705002599062603,5.170723659303439,3.0,Divorced,Kyoto,High School,No
36.0,4310.2179455112655,F,Rural,-0.36369081541817483,6.157406675468304,6.0,Married,Osaka,Graduate School,No
25.0,3978.072820578354,F,Rural,-0.2881679585390666,6.989989423007012,5.0,Divorced,Osaka,High School,No
23.0,6799.406575394376,M,Urban,0.040670738769155654,5.305312142985202,4.0,Divorced,Tokyo,High School,Yes
,2847.8046493095694,M,Suburban,-0.7595059990649653,6.321349097494512,4.0,Married,Kyoto,High School,No
37.0,4423.18067220256,M,Rural,-0.1980679687829459,6.5336735307607325,3.0,Married,Tokyo,College,No
26.0,4914.270685429659,F,Suburban,0.06346193556888186,3.4958346472154824,3.0,Divorced,Tokyo,College,No
33.0,5285.339672827591,F,Urban,-0.18897735770798302,4.801266493403496,5.0,Single,Osaka,Graduate School,Yes
37.0,4747.4090733736075,F,Suburban,-0.37085109554651297,6.346180132122022,4.0,Married,Tokyo,College,No
49.0,5293.228013125806,M,Urban,0.22322304376744745,3.7059824192681763,5.0,Divorced,Tokyo,Graduate School,Yes
25.0,5226.355989106089,,Suburban,-0.0295023984450158,3.4472766678827105,3.0,Divorced,Kyoto,College,Yes
29.0,5361.9136052150625,F,Urban,0.6734902057934451,4.877653493639337,5.0,,Tokyo,Graduate School,Yes
25.0,4307.173509713266,M,Suburban,-0.5713071148204729,5.398430190066619,4.0,Married,Kyoto,College,Yes
,5469.920932978489,M,Urban,-0.18205196885075664,4.561336694064489,4.0,Divorced,Osaka,Graduate School,Yes
34.0,3472.2149371636106,F,Rural,-0.10883090940574246,6.7444514311703925,4.0,Married,Tokyo,,No
18.0,5600.112557573958,M,Suburban,0.125519621727519,4.5615681424383405,3.0,Divorced,Kyoto,High School,Yes
38.0,5197.149976783661,F,Suburban,0.17095018982587068,5.843803274673387,4.0,Married,Tokyo,College,No
37.0,4503.728731909844,F,Suburban,-0.9225054121773018,6.4064113242531935,2.0,Single,,College,No
48.0,4597.981715763949,F,Urban,0.07283541834517968,6.266942543668073,5.0,Divorced,Osaka,High School,
33.0,4940.889842997761,F,Suburban,0.503654276233371,4.317927264224216,4.0,Divorced,Tokyo,Graduate School,Yes
18.0,6621.5185721510215,M,Urban,0.131002555041213,6.098936376180902,4.0,Married,Kyoto,Graduate School,Yes
31.0,4542.643104100328,M,Suburban,0.44095487471790906,5.540629257095664,2.0,Single,Tokyo,Graduate School,Yes
20.0,6191.235607669229,F,Urban,0.21648914790714108,6.104795396263187,6.0,Divorced,Osaka,High School,Yes
,5357.356307351334,F,,0.25095231554999864,3.4872853775215793,4.0,Single,,Graduate School,Yes
25.0,5921.510584262426,M,Urban,0.22399280107613212,4.271733372091575,4.0,Married,Osaka,High School,Yes
21.0,5070.6360073199085,F,Suburban,-0.22988031328544226,5.795624355432261,4.0,Married,Kyoto,High School,No
29.0,4108.525277631165,M,Urban,0.7611513139090869,3.874871068926981,5.0,Divorced,Kyoto,Graduate School,Yes
35.0,4907.029235484637,M,Suburban,-0.26342697889087774,3.23415659976545,2.0,Divorced,Tokyo,Graduate School,Yes
32.0,4393.437388280888,M,Suburban,-0.014295057305668213,,6.0,Divorced,Kyoto,College,No
28.0,5629.025911235023,F,Suburban,-0.1766312066292538,,5.0,Divorced,Osaka,College,No
21.0,5057.401478579333,M,Urban,0.18570303636085045,3.652196580785559,2.0,,Kyoto,Graduate School,Yes
33.0,4806.156459699036,M,Rural,,8.091693036197896,5.0,Single,Osaka,Graduate School,No
40.0,4454.509741459756,M,Rural,0.32316064202068295,6.119031495518543,7.0,Single,Osaka,High School,Yes
32.0,5708.397206047324,F,Rural,-0.3542749832474467,4.302602876082116,5.0,Married,Tokyo,College,No
37.0,5978.420861917909,F,Rural,-0.6341489392668378,5.763310447370323,3.0,Married,Tokyo,College,No
30.0,4874.363863299184,F,Rural,-0.8708485822226504,5.348528069613723,5.0,Single,Tokyo,College,No
29.0,5559.523243148279,F,Urban,0.5235088063060219,5.049469277239953,4.0,Single,Tokyo,College,Yes
32.0,6882.3157249837095,M,Rural,0.1477680754468441,3.4501591182032834,4.0,Married,Kyoto,College,No
29.0,5142.500441737717,F,Rural,-0.2420478718096334,6.585020755325585,3.0,Divorced,Tokyo,College,No
31.0,4294.140720455907,F,Urban,0.47544233900114197,4.848273223911484,4.0,Married,Osaka,College,Yes
34.0,5206.756618928989,M,Urban,0.5633754556677923,2.813018343172472,5.0,Divorced,Tokyo,Graduate School,Yes
28.0,4934.5363923271,F,Rural,-1.2398856003109167,6.658552119907415,5.0,Married,Kyoto,Graduate School,No
28.0,6207.081858152175,F,Urban,0.3828555458427001,2.5599375985133452,4.0,Married,Kyoto,College,Yes
29.0,4950.8633047960075,F,Rural,-0.527892068741393,5.969499768586756,2.0,Married,Osaka,Graduate School,No
34.0,6034.605016602127,F,Urban,0.3197037310365494,4.955386188639191,5.0,Married,Tokyo,Graduate School,Yes
30.0,5095.216989015968,M,Rural,-1.2633657019760407,6.82845822890328,5.0,Married,Kyoto,College,No
35.0,6844.427830135017,F,Suburban,-0.4946296127163713,6.729391340041535,3.0,Married,Kyoto,College,No
22.0,6249.594394276159,,Suburban,-0.013302485439528666,4.6208365964639295,3.0,Married,Osaka,Graduate School,No
30.0,6132.794726542257,F,Urban,-0.021477441181246754,4.2499728314423155,4.0,Married,Osaka,High School,Yes
34.0,4537.747337291769,M,Suburban,0.2509808238974013,5.236029126411545,4.0,Single,Osaka,College,Yes
,5066.323726804697,F,Urban,0.1419245467271851,5.421405225607202,4.0,Single,Osaka,Graduate School,Yes
34.0,6402.838633160328,F,Urban,-0.26214723448544774,4.840246009144194,5.0,Divorced,Kyoto,College,Yes
29.0,4164.28793078489,F,Urban,-0.44350083773363763,5.4223963490113025,4.0,Married,Tokyo,Graduate School,No
38.0,5391.55587959936,F,Suburban,0.24466839024129872,4.068823762673037,4.0,Single,Osaka,Graduate School,No
38.0,5226.82611213855,M,Rural,-0.0873274669441739,5.855903710967124,6.0,Married,Osaka,College,No
33.0,3438.082303354113,F,Rural,-0.8313455544685449,6.33337667486958,2.0,Divorced,Osaka,High School,No
33.0,5175.019611716866,M,Urban,0.3599085403786884,5.146049936436265,3.0,Divorced,Osaka,High School,Yes
23.0,4381.962688963493,M,Rural,-0.46132112415806553,5.594500787788611,2.0,Married,Kyoto,Graduate School,No
30.0,6321.923569859988,F,Urban,-0.7807099219471393,6.783282914917187,3.0,Single,Kyoto,Graduate School,Yes
31.0,4136.474182599097,M,Urban,-0.6330513146978851,8.724456934673283,6.0,Married,Osaka,High School,No
33.0,5864.06567700581,M,Suburban,0.14348180920937362,4.7614710291162226,4.0,Divorced,Kyoto,High School,Yes
33.0,3511.3864421888284,F,Rural,-0.16939232147571193,5.3872927100630585,5.0,Single,Kyoto,College,No
33.0,3520.3515718078506,F,Suburban,-0.4415409994327033,4.520380756661129,6.0,Married,Tokyo,Graduate School,No
34.0,4846.718946008896,M,Rural,-0.3502914608491817,3.9247355646945303,6.0,Married,Kyoto,College,No
35.0,4462.941888296796,M,Urban,0.05735608587484553,3.6477712202270047,4.0,Single,Tokyo,High School,Yes
18.0,6114.164989443547,M,Urban,-0.17596452608894791,3.610006439549104,2.0,Divorced,Kyoto,Graduate School,Yes
28.0,5490.68949870804,M,Urban,0.5485215761412231,4.111385482504803,7.0,Single,Tokyo,College,Yes
29.0,4742.625099916975,F,Suburban,0.20084490492922558,3.334669376482326,5.0,Married,Kyoto,Graduate School,Yes
33.0,6580.610749745103,M,Rural,0.1693734452652442,6.053374294239832,6.0,Divorced,Tokyo,High School,Yes
40.0,5241.611329445528,M,Rural,-0.3244260239970378,5.244458969897701,3.0,Married,Osaka,High School,
33.0,5140.474660703607,F,Urban,0.16866527189107708,2.4333558123187995,2.0,Single,Tokyo,Graduate School,Yes
37.0,5680.245721708128,M,Rural,0.2972867062025103,3.880332782397134,4.0,Married,Tokyo,College,No
51.0,5837.059123225335,F,Urban,0.7411284479370122,5.542062043985993,5.0,Divorced,,College,Yes
42.0,3454.5087843825304,M,Suburban,0.3492120027193667,4.955292411285294,4.0,Married,Kyoto,High School,Yes
40.0,5087.627465193779,M,Suburban,0.10019849613156057,2.944906900842411,4.0,Divorced,Kyoto,High School,Yes
45.0,5407.292014722167,F,Suburban,0.10084583706583988,3.9977235601508605,4.0,Married,Osaka,College,Yes
32.0,6388.317067514093,,Urban,0.31277383704132844,5.323845860457514,5.0,Single,Kyoto,,Yes
17.0,3652.444920523415,M,Rural,-0.3180402996193982,5.815333775643332,3.0,Married,Osaka,Graduate School,No
36.0,5964.653699378981,M,Urban,0.11327959270863053,5.356183460022181,4.0,Married,,Graduate School,Yes
41.0,4032.69527222966,M,Suburban,-0.7167745410111164,6.782463301038359,3.0,,Osaka,High School,No
27.0,4688.3418795973375,M,Rural,-0.09983001449595627,4.997431301679977,5.0,Married,Tokyo,College,No
39.0,5509.084481038759,M,Urban,,5.187965865867058,5.0,,Osaka,High School,Yes
32.0,4348.646037222295,F,Urban,0.7254603628515209,3.946809263498801,4.0,Divorced,Kyoto,High School,Yes
31.0,6641.620186947332,M,Rural,-0.5025939375455716,5.713703999435684,4.0,Married,Kyoto,Graduate School,No
23.0,5543.094447140219,M,Urban,-0.5765237898811124,7.655201342085497,4.0,Single,Osaka,Graduate School,No
32.0,5825.5248265376695,F,Suburban,-0.5761147635836044,5.503273020199077,3.0,Single,Osaka,Graduate School,No
25.0,4770.562591231543,F,Suburban,0.055002879558875034,4.299389913476017,3.0,Married,Kyoto,College,No
33.0,4633.548719554484,F,Urban,0.2018267327733027,5.683529154098515,3.0,Divorced,Kyoto,College,Yes
40.0,6341.308179638358,M,Suburban,0.22328047546459628,3.386777549814204,4.0,Married,Kyoto,Graduate School,No
41.0,4187.245497225734,F,Urban,-0.03496978696110605,3.392011911102049,4.0,Married,Tokyo,Graduate School,No
37.0,6462.915207990893,M,Urban,0.7507050951687408,4.644613677449851,3.0,Single,Tokyo,College,Yes
17.0,5571.627449613283,F,Urban,-1.0108597208950805,6.866765812018025,2.0,Married,Osaka,College,No
33.0,4668.351583324415,M,Urban,-0.3930834022450284,7.144071431740106,4.0,Single,Tokyo,Graduate School,No
,4961.203116966514,F,Suburban,-0.8982645081723968,4.954556836716512,4.0,Single,Tokyo,College,No
22.0,4669.306757128547,F,Rural,-1.1120973525149924,6.165326012313018,4.0,Single,Osaka,Graduate School,No
36.0,5346.900482998116,M,Rural,-1.100952993502393,5.634159964550641,4.0,Married,Tokyo,Graduate School,
46.0,5197.9558569066585,F,Suburban,-0.18787255930437358,5.456255039321802,3.0,Single,Tokyo,College,Yes
,6380.08281346507,M,Suburban,0.19706799946591758,4.0695538946570275,3.0,Single,Tokyo,Graduate School,Yes
34.0,5578.867180034755,F,Urban,0.048792250911126434,5.340329615748857,3.0,Single,Osaka,College,Yes
41.0,6133.923000694713,M,Suburban,-0.2483916996729613,4.047853723628107,3.0,Married,Tokyo,Graduate School,
9.0,3350.82431327199,M,Rural,-0.5805480735977407,6.803733797935498,5.0,Married,Kyoto,College,No
43.0,5000.2814370381975,M,Rural,-0.5917612975901413,5.086108110053624,3.0,Married,Osaka,College,No
49.0,4397.771681325527,M,Rural,0.02876339891874423,3.5579543761214696,4.0,Married,Kyoto,Graduate School,No
40.0,6134.668185578815,M,Urban,0.3354938818231954,6.513365660387425,1.0,Single,Tokyo,High School,Yes
22.0,5735.152497858385,F,Suburban,0.6997200505250397,3.5183823604683675,2.0,Married,Kyoto,,Yes
30.0,5736.224635656119,M,Rural,-0.02584316081907402,5.253388354583646,5.0,Single,Tokyo,Graduate School,Yes
26.0,5358.246564328461,F,Urban,0.3871073343964956,3.3659758915838274,4.0,Divorced,Tokyo,Graduate School,
25.0,6471.573412970398,M,Urban,0.30019609075873305,5.32254193307871,7.0,Married,Osaka,High School,Yes
29.0,6834.624401589926,M,Urban,0.6747837036176371,5.036489551297766,5.0,Divorced,Kyoto,Graduate School,Yes
24.0,5112.357261405723,M,Rural,-0.3487538568115779,3.52128972622664,4.0,Married,Osaka,College,No
25.0,6150.340585827892,M,Urban,-0.25317282089523935,4.207624751754292,5.0,Married,Osaka,Graduate School,Yes
31.0,6011.330880758743,F,Rural,-0.08110373305722023,4.346318327950406,5.0,Married,Osaka,College,No
18.0,7331.385972118935,F,Rural,,5.3894572853021625,5.0,Single,Kyoto,College,Yes
49.0,6163.976070587038,F,Suburban,-0.0710983647608,4.497073455481254,4.0,Married,Kyoto,Graduate School,No
35.0,4732.91960602289,M,Urban,0.4206756072085529,4.386266796682169,3.0,Divorced,Osaka,High School,Yes
25.0,6085.6877314177445,M,Suburban,0.439125425805009,3.20229547765151,5.0,Divorced,Osaka,College,Yes
35.0,5646.266170154084,F,Suburban,0.8904527245231832,4.928346530601293,5.0,Divorced,Osaka,High School,Yes
15.0,5399.537960585492,M,Urban,0.5475315030492521,5.145230625314014,3.0,Divorced,Kyoto,High School,Yes
43.0,4961.3036623100215,F,Rural,0.04150945426983814,6.001267845324243,5.0,Single,Kyoto,High School,No
38.0,5689.607444347648,F,Urban,-0.13094297450779657,3.9525365033546573,4.0,Single,Osaka,College,Yes
21.0,6145.691844600173,F,Urban,-0.6005167840251486,4.940725270524516,3.0,Divorced,Tokyo,High School,Yes
