City,Online Activity,Marital Status,Renew,Education Level,Months with Company,Location Code,Age,Monthly Income,Brand Loyalty,Gender
Mahasarakam,5.870708780618579,Single,Yes,Graduate School,70.0,Suburban,,6499.925506756668,-0.0995452556228581,Male
Khon Kaen,5.733359726089479,Married,No,High School,66.0,Rural,55.0,5970.6159416454475,-0.3991537316669864,Female
Udon,4.974683301511551,Divorced,Yes,High School,47.0,Urban,57.0,4982.172289253281,-0.056385722435378954,Female
Khon Kaen,6.65037672059403,Single,Yes,College,75.0,Suburban,52.0,6409.302794657787,0.8751400315110234,Female
Udon,5.100679289379381,Divorced,Yes,College,42.0,Suburban,34.0,4995.126489935501,-0.19754264643711422,Female
Khon Kaen,5.792290267175392,Divorced,Yes,College,52.0,Urban,54.0,5794.058399208021,0.494129541758681,Male
Mahasarakam,6.883136235767889,Divorced,Yes,Graduate School,73.0,Urban,53.0,6502.082387441984,-0.0933355409514193,Female
Khon Kaen,7.19344489655203,Single,Yes,College,77.0,Urban,51.0,4832.836495781206,0.2339939419490156,Male
Udon,6.30679029662995,Divorced,Yes,College,79.0,Urban,56.0,6613.648161312903,0.09121814206390089,Female
Udon,4.015120623211177,Divorced,Yes,High School,48.0,Urban,36.0,6622.937975926386,-0.03537430180146203,Female
Mahasarakam,4.380617798876031,Married,No,College,,Suburban,57.0,5220.553340073445,-0.045488252232560145,Male
Udon,5.788738423001385,Married,Yes,College,69.0,Urban,,4441.242210999227,0.22986973938369584,Male
Mahasarakam,5.278942937442774,Single,Yes,College,56.0,Urban,32.0,4482.148119066345,-0.4118287327900665,Female
Khon Kaen,8.236947617088362,Single,Yes,College,55.0,Urban,49.0,5009.330443081601,0.14035685577774948,Female
Khon Kaen,6.920324632596784,Single,Yes,High School,67.0,Suburban,53.0,5588.904037032912,0.7934863251763578,Male
Udon,3.5738806938829986,Divorced,Yes,High School,77.0,Urban,48.0,5577.754660321047,-0.17114129637886388,Male
Mahasarakam,3.257873762646015,Single,No,College,66.0,Rural,43.0,5060.740689447595,0.07348011057358368,Female
Khon Kaen,5.835825515880838,Divorced,No,High School,44.0,Rural,36.0,5761.0037158733185,-0.06642578205907493,Male
Khon Kaen,6.508006869736572,Single,Yes,Graduate School,54.0,Suburban,39.0,5330.99565382656,0.2330086950750661,Male
Khon Kaen,3.291763317078906,Married,No,College,16.0,Rural,50.0,4828.230142779756,-0.1916349485836643,Male
Udon,4.012908007821371,Divorced,Yes,,51.0,Suburban,,6289.992406679444,,Female
Udon,5.902778554093363,Divorced,Yes,College,91.0,Urban,40.0,4665.542100235162,0.1507552102245605,Female
Khon Kaen,3.5272106633207105,Single,No,Graduate School,49.0,Suburban,48.0,4342.367494843063,-0.11083600265949342,Male
Udon,5.604340985319933,Divorced,Yes,High School,47.0,Suburban,41.0,4833.660114482157,0.28691013095853296,Male
Udon,4.418338783999096,Single,No,High School,42.0,Urban,59.0,4448.286849053089,0.6587664025532691,Female
Mahasarakam,5.679839693533271,Single,Yes,College,61.0,Rural,46.0,4096.789009283703,0.34419411644860076,Female
Khon Kaen,6.6736820916897015,Divorced,Yes,High School,51.0,Urban,44.0,6980.517483553465,0.2624923675238179,Female
Khon Kaen,4.597196524736163,Married,No,High School,86.0,Suburban,36.0,4555.90229211362,0.539308400743197,Male
Khon Kaen,6.608088663675908,Divorced,Yes,Graduate School,55.0,Urban,51.0,4078.0706892907974,0.2901545381377621,Female
Udon,5.643005796521064,Divorced,No,College,52.0,Suburban,52.0,5034.622756288709,0.8091613668825257,Male
Udon,7.174067472383564,Divorced,Yes,Graduate School,80.0,Urban,46.0,7043.037741463655,-0.08862840752301596,Female
Khon Kaen,3.9943342507488118,Married,Yes,College,43.0,Suburban,73.0,5038.642869371761,0.11509430180643204,Female
Udon,4.35327075875576,Single,No,Graduate School,62.0,Rural,44.0,4100.529613409551,-0.0033355985282505635,Male
Udon,2.98940381242422,Married,No,High School,69.0,Rural,43.0,7019.958648909289,-0.1437887913144349,Male
Khon Kaen,4.407004117796061,Divorced,No,High School,52.0,Suburban,46.0,3756.410843294451,0.2148969443441334,Female
Udon,2.5845686565886057,Divorced,No,Graduate School,71.0,Rural,43.0,5832.011702319142,-0.815646100202272,Male
Mahasarakam,2.9492888594306597,Married,No,High School,73.0,Rural,38.0,5159.259812139557,0.05283288212282977,Female
Khon Kaen,4.539757660375239,Single,No,High School,19.0,Rural,41.0,5696.72201525389,-0.7000631317780244,Female
Khon Kaen,4.103288679746834,Married,No,College,60.0,Rural,60.0,5636.167080364679,-0.5765094277019953,Female
Udon,7.088929669177954,Married,Yes,High School,34.0,Rural,49.0,4394.334947958688,0.10432736523805715,Female
Khon Kaen,5.059917995444458,Single,Yes,College,49.0,Rural,51.0,3584.56595229102,0.10877160228400534,Male
Udon,4.161710483019936,Single,No,College,80.0,Suburban,49.0,3483.321331596261,-0.7339019522878215,Male
Khon Kaen,4.473323639476458,Married,Yes,Graduate School,88.0,Urban,39.0,5741.841154942023,0.18750659946290632,Female
Mahasarakam,4.3906035985278535,Single,Yes,Graduate School,46.0,Urban,59.0,2718.248241939729,-0.1747504536226635,Male
Mahasarakam,5.94560174607637,Married,No,High School,45.0,Urban,49.0,5859.2533670158155,-0.35187579319723583,Female
Mahasarakam,6.228728230274304,Married,No,High School,67.0,Rural,35.0,,0.33466360184027455,Female
Khon Kaen,6.388745360795637,Divorced,Yes,Graduate School,59.0,Urban,64.0,4642.125105044921,-0.12690334276263018,Male
Udon,3.7546027970728355,Married,No,High School,79.0,Suburban,52.0,3003.412368725836,-0.49427182181428886,Male
Udon,4.201784461307613,Married,Yes,College,62.0,Urban,38.0,3728.481738818573,0.07476276069647944,Female
Mahasarakam,6.977150583979392,Single,Yes,College,51.0,Suburban,39.0,5684.557452323224,-0.04882281727869156,Male
,3.185691680873577,Married,No,College,53.0,Suburban,32.0,5827.397302368481,,Male
Mahasarakam,3.4545880110688527,Divorced,Yes,College,119.0,Urban,52.0,3690.378217888914,-0.1174781582414014,Male
Khon Kaen,3.31775962933203,Married,No,College,83.0,Rural,53.0,3803.224658168098,-0.08975565103809718,Male
Mahasarakam,4.892359593007888,Married,No,College,60.0,Suburban,51.0,6274.6090746739765,0.40941188835613523,Female
Khon Kaen,6.737674835309955,Married,Yes,High School,44.0,Suburban,53.0,4148.41260722997,0.3149845321734569,Male
Mahasarakam,6.143189469497891,Divorced,Yes,College,67.0,Urban,48.0,3409.0604144007802,-0.6572378190156482,Female
Mahasarakam,7.180413472434958,Divorced,Yes,High School,68.0,Urban,59.0,4971.659786565274,0.8861478120066116,Female
Khon Kaen,5.548629032414753,Married,Yes,High School,65.0,Suburban,45.0,3976.213015512121,-0.017638664579556734,Female
Mahasarakam,2.9172401189697847,Married,No,College,53.0,Rural,50.0,3509.3935940248175,-0.32069897714309226,Female
Mahasarakam,3.9533256388433244,Divorced,Yes,High School,68.0,Urban,47.0,4957.107658643491,0.2648619425654424,Male
Udon,5.092650857654863,,No,Graduate School,59.0,Urban,39.0,5562.748144771957,0.05521997621465411,Female
Mahasarakam,6.39455557090169,Single,Yes,College,,Suburban,49.0,4702.742574769434,0.21202865349667538,Male
Khon Kaen,3.659808993544295,Married,No,Graduate School,57.0,Suburban,60.0,4539.156898074273,-0.7291919685397286,Male
Mahasarakam,2.368810239961468,Divorced,Yes,College,48.0,Rural,40.0,5516.138885504178,0.03253769545755193,Male
Khon Kaen,4.90114028454058,Single,Yes,High School,52.0,Urban,54.0,4715.491467236364,0.09422446219452311,Male
Mahasarakam,4.021488753031132,Married,No,High School,,Rural,46.0,4394.020548360739,-0.20607928780999668,
Khon Kaen,4.841850739425762,Married,Yes,College,17.0,Rural,,3905.84041233702,0.1804046786295304,Female
Udon,5.49396582852728,Divorced,Yes,High School,61.0,Rural,54.0,4478.493343484592,-0.4051752915063198,Male
Khon Kaen,3.8512147264825636,Married,No,High School,74.0,Rural,38.0,3293.715100645214,-0.5302682850835905,Male
Khon Kaen,6.22172362084901,Single,Yes,High School,74.0,Suburban,51.0,4964.1929116835645,0.49433292354711106,Female
Mahasarakam,3.9931762459284963,Single,No,College,87.0,Suburban,59.0,5521.933613623296,0.12419451630778448,Female
,5.195795836787162,Single,,College,45.0,Suburban,51.0,4890.317209202532,-0.27013648709599986,Female
Khon Kaen,3.269452958517917,Married,No,Graduate School,87.0,Suburban,67.0,5090.679937727943,0.06864411129931292,Male
Udon,2.7953038578289475,Married,No,High School,55.0,Rural,34.0,5712.618315342929,-0.009048320005715121,Male
Mahasarakam,6.2947323018348165,Single,Yes,Graduate School,71.0,Suburban,29.0,5615.0181383154995,0.19103623323992566,Male
Khon Kaen,5.629555839862966,Married,Yes,Graduate School,69.0,Suburban,54.0,6249.167916018333,-0.08778692882942135,Female
Khon Kaen,4.2072818519916995,Divorced,No,High School,76.0,Rural,54.0,4634.979014218841,-0.4372900794695085,Female
Udon,5.768503577763309,Divorced,Yes,Graduate School,65.0,Suburban,41.0,4360.469747391609,-0.3443110164173128,Male
Udon,5.609485932950166,Divorced,Yes,College,26.0,Urban,55.0,4925.426327151676,0.4942802855615953,Female
Khon Kaen,6.1710171961673765,Married,Yes,Graduate School,69.0,Urban,55.0,6278.489943412982,-0.1266335603580629,Female
Udon,5.7162751387379735,Married,Yes,High School,41.0,Suburban,47.0,4062.1507577628226,-0.313647970752133,Male
Khon Kaen,2.642938753577895,Divorced,No,High School,80.0,Rural,55.0,5542.635688547285,-0.040501972467375635,Female
Mahasarakam,2.52615296287185,Married,No,High School,54.0,Rural,37.0,6398.517730546617,-0.36918722062585335,Female
Udon,2.8834205915671656,Married,No,Graduate School,62.0,Rural,38.0,4001.0511359541524,-0.06929620644049428,Female
Udon,2.585247351697484,Married,No,College,36.0,Suburban,42.0,5666.834223607279,0.3404979579500476,Female
Udon,5.5274017551983246,Married,No,Graduate School,90.0,Rural,34.0,5913.083813874292,-0.4547230819497017,Male
Khon Kaen,6.458789043927888,Married,Yes,High School,41.0,Urban,38.0,3766.8878093020244,-0.19749041849934634,Female
Udon,4.389440943401034,Single,No,High School,93.0,Rural,53.0,6046.921954204245,0.10065939969816551,Female
Mahasarakam,4.946079625638401,Divorced,,High School,70.0,Urban,61.0,5296.264385980366,0.41497122633910105,Female
Udon,4.095314640633304,Married,Yes,Graduate School,50.0,Suburban,36.0,4673.8426929799625,0.12370972293683605,Female
Khon Kaen,3.9078388212795083,,Yes,College,60.0,Suburban,62.0,4494.833835915581,-0.6812303142326603,
Mahasarakam,5.8362713245209,Divorced,Yes,College,58.0,Rural,51.0,5287.0988480800015,0.13149750194915227,Male
Udon,3.3944728890558302,Divorced,No,High School,70.0,Suburban,35.0,3205.9446384469893,-0.9812705984919998,Male
Mahasarakam,7.216988279215568,Married,Yes,Graduate School,58.0,Urban,45.0,4994.480709451916,0.6109910793289091,Female
Khon Kaen,6.335799923934736,Married,No,High School,47.0,Rural,37.0,5359.354625018901,-0.14062927418597254,Female
Udon,4.027256045201485,Married,No,College,78.0,Rural,65.0,3944.5074521335523,-0.16563974950964921,Male
Mahasarakam,6.5098867635743805,Single,Yes,High School,71.0,Urban,51.0,5380.257316993308,-0.06938539995847057,Male
Udon,4.099571915471789,Single,Yes,,39.0,Urban,46.0,5001.655714208478,-0.3385353606676929,Male
Khon Kaen,6.5707339442309465,Married,No,Graduate School,58.0,Rural,66.0,4835.346984789298,-0.0030003584425749574,Female
,4.379917987993554,Single,Yes,Graduate School,91.0,Urban,49.0,4878.897639808175,-0.44665433540542665,Male
Khon Kaen,2.9955665661071516,Divorced,Yes,College,59.0,Suburban,34.0,4624.414200561824,-0.11754562600324267,Male
Mahasarakam,7.112549711012685,Divorced,Yes,High School,37.0,Urban,43.0,5197.299739959324,0.26765993760089335,Male
Khon Kaen,4.841952466338824,Divorced,Yes,College,79.0,Urban,42.0,3745.676569913075,-0.43494746596575584,Female
Mahasarakam,4.099015847110493,Married,,High School,,Suburban,44.0,6117.562070066737,-0.8663408381140443,Female
Khon Kaen,4.554673807083703,Single,No,College,76.0,Rural,62.0,6133.180363279579,0.5573971192716819,Male
Udon,6.052444734200158,Single,Yes,College,31.0,Suburban,47.0,4561.1713853306455,,Male
Mahasarakam,6.99557152378123,Single,Yes,College,45.0,Suburban,41.0,,-0.07395014788172691,Female
Udon,6.107536355105369,,Yes,High School,67.0,Urban,45.0,4230.238426398307,-0.2557163162548062,Female
Khon Kaen,3.4722680320263617,Married,No,College,83.0,Rural,45.0,6854.547065939217,-0.06012800075919389,Female
Mahasarakam,3.6426593509335197,Single,No,High School,51.0,Rural,,4343.348308340573,-0.02596272947468295,Male
Khon Kaen,6.017103392642806,Single,Yes,High School,53.0,Urban,43.0,5991.0959026531955,-0.1785449822910531,Male
Udon,8.119784591636524,Divorced,Yes,College,80.0,Urban,,5805.271418602005,-0.24067492027177356,Male
,7.697641910878527,Married,Yes,High School,49.0,Suburban,44.0,5644.930259962357,0.08159622088976456,Female
Khon Kaen,3.8711972286865826,Divorced,No,College,78.0,Rural,34.0,5611.618252670204,-0.7139899580435669,Female
Khon Kaen,5.406898910572777,Single,No,College,59.0,Urban,70.0,5400.127110628522,-0.4110484695801945,Male
Khon Kaen,4.696837214523596,Divorced,Yes,High School,74.0,Urban,36.0,3985.874894245881,-0.49345048813203773,Male
Khon Kaen,3.801972430514546,Married,No,High School,26.0,Rural,50.0,6086.404139775719,0.01639746064141183,Female
Khon Kaen,4.964547488678675,Divorced,Yes,High School,91.0,Urban,46.0,4744.238352507257,0.09412540937537556,Male
Khon Kaen,5.822583724387848,Divorced,Yes,College,67.0,Suburban,41.0,5430.907488333117,-0.3263947056177246,Male
Khon Kaen,2.458409209328005,Divorced,No,High School,61.0,Rural,44.0,5642.156748035819,0.41581872396855063,Male
Khon Kaen,6.333309745565683,Single,Yes,College,40.0,Urban,42.0,4256.9194469425975,0.3378509174764355,Male
Udon,3.4656803848171163,Single,Yes,Graduate School,72.0,Urban,60.0,6583.432067664569,-0.7754185365320764,Female
Mahasarakam,5.696353711465249,Married,No,High School,77.0,Suburban,42.0,4002.641846332812,-1.0385731757531058,Male
Udon,5.256755954559911,Married,No,College,74.0,Rural,42.0,3238.369960536017,-0.30723973278726585,Male
Khon Kaen,3.8671469555566667,Single,No,Graduate School,63.0,Rural,47.0,4735.775039306518,-0.520639088359647,Female
Udon,5.935659977662759,Married,No,College,68.0,Rural,57.0,4386.411619133947,-0.4106288509973448,Male
Udon,6.053683675971543,Single,Yes,Graduate School,57.0,,55.0,4840.395340945562,0.22681050522079776,Female
Khon Kaen,7.306941509239223,Single,Yes,High School,73.0,Suburban,47.0,3608.2437430930727,0.16386762392384752,Male
Khon Kaen,6.193445198093343,Divorced,Yes,Graduate School,44.0,Urban,68.0,4624.843236825138,-0.2867202813497257,Female
Mahasarakam,6.0802760913248015,Single,Yes,College,71.0,Urban,40.0,4139.30114918986,0.13606131628430673,Female
Mahasarakam,3.22520517270977,Single,Yes,High School,65.0,Urban,48.0,3652.4992088452173,-0.2250784688981709,Female
Mahasarakam,5.557794244461853,Single,Yes,College,53.0,Urban,52.0,5459.741128706671,0.24927303826564465,Female
Khon Kaen,,Married,Yes,High School,86.0,Urban,54.0,4054.161335631415,-0.04739986016345746,Female
Mahasarakam,4.687314669688955,Single,Yes,College,68.0,Suburban,38.0,5485.359849461326,-0.2786835148410621,Female
Mahasarakam,3.9831627868641686,Divorced,No,College,55.0,Suburban,58.0,6282.547745297195,0.21437717322835273,
Udon,2.0172399689581826,Married,No,College,56.0,Suburban,43.0,5742.305015901359,-0.7359953449195593,Female
Udon,4.572452228865699,Divorced,Yes,High School,49.0,Suburban,53.0,5305.7020169604675,-0.00323875836983685,Female
,7.239375018093572,Divorced,Yes,College,39.0,Rural,62.0,4198.186319365398,0.6025639715038449,Male
,3.919464050385297,Divorced,No,Graduate School,59.0,Rural,31.0,4938.595272378415,,Female
Udon,2.736270457026294,Married,No,College,61.0,Rural,62.0,5334.463792716919,-0.7320769365936687,Male
Udon,8.287486610092468,Single,Yes,College,55.0,Suburban,36.0,4570.92634599343,0.8896694286732604,Female
Mahasarakam,5.252074314950772,Divorced,No,High School,101.0,Rural,42.0,5206.424725968086,-0.19275521569901855,Female
Udon,7.588454910319985,Single,Yes,College,64.0,Urban,33.0,5106.916753557564,0.20940862127428372,Female
Mahasarakam,5.807951985081272,Divorced,Yes,Graduate School,64.0,Suburban,44.0,4023.88583212396,,Male
Udon,5.953575603269228,Single,Yes,College,60.0,Suburban,44.0,3546.58117548653,0.12644204837858908,Male
Udon,,Married,Yes,Graduate School,77.0,Suburban,37.0,5518.840137359772,0.14468989204312221,
Mahasarakam,3.7583769201989163,Single,No,Graduate School,77.0,Suburban,58.0,4550.40774546906,0.11669476777409686,Female
Mahasarakam,3.9780586649840206,Single,No,Graduate School,79.0,Suburban,33.0,4722.207781990181,-1.4136279021714193,Female
Khon Kaen,6.334672689306909,Divorced,Yes,High School,30.0,Urban,35.0,7062.476683284195,-0.48247909237098174,Male
Udon,5.325708412536439,Single,No,,63.0,Rural,61.0,5775.5581742623845,-0.19986132512188964,Female
Mahasarakam,7.73982668583931,Married,Yes,Graduate School,66.0,Suburban,38.0,2457.643348764379,-0.1483578091610015,Female
Khon Kaen,2.8600499898369196,Married,No,Graduate School,62.0,Rural,55.0,4270.207655267768,-0.5912318292472887,Female
Mahasarakam,4.493091477454379,Single,Yes,High School,66.0,Urban,51.0,7120.288313044737,-0.01675245959649968,Male
Mahasarakam,3.0091637292567377,Married,No,College,81.0,Rural,48.0,6979.028411306596,-0.4159920936610212,Female
Udon,5.434289976285005,Married,No,Graduate School,51.0,Rural,49.0,5008.773421482346,0.14516015368393148,Male
Khon Kaen,3.2425852624258473,Divorced,Yes,Graduate School,38.0,Urban,44.0,4953.758128982507,-0.2601766148452884,Female
Khon Kaen,5.506113527165372,,Yes,College,36.0,Suburban,57.0,5287.723480724259,0.07601837467944769,Female
Khon Kaen,5.64995143304943,Married,Yes,High School,55.0,Rural,37.0,4547.237038118934,-0.42019637518683006,Male
Mahasarakam,6.593892350363322,Married,No,Graduate School,60.0,Rural,38.0,4799.007050000657,-0.08286895740186839,Female
Udon,5.078934241336285,Divorced,Yes,High School,76.0,Urban,35.0,5072.648572784661,0.16398794234969677,Male
Udon,5.693227239591687,Married,No,Graduate School,81.0,Rural,41.0,6036.764761037103,0.8264075335940723,Male
Mahasarakam,5.01348510856846,Divorced,No,High School,61.0,Urban,54.0,4182.578133511196,-0.45456913669446,Female
Udon,5.469710054979172,Married,Yes,College,66.0,Urban,40.0,4795.769042380063,-0.53561096857813,Female
Khon Kaen,5.443199183298253,Single,Yes,Graduate School,45.0,Urban,47.0,4661.606463862394,0.1809183339050056,Male
Udon,3.757784165558483,Divorced,Yes,College,59.0,Urban,41.0,4798.533174664847,-0.13745939017871206,Female
Khon Kaen,6.839500939904732,Divorced,Yes,Graduate School,62.0,Suburban,47.0,5615.004263075829,-0.05810457225850488,Male
Udon,3.7188107092679927,Married,No,Graduate School,44.0,Rural,50.0,4661.3943198063425,0.12968552578539866,Female
Khon Kaen,3.2917068333939556,Single,No,High School,56.0,Rural,47.0,4278.1182759522335,,Male
Khon Kaen,6.775145966469182,Single,Yes,Graduate School,50.0,Suburban,61.0,4118.756138281615,-0.2242104726304725,Female
Udon,5.922258251729919,Divorced,Yes,High School,31.0,Urban,61.0,5792.786192761461,0.33989711730214395,Male
