City,Renew,Monthly Income,Education Level,Months after becoming member,Active online hours,Sex,Marital Status,Location Code,Years after high school graduation,Brand Loyalty
Osaka,Yes,3376.9950333254083,College,67.0,5.361195060456443,Male,Single,Suburban,40.0,-0.5406846782740654
Tokyo,Yes,2851.04251302005,College,41.0,4.603812094199754,Male,Divorced,Suburban,33.0,0.33429258926460126
Tokyo,No,,College,73.0,7.2307680772995075,Female,Single,Urban,24.0,-0.22355997752799261
Tokyo,No,3696.239707526035,Graduate School,36.0,4.876619083260939,Female,Married,Rural,25.0,0.4623991075349563
Kyoto,Yes,4405.524660686957,College,80.0,6.2430229012897795,Male,Single,Urban,35.0,0.20365044271202293
Tokyo,Yes,4242.73905140777,Graduate School,37.0,3.807536292297164,Female,Divorced,Urban,22.0,0.44415606635518023
Tokyo,Yes,4682.074062740466,,62.0,6.17628952932859,Female,Single,Urban,37.0,0.06071544281596947
Tokyo,No,6420.6208723142445,College,48.0,5.557770807576883,Male,Single,Suburban,43.0,-0.10166561537693214
Kyoto,No,3916.5873669422162,College,65.0,5.393334297688598,Male,Married,Rural,25.0,-0.5287866780241849
Tokyo,No,6748.515651954248,High School,85.0,4.781645863006328,Female,Married,Suburban,16.0,-0.07675616655509915
Tokyo,Yes,7012.405830435542,High School,88.0,4.984886076427862,Female,Divorced,Suburban,32.0,0.39718273100037493
Tokyo,No,5312.0147697962975,College,88.0,3.865245245759945,Female,Married,Urban,30.0,-0.010637537778647621
,Yes,3739.5408740570656,College,73.0,4.297835802536336,Male,Divorced,Suburban,44.0,0.23529026489913363
Kyoto,Yes,3929.0552844896197,High School,87.0,3.690418715231048,Female,Divorced,Suburban,28.0,-0.10054885514741779
Kyoto,No,5066.1462815467785,College,39.0,6.496342339535909,Male,Married,Rural,26.0,0.3436572265361676
Tokyo,Yes,4272.974130432943,Graduate School,60.0,6.434763519928746,Male,Single,Suburban,45.0,-0.20638802167592424
Kyoto,Yes,2826.3094542878594,High School,45.0,4.129852141011865,Male,Divorced,Urban,38.0,0.16676029400018022
Kyoto,No,4710.057945876814,College,48.0,4.574147350376856,Female,Married,Rural,29.0,-0.047892089246753755
Tokyo,Yes,3703.9931863243723,High School,66.0,5.387580907659403,Male,Divorced,Urban,41.0,0.062345065794555454
Osaka,Yes,4896.00020189111,High School,75.0,4.548956983972182,Female,Single,Rural,28.0,-0.1527177167054788
Tokyo,No,4468.598680196363,Graduate School,20.0,4.469176238102684,Male,Married,Rural,22.0,0.2374136679977702
Tokyo,,3548.8987082466565,High School,65.0,7.993204258358286,Female,Married,Rural,26.0,-0.06597859505698006
Osaka,Yes,3812.0484385791588,College,43.0,8.461205754947436,Male,Married,Urban,32.0,-0.4651597554845855
Tokyo,Yes,4585.391399916801,Graduate School,40.0,5.08867222037265,Male,Divorced,Urban,31.0,-0.21805846245029434
Kyoto,Yes,5492.174184253949,College,84.0,5.762717590514374,Male,Single,Urban,34.0,0.057790675899699495
,Yes,2947.929398084182,College,49.0,5.158092818586677,Male,Divorced,Urban,21.0,1.2918369786259578
Tokyo,Yes,5787.602769610725,Graduate School,48.0,4.104142318577673,Male,Divorced,Suburban,41.0,-0.3293192051042102
Osaka,No,4469.045979486043,College,77.0,6.732589442468648,Male,Married,Rural,26.0,-0.09479506529774767
Tokyo,Yes,3992.5046816582253,Graduate School,41.0,4.941773039628381,Male,Single,Urban,39.0,0.4083086551537246
Osaka,Yes,4889.104751143529,Graduate School,34.0,5.447128560371792,Male,Divorced,Urban,46.0,0.4794516308242126
Tokyo,Yes,3612.638920532466,Graduate School,56.0,5.236508042698255,Male,Single,Suburban,38.0,0.5391618822203514
Kyoto,Yes,6410.426437484881,College,67.0,6.2494156367485765,Male,Married,Suburban,31.0,0.7129911474934443
Kyoto,Yes,6143.502894396453,Graduate School,80.0,6.059717387135699,Male,Divorced,Urban,35.0,-0.17011501366543744
Kyoto,No,5388.66380928394,Graduate School,73.0,4.997277877667789,Male,Married,Suburban,27.0,-0.28939677871629266
Kyoto,No,5697.632999511064,High School,69.0,6.028635331935225,Male,Single,Rural,27.0,0.3862067268342324
Tokyo,No,4503.52021602825,Graduate School,45.0,3.8488455160485215,Male,Married,Suburban,21.0,-0.45206361045996574
Kyoto,Yes,5594.005097053812,High School,86.0,3.754869305893954,Male,Divorced,Urban,47.0,-0.8493253382677007
Osaka,No,4075.5613529196976,College,48.0,7.846950503950644,Female,Single,Suburban,41.0,0.4258353507273085
Osaka,Yes,5283.974890046509,Graduate School,86.0,3.817039293210496,Male,Single,Urban,42.0,-0.7995072854836387
Tokyo,No,4802.907496041689,High School,61.0,4.978528535781821,Female,Married,Rural,23.0,-0.22574240592040437
Kyoto,No,5769.946985402413,College,64.0,5.687882987733124,Female,,Suburban,35.0,0.4892358116099075
Kyoto,Yes,2873.684788679012,Graduate School,45.0,6.9384012308010865,Male,Single,Urban,41.0,0.20128783087287438
Kyoto,No,5001.384561656141,College,47.0,4.829651392003067,Female,Married,Suburban,13.0,0.1789681390932908
Kyoto,Yes,5103.691257054037,High School,62.0,5.018016995603624,Female,Divorced,Urban,43.0,-0.036191778743184466
Osaka,No,4130.9536223748055,College,46.0,5.912455469329567,Male,,Rural,34.0,
Kyoto,No,6742.27225946732,College,72.0,2.987995045301924,Female,Single,Suburban,20.0,-0.02909495667962242
Tokyo,Yes,3639.7730603526315,High School,68.0,6.412132457271453,Male,Single,Urban,43.0,-0.65503179033754
Osaka,Yes,5280.476688083999,College,80.0,8.558497814292817,Female,Divorced,Suburban,38.0,-0.4409670846244501
Tokyo,Yes,5135.858236925851,,83.0,5.3820404058068645,Female,Single,Urban,52.0,
Kyoto,Yes,4062.548350012929,Graduate School,55.0,7.021217637828969,Male,Divorced,Suburban,33.0,-0.5112936996261511
Tokyo,Yes,5045.2334923531525,High School,77.0,3.903115437071037,Male,Married,Suburban,40.0,0.2956961709284145
Tokyo,Yes,4787.939088989842,High School,43.0,,Male,Divorced,Urban,51.0,0.4431393795096512
Osaka,No,3945.3762989008214,Graduate School,,6.555795900176121,Male,Married,Urban,23.0,-0.8900528161626342
Kyoto,Yes,4903.764033471482,Graduate School,99.0,5.82299032092615,Female,Divorced,Suburban,22.0,-1.1467813487410248
Kyoto,Yes,3933.1650066327775,High School,74.0,4.896894155883388,Female,Married,Urban,32.0,-0.29736968870310343
Kyoto,No,3690.258340328116,High School,59.0,4.1789843538645055,Female,Divorced,Suburban,42.0,0.10557324082724628
Tokyo,No,4240.278851661918,High School,78.0,6.127419320011699,Male,Married,Suburban,23.0,-0.15714176240369793
Tokyo,Yes,4184.926771827818,College,59.0,4.084709467797279,Female,Single,Urban,48.0,0.3091790921005386
Tokyo,Yes,3059.034242154433,College,73.0,7.089134578522459,Female,Divorced,Rural,39.0,-0.08743597824800081
Tokyo,Yes,3085.852199592233,High School,79.0,6.2191084924272335,Male,Divorced,Urban,40.0,-0.4908677603751932
Kyoto,Yes,5138.9029230341275,Graduate School,62.0,4.624126045597356,Male,Single,Urban,29.0,-0.772483110262172
Osaka,Yes,4785.375787107644,Graduate School,44.0,5.610435595945358,Female,Married,Suburban,38.0,0.36127669198950374
Tokyo,No,4805.914074844861,College,55.0,6.597114510166005,Male,Divorced,Urban,30.0,0.0007928492555570044
Kyoto,Yes,4276.200461322392,College,48.0,8.25047759173293,Male,Single,Suburban,32.0,-0.3872436282396726
Tokyo,Yes,3924.9166324266685,College,84.0,5.446139787313102,Female,Single,Suburban,51.0,-0.45762022469875685
Osaka,Yes,6334.116686942653,Graduate School,97.0,6.37289726432179,Female,Divorced,Urban,44.0,-0.6578780804088002
Kyoto,Yes,5180.442047749896,High School,68.0,6.793786236000395,Male,Divorced,Suburban,52.0,-0.1354436541809816
Kyoto,Yes,2948.421402384603,College,63.0,6.170576171070487,Male,Divorced,Rural,28.0,0.013948477049619212
Tokyo,Yes,4314.360444475716,Graduate School,60.0,4.654714369988729,Female,Married,Urban,57.0,-0.2695177959348706
Kyoto,No,3360.9892998781056,High School,44.0,8.31770362509623,Male,Married,Rural,34.0,0.16928165383058713
Kyoto,No,6398.026852047933,High School,74.0,7.244384359126612,,Married,Rural,15.0,-0.46072763953026985
Tokyo,No,4286.337144886678,Graduate School,58.0,2.731741298457262,Male,Married,Rural,32.0,-0.07785733479851226
Tokyo,No,6392.877243195117,,77.0,5.339062410413544,Male,Divorced,Rural,28.0,-0.35927371190089075
Osaka,No,4220.0407107558,Graduate School,27.0,3.025259840018504,Female,Married,Suburban,32.0,0.6798311467021287
Tokyo,No,5427.610658447758,Graduate School,68.0,6.226328858315215,Male,Divorced,Urban,34.0,0.27880271569731163
Osaka,No,4784.8175537232455,College,0.0,5.104881450392258,Male,Divorced,Urban,18.0,0.8930536380562222
Osaka,Yes,5276.566695747865,Graduate School,41.0,6.771536522784037,Female,Divorced,Suburban,26.0,1.0256678100521202
Osaka,Yes,6271.585858123962,College,64.0,3.2842956506574685,Male,Divorced,Suburban,43.0,-0.21934378576185729
Kyoto,Yes,4673.6621076994625,Graduate School,93.0,6.126036932351099,Male,Married,Suburban,39.0,-0.22612624720756672
Osaka,Yes,3290.94068468056,Graduate School,55.0,,Male,Divorced,Suburban,57.0,0.7113056129664284
Tokyo,Yes,5968.286736355125,Graduate School,93.0,3.323256291324411,Male,Single,Suburban,43.0,0.023695721419712545
Kyoto,Yes,4556.07220619282,Graduate School,43.0,5.586731306848566,Female,Divorced,Urban,31.0,0.47256635002570035
Osaka,Yes,4553.689274588502,College,80.0,6.776350038853769,Female,Divorced,Urban,31.0,-0.19392239150536966
Tokyo,No,4580.86087284818,College,59.0,5.189624450512615,Male,Married,Suburban,29.0,-0.8238406475326467
Osaka,Yes,5941.622538118045,College,61.0,6.887242094929137,Female,Divorced,Urban,40.0,-0.1912147944356238
Kyoto,Yes,4702.623037796509,High School,48.0,7.518953823122532,Female,Divorced,Suburban,38.0,0.19002600681662296
Tokyo,No,4774.6304435283055,High School,40.0,7.705602869107185,Male,Divorced,Suburban,29.0,0.7822839443964023
Osaka,No,5005.514717259136,High School,75.0,7.333309835114052,Male,Married,,32.0,0.4132234832006506
Tokyo,No,5553.551551103135,Graduate School,54.0,5.177290009397328,Male,Single,Rural,20.0,0.07532915597217493
Kyoto,No,,College,58.0,5.066688695023149,Female,Married,Urban,20.0,-0.25180707623362053
Osaka,No,3279.1236369201415,Graduate School,59.0,6.262030408675924,Male,Divorced,Suburban,28.0,-0.02942171929340004
Tokyo,No,4561.141223510544,Graduate School,56.0,5.133402432217188,Female,Married,Rural,30.0,0.2586429270166076
Kyoto,No,4549.90943696873,College,34.0,5.53487363171208,Female,Married,Rural,33.0,0.41057874474342826
Tokyo,Yes,3380.6923384946485,Graduate School,30.0,6.930669319056136,Male,Single,Urban,37.0,0.43704937086186735
Osaka,No,4340.998232095217,Graduate School,65.0,4.507438078804421,Female,Married,Rural,38.0,0.38559607640383453
Osaka,Yes,3770.0313159511934,College,56.0,7.280383957570989,Female,Single,Urban,28.0,0.10390183390835833
Tokyo,Yes,4912.284813177217,College,72.0,7.66379595891566,Male,Divorced,Suburban,37.0,0.2302219040388821
Osaka,,4404.148110475011,High School,93.0,5.040519261908586,Male,Married,Suburban,31.0,-0.158464690235635
Osaka,No,2455.0761520208075,Graduate School,60.0,7.574731193410153,Male,Married,Rural,33.0,-0.6577222380364738
Tokyo,Yes,5109.114356970377,College,65.0,5.832534041442214,Female,Divorced,Rural,42.0,-0.08175392696621231
Kyoto,Yes,3936.0047467519967,College,89.0,4.246971724484022,Female,Married,Suburban,,-0.6719906646836895
Osaka,No,5460.185072511209,College,54.0,3.59216730287483,Male,Married,Rural,32.0,0.24859019381198177
Tokyo,Yes,5219.83951910064,High School,57.0,6.639712938212432,Male,Married,Urban,33.0,-0.2713319209635377
Osaka,Yes,5176.034225404696,Graduate School,51.0,4.984681228422688,Male,Divorced,Suburban,32.0,-0.24174912440453142
Osaka,No,4125.0658967004765,High School,58.0,5.3044546232535446,Female,Divorced,Rural,17.0,-1.1729442529484326
Osaka,No,5700.477623957858,Graduate School,90.0,4.644263420364594,Female,Single,Suburban,17.0,-0.914567383090865
Tokyo,,,College,74.0,5.660970055657536,Female,Married,Suburban,26.0,-0.050172596206950526
Osaka,No,4741.318510225494,College,79.0,,Male,Married,Rural,22.0,-0.7282763015226219
Tokyo,No,3485.0028102821243,High School,70.0,5.349832020126678,Female,Divorced,Urban,33.0,-0.005563106391876738
Osaka,Yes,4102.896373275883,High School,55.0,5.930851512902935,Female,Divorced,Urban,41.0,0.2941503197811166
Kyoto,Yes,4818.050669050435,High School,55.0,4.589896403212367,Female,Divorced,Urban,45.0,-0.06355016763613897
Tokyo,No,4267.172405817795,Graduate School,106.0,7.056691848991826,Female,Married,Suburban,20.0,-0.9451561954285236
Osaka,Yes,5398.420087307449,High School,44.0,,Female,Single,Suburban,28.0,-0.4301550684544317
Kyoto,Yes,3623.120716145913,Graduate School,85.0,5.097454162587728,Female,Married,Suburban,32.0,-0.03387732469134602
Tokyo,No,,High School,61.0,5.235111109209388,Male,Married,Rural,,-0.32758359998091047
Osaka,,5016.5423680579515,High School,71.0,5.15975473247086,Female,Divorced,Urban,37.0,-0.14629543968653289
Kyoto,No,6829.350553649256,College,57.0,7.328211196591694,Female,Married,Rural,34.0,-0.33568032728428493
Kyoto,Yes,4662.524333033356,College,57.0,,Male,,Urban,28.0,-0.605373060966295
Osaka,No,5823.5598175700525,College,106.0,6.01028618665006,Female,Divorced,Urban,30.0,0.048083602464799424
Osaka,Yes,3218.596400018123,College,47.0,5.624897094929858,Female,Divorced,Urban,55.0,0.48898655008668324
Osaka,No,6399.463841606709,College,66.0,6.26025426223222,,Single,Suburban,28.0,0.47365736271193615
Kyoto,Yes,3560.6918398816283,Graduate School,80.0,7.122610277868386,Male,Divorced,Suburban,25.0,-0.44600280147237453
Tokyo,Yes,4895.898325654555,College,71.0,7.261876726653567,Male,Divorced,Urban,18.0,-0.4432505396942033
,Yes,4714.314900301481,College,72.0,3.9026233485333472,Female,Divorced,Suburban,47.0,-0.2655757189413611
Osaka,No,3913.887999193993,High School,49.0,6.201652973594927,Male,Divorced,Rural,21.0,-0.5042885524418166
Tokyo,Yes,4829.5024868805185,High School,37.0,2.573667916850705,Male,Single,Urban,40.0,0.8062375852406396
Kyoto,Yes,3892.821630190765,College,95.0,6.29109500811519,Female,Married,Suburban,40.0,-0.1518831797566604
Osaka,No,3809.684870370034,Graduate School,101.0,5.468032715270327,Male,Married,Rural,27.0,-0.18945292365838048
Tokyo,Yes,5038.431788545422,High School,33.0,6.903416615003379,Male,Divorced,Suburban,36.0,0.44749730407099086
Osaka,Yes,2876.7223564082456,High School,56.0,4.643682468826694,Male,Married,Rural,51.0,0.4664780515701392
Osaka,Yes,4218.704505394728,Graduate School,67.0,7.560387884392931,Male,Married,Urban,34.0,-0.06580953861044764
,,5012.685896095385,High School,56.0,6.37532043342632,Male,Single,Rural,19.0,-0.04997708078495877
Osaka,No,2699.9739738035473,College,58.0,5.544071457892983,Male,Divorced,Rural,25.0,-0.11747692564227813
Osaka,No,5212.708858455226,College,44.0,4.570717350918706,Female,Single,Suburban,20.0,0.08366820935760683
Osaka,No,6001.812934276445,High School,66.0,7.355835931020039,Male,Married,Rural,27.0,-0.7715160526390276
Kyoto,No,7422.062356542938,High School,83.0,2.5446976123488407,Female,Married,,33.0,-0.35394369948695914
Tokyo,Yes,3737.2049356482526,High School,56.0,5.244161859990384,Male,Single,Suburban,32.0,0.3677431145991915
Kyoto,No,5918.899539053302,College,64.0,4.722115868104135,Female,Married,Urban,28.0,-0.07443323984622918
Tokyo,Yes,5748.879086636978,College,36.0,2.758311787665345,Male,Divorced,Urban,39.0,0.05896806300272772
Kyoto,Yes,5229.786407722058,Graduate School,102.0,8.427849016071221,Female,Single,Urban,45.0,0.0849874362726527
Osaka,Yes,5415.951468072066,Graduate School,52.0,7.595797017598372,Male,Divorced,Urban,28.0,0.3201323533071796
Kyoto,No,5043.733499332439,High School,53.0,5.395116540863404,Female,Single,Suburban,38.0,0.6834419210688023
Osaka,Yes,4083.9645426026436,High School,40.0,5.830348258421126,Female,Divorced,Suburban,38.0,0.6004368676511818
Osaka,No,4114.682804254366,High School,55.0,2.7073137403714855,Female,Divorced,Suburban,30.0,-0.03712530827841304
Tokyo,,5382.2551643405895,Graduate School,61.0,5.794147551842064,Male,Divorced,Urban,29.0,0.551568420818452
Kyoto,No,6034.1696465493305,College,60.0,7.577759362246055,Male,Married,Rural,15.0,-0.1577781667208084
Osaka,Yes,4437.027445437911,Graduate School,75.0,4.8832879156055204,Male,Single,Suburban,49.0,
Osaka,No,5332.554811854877,Graduate School,42.0,,,Married,Rural,44.0,0.5832013724668943
Tokyo,No,2977.106648838624,High School,66.0,5.730119241574554,Female,Single,Urban,21.0,-0.7174940290764307
Kyoto,Yes,4760.068353785887,Graduate School,61.0,4.7544124200080695,Female,Single,Urban,27.0,0.6214876520644372
Tokyo,No,6063.748037313482,Graduate School,69.0,6.358242553738991,Female,Married,Rural,32.0,0.3044370359306544
Kyoto,Yes,5686.8286711938745,Graduate School,58.0,6.27082620424037,Male,Divorced,Suburban,39.0,-0.005494658935176977
Tokyo,Yes,4567.561353590839,College,69.0,4.647547250192363,Female,Divorced,Rural,39.0,-0.603766191766852
Kyoto,Yes,6924.327047582998,High School,22.0,3.864260706215086,Male,Divorced,Urban,45.0,-0.06287329065432468
Osaka,No,6112.918304978515,College,36.0,5.545628395050787,,Married,Suburban,29.0,0.1026803240039067
Osaka,Yes,5694.229064611383,Graduate School,86.0,3.6862348942064482,Male,Divorced,Urban,36.0,0.36586888971420195
Tokyo,No,5836.808069763135,High School,26.0,2.9156763511335866,Male,Single,Suburban,27.0,0.4862287546490287
Kyoto,Yes,5401.21031693703,Graduate School,80.0,6.18961291902697,Male,Divorced,,41.0,-0.46985317288789286
Tokyo,No,3935.99999451632,Graduate School,67.0,5.659062191024794,Male,Married,Rural,26.0,0.07628369753051317
Kyoto,Yes,5683.177228798555,Graduate School,69.0,4.716098003560206,Male,Divorced,Suburban,24.0,-0.2921028732867689
Kyoto,Yes,4468.974459991064,Graduate School,32.0,6.492623838227919,Male,Married,Urban,23.0,0.13342303436583391
Osaka,Yes,,High School,32.0,5.192872493611511,Male,Married,Suburban,40.0,0.9005559708998927
Osaka,Yes,3542.311519905155,High School,82.0,3.7888064091785587,Male,Single,Urban,33.0,-0.3371335263321041
Tokyo,Yes,4508.327837459749,High School,60.0,2.2292452656453943,Female,Divorced,Urban,27.0,0.46574873312270426
Osaka,Yes,6056.566171145319,,41.0,5.092754727253251,Female,Single,Urban,32.0,0.3296286625678595
Osaka,Yes,4715.313525586317,College,59.0,5.047545590896155,Female,Single,Urban,38.0,-0.13791884643971386
Tokyo,Yes,5042.6247959012535,College,91.0,4.99841956980095,Female,Single,Suburban,31.0,-0.8997568268489018
Tokyo,No,5057.204430784644,College,46.0,7.361578720402962,Male,Married,Rural,29.0,0.15932276316119953
Kyoto,No,5857.043136392713,Graduate School,71.0,,Male,Single,Suburban,22.0,-0.8510550457006383
Tokyo,No,2559.8738348937754,High School,65.0,3.900537834842256,Male,Single,Rural,30.0,
Kyoto,Yes,1386.4918873406673,High School,43.0,6.474199147990827,Male,Single,Urban,48.0,0.42380463487640985
Osaka,Yes,7097.002788734824,High School,34.0,5.323803887735494,Female,Divorced,Rural,53.0,0.3401948949947001
Kyoto,No,3831.576169529186,Graduate School,109.0,3.885031473290432,Male,Married,Suburban,,-0.6744175564414883
Tokyo,Yes,4995.741761184166,College,63.0,2.9786808435361016,Female,Divorced,Suburban,49.0,-0.012532818162570014
Osaka,No,6246.539449952833,Graduate School,68.0,6.06234753474557,Female,Divorced,Urban,,0.11381405310161574
Tokyo,Yes,3314.8315515826143,Graduate School,86.0,6.376889216281995,Male,Divorced,Urban,23.0,-0.17272493846928502
Tokyo,Yes,3216.6738897013174,College,54.0,3.799020712363557,Male,Divorced,Suburban,36.0,0.4233228781535805
