Renew,Brand Loyalty,Marital Status,City,Education Level,Age,Gender,Monthly Income,Months after becoming member,Location Code,Active online hours
Yes,0.24870438723226213,Divorced,London,College,39.0,F,6529.599632434052,68.0,Urban,6.259851212753715
No,0.1866748616194458,Married,Manchester,Graduate School,28.0,M,4243.275210642717,43.0,Rural,3.479717560053804
Yes,0.5466688214119746,Single,London,College,39.0,,6439.3994519481375,33.0,Urban,
Yes,0.8315405601521079,Divorced,London,High School,36.0,M,5493.600889773085,59.0,Urban,4.909679927281643
Yes,0.5893316870603056,Married,Manchester,Graduate School,44.0,F,4462.904398389275,39.0,Urban,4.348686904936082
No,0.2708491605861567,Married,New Castle,Graduate School,51.0,M,5218.353458608072,49.0,Rural,6.863348850640976
No,-0.6911754564320134,Married,New Castle,College,49.0,F,5986.8168030099205,71.0,Rural,6.264438694994144
Yes,0.38484180105251814,Married,New Castle,High School,37.0,M,4115.681554756126,55.0,Urban,5.074340279404611
Yes,-0.20524944125555278,Divorced,New Castle,College,56.0,M,5012.939223739311,74.0,Urban,5.6847140019303755
Yes,0.3516970771917156,Divorced,New Castle,High School,33.0,F,6398.611863428116,49.0,Suburban,5.426396412135867
No,-0.7041860810440408,Married,London,High School,54.0,M,6300.684236717499,33.0,Suburban,5.753147687738375
Yes,-0.11426563980870141,Single,New Castle,Graduate School,48.0,M,5612.053329565902,54.0,Suburban,7.074383232342658
No,-0.24323089776974738,Married,Manchester,Graduate School,49.0,M,6781.172821258671,60.0,Urban,5.9197026458281075
Yes,0.23431882849085833,Single,New Castle,Graduate School,47.0,M,6047.727476354825,49.0,Suburban,7.150044664444614
No,-0.14090167722977087,Single,New Castle,College,47.0,F,5504.563631969508,64.0,Rural,7.233538945567801
No,0.019748845149543226,Single,New Castle,Graduate School,43.0,F,6027.013938969044,71.0,Rural,6.332060441029614
Yes,0.34552667722984065,Divorced,,Graduate School,51.0,F,6154.089462986569,49.0,Urban,6.4106533676153195
Yes,-0.08142848616452797,Divorced,Manchester,High School,45.0,F,7343.471375102617,74.0,Urban,6.759128954910324
Yes,0.19300140673343955,Single,Manchester,High School,54.0,F,5603.212411864148,80.0,Urban,5.091705939368606
No,0.004050650129569233,Married,New Castle,High School,64.0,M,5716.946705437873,54.0,Urban,4.663158577883419
Yes,0.7265970932394175,Divorced,Manchester,High School,52.0,F,5858.4728717217595,40.0,Urban,5.578606562077776
No,0.05544091578414867,Divorced,London,,48.0,F,5246.4151969448285,90.0,Rural,4.832455622482803
No,-0.010650139247760537,Married,Manchester,College,54.0,M,5729.581558578681,57.0,Rural,6.107200218125279
No,0.9810877700637194,,New Castle,College,44.0,F,3351.337314533261,52.0,Rural,3.804173682838367
Yes,-0.3004058038023736,Married,Manchester,High School,44.0,F,5895.74143503181,69.0,Urban,7.4111346713409825
Yes,0.0919842097273097,Divorced,London,College,56.0,F,6275.251677974611,80.0,Urban,5.429693661579836
No,0.23100406779211113,Married,New Castle,College,43.0,M,4775.989655362466,75.0,Rural,6.91232019594056
No,1.1829063292724995,Married,Manchester,High School,53.0,M,3702.1642587146725,82.0,Rural,6.103474959110978
Yes,-0.07792205880467723,Divorced,London,College,53.0,M,4817.609835490333,58.0,Urban,6.154938639769168
Yes,0.46561010954196974,Single,New Castle,Graduate School,35.0,F,7631.425609518001,39.0,Urban,7.695362949972208
Yes,-0.04909493926516406,Divorced,New Castle,Graduate School,46.0,F,5393.9682368360445,70.0,Urban,6.633245879816292
Yes,0.7900376535075166,Single,London,High School,28.0,F,5528.868636899371,48.0,Suburban,2.7904504659423552
No,-0.35821302712661496,Divorced,London,High School,55.0,F,6751.977427373784,76.0,Rural,6.445961083771437
Yes,0.2570562275113925,Single,Manchester,High School,43.0,F,5846.7360513678295,39.0,Rural,5.205399507853156
Yes,0.5027509072481876,Divorced,New Castle,College,36.0,F,6950.374561072632,57.0,Rural,5.41820258684643
Yes,0.5000122018438891,Single,New Castle,Graduate School,39.0,F,6219.825948471901,32.0,Urban,4.856286013209284
Yes,0.9157082245455724,Divorced,New Castle,High School,50.0,M,6029.376584524113,62.0,Suburban,4.634469607009471
No,0.3060026001639961,Single,New Castle,High School,53.0,M,4303.8394708851865,,Rural,5.738683946267856
Yes,1.0563448361637482,Married,New Castle,High School,50.0,M,7551.860318265454,66.0,Urban,3.607559024465888
No,-0.1693513389425394,Married,Manchester,High School,32.0,F,6271.216549391622,43.0,Rural,6.979672881159037
No,0.07831609837550496,Divorced,London,Graduate School,55.0,M,6204.226052016295,42.0,Rural,5.89705250508455
Yes,0.07534186333065496,Single,New Castle,College,58.0,F,5809.757704593589,85.0,Urban,7.491958690522392
Yes,1.1274683463767021,Single,New Castle,College,44.0,M,5916.3091566380235,31.0,Urban,3.2438583641215053
No,-0.33399526550829395,Married,New Castle,High School,52.0,F,6360.8592564962755,43.0,Rural,8.277497442826476
No,-0.40015250474429176,,London,High School,,F,6413.975019873387,101.0,Rural,6.774460570736149
Yes,-0.11682327368570411,Single,London,High School,47.0,F,6000.000067414741,65.0,Urban,6.660657390265383
No,-0.09870717262706963,Married,New Castle,High School,51.0,M,5223.2985870122,45.0,Rural,6.4344887057617886
No,0.2860638618787706,Married,New Castle,Graduate School,50.0,F,5622.959746080388,59.0,Rural,6.442352695504936
No,-0.5242566573055433,Single,Manchester,Graduate School,50.0,F,5626.518294100485,52.0,Suburban,4.9658946485861
Yes,-0.13147108221840864,Single,New Castle,College,55.0,M,5805.990295674751,49.0,Rural,6.351418704176133
No,0.45847132753314135,Single,Manchester,High School,54.0,F,6089.374419929731,62.0,Rural,6.585494341261475
No,-0.47450133737073763,Married,New Castle,College,50.0,F,4617.115976033259,94.0,Rural,4.812912053173816
No,0.22172034926168202,Married,New Castle,High School,31.0,M,5838.4135198588265,67.0,Rural,5.4266847257520725
Yes,0.6212912824904764,Divorced,London,College,37.0,M,5699.794741697806,83.0,Suburban,3.6766551050086886
Yes,-0.05786676559335108,Divorced,Manchester,College,40.0,M,6704.46699818891,50.0,Urban,7.419690676541343
No,-0.036800551461622866,Married,Manchester,College,58.0,F,,46.0,Rural,3.894074914902149
Yes,0.2666067866469132,Single,New Castle,College,42.0,M,5927.14529998102,19.0,Urban,5.106956933114664
Yes,0.15541688900323875,Single,New Castle,College,43.0,F,6042.601445716035,65.0,Suburban,7.950848203765355
No,-0.035428596768432075,Divorced,New Castle,Graduate School,44.0,F,6513.480755185292,49.0,Suburban,6.576927288438188
Yes,0.36686703957352773,Single,New Castle,High School,47.0,F,6021.941626484217,48.0,Urban,7.107209708984851
,0.3125766767007233,Married,New Castle,Graduate School,42.0,M,4868.923192072978,2.0,Urban,6.114319138198083
No,-0.36171002219386195,Divorced,Manchester,Graduate School,54.0,F,6776.80048778862,78.0,Suburban,7.165526571446533
Yes,-0.11568596770617101,Divorced,New Castle,High School,55.0,M,5417.112079545712,60.0,Urban,5.409297801383964
No,-0.7046936300252493,Married,Manchester,College,46.0,M,7293.876510350211,44.0,Suburban,5.474429652458299
No,0.3258678420605138,Single,Manchester,Graduate School,50.0,M,4203.365795926715,52.0,Rural,1.6268304373185405
Yes,-0.09702786287394294,Divorced,London,College,42.0,F,4844.164843850419,50.0,Urban,
Yes,-0.7842354701429273,Divorced,New Castle,High School,39.0,F,5195.699629994271,71.0,Suburban,5.771816995583124
Yes,0.4427825504279608,Divorced,New Castle,High School,34.0,F,6960.709419283988,84.0,Urban,7.206289290033088
,0.1944852128094093,Divorced,Manchester,College,46.0,F,5385.488259871239,76.0,Urban,5.568881220777653
No,-0.20647685947317496,Married,Manchester,College,47.0,M,5876.2186162539965,41.0,Rural,6.142665570510837
Yes,0.007349697646318987,Divorced,New Castle,Graduate School,58.0,M,6236.262503733908,72.0,Urban,5.670340146298404
Yes,0.20272182890569646,Single,Manchester,Graduate School,33.0,F,6311.33417670103,55.0,Urban,6.628851160324459
Yes,0.08887569838419612,Divorced,London,College,58.0,F,4836.3509279780355,84.0,Urban,5.4127348746048805
No,-0.3012320934424434,Married,Manchester,College,38.0,M,5320.99302514085,42.0,Rural,4.4780134491370145
No,0.2042020399092938,Married,London,College,43.0,M,5004.818490805922,63.0,Rural,6.8605187337419204
No,0.4143827095528449,Married,London,College,52.0,F,5187.891884398514,58.0,Rural,
No,-0.2892785584782237,Married,New Castle,High School,55.0,F,4775.97483953131,59.0,Rural,5.089709860852508
No,-0.2853885617279458,Married,Manchester,Graduate School,58.0,F,4831.832034120084,75.0,Rural,5.851952755652262
,0.27727660395653403,Divorced,New Castle,Graduate School,42.0,M,,30.0,Rural,5.915280278301762
No,0.8423942300312395,Married,New Castle,High School,47.0,M,3661.523022950193,70.0,Rural,7.31469852545137
Yes,0.09432921236333325,Single,London,College,46.0,M,5161.774059517392,40.0,Urban,6.209424967751562
Yes,0.4378868786087189,Divorced,New Castle,College,61.0,F,5773.961294657967,46.0,Urban,4.446357294308752
No,0.5726813873037266,Divorced,New Castle,Graduate School,37.0,M,5342.986962367111,41.0,Suburban,5.776963716707245
Yes,0.40383185619205225,Single,London,Graduate School,45.0,M,5751.74719756554,80.0,Urban,6.1187204271366
Yes,-0.006004458553113712,Single,Manchester,College,45.0,,5560.988471831442,65.0,Urban,6.055869228380761
Yes,0.6648223491077263,Single,Manchester,High School,44.0,F,5721.286127637304,61.0,Urban,5.009024194381122
No,0.6511561287532793,Single,,Graduate School,39.0,M,4992.642238016718,62.0,Suburban,6.376476313474572
Yes,0.9228473382716674,Divorced,,High School,51.0,M,6269.464336339339,38.0,Suburban,5.593319717886987
No,0.21076611616949634,Married,London,College,47.0,F,4742.756313961716,68.0,Suburban,5.704582401923638
Yes,0.7139934843494269,Single,Manchester,High School,35.0,F,6590.800545111038,85.0,Suburban,3.7356879781020065
Yes,-0.28692061666817636,Divorced,New Castle,Graduate School,54.0,,6097.294933910358,58.0,Urban,4.401941229389783
No,0.272142862357304,Married,London,High School,44.0,F,3956.740877452099,63.0,Suburban,4.442756124939539
No,-0.22180769669375944,Married,London,High School,54.0,M,5673.177910124417,63.0,Rural,3.931397003372379
Yes,-0.14432804218882556,Divorced,London,High School,58.0,F,5086.351400147759,52.0,Suburban,5.121625656882652
Yes,0.45032668151330735,Divorced,Manchester,High School,49.0,M,5996.730580139598,76.0,Suburban,3.1141063556221744
Yes,0.11078680038530037,Divorced,New Castle,College,53.0,F,6487.805306375947,19.0,Urban,6.006180323473631
Yes,0.6578582423943851,Divorced,London,High School,42.0,M,6370.690985296101,50.0,Urban,4.711384677221609
No,0.8195414470824254,Married,Manchester,College,50.0,M,5899.970162889148,71.0,Suburban,6.5962121383793795
Yes,0.0029940012424264917,Divorced,Manchester,Graduate School,45.0,F,5162.1099251376645,54.0,Rural,4.8807718329445855
Yes,-0.18936097613224923,,New Castle,College,46.0,F,6456.942603491434,43.0,Suburban,6.169911914537461
Yes,-0.32096146569251616,Married,London,High School,32.0,F,5631.253996222332,43.0,Urban,7.420275442128904
No,0.410752085553809,Married,London,College,48.0,M,5766.6419453231,77.0,Rural,5.579363327703725
Yes,0.3411168561990413,Divorced,London,High School,,M,6904.026167202033,,Suburban,5.603240749757066
Yes,-0.3357424971987526,Single,Manchester,College,40.0,F,5341.827909578778,66.0,Suburban,6.336503079692461
Yes,-0.19772777576841372,Married,London,College,62.0,F,6304.086216898547,54.0,Suburban,8.17356549576088
Yes,0.10826264696895715,Single,Manchester,Graduate School,52.0,M,6378.024361957619,68.0,,5.0329962417804825
No,-0.18604625652980578,Married,Manchester,College,55.0,F,5634.576170976182,68.0,Suburban,4.517918964457294
No,0.12266646256101643,Married,New Castle,Graduate School,47.0,M,5635.989443353933,59.0,Rural,7.347051855918424
No,0.2371812909494646,Married,London,College,,M,4375.435925510965,65.0,Rural,7.692717705324373
Yes,0.5323383049522765,Single,London,High School,43.0,F,6601.692936048481,48.0,Suburban,4.828587926517011
Yes,-0.5086136852454752,Divorced,Manchester,High School,45.0,F,5116.345947636594,65.0,Suburban,6.973096155981894
Yes,0.40094460878966043,Single,London,High School,53.0,,5958.330454766009,43.0,Urban,6.670902143718094
No,-0.017209506820161924,Single,New Castle,Graduate School,49.0,F,5867.904089141423,69.0,Suburban,7.717980202572435
Yes,0.9281683247369493,Divorced,New Castle,High School,56.0,F,6352.863128881829,44.0,Rural,5.114141971346443
,0.06302590734405306,Divorced,Manchester,High School,54.0,M,4781.147969219381,56.0,Rural,7.644001224067567
Yes,0.21529391022852945,Single,Manchester,High School,39.0,M,6686.870057657471,50.0,Rural,7.0976634136169645
Yes,0.8331101945077883,Divorced,New Castle,High School,46.0,F,6257.624193573724,54.0,Urban,6.149874618642126
Yes,0.33940566970121777,Divorced,Manchester,Graduate School,57.0,F,6997.55540448104,64.0,Urban,5.680022570456531
Yes,0.15252989388172833,Divorced,Manchester,High School,52.0,M,6627.9343377470905,71.0,Urban,7.642643115977952
No,0.5122512125537678,Single,Manchester,College,37.0,F,4614.5955583920295,50.0,Suburban,7.8266849156977685
Yes,-0.00026926701410778797,Divorced,Manchester,High School,37.0,M,4515.018936347511,29.0,Suburban,3.6615064944666704
No,-0.3889207088497152,Married,London,Graduate School,33.0,F,5860.679506786819,73.0,Rural,5.625426324995533
Yes,0.19136170613026318,Married,New Castle,College,51.0,M,5553.49598773133,69.0,Urban,6.132597934843449
No,0.623488133058048,Single,New Castle,Graduate School,48.0,M,5236.084578117385,54.0,Rural,6.604987579056366
Yes,0.14539816050479587,Married,New Castle,High School,46.0,M,5415.526550927042,64.0,Urban,4.615280986448541
No,-0.11725691298552487,Single,London,College,51.0,M,5088.212102455372,51.0,Rural,6.7228915830061515
No,1.105388243536276,Married,New Castle,High School,44.0,,4555.851940516087,58.0,Suburban,8.774240995193026
Yes,0.8517953829656317,Divorced,New Castle,College,38.0,F,6170.069292101086,64.0,Urban,5.943587591660075
Yes,0.7251071586113108,Single,Manchester,High School,40.0,F,7862.691615905026,83.0,,7.342139925402269
Yes,0.585009328076889,Single,New Castle,Graduate School,45.0,M,4995.523942551642,93.0,Suburban,3.2461009103907634
No,0.2573899156314502,Single,New Castle,High School,44.0,M,5318.118178461401,69.0,Rural,4.7818451596175136
No,0.19180028820006398,Single,Manchester,College,56.0,F,4473.377122659527,58.0,Suburban,5.790603442122326
Yes,1.0160072665968247,Single,New Castle,High School,58.0,M,6595.259637587027,34.0,Urban,5.358117408123286
Yes,-0.07421056279151805,Divorced,New Castle,Graduate School,43.0,M,6100.856950498297,52.0,Urban,6.518212386113915
Yes,0.29499249744838363,Single,Manchester,High School,39.0,M,6208.762268017998,79.0,Urban,5.382190217221973
Yes,-0.10341712496121591,Divorced,Manchester,High School,38.0,F,,80.0,Urban,5.303046832864297
Yes,0.534350186139319,Single,New Castle,College,62.0,F,6301.033396217856,43.0,Suburban,6.078897215545459
No,-0.7019543020965964,Single,London,College,56.0,M,8072.403011732931,52.0,Urban,7.9188056614890545
Yes,0.13558707266509656,Divorced,London,College,51.0,F,4369.689112503875,62.0,Urban,4.4310995716096215
Yes,-0.043860720279714216,Divorced,London,High School,39.0,M,6812.741726124865,64.0,Urban,7.486729361282636
Yes,-0.21911549608560166,Single,New Castle,Graduate School,51.0,F,4837.896167585121,,Urban,3.451684210841866
Yes,-0.12098260574197883,Divorced,London,High School,47.0,M,6021.452769611467,64.0,Urban,5.796952468241013
Yes,-0.17341166173434597,Single,New Castle,High School,58.0,M,4669.153184557802,60.0,Suburban,7.343239614740673
No,0.2023981627969333,Married,Manchester,Graduate School,56.0,F,4590.020965433512,64.0,Rural,5.0631056510500345
No,0.14101324301167878,Single,London,High School,35.0,M,5013.452912642137,55.0,Rural,7.908011115367273
Yes,1.0236182270514949,Single,Manchester,High School,55.0,M,6856.207790144523,106.0,Urban,4.939982193256366
No,0.6811192317419282,Single,Manchester,College,39.0,F,6170.116532128576,65.0,Rural,8.688164263873555
Yes,0.16843162126284572,Divorced,London,High School,49.0,M,6150.272357141596,41.0,Urban,5.980088612729106
No,0.09496735078615093,Married,New Castle,High School,46.0,M,5392.01851456283,37.0,Rural,7.4735785538754325
No,0.22803946711982004,Married,New Castle,College,44.0,M,4524.988919520223,67.0,Suburban,7.73601197829712
No,0.30568718286577495,Married,New Castle,High School,43.0,M,4284.888947383602,75.0,Rural,5.638743292208175
Yes,0.9065012474889913,Divorced,New Castle,Graduate School,44.0,M,6017.19996150514,77.0,Suburban,3.768892397868502
Yes,-0.25684255648316234,Married,London,College,49.0,M,5884.764708911857,37.0,Rural,5.92347888489764
No,-0.5586114341856786,Married,Manchester,High School,49.0,F,6357.85446870505,53.0,Rural,5.4408269045366655
Yes,0.528713132114461,Divorced,New Castle,Graduate School,49.0,F,4512.567895914553,42.0,Urban,6.503835934298104
Yes,0.1860512373038285,Divorced,Manchester,College,54.0,F,5026.546984922224,53.0,Suburban,4.5027360891794554
No,-0.18735466994675087,Divorced,New Castle,Graduate School,38.0,M,5628.742164985641,57.0,Suburban,4.603145242614208
No,0.4484766342505766,Married,London,Graduate School,52.0,F,4361.083209791431,68.0,Rural,6.083645698520852
No,0.5971913674465787,Married,Manchester,College,42.0,M,5381.852029489668,42.0,Rural,7.404459327700559
Yes,,Divorced,London,High School,42.0,M,6151.205931206624,66.0,Suburban,5.220702032243818
Yes,0.49894123224182896,Divorced,London,Graduate School,62.0,M,6763.037414344128,51.0,Urban,6.051562040902644
No,0.06385265423674796,Single,Manchester,College,57.0,F,6861.847520199791,45.0,Urban,7.317982266468045
Yes,0.7846457532562114,Divorced,London,High School,50.0,F,4412.24348911971,59.0,Urban,5.011929017515058
