Annual Income,Hours Online,Sex,Months with Company,Renew,Age,City,Brand Loyalty,Location Code,Education Level,Marital Status
57741.97317670744,6.020874998381945,F,49.0,Yes,39.0,Udon,0.4201440409401556,Urban,Graduate School,Divorced
68400.95824356271,6.066304912087373,M,45.0,No,41.0,Khon Kaen,-0.359927443582725,Rural,Graduate School,Married
53346.481260514476,6.585584510497251,M,63.0,No,52.0,Mahasarakam,0.16876097402229598,Suburban,College,Single
75520.50780386294,4.60455791249198,M,38.0,Yes,49.0,Mahasarakam,-0.17025327838247495,Urban,High School,Single
49197.52643544771,5.977815577006019,F,55.0,No,41.0,Udon,-0.39877830969080935,Suburban,Graduate School,Single
68891.27075097758,5.763997109833017,M,51.0,Yes,45.0,Mahasarakam,0.5442932724239538,Suburban,Graduate School,Divorced
49413.87401755636,4.115473406517598,M,83.0,No,56.0,Khon Kaen,-0.6480779263763664,Rural,College,Married
63509.355350465754,4.926819228840176,M,49.0,Yes,41.0,Mahasarakam,0.4999752964314854,Urban,College,Single
65148.40081036363,6.586129581525159,M,37.0,Yes,36.0,Mahasarakam,0.22201202941027504,Suburban,College,Divorced
68009.64280699768,6.284277209415001,M,53.0,Yes,52.0,Udon,0.020584306079910186,Urban,High School,Divorced
67556.90328874945,4.40532728937575,F,43.0,Yes,47.0,Mahasarakam,0.1431810377810246,Urban,,Divorced
100000.0,5.890967377063878,M,5.0,Yes,26.0,Mahasarakam,0.27191976788521804,Urban,College,Single
59817.27723119939,4.942404295765776,F,51.0,Yes,51.0,Khon Kaen,-0.10602387673230607,Urban,High School,Divorced
60504.42328853208,5.919888295079379,M,54.0,No,47.0,Khon Kaen,-0.8023505879050175,Suburban,Graduate School,Married
70967.45151683391,6.342124702232031,M,31.0,Yes,42.0,Khon Kaen,0.140962785141762,Urban,College,Divorced
69531.64015120202,3.7511061068991394,F,46.0,Yes,52.0,Khon Kaen,0.2007788959269508,Urban,High School,Divorced
66842.25951176067,5.684720755113935,F,41.0,Yes,36.0,Mahasarakam,-0.6873452655505778,Urban,Graduate School,Divorced
59849.7156041502,2.96549070866081,M,55.0,Yes,57.0,Udon,0.8088806818943651,Rural,High School,Married
78543.09824850266,6.237254639512122,M,34.0,Yes,37.0,Mahasarakam,-0.4531786584512803,Urban,Graduate School,Single
67512.67025446985,3.1978774146447666,F,40.0,Yes,48.0,Udon,0.030714772345065755,Urban,High School,Divorced
82163.31048451371,5.264813295255626,F,36.0,Yes,46.0,Mahasarakam,-0.7140167343363275,Urban,Graduate School,Divorced
65312.58604311938,6.5460089135183495,M,38.0,Yes,47.0,Khon Kaen,0.33659466645497776,Urban,Graduate School,Divorced
66347.64753928552,4.73149034858663,F,55.0,Yes,60.0,Udon,0.06087994974653163,Urban,Graduate School,Divorced
55924.01231064185,6.5204793716711,M,52.0,No,29.0,Mahasarakam,-0.3897373619123138,Rural,College,Divorced
69667.0918078896,4.103527460816126,M,45.0,Yes,56.0,Mahasarakam,-0.10513352235161988,,High School,Married
56353.28426415489,1.6523329595198946,F,50.0,Yes,71.0,Khon Kaen,-0.9617844945697871,Urban,Graduate School,Divorced
72096.31172560851,7.60954629703668,M,32.0,No,22.0,Mahasarakam,-0.6366041367185161,Rural,Graduate School,Married
55606.2674464793,3.483591620693412,F,57.0,Yes,62.0,Khon Kaen,-0.13829466192846676,Suburban,High School,Divorced
77932.05650094929,6.07790712231393,M,39.0,Yes,52.0,Khon Kaen,-0.32170337345010636,Urban,Graduate School,Divorced
56956.270856982796,5.401600025473462,F,61.0,No,43.0,Khon Kaen,0.36144542978916144,Rural,Graduate School,Married
42442.8458456276,3.73220587341089,F,19.0,No,38.0,Mahasarakam,0.17242621870527003,Rural,College,Married
70940.77518235058,3.5699843188192846,M,50.0,Yes,47.0,Udon,-0.6275890932036439,Urban,Graduate School,Divorced
89594.29905090758,3.4928464861417234,F,21.0,Yes,57.0,Mahasarakam,-0.4533337553053547,Urban,Graduate School,Divorced
82926.97771294709,8.533111435590623,F,30.0,No,23.0,Udon,-0.692016329332295,Suburban,High School,Single
56119.78504631328,3.5195994196862563,F,57.0,Yes,57.0,Mahasarakam,-0.273033834967778,Urban,High School,Divorced
48148.18745197647,3.695939642965161,M,55.0,No,39.0,Mahasarakam,0.37168768086706816,Rural,College,Married
63147.757729119665,5.771906825479304,F,38.0,Yes,44.0,Mahasarakam,-1.0378316921686652,Urban,Graduate School,Single
60648.51102500853,4.552120703245424,F,57.0,No,42.0,Mahasarakam,0.015680163640722278,Rural,High School,Married
45812.964334303615,4.427944552390008,F,58.0,No,,Udon,0.9382728669361713,Rural,High School,Married
70268.24312115207,3.4857576240495156,F,47.0,Yes,34.0,Khon Kaen,-0.1409328994832264,Urban,College,Single
75626.33128277963,4.9809988666680605,M,42.0,Yes,52.0,Khon Kaen,-0.3839640235351886,Suburban,College,Divorced
55451.09691856036,,F,64.0,No,50.0,Udon,0.48000535527228816,Rural,College,Married
45633.79711819514,6.200398510796831,F,47.0,No,48.0,Mahasarakam,-0.1591676905323123,Suburban,Graduate School,Divorced
61277.7855500457,7.297598243036802,M,69.0,No,50.0,Mahasarakam,0.6638134337020964,Rural,Graduate School,Married
69880.83500693833,4.599066866747173,M,36.0,Yes,42.0,Udon,-0.5965378830412966,Urban,,Married
29514.07359648701,4.962315479276354,F,81.0,No,66.0,Khon Kaen,0.6296842384403277,Suburban,Graduate School,Single
63244.61905015764,6.712443378271931,F,43.0,No,40.0,Mahasarakam,0.48762740431785057,Rural,Graduate School,
87187.01147776382,5.353472001197198,,23.0,Yes,43.0,Mahasarakam,-0.7431042527191515,Suburban,High School,Divorced
47187.70296401712,4.418455665338679,F,29.0,No,37.0,Khon Kaen,-0.5713115480006831,Rural,College,Single
55223.43426862798,4.583524420939472,M,58.0,Yes,52.0,Udon,0.2661047250420498,Suburban,Graduate School,Married
69929.48047768945,4.9992786193697185,M,43.0,Yes,56.0,Mahasarakam,0.2608521290719595,Urban,Graduate School,Divorced
79932.33097252421,5.464065511897069,F,32.0,Yes,32.0,Khon Kaen,-0.45106463342480246,Rural,Graduate School,Divorced
61587.80130274104,5.973254924715381,F,42.0,Yes,52.0,Mahasarakam,-0.18836849997624774,Urban,Graduate School,Married
70040.83036258697,5.78259662437906,F,45.0,Yes,31.0,Udon,-0.34560909054054734,Suburban,College,Single
47131.59572432282,5.162084186797441,F,40.0,No,40.0,Udon,-0.37437402049883517,,High School,Married
61375.26502125936,3.9690092285528173,M,57.0,Yes,59.0,Mahasarakam,-0.350443474761213,Suburban,College,Divorced
53836.827880253826,5.559634624898194,M,33.0,No,34.0,Udon,0.38151720085049995,Rural,Graduate School,Single
41126.12571501115,4.464514271909313,M,41.0,No,48.0,Khon Kaen,,Rural,Graduate School,Divorced
51758.1921311373,6.672560860002286,F,43.0,No,33.0,Udon,-0.2704364023259664,Rural,High School,Married
67970.23838435666,7.861871824349807,F,25.0,No,24.0,Khon Kaen,-1.2678125641127376,Rural,College,Married
44877.101307103774,5.754735319712195,M,53.0,No,49.0,Mahasarakam,-0.3365688600831565,Urban,Graduate School,Married
59950.36269609107,6.07721029404778,F,26.0,No,48.0,Mahasarakam,0.6398176747296181,Suburban,High School,Single
66113.88994116268,3.8850216023131328,F,45.0,Yes,54.0,Khon Kaen,0.8121642029688916,Suburban,Graduate School,Divorced
51721.18296406924,6.049882898784605,M,65.0,No,50.0,Udon,0.014870079783752738,Rural,High School,Married
,6.758563378214924,M,40.0,No,,Khon Kaen,0.037739627191088365,Rural,High School,Married
62408.32535226319,4.7676690428579,F,54.0,Yes,58.0,Mahasarakam,0.258151523820707,Suburban,College,Divorced
62950.331720823546,3.8684628523101,M,18.0,Yes,43.0,Khon Kaen,0.6230604304186785,Suburban,College,Divorced
63596.83048840696,4.488530247655601,M,51.0,Yes,53.0,Khon Kaen,0.6651973920565284,Urban,College,Single
71810.68880021322,4.354260805892044,F,,Yes,48.0,Mahasarakam,1.1465774429444886,Urban,Graduate School,Married
61583.998994743066,4.683387140412774,F,46.0,Yes,49.0,Udon,0.2980773927759916,Urban,High School,Divorced
61589.14514946334,5.233784777109077,M,49.0,Yes,43.0,Khon Kaen,-0.6852418046650377,Urban,High School,Divorced
56008.09644220726,4.851598156627996,,45.0,Yes,49.0,Khon Kaen,0.5819699724937061,Rural,High School,Single
66186.81606221641,4.897014828502724,M,45.0,Yes,41.0,Khon Kaen,,Suburban,,Divorced
59835.42124325855,4.797619096331961,F,51.0,Yes,43.0,Mahasarakam,-1.2785162320209666,Suburban,College,Divorced
49219.028586826826,4.2308841352713245,F,69.0,No,49.0,Udon,-0.4128220277707489,Rural,College,Married
67243.87637908004,2.3383993386723376,F,30.0,Yes,51.0,Udon,0.9841868227927082,Urban,College,Married
49149.96252933444,4.758183246728875,M,29.0,No,44.0,Udon,-0.8338394259796426,Rural,College,Married
66212.00574465614,6.766163383900598,F,60.0,No,39.0,Khon Kaen,-0.08932215010005712,Suburban,Graduate School,Single
59603.69015845128,4.373985759243914,M,50.0,Yes,51.0,Mahasarakam,0.1323382389678221,Urban,,Divorced
66050.73143869855,4.31787917107006,M,36.0,Yes,43.0,Khon Kaen,-0.18156845694038196,Suburban,Graduate School,Single
62677.50411079201,3.2059879128688076,M,44.0,,58.0,Khon Kaen,0.3273964515752986,Rural,Graduate School,Divorced
45879.70659357619,5.548430662676308,M,15.0,No,35.0,Khon Kaen,-0.6752898338571246,Suburban,Graduate School,Single
70254.9603469024,5.343855553548427,M,35.0,Yes,51.0,Udon,-0.7053811211225476,Urban,High School,Divorced
34637.50107432176,3.595042408407992,F,49.0,No,52.0,Udon,-0.03955750867478769,Suburban,High School,Married
54590.227722420204,4.9100178708237046,F,48.0,No,49.0,,-0.2059827985841456,Rural,College,Single
54147.35288187653,5.682310387252949,F,72.0,No,59.0,Mahasarakam,0.3652820356593595,Suburban,Graduate School,Married
76879.43947566509,6.644394848554824,F,47.0,No,50.0,Khon Kaen,-0.0978072040152831,,Graduate School,Divorced
67330.03953312125,6.4725456559406895,M,87.0,No,42.0,Udon,-0.5377261503272581,Rural,Graduate School,Single
46467.29663785219,4.872370517349113,F,81.0,No,56.0,Khon Kaen,0.48140320161932504,Suburban,High School,Married
81969.18182324678,7.444972076075263,,55.0,No,38.0,Khon Kaen,-0.33323860660045546,Urban,College,Divorced
69167.01547421221,4.040019955485646,F,51.0,Yes,47.0,Udon,-1.0176504079519098,Urban,High School,Single
62443.5371029387,6.898950058868562,F,86.0,No,53.0,Khon Kaen,-0.0008293640964527199,Rural,Graduate School,Divorced
33735.29000553393,4.514577314158797,F,77.0,Yes,61.0,Khon Kaen,-0.060500551584589016,Rural,High School,Single
61205.036328323986,5.598755450306185,F,46.0,Yes,32.0,Mahasarakam,0.580526580345678,Urban,College,Divorced
71895.14856513304,2.4156265472446226,F,36.0,Yes,54.0,Udon,0.3882468152760136,Suburban,High School,Single
63301.141265281294,4.583679158139991,M,67.0,Yes,36.0,Udon,-0.1697530475523043,Suburban,College,Divorced
60564.90712431996,6.305370674647371,F,53.0,No,44.0,Mahasarakam,-0.7488429769456136,Rural,Graduate School,Divorced
56775.78559091789,7.388752390859956,F,26.0,No,33.0,Udon,-0.5902324308904335,Urban,High School,Divorced
53053.50424014585,6.67351198338245,,43.0,No,36.0,Udon,-0.5183619322254596,Rural,College,Married
44974.940633522,7.532112490938612,F,70.0,No,60.0,Mahasarakam,-0.44033999066187685,Rural,High School,Married
59778.73773945609,5.524740975745816,F,54.0,No,38.0,Mahasarakam,-0.7052691184279891,Suburban,High School,Divorced
87052.33367665429,7.11729338955697,M,60.0,No,20.0,Khon Kaen,-0.04732615310383244,Rural,Graduate School,Divorced
55240.27275287875,4.403333727402978,M,47.0,Yes,57.0,Udon,0.035689779049757495,Urban,College,Married
83440.53881499513,6.519543915383048,F,37.0,Yes,33.0,Udon,-0.9615525996282321,Urban,High School,Divorced
52785.685246493354,5.088348290750246,M,55.0,No,43.0,Udon,0.2778449349995289,Urban,College,Single
43898.72686971839,3.4067900163043467,M,63.0,Yes,54.0,Khon Kaen,-0.35584013044565305,Urban,College,Divorced
59827.27082861014,5.177707531645803,F,44.0,Yes,55.0,Udon,-0.3976542580318794,Suburban,College,Single
77560.27502374232,9.339621064405712,F,45.0,No,49.0,Udon,-0.5516349413347204,Suburban,High School,
57044.35218457145,5.740926442133147,M,47.0,No,49.0,Khon Kaen,0.36859034310035493,Rural,College,Married
73184.3542401453,3.325956228578212,F,37.0,Yes,39.0,Udon,-0.05494742176318432,Rural,Graduate School,Married
59971.12477595502,5.010638068778164,M,50.0,Yes,48.0,Udon,0.24096907563581,Urban,Graduate School,Divorced
50850.28854267504,3.8304323740982253,F,39.0,Yes,55.0,Khon Kaen,0.4927377997945477,Suburban,College,Single
44233.61079350802,5.795325680721506,F,42.0,No,51.0,Udon,0.10440740224108211,Rural,High School,Married
71444.3152915164,5.6645894522726685,M,42.0,Yes,52.0,Khon Kaen,0.009433867953726055,Urban,High School,Married
80686.46662176924,5.2942542978591725,F,26.0,Yes,27.0,Khon Kaen,-0.046044641643486484,Suburban,College,Divorced
40497.05352878299,3.9666999908250378,M,55.0,No,53.0,Mahasarakam,-1.0956315148873619,Rural,High School,Married
41529.94549541621,3.180512219668992,M,37.0,No,54.0,Mahasarakam,-0.6275388369100393,Rural,Graduate School,Married
15000.0,3.8878071271729406,F,84.0,No,80.0,Udon,-1.3882401699394795,Rural,High School,Single
57416.164715339946,7.893046913743964,M,37.0,No,44.0,Udon,-0.06032609871576604,Rural,Graduate School,Divorced
65373.59231528749,5.34211010877855,M,45.0,Yes,49.0,Udon,-0.26951741452098454,Suburban,College,Single
57827.03897162437,4.37756788467296,F,62.0,Yes,49.0,Khon Kaen,0.07622167998917434,Suburban,College,Divorced
59663.41741784844,3.3222888508461486,F,46.0,Yes,44.0,Udon,-0.7339839093003637,Urban,College,Divorced
69296.00848591814,7.282242166537742,M,60.0,No,42.0,Mahasarakam,-0.3780866767582767,Rural,High School,Married
67760.5358192302,1.7959792315989827,M,47.0,Yes,60.0,Udon,-0.3493550574445397,Suburban,Graduate School,
40852.8098354572,4.888555148721276,,23.0,No,36.0,Udon,0.8112926795388502,Urban,Graduate School,Single
75075.81474582263,4.365951660457447,M,39.0,Yes,58.0,Mahasarakam,0.6653184258307802,Urban,College,
73227.22755503369,5.009241464543612,M,38.0,Yes,46.0,Udon,-1.161617411380237,Urban,High School,Married
45642.562555875484,6.647993957480109,F,61.0,No,54.0,Udon,-0.14757034222815896,Rural,Graduate School,Single
67323.85394661991,7.549074378725891,F,60.0,No,37.0,Udon,0.14280020176066768,Rural,College,Married
72223.25469058205,6.356489819580371,F,42.0,Yes,35.0,Khon Kaen,0.8137414731678246,Urban,,Single
72114.5107733272,5.410531939851236,M,25.0,Yes,40.0,Mahasarakam,-0.04460647186536234,Suburban,High School,Single
36699.92402356952,3.6552235946250407,M,59.0,No,56.0,Khon Kaen,-0.4698299406466718,Rural,High School,Married
63883.507153910694,5.1668385169755355,M,48.0,Yes,54.0,Udon,0.09040079933083292,Rural,College,Single
72289.70962038824,,M,25.0,Yes,41.0,Mahasarakam,-0.04670698019914908,Suburban,High School,Divorced
63392.66408593391,4.430101912226455,M,54.0,Yes,55.0,Udon,0.49637500179096616,Suburban,High School,Single
41899.01589194817,4.836690839357691,M,43.0,No,40.0,Mahasarakam,-0.39034472459698927,Rural,College,Divorced
64240.17152902194,5.838246749500744,M,38.0,No,35.0,Udon,-0.7251744614207976,Suburban,,Divorced
45526.06982698001,6.322550805449926,M,76.0,No,55.0,Udon,0.18704116969522333,Rural,Graduate School,Divorced
83212.08867030164,3.8050744980123965,M,36.0,Yes,47.0,Mahasarakam,-0.4109289504744663,Urban,College,Divorced
77754.56256920937,5.808308733762107,F,36.0,Yes,35.0,,1.025009939272452,Urban,College,Divorced
71945.24729959742,3.979917169320771,F,40.0,Yes,42.0,Udon,-0.007166429635608415,Urban,High School,Divorced
63979.496323845924,4.58663621358358,F,49.0,,51.0,Mahasarakam,-0.5425852747460322,Urban,Graduate School,Divorced
75833.76987868268,5.283350238652719,M,39.0,Yes,46.0,Mahasarakam,0.172563722861656,Urban,High School,Single
79939.41861489191,4.341621135104666,M,35.0,Yes,60.0,Udon,-0.42750565907239857,Urban,Graduate School,Divorced
65354.62114070078,6.406970775615857,F,62.0,No,60.0,Khon Kaen,-0.030145852861423905,Suburban,High School,Married
40048.123425122234,7.8717237377742375,F,44.0,No,48.0,Mahasarakam,-0.013079254852031812,Suburban,College,Married
49035.14169247784,5.929265866190098,M,56.0,No,44.0,Mahasarakam,-0.06488278390846385,Rural,Graduate School,Divorced
78838.59920198188,4.813844991608275,F,20.0,Yes,38.0,Mahasarakam,0.11892034734401133,Urban,High School,Divorced
71706.86994748352,5.126571379246409,F,34.0,Yes,50.0,Mahasarakam,0.6064253436798032,Urban,College,Single
61234.56193155704,,M,29.0,No,53.0,Khon Kaen,-0.5786329444352928,Suburban,College,Married
63763.036134243725,4.600880989312468,M,35.0,Yes,46.0,,0.05815128658127933,Urban,High School,Divorced
69841.7400621031,3.762180104476024,F,29.0,Yes,55.0,Mahasarakam,0.21181354223150511,Urban,High School,Single
61447.7643947926,6.96489257119124,M,52.0,No,45.0,Mahasarakam,0.259773656223929,Rural,,Married
46831.46226402388,4.743621138845819,F,75.0,No,58.0,Mahasarakam,-0.8193935328299875,Rural,College,Married
66534.2291642628,3.6301945634079233,M,51.0,Yes,51.0,Udon,-0.11291827679267519,Suburban,High School,Divorced
44354.46676221527,3.691762457082915,M,68.0,Yes,69.0,Udon,-0.16100840620875834,Urban,College,Single
37364.85794863947,4.877386561396033,M,60.0,No,50.0,Udon,-0.06957381855612771,Rural,High School,Single
58509.315917363674,5.1603597522412485,F,69.0,No,49.0,Khon Kaen,-0.7332228330881115,Rural,College,Married
64178.939404578785,4.086122199918243,F,43.0,Yes,38.0,Mahasarakam,-0.15195004671110734,Urban,College,Married
77571.37602572859,3.6961867594829707,F,41.0,Yes,50.0,Udon,-1.46652665686235,Urban,High School,Married
67728.29763065878,6.038008961806794,M,35.0,Yes,37.0,Khon Kaen,0.5366163087818573,Suburban,High School,Single
,5.982222463448613,F,65.0,No,63.0,Khon Kaen,0.3249830458375945,Rural,College,Divorced
54695.3556274176,6.825465034050747,M,87.0,No,54.0,Mahasarakam,-0.24338061829637825,Rural,College,Divorced
55427.40097925731,3.472694204003849,F,57.0,Yes,52.0,Mahasarakam,0.20600296396908302,Urban,College,Single
52077.27629305983,3.40917991904875,M,52.0,Yes,65.0,Udon,-0.922807517590088,Urban,High School,Single
40033.6443230765,5.956753052217028,M,102.0,No,64.0,Khon Kaen,-0.04725534611983474,Suburban,High School,Divorced
50352.29838282602,4.6005007090214685,F,48.0,No,39.0,Udon,-0.41195254658381497,Rural,College,Married
73903.09360340262,5.509631341822098,M,29.0,Yes,46.0,Khon Kaen,-0.6786873541740398,Urban,Graduate School,Single
73569.81631383383,4.4412497229225805,M,46.0,Yes,37.0,Udon,0.37296297083006513,Suburban,College,Divorced
66266.30083745054,4.059001832937449,M,36.0,Yes,49.0,Mahasarakam,0.24022718270624727,Urban,High School,
90668.69004630086,6.350082555163268,F,25.0,Yes,28.0,Khon Kaen,0.3206835581924873,Urban,Graduate School,Single
79629.0699116424,5.8143886504635365,F,43.0,Yes,38.0,Mahasarakam,-0.02930877265694632,Urban,Graduate School,Single
27844.317349222358,3.5103827254433133,M,97.0,No,75.0,Khon Kaen,-0.4262245289582075,Urban,College,Married
72681.69103959412,5.8974847526921,M,41.0,Yes,38.0,Mahasarakam,0.05125378591169691,Suburban,Graduate School,Divorced
63378.557085178196,5.467617853766106,F,34.0,Yes,46.0,Udon,-0.10135880494967123,Urban,High School,Single
68936.19960604036,6.362644755643651,M,36.0,Yes,31.0,Udon,-0.06811399982006086,Suburban,College,Divorced
72982.76619611637,5.761081174340506,F,33.0,Yes,33.0,Khon Kaen,-0.01026548024527811,Urban,College,Single
65064.32287218049,3.2380519449938916,F,47.0,Yes,59.0,Khon Kaen,0.014399014396106094,Urban,High School,Single
69807.28317059313,2.8967176608433642,F,46.0,Yes,55.0,Udon,0.35613739742230793,Urban,High School,Married
40818.47962939073,4.980207169624509,M,47.0,No,43.0,Mahasarakam,-0.15844211494338423,Urban,College,Married
