Months with Company,Location Code,Renew,Marital Status,Brand Loyalty,Education Level,Annual Income,Active online hours,Age,Gender,City
53.0,Urban,Yes,Divorced,-1.227348034074952,High School,61551.95150921763,5.279880665839114,65.0,M,New Castle
67.0,Urban,Yes,Divorced,-0.8714721670089148,College,72396.76094493273,5.744845781410145,58.0,F,Manchester
60.0,Suburban,Yes,Divorced,0.24504681463412226,Graduate School,65329.35787099572,5.025158264252434,62.0,F,New Castle
57.0,Urban,Yes,Divorced,,High School,54416.620653593156,6.375280035662953,53.0,M,New Castle
59.0,Urban,Yes,Divorced,0.7102631083743877,High School,74343.54225201978,6.538530328832009,54.0,M,New Castle
59.0,Urban,Yes,Divorced,-0.6801550469138176,High School,55650.59295219816,7.125478741565093,48.0,M,London
77.0,Suburban,Yes,Divorced,-0.43834450369173955,College,65474.85890844722,6.373645676009088,44.0,F,New Castle
31.0,Urban,Yes,Married,0.05420083970144102,College,52539.67484518351,5.010088120937848,54.0,M,Manchester
25.0,Suburban,No,Divorced,0.3113758481878931,High School,49446.33546997558,5.117529930811749,52.0,F,New Castle
59.0,Urban,Yes,Married,-0.009213417647662647,Graduate School,70681.12266396577,6.849353094590745,56.0,F,London
50.0,Urban,Yes,Single,0.28969004405116044,College,44160.30360738773,5.58428363855444,49.0,F,Manchester
59.0,Rural,No,Married,-0.39011761794307687,College,30404.55984597066,4.123589217881847,59.0,F,London
35.0,Suburban,Yes,Single,-0.42361837145564485,College,63273.65551375189,3.884431773034795,60.0,M,Manchester
62.0,Rural,No,Single,0.688011088620568,High School,60205.58730861936,4.628180269070053,50.0,M,London
51.0,Suburban,No,Married,-0.38263756076805705,Graduate School,40772.74391749788,6.610094954408436,45.0,F,London
70.0,Urban,Yes,Divorced,0.12558633965655633,College,70224.58492880127,5.792939421633764,55.0,M,New Castle
82.0,Urban,Yes,Divorced,-0.9597416825183986,High School,,7.385228527000014,62.0,M,New Castle
120.0,Rural,No,Married,0.373540658106628,College,47855.38662958539,6.907517104623746,56.0,M,London
68.0,Rural,No,Married,0.08655711899180496,College,52954.38345336935,8.451139577087382,41.0,F,Manchester
51.0,Urban,,Married,-0.62898227020556,Graduate School,43998.6165344536,5.322466846008449,57.0,M,London
10.0,Urban,Yes,Divorced,0.06442471110360792,College,59991.718789275365,4.5161472871048955,45.0,M,London
49.0,Urban,Yes,Single,-0.9758140964289829,,74072.49525876819,5.441628314049923,65.0,F,New Castle
74.0,Rural,No,Divorced,-0.7743987290904651,Graduate School,40219.92154818523,7.024740624908169,,M,Manchester
49.0,Suburban,No,Single,0.12206957417195632,College,44384.7039737868,4.427031730922879,59.0,F,New Castle
63.0,Suburban,No,Married,0.2951900720229175,High School,39819.99723432735,6.626142907853245,58.0,M,
81.0,Suburban,No,Married,0.12019456030442205,College,40731.653335338066,6.176126101590324,42.0,M,London
74.0,Rural,No,Married,-0.6116388615736809,High School,46126.00356553781,7.390615481621923,34.0,F,New Castle
56.0,Urban,Yes,Divorced,-0.09899760707264993,Graduate School,92390.09174778059,5.870953112696839,55.0,F,Manchester
73.0,Rural,No,Married,-0.04502173539306544,Graduate School,42912.111454631326,6.802131163125937,49.0,F,Manchester
85.0,Suburban,No,Married,0.25055719639533,College,66053.3962952124,8.250611305446986,43.0,M,London
51.0,Rural,No,Married,0.09929504954169208,College,44733.45392296994,4.3190569011682225,56.0,M,London
40.0,Suburban,No,Divorced,0.5160072843172515,High School,32755.71096256048,4.440235400756339,56.0,M,London
34.0,Suburban,Yes,Married,0.3770620694392066,High School,61798.61444328434,2.8089590087124034,63.0,,London
57.0,Urban,Yes,Divorced,-0.09182148106704496,College,51072.485412663256,6.292792819214244,48.0,M,Manchester
69.0,Urban,Yes,Divorced,-0.43388460095386666,College,83753.17684916274,4.593831957652778,57.0,F,New Castle
49.0,Urban,Yes,Single,-0.26563194565640735,College,66171.09866174747,5.164059071682321,53.0,M,London
59.0,Suburban,Yes,Married,0.5518976253596696,High School,52293.65926323539,5.283971156016622,47.0,F,
61.0,Urban,Yes,Married,-0.24293930935660202,Graduate School,59983.77720216199,4.877714545785616,61.0,F,London
69.0,Suburban,No,Divorced,-0.08724214851825265,,64823.04304341624,8.104112446048017,37.0,F,Manchester
35.0,Urban,Yes,Single,-1.132738825827381,Graduate School,46573.12329109757,4.175063194734668,57.0,F,New Castle
74.0,Urban,Yes,Divorced,-0.3220567358408142,College,65893.12960966595,5.997190587073517,67.0,M,London
66.0,Rural,Yes,Divorced,0.5571391925847046,High School,74672.84442582175,5.777768938621479,50.0,F,London
70.0,Rural,No,Married,-0.3643889012551216,Graduate School,54206.748223773975,6.768473263569117,38.0,F,New Castle
84.0,Urban,Yes,Divorced,-1.0705579907692235,College,59061.28240079025,7.586095710250657,56.0,,New Castle
65.0,Urban,Yes,Divorced,0.3085401711271912,High School,73103.29462817626,6.591490852899075,63.0,M,Manchester
36.0,Urban,Yes,Divorced,-1.0876844272897048,High School,47224.23293090936,4.903051386300398,55.0,F,Manchester
85.0,Rural,No,Married,-0.578612506953126,College,56603.14610650168,8.447372622984535,41.0,M,New Castle
47.0,Suburban,Yes,Single,0.208543911104694,College,50706.26458522623,4.120546383163149,62.0,F,Manchester
27.0,Urban,Yes,Single,0.35403631866785923,Graduate School,36619.73167832808,6.6514226892981645,43.0,M,New Castle
27.0,Suburban,Yes,Divorced,0.08864625884729038,Graduate School,53583.77551926628,4.086587874317149,52.0,F,New Castle
15.0,Urban,Yes,Married,0.6667784186373225,College,50160.05079143562,3.911298804150528,52.0,F,New Castle
66.0,Suburban,Yes,Single,-0.4759257610334556,High School,89114.08071797955,4.680675114780752,62.0,M,Manchester
40.0,Suburban,Yes,Single,0.5547744926061372,Graduate School,49528.77520645241,4.644367887182904,53.0,M,London
46.0,Suburban,No,Single,,College,50063.7620189885,7.895298876571269,58.0,M,Manchester
75.0,Rural,No,Married,-0.2255834079596963,College,57825.981158992516,6.959349112335296,37.0,F,Manchester
39.0,Suburban,Yes,Married,0.37921125823726604,College,50230.1253815329,6.45139163926893,55.0,F,New Castle
17.0,Urban,Yes,Divorced,-0.2251269306868827,High School,44725.70188803181,6.029650116681824,53.0,M,London
57.0,Suburban,No,Married,0.192560959567935,College,34954.41505691048,5.555225904401096,49.0,M,London
26.0,Urban,Yes,Single,-0.05773615526884688,Graduate School,56084.03160044928,4.512967781223286,51.0,F,New Castle
100.0,Urban,Yes,Divorced,-0.48267367086966545,Graduate School,67441.48043000627,7.780564213656568,60.0,F,Manchester
68.0,Urban,Yes,Divorced,0.24358943912352032,Graduate School,67595.16835284772,5.433858837645067,59.0,M,London
27.0,Rural,No,Single,-0.11680976911212125,College,31178.951130818317,3.9456739780969934,68.0,M,New Castle
36.0,Urban,Yes,Divorced,-0.060174316287150316,High School,69256.3847492983,4.1308069681552215,63.0,M,Manchester
53.0,Rural,No,Married,0.14206941428457293,College,53238.30954927159,5.663715453313113,47.0,M,New Castle
56.0,Urban,Yes,Divorced,-0.511768133708462,Graduate School,66223.33183140287,4.808381308390561,69.0,M,London
59.0,Suburban,Yes,Single,-0.13432154484968534,College,58558.14147710858,7.8599445394868175,49.0,M,London
77.0,Rural,No,Married,-0.15943155454462532,College,52284.63990162452,6.932422576572916,47.0,M,Manchester
88.0,Rural,No,,0.21337261712691102,Graduate School,47417.745163617044,7.216954155964088,51.0,F,Manchester
83.0,Suburban,No,Married,-0.4663257003387031,College,59943.63570805532,7.13177283240472,33.0,F,New Castle
70.0,Rural,No,Married,-0.3134506247377652,Graduate School,62071.89392185804,7.999886504564788,49.0,F,London
,Urban,Yes,Married,-0.358445394916537,High School,50359.4900970516,6.46455927734732,50.0,F,Manchester
40.0,Urban,Yes,Divorced,-0.24700237944134681,College,44723.730068187346,2.988258211184357,59.0,M,London
34.0,Suburban,Yes,Divorced,-0.42251147300553854,High School,54736.72308700792,4.227217499600203,49.0,M,London
62.0,Rural,No,Divorced,0.09701129520713508,High School,45858.14991587019,6.844419157774678,45.0,M,London
37.0,Urban,Yes,Single,-1.3369483829090683,College,56636.5731426968,4.066472400266079,62.0,F,Manchester
49.0,Suburban,Yes,Divorced,-0.10741785799606338,College,54251.25490130195,7.52082435125916,39.0,F,New Castle
62.0,,No,Married,-0.7055965488981562,High School,50550.18813516841,6.503858998855016,40.0,F,London
61.0,Suburban,No,Divorced,0.5693122013357972,Graduate School,33221.214043662505,6.104569008993746,60.0,F,London
48.0,Rural,Yes,Divorced,0.42906439625371184,Graduate School,58470.55725180835,3.8342859129018927,58.0,F,
67.0,Suburban,Yes,Divorced,-0.1349151828192086,High School,47684.66503523285,6.617849971400812,61.0,,London
44.0,Rural,No,Married,-0.8180363233872365,College,37197.156963702124,5.0842531246392575,61.0,F,London
40.0,Urban,Yes,Divorced,0.10282005957662271,Graduate School,58860.433639849114,6.236411382866107,44.0,F,New Castle
75.0,Urban,No,Single,-0.12768728934055854,College,56975.595441436344,7.509461153090313,38.0,F,Manchester
56.0,Urban,Yes,Married,-0.5259121254933079,High School,52771.175412461314,,50.0,F,Manchester
66.0,Urban,Yes,Divorced,-0.37608642397061587,High School,69613.97041250585,5.740493124190643,52.0,F,New Castle
18.0,Suburban,Yes,Divorced,0.18038362405907526,College,39476.78266423832,2.609913476210365,54.0,F,London
68.0,Urban,No,Single,-0.5762738765600307,Graduate School,44377.51105457664,7.082394377463072,55.0,M,Manchester
33.0,Urban,Yes,Single,-0.7112265888486464,Graduate School,45471.52874775461,3.849689680235579,60.0,M,London
71.0,Suburban,No,Married,-0.12300171344907385,Graduate School,67320.95684239372,7.7064226708078145,47.0,F,Manchester
82.0,Rural,No,Married,0.5597138737055137,High School,70999.88462269436,8.861337558601159,31.0,M,London
33.0,Rural,No,Married,-1.3027408111164178,Graduate School,33527.52483982493,5.228612272406882,55.0,M,London
32.0,Suburban,Yes,Single,0.3011340147241538,High School,33026.29784738051,5.880501062204655,39.0,F,
41.0,Suburban,Yes,Single,-0.15210367423055082,High School,39593.916824863554,6.597123603292976,45.0,F,New Castle
59.0,Rural,No,Married,-0.8177741628766706,Graduate School,57407.8662894972,,46.0,F,New Castle
25.0,Suburban,Yes,Single,-0.8494646611640444,High School,39649.18956741663,4.316535402249859,58.0,M,Manchester
57.0,Rural,No,Single,0.0009098677100330549,,45448.86703767102,7.0926698030506525,45.0,M,New Castle
69.0,,No,Divorced,0.3882839063159237,High School,48790.09182005602,7.1750472084832815,34.0,M,Manchester
78.0,Urban,Yes,Married,0.38937434778655805,College,57384.87182907929,7.808820280980253,56.0,F,New Castle
40.0,Rural,No,Married,-0.03040594303426182,High School,44541.704221899745,6.188394568455526,47.0,M,Manchester
24.0,Urban,Yes,Divorced,0.05778035620987193,High School,59248.76992602586,3.4325661152316096,65.0,F,New Castle
49.0,Urban,Yes,Divorced,-0.2086467204618359,College,46961.42771748987,5.750380526635884,55.0,F,London
51.0,Rural,No,Single,0.48013502553176246,College,58825.18132186542,6.689658174302792,31.0,M,New Castle
71.0,Urban,Yes,Divorced,0.04787869902765432,Graduate School,65971.35604450255,7.294940625553872,51.0,F,
63.0,Suburban,No,Married,0.46099671372456164,Graduate School,39371.69942278418,6.323178732854496,63.0,F,New Castle
75.0,Urban,Yes,Married,-0.4746682436850993,High School,64278.535803676794,7.225022123733971,47.0,F,Manchester
45.0,Suburban,Yes,Married,0.501168536319007,Graduate School,,6.067688206302206,54.0,F,London
84.0,Rural,Yes,Divorced,-0.3687654139831072,College,73797.18930274625,6.970361848684074,56.0,F,New Castle
29.0,Rural,Yes,Single,-0.1876983350581797,High School,60423.33042173166,5.030506747936347,55.0,F,Manchester
40.0,Urban,Yes,Single,0.0332319212294345,College,43221.3064361539,5.022083660797286,56.0,F,London
39.0,Urban,Yes,Divorced,0.11765905343956384,Graduate School,45171.11831526819,6.68411386209281,59.0,F,New Castle
69.0,Urban,Yes,Single,-0.36178597779249616,High School,51921.186426161556,6.899725361235052,44.0,F,Manchester
25.0,Urban,Yes,Divorced,0.14747109861735386,College,54830.54011931414,5.367218127111217,41.0,F,New Castle
,Rural,Yes,Single,-0.0896258572967059,Graduate School,79047.06377489454,3.532058360773576,68.0,M,New Castle
69.0,Urban,Yes,Married,-0.6277115517986422,Graduate School,75139.78651685816,5.589053948189007,62.0,F,Manchester
58.0,Suburban,No,Divorced,0.23352772056125226,High School,46517.37059613531,5.989520377386157,44.0,M,New Castle
87.0,Rural,No,Married,0.6340029634603296,Graduate School,43350.67165700687,6.739163522702121,48.0,M,London
87.0,Suburban,No,Married,0.07752955061969641,High School,42414.755256238546,6.272896997437806,51.0,F,Manchester
28.0,Suburban,Yes,Divorced,0.28062737108631686,College,46268.0642664527,4.257413893899682,46.0,F,New Castle
63.0,Rural,No,Divorced,-0.09390526758850386,High School,35065.55634492407,5.614843988126077,52.0,F,Manchester
61.0,Rural,No,Married,-0.1330939409135201,Graduate School,55973.53969807845,8.352942748479219,36.0,,New Castle
57.0,Rural,No,,-0.43333518708594154,High School,37179.21447316484,5.126310219925992,60.0,M,London
54.0,Urban,Yes,Single,0.0794149080062295,Graduate School,69346.41751821322,5.0901077226611005,54.0,F,New Castle
33.0,Urban,Yes,Divorced,0.17574641371463884,High School,43124.35035413425,5.40069803438082,46.0,F,New Castle
45.0,Suburban,Yes,Single,-0.25118691358025597,Graduate School,49086.026083905104,3.332489663902367,,F,Manchester
46.0,Urban,Yes,Divorced,-0.29305329526480406,High School,44845.967001403544,7.221934710712056,51.0,M,London
55.0,Suburban,No,Married,-0.20517056482705398,High School,45693.92531246675,4.435637836853056,47.0,F,New Castle
72.0,Suburban,Yes,Married,-0.4212545581491856,Graduate School,49993.834012673935,4.643733015070168,57.0,M,Manchester
61.0,Urban,No,Single,-0.019326199100696044,High School,39145.852465872755,,43.0,M,London
89.0,Urban,Yes,Divorced,-0.2746783875332289,College,87958.15694044885,7.732382379921091,55.0,M,Manchester
29.0,Urban,Yes,Divorced,-0.32356032964201875,,41705.626940511014,5.152953045403306,44.0,F,London
10.0,Urban,Yes,Single,-0.36384454449565723,College,34639.02007269378,3.4155091847082266,53.0,F,New Castle
60.0,Suburban,No,Single,0.11648875165370765,High School,42551.53657109544,5.80081091816076,47.0,F,New Castle
27.0,,Yes,Divorced,-0.3943719738511199,Graduate School,43413.745880955204,4.195607954211509,45.0,F,New Castle
61.0,Suburban,No,Married,-0.4537985932034614,High School,49594.94201713446,6.744998308738486,48.0,,Manchester
80.0,Suburban,No,Single,0.6679674720388553,College,49394.13083889146,5.851830385026935,53.0,F,London
63.0,Rural,Yes,Divorced,0.008373496933233082,Graduate School,73560.86188431084,5.054371388344078,59.0,F,Manchester
22.0,Urban,Yes,Divorced,-0.509913982787809,College,54427.53663539526,3.712850121462204,56.0,F,Manchester
55.0,Urban,Yes,Divorced,-0.7391014668573048,Graduate School,56358.39202986622,5.373178191338328,51.0,F,New Castle
42.0,Urban,Yes,Divorced,0.2625504555637222,College,57899.58889520141,4.713465285633767,59.0,M,New Castle
48.0,Urban,Yes,Married,0.27753304566962717,College,54111.585725597855,7.87091416091926,44.0,F,New Castle
84.0,Urban,No,Married,0.1258498273022217,College,60323.97557713713,7.248492643029432,64.0,M,New Castle
71.0,Suburban,No,Single,-0.32649750629828395,Graduate School,53490.02808539429,6.276671125317407,46.0,M,New Castle
60.0,Rural,Yes,Divorced,-0.7022546460362495,High School,58679.12049554281,6.284773204369813,51.0,M,New Castle
73.0,Urban,Yes,Single,-0.9886779318189136,Graduate School,45350.15615699357,4.887784765560833,52.0,M,Manchester
44.0,,,Divorced,0.16870538727196985,College,40520.36762260239,4.598335405639059,48.0,F,Manchester
68.0,Urban,Yes,Single,-0.4302338121906738,High School,54406.64259047083,5.984957080924002,54.0,F,Manchester
77.0,Urban,Yes,Single,0.5173881047896205,College,54433.46165346602,6.697148977154411,52.0,F,Manchester
33.0,Suburban,Yes,Divorced,0.646081074377923,High School,52382.37898427408,4.029752715867812,60.0,M,London
37.0,Suburban,Yes,Divorced,-0.647980003219099,Graduate School,66915.7717584762,6.196255948499823,40.0,M,London
71.0,Urban,Yes,Married,-0.036754582132333805,High School,78224.52816754999,6.481231114560231,58.0,F,New Castle
62.0,Urban,Yes,Single,-0.7043650502909906,College,79582.8262990869,5.600936859688676,59.0,M,London
34.0,Rural,No,Married,0.27356167722075186,College,44532.15755767736,5.978850452419317,48.0,M,London
61.0,Urban,Yes,Divorced,-0.3152660734464478,College,53062.42071406373,5.282802161966078,60.0,F,Manchester
63.0,Suburban,No,Single,0.08945582539748781,Graduate School,40263.93780827127,7.11344033728662,49.0,M,London
51.0,Suburban,Yes,Married,-0.7581747413246477,High School,58467.211696663086,6.864569228349889,41.0,F,London
56.0,Urban,Yes,Single,0.4607670209402488,High School,70378.5643390925,4.804546810762641,55.0,M,Manchester
66.0,Suburban,No,Married,0.2807000808132132,College,53306.5107098837,7.3952513304902325,34.0,M,Manchester
64.0,Urban,Yes,,0.7034500109129245,High School,48861.27199343355,,53.0,F,New Castle
53.0,Rural,Yes,Divorced,0.05499751799825592,College,53211.98117922272,7.330884038020043,46.0,F,Manchester
42.0,Suburban,Yes,Divorced,-0.6463425770626513,High School,46033.776592655886,5.860861101583756,48.0,M,London
63.0,Urban,Yes,Divorced,0.5772142103157439,Graduate School,50203.71744363878,7.959033828968444,43.0,M,New Castle
,Suburban,No,Married,0.6586006110227401,High School,29138.763336012995,6.508291947314782,48.0,M,London
61.0,Rural,No,Married,-0.03157387579893746,High School,53641.45234604264,6.594584718972483,39.0,F,New Castle
43.0,Urban,Yes,Single,-0.1011366850593991,College,53187.433372652624,5.7227164395105214,62.0,M,Manchester
