Marital Status,Location Code,Monthly Income,City,Brand Loyalty,Months with Company,Online Activity,Renew,Gender,Education Level,Years after high school graduation
Married,Rural,4729.17332176814,Kyoto,-0.7216155475399388,44.0,5.113880268373878,No,Male,Graduate School,23.0
Single,,4791.453672638831,Tokyo,0.18816082546774793,75.0,4.864012212749575,Yes,Female,Graduate School,23.0
Divorced,Urban,5790.840813763256,Kyoto,0.7576381517822286,63.0,4.612761665877917,Yes,Male,College,33.0
Married,Rural,3183.069865357123,Tokyo,-0.1735535538795695,68.0,5.948190058652147,No,Female,College,24.0
Married,Rural,2931.2854807481262,Kyoto,0.2798732561229961,72.0,5.5317731500443195,No,Male,High School,33.0
,Suburban,3665.269660628714,Tokyo,-0.5591309042143522,92.0,4.19574213185027,Yes,Female,College,28.0
Married,Rural,4675.144518424784,Kyoto,-0.02041350096449307,84.0,4.998650542588618,No,Female,High School,26.0
Divorced,Suburban,4654.536630688584,Osaka,0.5575734907284584,81.0,5.665944739706635,Yes,Female,High School,24.0
Married,Suburban,4539.851555303133,Osaka,-0.4706582866573463,58.0,5.733789532377288,No,Male,High School,15.0
Divorced,Suburban,5877.925853667551,Kyoto,0.20213823441749945,87.0,3.905937120679247,Yes,Female,Graduate School,29.0
Single,Suburban,4551.22701209791,Tokyo,-0.37182844080576166,64.0,2.0936649754918104,Yes,Female,High School,31.0
Divorced,Urban,6324.723599585328,Kyoto,-0.16913577224124982,66.0,6.0336993401813395,Yes,Female,College,38.0
Divorced,Suburban,3361.0226547389084,Tokyo,-0.7026272741530816,99.0,5.563312966247548,Yes,Male,High School,30.0
Single,Urban,2746.605266517908,Tokyo,-1.3756927302134487,59.0,3.256234740286176,Yes,Male,Graduate School,29.0
Married,,5821.633753768993,Tokyo,-0.018218970337433804,29.0,5.697780960056635,Yes,Female,College,29.0
Single,Urban,4554.068701086854,Osaka,0.43196125227691606,102.0,5.4489388748898495,,Male,College,29.0
Married,Urban,6218.707590021094,Kyoto,0.11729325282911646,54.0,3.7034086236702137,Yes,Female,High School,33.0
Single,Urban,7054.378744851416,Osaka,0.43645043306065445,48.0,5.712735628629937,Yes,Male,High School,37.0
,Rural,1250.0,Osaka,-0.6292744707015401,78.0,7.358673250756409,No,Male,High School,23.0
Single,Suburban,5028.835042901905,Kyoto,-0.04329021260381971,39.0,3.866657660806707,Yes,Female,High School,22.0
Single,Urban,4342.7742966103615,Osaka,0.08344506098680765,64.0,3.1722874555698755,Yes,Male,College,25.0
Divorced,Urban,5722.734174166351,Osaka,0.6067448084663496,71.0,6.929463393541054,Yes,Female,High School,30.0
Married,Rural,4774.576696505166,Kyoto,-0.23229239531194362,58.0,4.968951543269632,No,Male,,29.0
Married,Rural,6025.482535745941,Tokyo,-0.1938557264433238,64.0,5.251734306056801,No,Male,Graduate School,24.0
Married,Rural,5285.685043800949,Osaka,-0.5429003603944319,54.0,5.166342990386211,No,Male,College,26.0
Divorced,Suburban,4302.886137753463,Osaka,-0.442720815497063,53.0,6.93586963906953,Yes,Male,Graduate School,24.0
Divorced,Urban,3543.841902318999,Kyoto,-0.02937248003886428,69.0,4.597191828869053,Yes,Male,High School,18.0
Single,Urban,3897.230072438326,Osaka,-0.44335267409417284,55.0,3.1052169182153184,Yes,Male,College,35.0
Married,Rural,5696.026218596688,Osaka,0.19631638608933666,51.0,3.077704905991074,No,Female,Graduate School,40.0
Married,Urban,4096.489909421715,Tokyo,-0.4160039196196642,47.0,3.5025900166944863,Yes,,High School,35.0
Married,Urban,4142.26245630202,Tokyo,0.052904428906241474,44.0,5.208842108409019,No,Female,Graduate School,29.0
Divorced,Urban,4572.623440894491,Kyoto,-0.15479493458671914,52.0,4.574244827944584,Yes,Male,College,25.0
Divorced,Suburban,5919.824551038522,Osaka,0.15093555736824543,16.0,5.806829775228691,Yes,Female,College,27.0
Divorced,Suburban,5324.895008267706,Tokyo,-0.16901865172337252,45.0,4.406336492946302,Yes,Male,High School,26.0
Married,Rural,6327.270230391941,Tokyo,-0.32770562050349933,70.0,4.65456223068927,No,Male,Graduate School,
Single,Suburban,4370.642663931231,,-0.3923296322426683,44.0,4.944088063695585,Yes,Female,College,25.0
Married,Suburban,3656.0570396176045,Tokyo,-0.10551737687022197,,6.5432158310960995,Yes,Male,College,28.0
Married,Rural,3108.8275241522583,Tokyo,-0.2597271755990788,39.0,,No,Female,College,19.0
Married,Urban,5478.610489281613,Osaka,0.2999967078818354,70.0,4.4529847235212525,No,Male,High School,31.0
Divorced,Suburban,,Tokyo,-0.024166340230459826,73.0,4.854118718857065,Yes,Male,College,21.0
Married,Rural,4542.562775823713,Osaka,-0.7983806284980683,49.0,5.586982944516516,No,Female,High School,16.0
Single,Suburban,5210.098570018136,Tokyo,-0.09020114563376316,74.0,6.268831394511093,Yes,Male,High School,45.0
Single,Urban,5633.7019765767145,Tokyo,0.2775279353112551,43.0,4.820864304009346,Yes,Male,Graduate School,35.0
Married,Suburban,6337.271740435697,Tokyo,-0.4554136767478046,55.0,5.079601937014152,Yes,Female,,22.0
Married,Suburban,6965.9370393419385,Kyoto,-0.38030843364701483,40.0,4.2896367169510565,No,Female,College,29.0
Single,Rural,5248.587601118297,Tokyo,-0.27112021209699716,105.0,5.348411545885198,Yes,Female,High School,36.0
Single,Suburban,4601.939734466914,Tokyo,0.04337589630262395,35.0,,No,Male,Graduate School,25.0
Single,Rural,3651.086721674859,Tokyo,-0.20835244588773108,59.0,6.1028563781418645,Yes,Male,High School,30.0
Divorced,Urban,3835.0028505744913,Kyoto,0.15711363947233697,49.0,5.099696053194752,Yes,Male,Graduate School,30.0
Married,Suburban,3958.4758912668244,Kyoto,-0.3341948018756125,89.0,5.736557662558378,No,Female,High School,
Divorced,Urban,3787.9015922990643,Kyoto,-0.26910604804437704,47.0,4.899676717194956,Yes,Male,High School,33.0
Single,Urban,5567.762875558607,Tokyo,0.5278227435892002,70.0,5.603937150742511,Yes,Female,College,29.0
Single,Urban,4718.213575274209,Kyoto,1.0852000695672106,39.0,6.486752227246427,Yes,Female,High School,18.0
Married,Suburban,5386.917762711955,Tokyo,0.8929137797409241,82.0,6.2587325064789265,Yes,Female,Graduate School,23.0
Married,Suburban,6489.427833771496,Tokyo,-0.06547092325334425,61.0,4.100297020620979,No,Male,College,29.0
Single,Urban,,Osaka,0.4468653721005321,66.0,4.719841088563679,Yes,Male,High School,35.0
Single,Urban,2614.5829311125462,Kyoto,-0.3638295893747836,63.0,5.007032185460546,Yes,Male,College,23.0
Married,Rural,4369.465083707711,Kyoto,-0.05243607020494673,37.0,5.414137034196165,No,Female,College,24.0
Married,Suburban,6004.358430069238,Tokyo,0.20539057519849857,73.0,3.8653468009321634,No,Male,High School,33.0
Divorced,Urban,5082.703391652038,Tokyo,-0.8064887601319803,71.0,3.1581062114392866,Yes,Female,,33.0
Single,Suburban,5636.510779950523,Osaka,0.404893827339747,82.0,4.942600292961295,Yes,Male,High School,25.0
Single,,5664.969330040964,Kyoto,-0.44612313869843484,84.0,3.9033373166069025,No,Male,College,28.0
Single,Urban,5386.5467871946385,Kyoto,0.032500075938138084,72.0,3.706334046535156,Yes,Female,College,31.0
Single,Urban,4332.3121435593075,Kyoto,0.6387818462711823,48.0,3.713797432677368,Yes,Female,College,24.0
Married,Urban,5576.172162356864,,0.008299885080443326,73.0,4.182738867893389,No,Female,College,35.0
Divorced,Urban,5457.050707466181,Kyoto,0.10518313367483623,80.0,5.494519608257504,Yes,Female,High School,26.0
Married,Rural,6302.8433265296335,Kyoto,0.28599850943285576,60.0,3.7501919094750362,No,Male,College,44.0
Married,Rural,4585.532819378258,Osaka,-0.28122901049420507,64.0,4.152531195188713,No,Female,Graduate School,30.0
Divorced,Suburban,6936.232456447945,Tokyo,-0.5932025996727801,96.0,4.1388062690737515,Yes,Male,College,50.0
Married,Rural,4603.100094251062,Osaka,-0.9462425746270834,61.0,6.558183380030011,No,Male,College,13.0
Single,Suburban,5996.750595205865,Osaka,-0.16567285043915092,64.0,3.3562376247090038,No,Male,Graduate School,37.0
Divorced,Suburban,3735.197756882771,Tokyo,-0.5484079451612329,32.0,5.806891911229368,No,Female,College,25.0
Single,Urban,6369.847986484683,Kyoto,0.03589465842137801,42.0,4.806295191121076,Yes,Female,High School,37.0
Divorced,Rural,5223.1218241043725,Osaka,-0.4324535645942728,63.0,3.6485299215422473,No,Female,Graduate School,28.0
Single,Rural,4888.614670900177,Kyoto,-0.6166029111315825,65.0,5.224193930733608,No,Male,High School,26.0
Married,Rural,5527.4817248766985,Tokyo,0.19520327194417775,44.0,4.00909821288661,No,Female,Graduate School,35.0
Divorced,Suburban,6494.617015099895,Tokyo,0.18474182599244038,56.0,5.807468574862017,Yes,Male,High School,40.0
Married,Rural,3298.225275762869,Kyoto,0.1540220942072173,81.0,6.090914813103297,No,Female,Graduate School,30.0
Single,Suburban,4285.612000083989,Tokyo,0.5472883148839559,44.0,4.783334257893817,Yes,Female,High School,19.0
Single,Suburban,5168.367023970922,Osaka,0.45530618958861124,59.0,4.200595322710109,Yes,Male,Graduate School,35.0
Single,,6190.193495691009,Osaka,0.07699243618376883,67.0,4.123962434325592,No,Male,College,38.0
Single,Rural,6564.808206170278,Osaka,0.13728374261873083,52.0,3.3008319388328493,No,Male,High School,38.0
Divorced,Suburban,5325.935325049545,Tokyo,-0.7820671036821484,42.0,2.842895367137308,Yes,Female,College,31.0
Single,Urban,2588.6760223975693,Osaka,0.26275799446891346,66.0,5.840171704258011,Yes,Female,Graduate School,22.0
Married,Rural,5595.049153460118,Tokyo,0.1431813697632589,42.0,4.285013593617568,No,Male,Graduate School,32.0
Single,Urban,5405.038359811931,Kyoto,0.35770604246913795,62.0,3.403302972807958,Yes,,High School,29.0
Divorced,Urban,5705.341317532848,Osaka,0.05950879113321195,57.0,4.933629453633572,Yes,Male,College,30.0
Married,Rural,5219.394528423152,Tokyo,0.452443141571093,79.0,3.8889102756373415,No,Female,Graduate School,38.0
Divorced,Suburban,5222.961271813236,Tokyo,-0.8293225664468928,60.0,4.46158289922498,Yes,Female,,35.0
Married,Urban,5778.54375936807,Tokyo,0.29622312679136376,44.0,6.639194866356602,Yes,Female,Graduate School,45.0
Married,Rural,5504.913777874668,Kyoto,0.15267746246798747,70.0,4.79355835763176,No,Female,Graduate School,32.0
Divorced,Rural,4219.20806785037,Tokyo,-0.016830929700469288,69.0,7.36051283981692,Yes,Male,College,37.0
Single,Urban,3188.300461444079,Osaka,-0.01781699312523366,59.0,4.940032317324525,Yes,Female,Graduate School,22.0
Divorced,Urban,6429.53181942437,Kyoto,0.09950609813485778,44.0,5.661467460214705,Yes,Female,High School,45.0
Married,Rural,3560.8038608484558,Tokyo,0.4140208792182005,24.0,4.825454430810549,No,Female,High School,42.0
Married,Suburban,3938.497072001113,Osaka,1.0402593212723223,74.0,5.304081588404321,Yes,Female,,20.0
Married,Rural,7043.852355784782,Kyoto,-0.04882643405190801,53.0,2.652345858368398,No,Male,College,34.0
Married,Rural,5549.814873052066,Osaka,0.10815665163313404,96.0,3.9331659258577165,No,Male,College,37.0
Married,Suburban,5075.840046526816,Kyoto,-0.21733846757298597,53.0,4.85293091133235,Yes,Male,High School,35.0
Married,Urban,5331.962520301268,Tokyo,0.2841731505631162,32.0,3.3921086774662386,No,Female,High School,41.0
Divorced,Urban,4592.590098899477,Osaka,-0.014669137109599661,70.0,4.799332564491853,Yes,Male,High School,23.0
Single,Suburban,5834.88988874878,Tokyo,-0.013515172522084284,91.0,6.116753901786119,Yes,Female,High School,32.0
Married,Urban,3329.273616885051,Kyoto,-0.2786653509945267,92.0,5.617329970542721,Yes,Male,High School,20.0
Single,Urban,5063.090490020017,Kyoto,0.2824946504096746,34.0,5.91386901244649,Yes,Female,Graduate School,22.0
Single,Rural,5644.637271178298,Tokyo,-0.3949936128401436,43.0,5.091873722008773,Yes,Female,Graduate School,37.0
Divorced,Suburban,4102.9346147522265,Tokyo,-0.1045635739200185,65.0,6.427952929863904,Yes,Female,Graduate School,23.0
Single,Suburban,5846.95320911675,Tokyo,-0.39686190440746255,29.0,3.9881277103956227,Yes,Female,College,33.0
Divorced,Urban,5905.444308090333,Osaka,0.08111410361185961,77.0,3.783394751914126,Yes,Male,High School,35.0
Married,Suburban,2994.9559575697153,Kyoto,-0.0734335639669324,73.0,5.534167833747551,No,Male,College,27.0
Single,Rural,6443.849034318049,Osaka,-0.37677702127776436,43.0,6.265053633689616,Yes,Female,College,39.0
Married,Rural,5582.495226454263,Kyoto,-0.17563935492148441,58.0,5.155353041439289,No,Female,Graduate School,24.0
Single,Urban,4879.417925693907,Tokyo,,70.0,4.751440284103498,Yes,Male,College,26.0
Single,Urban,4974.958236313019,Kyoto,-0.10967737923974707,46.0,5.283359567851039,Yes,Female,High School,36.0
Married,Urban,6137.407605731943,Tokyo,0.06288278802293806,87.0,2.875218476602874,Yes,Male,High School,34.0
Married,Suburban,4415.528182024205,Kyoto,-0.5481527035240936,91.0,5.5075593875827025,No,Female,College,24.0
Married,Rural,,Tokyo,0.054951347900395686,78.0,3.8330210849294977,No,Female,Graduate School,38.0
Divorced,Suburban,5984.459118883413,Tokyo,0.2796263204933792,72.0,5.540762663583219,Yes,Female,High School,32.0
Married,Rural,5205.1556772250915,Tokyo,0.06646967419150002,70.0,4.0038587215384345,No,Female,Graduate School,33.0
Divorced,Urban,4460.7772377567435,Kyoto,0.04180665542923362,59.0,3.627344512444293,Yes,Male,Graduate School,22.0
Divorced,Urban,4975.785745029722,Osaka,-0.5458113321868394,73.0,3.237822373751099,Yes,Male,College,41.0
Single,Suburban,7380.294857278224,Osaka,-0.15377255722306252,63.0,5.3728280033315725,Yes,Female,High School,39.0
Single,Suburban,4494.051271685356,Kyoto,-0.6104645499777053,65.0,4.76452327081143,Yes,Female,High School,26.0
Married,Urban,5403.332956324714,Osaka,0.43198828340961926,73.0,7.147923418159829,Yes,Male,Graduate School,44.0
Divorced,Suburban,5103.074256000761,Kyoto,0.1827940097430808,47.0,4.521248974023767,No,Female,Graduate School,30.0
Divorced,Rural,5880.299683623632,Kyoto,0.4632045990731056,30.0,6.9670904234239615,Yes,Female,College,45.0
Divorced,Urban,3359.6829621020697,Tokyo,-0.3975426134261365,85.0,5.583514491772126,Yes,Male,Graduate School,12.0
Divorced,Rural,6430.654796935452,Kyoto,0.15409843658569866,81.0,3.6116134297254625,No,Female,College,38.0
Single,Suburban,6312.013891776644,Kyoto,-0.20983573920219006,83.0,6.310877866946754,Yes,Female,Graduate School,30.0
Married,Urban,5672.178941184108,Tokyo,0.720300935902773,38.0,3.651372913530829,No,Male,College,39.0
Divorced,Rural,5700.981808881379,Tokyo,0.9761594970631631,48.0,3.308990620519415,No,Female,High School,50.0
Married,Urban,5499.931979964599,Tokyo,0.20475292970145165,51.0,5.315614181369845,Yes,Male,College,32.0
Married,Suburban,6557.772847297299,Kyoto,0.08193094939122442,63.0,4.263372743129296,No,Female,High School,31.0
Married,Suburban,4994.630594007532,Kyoto,0.15349776603424103,62.0,3.8513497099851732,No,Male,High School,35.0
Single,Urban,5617.106578215445,Kyoto,0.48803541033672215,79.0,3.887596817249861,Yes,Male,College,22.0
Married,Suburban,3619.2084861171306,Tokyo,-0.26593935151366027,73.0,2.200790254178118,Yes,Male,Graduate School,10.0
Married,Urban,4101.131444593642,Tokyo,0.175876864602854,50.0,4.766460638220994,Yes,Male,Graduate School,23.0
Married,Rural,3986.9868692709415,Kyoto,0.04010849481675244,69.0,4.596654083923401,No,Male,High School,36.0
Divorced,Suburban,5927.506334266922,Tokyo,-0.08052503337171055,61.0,7.32379190657144,Yes,Male,Graduate School,22.0
Divorced,Urban,3438.087647781894,Tokyo,,77.0,4.766145252133812,Yes,Male,High School,27.0
Divorced,Urban,6396.761812914552,Osaka,-0.009941305601800898,100.0,4.226477953617912,Yes,Male,College,49.0
Married,Rural,3895.910349989775,Osaka,-0.0196164753576607,60.0,5.632236582140548,No,Male,High School,
Married,Rural,6894.193999386732,Osaka,0.528763586909937,70.0,3.2251760909914937,No,Male,Graduate School,39.0
Married,Urban,3938.8505620431138,Osaka,-0.41141248370328665,97.0,4.256418779601488,Yes,Male,Graduate School,32.0
Divorced,Rural,4015.9868172189235,Kyoto,0.29423093274846224,74.0,4.367427784416054,No,Male,Graduate School,38.0
Divorced,Suburban,4794.366374841913,Osaka,-0.4529157953215346,45.0,4.209622493644899,Yes,Female,High School,33.0
Married,Rural,3539.4740529123137,Kyoto,-0.05919050969175166,71.0,5.912054174410096,No,Female,High School,25.0
Married,Rural,4829.991397518239,Osaka,-0.1714025433885377,52.0,5.535063956548514,No,Female,Graduate School,24.0
Divorced,Suburban,5354.7369335685,Kyoto,-0.1660830346340339,36.0,4.828175871047187,No,Male,High School,32.0
Divorced,Urban,3960.010041163453,Tokyo,-0.17878487511903907,57.0,5.09700122381908,Yes,Female,High School,23.0
Divorced,Urban,3352.8106375786624,Osaka,-0.5342857975234494,60.0,5.4163959421897445,Yes,Female,High School,22.0
Married,Rural,3517.1970669931998,Kyoto,-0.4177915734322202,63.0,5.639371370053647,No,Male,College,22.0
Single,Urban,5147.683097740987,Osaka,-0.012903457795040263,58.0,3.6693719583412285,Yes,Female,High School,35.0
Single,Urban,5731.096738667275,Osaka,-0.5660485596586013,37.0,4.350227364515984,Yes,Male,High School,48.0
Divorced,Urban,7151.715396378517,Kyoto,-0.0794386062652003,47.0,2.8324868715059823,Yes,Male,College,46.0
Divorced,Suburban,6040.952518557915,Tokyo,0.2879297403321145,66.0,5.702150215212192,Yes,Female,College,37.0
Single,Rural,3654.6253037799443,Kyoto,-0.5016909913299843,97.0,5.483216784520192,No,Male,High School,26.0
Married,Suburban,6399.778316688407,Osaka,-0.4016835444031278,83.0,4.918872179895302,No,Male,College,24.0
Divorced,Urban,4777.691343103482,Tokyo,-0.11593422558898542,75.0,5.834636299516735,Yes,Female,Graduate School,24.0
Divorced,Suburban,6214.250212251125,Osaka,0.17496658922949992,50.0,,Yes,Female,High School,32.0
Single,Urban,5649.5165587423835,Tokyo,0.16883066683633718,85.0,7.916389767658503,Yes,Male,High School,49.0
Married,Rural,6400.138851597563,Kyoto,-0.16304117111979755,54.0,4.6363863961078815,No,Male,College,29.0
Divorced,Suburban,5597.05806461502,Tokyo,-0.7656127121260808,115.0,5.983292746612099,Yes,Male,Graduate School,39.0
Single,Urban,4368.697752738955,Kyoto,0.2229032690972239,77.0,6.112415032001323,Yes,Female,High School,30.0
Divorced,Urban,5170.233125921198,Kyoto,-0.05295288360361211,46.0,5.352082427584238,Yes,Male,High School,40.0
Divorced,Suburban,5966.798841205004,Osaka,-0.07256614707990844,61.0,2.8991484026258396,Yes,Female,Graduate School,25.0
Divorced,Urban,4024.6276407447367,Tokyo,0.5064774838833226,50.0,5.277558610349388,Yes,,College,21.0
Single,Urban,6820.444084435518,Tokyo,0.7291491764322944,65.0,4.597382429422481,Yes,Female,Graduate School,34.0
Married,Rural,3976.119149044377,Kyoto,-0.8633517113551152,70.0,5.569351452190849,No,Female,Graduate School,19.0
Single,Urban,4363.593740413602,Osaka,-0.583318373549477,48.0,6.676837357264127,Yes,Female,Graduate School,40.0
Married,Suburban,5527.051923659822,Osaka,0.39595585821965684,65.0,3.858934940182959,No,Male,High School,41.0
Divorced,Rural,4519.811331928133,Kyoto,0.2748659135328454,47.0,6.525223819615857,Yes,Male,Graduate School,34.0
Single,Suburban,4242.454340011295,Osaka,-0.4097580423926117,73.0,1.570028663912689,Yes,Male,High School,28.0
Married,Urban,6921.416433861025,Tokyo,0.12327450367741477,71.0,5.819374872607886,Yes,Male,Graduate School,53.0
Married,Suburban,5498.048367789887,Kyoto,0.09531520070661142,,4.0198629574773515,No,Male,College,32.0
Married,Urban,5034.085827622641,Osaka,0.06692964533539036,64.0,5.22346062465519,Yes,Male,College,29.0
